sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,1883.0,1883.0,55432.88718399999,29.438601797132232,1883.0,55432.88718399999,29.438601797132232,2727.0,585.0
960.0,2032.0,2032.0,60212.19812899995,29.63198726820864,2032.0,60212.19812899995,29.63198726820864,2878.0,606.0
1020.0,2172.0,2172.0,63395.492690000014,29.187611735727447,2172.0,63395.492690000014,29.187611735727447,3061.0,709.0
1080.0,2334.0,2334.0,63448.698295999995,27.184532260496997,2334.0,63448.698295999995,27.184532260496997,3277.0,840.0
1140.0,2429.0,2429.0,74331.71777500003,30.601777593659953,2429.0,74331.71777500003,30.601777593659953,3417.0,609.0
1200.0,2530.0,2530.0,69946.82025200002,27.646964526482222,2530.0,69946.82025200002,27.646964526482222,3639.0,891.0
1260.0,2620.0,2620.0,69141.14188699999,26.389748811832057,2620.0,69141.14188699999,26.389748811832057,3770.0,916.0
1320.0,2720.0,2720.0,79480.04120500002,29.220603384191183,2720.0,79480.04120500002,29.220603384191183,3971.0,834.0
1380.0,2886.0,2886.0,77481.62013599997,26.847408224532213,2886.0,77481.62013599997,26.847408224532213,4174.0,1006.0
1440.0,2852.0,2852.0,80144.94257899997,28.101312264726495,2852.0,80144.94257899997,28.101312264726495,4147.0,918.0
1500.0,2941.0,2941.0,75380.46796100007,25.63089696055766,2941.0,75380.46796100007,25.63089696055766,4269.0,1117.0
1560.0,3017.0,3017.0,70563.11260400004,23.388502686112044,3017.0,70563.11260400004,23.388502686112044,4288.0,1264.0
1620.0,3055.0,3055.0,76124.618001,24.918041898854337,3055.0,76124.618001,24.918041898854337,4346.0,1195.0
1680.0,3182.0,3182.0,82052.71286400007,25.786521956002538,3182.0,82052.71286400007,25.786521956002538,4443.0,1241.0
1740.0,3264.0,3264.0,86057.97004899992,26.365799647365172,3264.0,86057.97004899992,26.365799647365172,4541.0,1144.0
