sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
1920.0,2485.0,2485.0,57101.06868799998,22.978297258752505,2485.0,57101.06868799998,22.978297258752505,3442.0,1099.0
1980.0,2564.0,2564.0,58776.61210199998,22.923795671606854,2564.0,58776.61210199998,22.923795671606854,3503.0,1138.0
2040.0,2586.0,2586.0,56254.09800000003,21.75332482598609,2586.0,56254.09800000003,21.75332482598609,3511.0,1210.0
2100.0,2589.0,2589.0,57103.272923000026,22.056111596369263,2589.0,57103.272923000026,22.056111596369263,3515.0,1221.0
2160.0,2675.0,2675.0,59910.54975399996,22.396467197756994,2675.0,59910.54975399996,22.396467197756994,3592.0,1210.0
2220.0,2680.0,2680.0,59028.14040000001,22.025425522388066,2680.0,59028.14040000001,22.025425522388066,3635.0,1227.0
2280.0,2738.0,2738.0,58594.18644200005,21.40036027830535,2738.0,58594.18644200005,21.40036027830535,3669.0,1273.0
2340.0,2809.0,2809.0,63977.05248400003,22.775739581345686,2809.0,63977.05248400003,22.775739581345686,3729.0,1241.0
2400.0,2842.0,2842.0,64605.19100299999,22.73229803061224,2842.0,64605.19100299999,22.73229803061224,3774.0,1323.0
2460.0,2844.0,2844.0,56644.81218299999,19.917303861814343,2844.0,56644.81218299999,19.917303861814343,3749.0,1408.0
2520.0,2906.0,2906.0,57808.40874699999,19.892776581899515,2906.0,57808.40874699999,19.892776581899515,3783.0,1514.0
2580.0,2823.0,2823.0,59023.59300799999,20.90810946085724,2823.0,59023.59300799999,20.90810946085724,3722.0,1301.0
2640.0,2879.0,2879.0,59336.58140300002,20.610135951024667,2879.0,59336.58140300002,20.610135951024667,3767.0,1380.0
2700.0,2912.0,2912.0,59298.861631,20.36362006559066,2912.0,59298.861631,20.36362006559066,3817.0,1450.0
2760.0,2875.0,2875.0,59063.52743100001,20.543835628173916,2875.0,59063.52743100001,20.543835628173916,3751.0,1398.0
2820.0,2891.0,2891.0,54257.134338,18.76760094707714,2891.0,54257.134338,18.76760094707714,3796.0,1562.0
2880.0,2892.0,2892.0,59324.19579600001,20.513207398340253,2892.0,59324.19579600001,20.513207398340253,3755.0,1414.0
2940.0,2882.0,2882.0,57072.48177199998,19.803081808466334,2882.0,57072.48177199998,19.803081808466334,3727.0,1410.0
3000.0,2852.0,2852.0,48575.149538999925,17.03195986640951,2852.0,48575.149538999925,17.03195986640951,3714.0,1644.0
3060.0,2773.0,2773.0,55311.887585,19.946587661377567,2773.0,55311.887585,19.946587661377567,3608.0,1392.0
3120.0,2801.0,2801.0,52360.286997,18.693426275258837,2801.0,52360.286997,18.693426275258837,3623.0,1539.0
3180.0,2783.0,2783.0,55962.363606999985,20.10864664283147,2783.0,55962.363606999985,20.10864664283147,3636.0,1341.0
3240.0,2799.0,2799.0,53200.57243300002,19.006992652018585,2799.0,53200.57243300002,19.006992652018585,3628.0,1413.0
3300.0,2844.0,2844.0,51514.861028,18.113523568213783,2844.0,51514.861028,18.113523568213783,3630.0,1614.0
3360.0,2832.0,2832.0,52560.918238000006,18.55964627048023,2832.0,52560.918238000006,18.55964627048023,3613.0,1507.0
3420.0,2848.0,2848.0,53183.66768700002,18.674040620435402,2848.0,53183.66768700002,18.674040620435402,3579.0,1573.0
3480.0,2847.0,2847.0,49759.920384000005,17.47801910221286,2847.0,49759.920384000005,17.47801910221286,3587.0,1611.0
3540.0,2842.0,2842.0,57676.67754400003,20.294397446868413,2842.0,57676.67754400003,20.294397446868413,3590.0,1427.0
3600.0,2878.0,2878.0,52099.11363200003,18.10254122029188,2878.0,52099.11363200003,18.10254122029188,3613.0,1642.0
3660.0,2784.0,2784.0,48860.10284999997,17.550324299568953,2784.0,48860.10284999997,17.550324299568953,3499.0,1465.0
3720.0,2739.0,2739.0,48527.89354200002,17.717376247535604,2739.0,48527.89354200002,17.717376247535604,3449.0,1532.0
3780.0,2737.0,2737.0,47436.574526,17.33159463865546,2737.0,47436.574526,17.33159463865546,3391.0,1568.0
3840.0,2695.0,2695.0,49143.862909,18.235199595176255,2695.0,49143.862909,18.235199595176255,3330.0,1468.0
3900.0,2657.0,2657.0,43808.51466099998,16.4879618596161,2657.0,43808.51466099998,16.4879618596161,3295.0,1582.0
3960.0,2587.0,2587.0,37698.833096,14.572413257054505,2587.0,37698.833096,14.572413257054505,3219.0,1607.0
4020.0,2523.0,2523.0,43655.94048200001,17.303186873563224,2523.0,43655.94048200001,17.303186873563224,3142.0,1430.0
4080.0,2535.0,2535.0,42182.25155900001,16.63994144339251,2535.0,42182.25155900001,16.63994144339251,3122.0,1477.0
4140.0,2502.0,2502.0,42787.181996,17.10119184492406,2502.0,42787.181996,17.10119184492406,3076.0,1356.0
4200.0,2449.0,2449.0,40673.066131000014,16.60803026990609,2449.0,40673.066131000014,16.60803026990609,3040.0,1418.0
4260.0,2458.0,2458.0,38211.175564000005,15.545636925956064,2458.0,38211.175564000005,15.545636925956064,3067.0,1496.0
4320.0,2473.0,2473.0,44293.53356199995,17.910850611403134,2473.0,44293.53356199995,17.910850611403134,3058.0,1412.0
4380.0,2484.0,2484.0,42427.65261699999,17.080375449677934,2484.0,42427.65261699999,17.080375449677934,3047.0,1418.0
4440.0,2454.0,2454.0,37850.74402999998,15.424101071719633,2454.0,37850.74402999998,15.424101071719633,3010.0,1464.0
4500.0,2435.0,2435.0,38999.865138000016,16.01637171991787,2435.0,38999.865138000016,16.01637171991787,2977.0,1405.0
