run,sim_sec,core_accumulation_veh,core_production_veh_km_h,core_mean_speed_kph,core_links_seen,urban_vehicles_state,total_vehicles_state,stopped_vehicles_state
canon_plantfix_20260827,3600.0,3222.0,51012.41317900002,15.832530471446312,645,3343.0,4173.0,1901.0
canon_plantfix_20260827,3750.0,3042.0,46499.836185999986,15.285942204470738,645,3174.0,3907.0,1801.0
canon_plantfix_20260827,3900.0,2960.0,43891.757687000034,14.82829651587839,645,3095.0,3789.0,1819.0
canon_plantfix_20260827,4050.0,2817.0,39092.077366,13.8772017628683,645,2891.0,3537.0,1803.0
canon_plantfix_20260827,4200.0,2690.0,38202.25720399999,14.201582603717467,645,2802.0,3440.0,1698.0
canon_plantfix_20260827,4350.0,2692.0,37322.585736999994,13.86425918907875,645,2811.0,3425.0,1704.0
canon_plantfix_20260827,4500.0,2667.0,36734.53564000003,13.773729148856404,645,2769.0,3399.0,1677.0
canon_plantfix_20260827,4650.0,2503.0,35667.052406999996,14.249721297243306,645,2616.0,3217.0,1574.0
canon_plantfix_20260827,4800.0,2352.0,32310.329721999988,13.737385085884348,645,2443.0,2936.0,1520.0
canon_plantfix_20260827,4950.0,2226.0,30071.393281999986,13.509161402515717,645,2310.0,2733.0,1446.0
canon_plantfix_20260827,5100.0,2161.0,30054.937534999997,13.90788409763998,645,2252.0,2683.0,1367.0
canon_plantfix_20260827,5250.0,2091.0,25682.345140999987,12.282326705404106,645,2198.0,2605.0,1405.0
canon_plantfix_20260827,5400.0,2049.0,23715.055405,11.5739655466081,645,2132.0,2581.0,1413.0
map4ftau_20260826,1.0,4.0,162.25913699999998,40.564784249999995,645,4.0,6.0,0.0
map4ftau_20260826,150.0,488.0,12180.97317099999,24.961010596311457,645,537.0,788.0,180.0
map4ftau_20260826,300.0,788.0,19960.763525000006,25.330918178934017,645,882.0,1370.0,320.0
map4ftau_20260826,450.0,1039.0,26494.54606199998,25.500044333012493,645,1134.0,1744.0,449.0
map4ftau_20260826,600.0,1248.0,28062.735773999997,22.48616648557692,645,1320.0,1951.0,599.0
map4ftau_20260826,750.0,1414.0,34834.538758999995,24.635458811173972,645,1503.0,2152.0,651.0
map4ftau_20260826,900.0,1497.0,36136.063980000006,24.13898729458918,645,1595.0,2210.0,649.0
map4ftau_20260826,1050.0,1738.0,42507.833222999994,24.457901739355577,645,1877.0,2596.0,735.0
map4ftau_20260826,1200.0,1960.0,43403.443322000014,22.144613939795924,645,2106.0,2932.0,929.0
map4ftau_20260826,1350.0,2090.0,46608.407494999985,22.300673442583726,645,2269.0,3189.0,970.0
map4ftau_20260826,1500.0,2215.0,47342.17629399995,21.373443022121876,645,2337.0,3344.0,1058.0
map4ftau_20260826,1650.0,2331.0,44048.53967199998,18.896842416130408,645,2476.0,3496.0,1276.0
map4ftau_20260826,1800.0,2459.0,47111.676442999975,19.158876145994295,645,2609.0,3574.0,1273.0
map4ftau_20260826,1950.0,2590.0,50774.646347999995,19.60411055907336,645,2756.0,3714.0,1315.0
map4ftau_20260826,2100.0,2695.0,50265.22488300004,18.65128938144714,645,2858.0,3862.0,1466.0
map4ftau_20260826,2250.0,2829.0,52999.57686399998,18.734385600565563,645,2977.0,4053.0,1507.0
map4ftau_20260826,2400.0,3013.0,52609.999164999994,17.46100204613342,645,3172.0,4156.0,1658.0
map4ftau_20260826,2550.0,3051.0,49192.16766,16.123293235004915,645,3250.0,4226.0,1776.0
map4ftau_20260826,2700.0,3058.0,51721.46845600003,16.913495243950305,645,3246.0,4217.0,1706.0
map4ftau_20260826,2850.0,3138.0,52401.83786700001,16.699119779158703,645,3298.0,4276.0,1839.0
map4ftau_20260826,3000.0,3032.0,44653.361796000005,14.727362069920845,645,3179.0,4110.0,1873.0
map4ftau_20260826,3150.0,2995.0,45314.70481400002,15.130118468781308,645,3156.0,4037.0,1805.0
map4ftau_20260826,3300.0,3021.0,47631.17863099999,15.76669269480304,645,3172.0,4038.0,1811.0
map4ftau_20260826,3450.0,3023.0,45774.23504599999,15.141989760502808,645,3177.0,4035.0,1828.0
map4ftau_20260826,3600.0,3079.0,48044.94623800002,15.604074776875615,645,3222.0,4071.0,1876.0
map4ftau_20260826,3750.0,2955.0,43335.81392799999,14.665250060236882,645,3087.0,3844.0,1800.0
map4ftau_20260826,3900.0,2883.0,41856.83226100002,14.518498876517523,645,3001.0,3654.0,1792.0
map4ftau_20260826,4050.0,2705.0,35980.72659199999,13.301562510905727,645,2785.0,3431.0,1784.0
map4ftau_20260826,4200.0,2619.0,35952.14213999999,13.727431134020614,645,2711.0,3341.0,1696.0
map4ftau_20260826,4350.0,2592.0,36380.343366,14.035626298611112,645,2701.0,3313.0,1664.0
map4ftau_20260826,4500.0,2557.0,33919.007170999976,13.265157282362134,645,2676.0,3305.0,1673.0
map4ftau_20260826,4650.0,2469.0,32691.655867000005,13.240848872823006,645,2561.0,3144.0,1637.0
map4ftau_20260826,4800.0,2306.0,30181.850439,13.088400016912404,645,2410.0,2913.0,1541.0
map4ftau_20260826,4950.0,2229.0,31333.884488000018,14.057373031852856,645,2320.0,2750.0,1431.0
map4ftau_20260826,5100.0,2158.0,31234.168972999985,14.473664955050966,645,2252.0,2667.0,1331.0
map4ftau_20260826,5250.0,2118.0,28507.540570999987,13.459650883380542,645,2222.0,2621.0,1369.0
map4ftau_20260826,5400.0,2047.0,24499.799239000004,11.968636658036152,645,2124.0,2586.0,1392.0
nocontrolstep_20260826,1.0,4.0,162.25913699999998,40.564784249999995,645,4.0,6.0,0.0
nocontrolstep_20260826,150.0,479.0,14491.364099999992,30.253369728601236,645,535.0,786.0,135.0
nocontrolstep_20260826,300.0,777.0,24034.62529,30.93259368082368,645,875.0,1364.0,240.0
nocontrolstep_20260826,450.0,1000.0,28740.03573200001,28.74003573200001,645,1108.0,1729.0,348.0
nocontrolstep_20260826,600.0,1182.0,31962.86420499999,27.04134027495769,645,1274.0,1924.0,457.0
nocontrolstep_20260826,750.0,1338.0,38387.374914,28.690115780269057,645,1473.0,2126.0,486.0
nocontrolstep_20260826,900.0,1407.0,37183.89319999999,26.427784790334037,645,1554.0,2183.0,534.0
nocontrolstep_20260826,1050.0,1693.0,44301.35374499999,26.167367835203777,645,1846.0,2578.0,648.0
nocontrolstep_20260826,1200.0,1920.0,47340.43072000002,24.656474333333342,645,2094.0,2930.0,799.0
nocontrolstep_20260826,1350.0,2066.0,51356.73283000001,24.858050740561474,645,2281.0,3208.0,828.0
nocontrolstep_20260826,1500.0,2225.0,53348.48946200003,23.976849196404505,645,2388.0,3396.0,952.0
nocontrolstep_20260826,1650.0,2284.0,50230.98418600002,21.992549993870412,645,2473.0,3531.0,1069.0
nocontrolstep_20260826,1800.0,2425.0,53753.571374999985,22.166421185567003,645,2621.0,3609.0,1102.0
nocontrolstep_20260826,1950.0,2540.0,53815.58837500001,21.187239517716538,645,2736.0,3762.0,1207.0
nocontrolstep_20260826,2100.0,2655.0,56190.62255900002,21.16407629340867,645,2841.0,3852.0,1276.0
nocontrolstep_20260826,2250.0,2769.0,58832.56760699996,21.246864430119164,645,2961.0,4005.0,1331.0
nocontrolstep_20260826,2400.0,2896.0,63083.57610399999,21.78300279834254,645,3098.0,4091.0,1355.0
nocontrolstep_20260826,2550.0,2946.0,57423.40980799997,19.491992467073988,645,3158.0,4120.0,1474.0
nocontrolstep_20260826,2700.0,2978.0,58074.10566000004,19.50104286769645,645,3197.0,4188.0,1504.0
nocontrolstep_20260826,2850.0,2977.0,55579.95296800001,18.669786015451802,645,3170.0,4190.0,1597.0
nocontrolstep_20260826,3000.0,2926.0,50514.763811999976,17.264102464798352,645,3121.0,4045.0,1651.0
nocontrolstep_20260826,3150.0,2909.0,50976.914962999996,17.523862139223098,645,3105.0,4016.0,1623.0
nocontrolstep_20260826,3300.0,2983.0,52376.04686700002,17.55817863459605,645,3159.0,4039.0,1655.0
nocontrolstep_20260826,3450.0,3020.0,52560.900445000036,17.404271670529813,645,3222.0,4109.0,1682.0
nocontrolstep_20260826,3600.0,3104.0,53621.018811,17.274812761275772,645,3265.0,4153.0,1777.0
nocontrolstep_20260826,3750.0,2995.0,50866.97901600004,16.9839662824708,645,3157.0,3904.0,1687.0
nocontrolstep_20260826,3900.0,2887.0,45426.06907000005,15.734696595081417,645,3061.0,3738.0,1720.0
nocontrolstep_20260826,4050.0,2780.0,42638.627335999954,15.337635732374084,645,2896.0,3546.0,1678.0
nocontrolstep_20260826,4200.0,2708.0,41315.616456,15.25687461447563,645,2851.0,3498.0,1651.0
nocontrolstep_20260826,4350.0,2699.0,40678.38443399999,15.071650401630231,645,2848.0,3459.0,1664.0
nocontrolstep_20260826,4500.0,2645.0,39168.723645,14.808591170132324,645,2804.0,3449.0,1673.0
nocontrolstep_20260826,4650.0,2538.0,36039.29573700003,14.199880117021289,645,2659.0,3272.0,1610.0
nocontrolstep_20260826,4800.0,2424.0,33788.570282,13.939179159240924,645,2547.0,3052.0,1535.0
nocontrolstep_20260826,4950.0,2343.0,33184.486794000004,14.163246604353395,645,2447.0,2884.0,1446.0
nocontrolstep_20260826,5100.0,2224.0,30921.50682099997,13.90355522526977,645,2359.0,2815.0,1387.0
nocontrolstep_20260826,5250.0,2179.0,30607.496439,14.046579366223037,645,2318.0,2742.0,1392.0
nocontrolstep_20260826,5400.0,2139.0,29178.124624,13.64101197942964,645,2235.0,2707.0,1368.0
plantfix_20260827,1.0,4.0,162.25913699999998,40.564784249999995,645,4.0,6.0,0.0
plantfix_20260827,150.0,488.0,12233.770349999992,25.069201536885227,645,537.0,788.0,179.0
plantfix_20260827,300.0,786.0,20738.797534,26.385238592875318,645,883.0,1372.0,300.0
plantfix_20260827,450.0,1036.0,26574.857639000013,25.65140698745175,645,1131.0,1744.0,446.0
plantfix_20260827,600.0,1234.0,26479.570889000017,21.458323248784456,645,1304.0,1945.0,593.0
plantfix_20260827,750.0,1407.0,31780.643887999984,22.5875223084577,645,1508.0,2152.0,661.0
plantfix_20260827,900.0,1491.0,33691.92250799999,22.59686284909456,645,1592.0,2216.0,685.0
plantfix_20260827,1050.0,1765.0,40707.89595799999,23.06396371558073,645,1885.0,2594.0,790.0
plantfix_20260827,1200.0,1990.0,46234.593061000014,23.233463849748752,645,2137.0,2954.0,906.0
plantfix_20260827,1350.0,2144.0,45642.349800999946,21.288409422108185,645,2311.0,3211.0,1044.0
plantfix_20260827,1500.0,2319.0,47863.656504,20.639782882276844,645,2439.0,3469.0,1140.0
plantfix_20260827,1650.0,2403.0,46526.35237899999,19.36177793549729,645,2546.0,3597.0,1260.0
plantfix_20260827,1800.0,2514.0,48971.21875099998,19.479402844470954,645,2679.0,3663.0,1304.0
plantfix_20260827,1950.0,2635.0,50006.38957200001,18.977756953320686,645,2800.0,3788.0,1371.0
plantfix_20260827,2100.0,2744.0,50781.58768299995,18.506409505466454,645,2908.0,3932.0,1523.0
plantfix_20260827,2250.0,2911.0,53164.71818699996,18.26338652937134,645,3054.0,4058.0,1589.0
plantfix_20260827,2400.0,3069.0,52977.81637200004,17.262240590420344,645,3238.0,4192.0,1727.0
plantfix_20260827,2550.0,3100.0,51585.951619999985,16.640629554838704,645,3312.0,4256.0,1763.0
plantfix_20260827,2700.0,3114.0,49301.34546300002,15.832159750481702,645,3293.0,4283.0,1815.0
plantfix_20260827,2850.0,3158.0,53364.831865,16.89830014724509,645,3321.0,4298.0,1847.0
plantfix_20260827,3000.0,3060.0,44049.21524500001,14.395168380718957,645,3203.0,4145.0,1892.0
plantfix_20260827,3150.0,3060.0,44481.19418400001,14.536337968627453,645,3229.0,4111.0,1908.0
plantfix_20260827,3300.0,3134.0,43220.10285500003,13.790715652520749,645,3261.0,4162.0,1992.0
plantfix_20260827,3450.0,3110.0,46497.55425400001,14.95098207524116,645,3272.0,4131.0,1870.0
plantfix_20260827,3600.0,3231.0,47297.988415000014,14.638807927886107,645,3353.0,4212.0,2004.0
plantfix_20260827,3750.0,3067.0,43359.50327199997,14.137431780893372,645,3208.0,3980.0,1916.0
plantfix_20260827,3900.0,3012.0,39398.70259600001,13.080578551128822,645,3150.0,3789.0,1980.0
plantfix_20260827,4050.0,2854.0,38204.35181800002,13.386248009110027,645,2939.0,3579.0,1840.0
plantfix_20260827,4200.0,2760.0,37312.042026999996,13.518855806884057,645,2859.0,3496.0,1812.0
plantfix_20260827,4350.0,2684.0,38226.666424999996,14.2424241523845,645,2818.0,3412.0,1729.0
plantfix_20260827,4500.0,2656.0,33665.133842,12.675125693524098,645,2770.0,3415.0,1799.0
plantfix_20260827,4650.0,2543.0,32352.45599200004,12.72216122375149,645,2640.0,3231.0,1697.0
plantfix_20260827,4800.0,2390.0,29924.08056299999,12.520535800418406,645,2494.0,2990.0,1618.0
plantfix_20260827,4950.0,2333.0,26605.71780199999,11.404079640805824,645,2414.0,2837.0,1602.0
plantfix_20260827,5100.0,2251.0,27135.003760999985,12.054644051976892,645,2356.0,2774.0,1530.0
plantfix_20260827,5250.0,2208.0,26433.39214699999,11.971644994112316,645,2313.0,2718.0,1498.0
plantfix_20260827,5400.0,2146.0,24559.566271999993,11.44434588630009,645,2240.0,2699.0,1495.0
