sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,109.0,0.0,81.524958,1.346639,4.0,20.235564,6598.814020825248
900.0,FW_E,E,1,RW_FW_E_S1,2,96.0,0.0,109.249727,1.346639,4.0,17.822148,7788.259214214383
900.0,FW_E,E,2,RW_FW_E_S2,2,108.0,1.0,86.961761,1.346639,4.0,20.049917,6974.304360895348
900.0,FW_E,E,3,RW_FW_E_S3,2,80.0,0.0,97.866115,1.346639,4.0,14.85179,5813.9479523834
900.0,FW_E,E,4,RW_FW_E_S4,2,72.0,0.0,104.895769,1.346639,4.0,13.366611,5608.403759075436
900.0,FW_E,E,5,RW_FW_E_S5,2,72.0,0.0,87.840265,1.346639,4.0,13.366611,4696.50660956766
900.0,FW_E,E,6,RW_FW_E_S6,2,39.0,0.0,115.826418,1.346639,4.0,7.240248,3354.447965086656
900.0,FW_E,E,7,RW_FW_E_S7,2,53.0,0.0,118.186378,1.346639,4.0,9.839311,4651.490116422232
900.0,FW_W,W,0,RW_FW_W_S0,26,82.0,0.0,98.036695,1.347212,4.0,15.21661,5967.1446140158
900.0,FW_W,W,1,RW_FW_W_S1,26,87.0,0.0,105.784728,1.347212,4.0,16.144452,6831.3458541162245
900.0,FW_W,W,2,RW_FW_W_S2,26,71.0,0.0,90.662157,1.347212,4.0,13.175358,4778.025502108823
900.0,FW_W,W,3,RW_FW_W_S3,26,92.0,0.0,97.543975,1.347212,4.0,17.072294,6661.1976765146
900.0,FW_W,W,4,RW_FW_W_S4,26,68.0,2.0,82.742854,1.347212,4.0,12.618652,4176.413120451232
900.0,FW_W,W,5,RW_FW_W_S5,26,88.0,0.0,71.008633,1.347212,4.0,16.330021,4638.289872285171
900.0,FW_W,W,6,RW_FW_W_S6,26,51.0,0.0,107.579212,1.347212,4.0,9.463989,4072.5139159866717
900.0,FW_W,W,7,RW_FW_W_S7,26,69.0,0.0,115.084518,1.347212,4.0,12.804221,5894.270408601912
960.0,FW_E,E,0,RW_FW_E_S0,2,123.0,4.0,75.026446,1.346639,4.0,22.834628,6852.803938288353
960.0,FW_E,E,1,RW_FW_E_S1,2,91.0,0.0,102.093766,1.346639,4.0,16.893911,6899.051985835304
960.0,FW_E,E,2,RW_FW_E_S2,2,109.0,4.0,72.673674,1.346639,4.0,20.235564,5882.371125368544
960.0,FW_E,E,3,RW_FW_E_S3,2,85.0,0.0,93.288955,1.346639,4.0,15.780027,5888.408914807141
