sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,109.0,0.0,81.524958,1.346639,4.0,20.235564,6598.814020825248
900.0,FW_E,E,1,RW_FW_E_S1,2,96.0,0.0,109.249727,1.346639,4.0,17.822148,7788.259214214383
900.0,FW_E,E,2,RW_FW_E_S2,2,129.0,4.0,73.082351,1.346639,4.0,23.948512,7000.854239646848
900.0,FW_E,E,3,RW_FW_E_S3,2,177.0,9.0,50.60566,1.346639,4.0,32.859586,6651.52414742704
900.0,FW_E,E,4,RW_FW_E_S4,2,52.0,0.0,99.656366,1.346639,4.0,9.653664,3848.1962913000957
900.0,FW_E,E,5,RW_FW_E_S5,2,90.0,7.0,58.442469,1.346639,4.0,16.708264,3905.888803455264
900.0,FW_E,E,6,RW_FW_E_S6,2,38.0,0.0,116.070046,1.346639,4.0,7.0546,3275.3109860464
900.0,FW_E,E,7,RW_FW_E_S7,2,42.0,0.0,116.002304,1.346639,4.0,7.79719,3617.9680189030396
900.0,FW_W,W,0,RW_FW_W_S0,26,82.0,0.0,98.036695,1.347212,4.0,15.21661,5967.1446140158
900.0,FW_W,W,1,RW_FW_W_S1,26,87.0,0.0,105.310414,1.347212,4.0,16.144452,6800.715695692512
900.0,FW_W,W,2,RW_FW_W_S2,26,183.0,11.0,42.003838,1.347212,4.0,33.959021,5705.636866890392
900.0,FW_W,W,3,RW_FW_W_S3,26,83.0,0.0,96.91047,1.347212,4.0,15.402179,5970.52962365652
900.0,FW_W,W,4,RW_FW_W_S4,26,62.0,0.0,87.162834,1.347212,4.0,11.505242,4011.3179943033124
900.0,FW_W,W,5,RW_FW_W_S5,26,93.0,0.0,70.497479,1.347212,4.0,17.257863,4866.543337709508
900.0,FW_W,W,6,RW_FW_W_S6,26,54.0,0.0,112.887129,1.347212,4.0,10.020695,4524.82995653862
900.0,FW_W,W,7,RW_FW_W_S7,26,48.0,0.0,117.072689,1.347212,4.0,8.907284,4171.198758266704
960.0,FW_E,E,0,RW_FW_E_S0,2,123.0,4.0,75.026446,1.346639,4.0,22.834628,6852.803938288353
960.0,FW_E,E,1,RW_FW_E_S1,2,91.0,0.0,102.093766,1.346639,4.0,16.893911,6899.051985835304
960.0,FW_E,E,2,RW_FW_E_S2,2,140.0,6.0,57.366512,1.346639,4.0,25.990633,5963.967839528384
960.0,FW_E,E,3,RW_FW_E_S3,2,161.0,14.0,41.518606,1.346639,4.0,29.889228,4963.836323904672
