run_dir,state_csv,action_csv,decision_dir,ok,state_rows,completed_sim_sec,integration_end_sec,warmup_sec,analysis_time_h,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_ramp_vehicles,mean_boundary_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,final_stopped_vehicles,controller_statuses,fallback_state_rows,mean_decision_wall_sec_state_csv,max_decision_wall_sec_state_csv,action_rows,decision_count_action_csv,mean_vsl_kph,mean_ramp_green_sec,mean_ramp_rate_vph,mean_ramp_meter_rate_vph,mean_signal_green_sec,mean_signal_split_abs_sec,mean_signal_offset_abs_sec,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,ramp_rate_abs_step_vph,ramp_meter_rate_abs_step_vph,signal_green_abs_step_sec,signal_split_abs_step_sec,signal_offset_abs_step_sec,decision_json_count,controller_variants,controller_statuses_json,controller_error_count,controller_error_sample,mean_decision_wall_sec,max_decision_wall_sec,mean_prediction_wall_sec,prediction_error_count,prediction_lag_max_abs_sec,prediction_total_abs_error_mean_veh,prediction_total_abs_error_max_veh,prediction_np_abs_error_mean_veh,prediction_freeway_abs_error_mean_veh,prediction_urban_storage_abs_error_mean_veh,prediction_urban_movement_queue_abs_error_mean_veh,prediction_urban_queue_plus_storage_abs_error_mean_veh,wu_convergence_rate,wu_residual_mean,wu_residual_max,wu_iterations_mean,pfo_convergence_rate,pfo_residual_objective_mean,pfo_residual_control_mean,pfo_iterations_mean,primary_rank_key,demand,control,case,decision_json_count_guard,pfo_incumbent_enabled_mean,pfo_incumbent_active_mean,pfo_incumbent_selected_mean,fallback_guard_selected_mean,fallback_guard_selected_no_control_mean,ramp_release_guard_active_mean,ramp_release_guard_no_control_fallback_mean,ramp_release_guard_adjusted_count_mean,ramp_release_guard_before_ratio_mean,ramp_release_guard_after_ratio_mean,ramp_release_guard_floor_ratio_mean,vissim_terminal_cost_active_mean,vissim_terminal_cost_penalty_mean,vissim_terminal_cost_raw_veh_h_mean,vissim_terminal_feature_stopped_vehicles_mean,calib_fingerprint_mismatch_count_mean,leader_recalib_needed_mean,adapter_calibration_fingerprint_override_active_mean,post_guard_safety_enabled_mean,post_guard_safety_fallback_occurred_mean,post_guard_no_control_fallback_mean,post_guard_no_control_score_gap_mean,post_guard_terminal_score_mean,post_guard_no_control_terminal_score_mean,ttt_delta_vs_no_control,ttt_delta_pct_vs_no_control,ttt_delta_vs_guarded_terminal,ttt_delta_pct_vs_guarded_terminal,pfo_incumbent_enabled_rate,pfo_incumbent_active_rate,pfo_incumbent_selected_rate,fallback_guard_selected_rate,fallback_guard_selected_no_control_rate,calib_fingerprint_mismatch_count_max,leader_recalib_needed_rate,leader_recalib_needed_max,ramp_release_guard_active_rate,ramp_release_guard_no_control_fallback_rate,vissim_terminal_cost_active_rate,vissim_terminal_cost_penalty_max,adapter_calibration_fingerprint_override_active_rate,post_guard_safety_enabled_rate,post_guard_safety_fallback_occurred_rate,post_guard_no_control_fallback_rate,post_guard_no_control_score_gap_max
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\state_pstack_190w_no_pfoinc_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\action_pstack_190w_no_pfoinc_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\decisions_pstack_190w_no_pfoinc_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,497.6347222222222,93.38444444444444,191.84166666666667,174.65277777777777,995.822679266259,186.87270705947748,383.8966092273485,75.28349082823792,272.7076153418566,39.708083053362984,91.10139250750416,349.49972206781547,1357.0,532.0,223.0,637.0,ok,0,21.694747055401663,26.872387,429,11,120.0,6.454545454545454,557.8328636363636,557.8328636363636,57.0,0.0,0.0,0.0,0.4,41.30915,41.30915,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,21.507673818181818,26.872387,0.11491409090909091,10,1.0,135.4112362422991,216.44401492553072,242.13961715977288,60.92937221852454,187.21887840121207,41.000581316768404,200.92446259879887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.2979166666667,190w,no_pfoinc,pstack_190w_no_pfoinc_seed13,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.85277777777776,6.154839818323499,26.20416666666665,5.558436201867845,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\state_pstack_190w_guarded_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\action_pstack_190w_guarded_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\decisions_pstack_190w_guarded_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,471.43055555555554,94.49694444444444,177.95138888888889,156.69305555555556,943.3852140077821,189.0989438576987,356.100611450806,47.34574763757643,275.1839911061701,41.576150715953304,90.51598916953863,313.5603112840467,1257.0,504.0,224.0,587.0,ok,0,24.18163990027701,25.815528,429,11,120.0,9.863636363636363,820.7160454545456,820.7160454545456,57.0,0.0,0.0,0.0,0.2,7.069999999999982,7.069999999999982,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,23.90925718181818,25.815528,0.11747127272727273,10,1.0,143.0311507894386,226.2400066399573,249.18564693668992,61.934192265434284,191.61183271427788,45.20437910005076,209.33076424982264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.6038194444444,190w,guarded,pstack_190w_guarded_seed13,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2727272727272727,0.625,0.8299414793784515,0.9935081527973847,0.9409090909090909,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6486111111111086,0.5649985334332808,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.2727272727272727,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\state_pstack_190w_guarded_terminal_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\action_pstack_190w_guarded_terminal_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\decisions_pstack_190w_guarded_terminal_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,471.43055555555554,94.49694444444444,177.95138888888889,156.69305555555556,943.3852140077821,189.0989438576987,356.100611450806,47.34574763757643,275.1839911061701,41.576150715953304,90.51598916953863,313.5603112840467,1257.0,504.0,224.0,587.0,ok,0,24.62585061495845,26.085955,429,11,120.0,9.863636363636363,820.7160454545456,820.7160454545456,57.0,0.0,0.0,0.0,0.2,7.069999999999982,7.069999999999982,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,24.35882018181818,26.085955,0.12253409090909091,10,1.0,143.0311507894386,226.2400066399573,249.18564693668992,61.934192265434284,191.61183271427788,45.20437910005076,209.33076424982264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.6038194444444,190w,guarded_terminal,pstack_190w_guarded_terminal_seed13,11.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2727272727272727,0.625,0.8299414793784515,0.9935081527973847,0.9409090909090909,1.0,26.297476259595943,75.13564645598842,283.6268474417779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6486111111111086,0.5649985334332808,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2727272727272727,1.0,31.266839069327876,1.0,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_calibrated_ladder_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_calibrated_ladder_20260716\state_pstack_190w_decision_calibrated_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_calibrated_ladder_20260716\action_pstack_190w_decision_calibrated_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_calibrated_ladder_20260716\decisions_pstack_190w_decision_calibrated_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,480.5361111111111,93.95944444444444,188.3625,163.66805555555555,961.6064480266815,188.02334630350194,376.93440800444694,51.16731517509728,271.27348526959423,40.94267992106726,90.9709956036687,327.51806559199554,1287.0,512.0,221.0,577.0,ok,0,21.78455044598338,22.729442,429,11,120.0,7.954545454545454,784.5215000000001,784.5215000000001,57.0,0.0,0.0,0.0,0.9,22.553050000000006,22.553050000000006,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,21.853794636363638,22.729442,0.12592727272727272,10,1.0,138.00263055376786,220.0892841845282,244.83291024868657,61.94723597014092,188.3652883309266,39.55980306092198,204.48759713634226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.453125,190w,decision_v1,pstack_190w_decision_calibrated_seed13,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2727272727272727,0.855811767964017,0.9470538634831337,0.8636363636363636,1.0,57.0579787008067,76.07730493440893,284.6578911613903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.754166666666663,2.5073846819327894,9.105555555555554,1.9314733523848826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,68.45612816032268,1.0,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\state_pstack_190w_decision_balanced_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\action_pstack_190w_decision_balanced_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\decisions_pstack_190w_decision_balanced_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,470.5208333333333,94.09694444444445,181.2125,154.75694444444446,941.5647581989995,188.29849916620344,362.6264591439689,49.449694274597,266.0622568093385,41.68424594663702,90.93577743802113,309.6859366314619,1271.0,502.0,228.0,559.0,ok,0,20.60318470637119,21.974613,429,11,120.0,9.045454545454545,806.4912272727273,806.4912272727273,57.0,0.0,0.0,0.0,1.05,15.7601,15.7601,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,20.704831272727272,21.974613,0.11774954545454545,10,1.0,146.9234738314379,226.833394707548,247.3592717911769,60.34926771572457,189.1306483126423,45.35532091729425,211.6317114857545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.21006944444446,190w,decision_balanced,pstack_190w_decision_balanced_seed13,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1.2,0.8966402302358567,0.9759508317402618,0.9381818181818181,1.0,56.345093942666765,75.12679192355569,282.8467721338757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73888888888888,0.37093768424669715,-0.9097222222222285,-0.1929705683056948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1.0,67.01806177062073,1.0,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_postguard_ladder_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_postguard_ladder_20260716\state_pstack_190w_decision_balanced_postguard_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_postguard_ladder_20260716\action_pstack_190w_decision_balanced_postguard_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_postguard_ladder_20260716\decisions_pstack_190w_decision_balanced_postguard_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,470.5208333333333,94.09694444444445,181.2125,154.75694444444446,941.5647581989995,188.29849916620344,362.6264591439689,49.449694274597,266.0622568093385,41.68424594663702,90.93577743802113,309.6859366314619,1271.0,502.0,228.0,559.0,ok,0,21.4084971634349,23.197864,429,11,120.0,9.045454545454545,806.4912272727273,806.4912272727273,57.0,0.0,0.0,0.0,1.05,15.7601,15.7601,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,21.56664827272727,23.197864,0.11779881818181819,10,1.0,146.9234738314379,226.833394707548,247.3592717911769,60.34926771572457,189.1306483126423,45.35532091729425,211.6317114857545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.21006944444446,190w,decision_balanced_postguard,pstack_190w_decision_balanced_postguard_seed13,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1.2,0.8966402302358567,0.9759508317402618,0.9381818181818181,1.0,56.345093942666765,75.12679192355569,282.8467721338757,0.0,0.0,1.0,1.0,0.0,0.0,0.04041664725393058,56.02129510105801,55.980878453804074,1.73888888888888,0.37093768424669715,-0.9097222222222285,-0.1929705683056948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,1.0,67.01806177062073,1.0,1.0,0.0,0.0,0.2478529735864825
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\state_no_control_220w_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\action_no_control_220w_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\decisions_no_control_220w_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,620.4916666666667,135.9163888888889,204.09444444444443,242.86805555555554,1241.6731517509727,271.9838799332963,408.4157865480823,62.673707615341854,406.4013340744858,34.82807962923847,68.63734164313507,486.00611450806,1687.0,581.0,295.0,802.0,ok,0,0.4454503185595568,0.516218,429,11,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,no-control,ok,0,,0.44654863636363634,0.516218,0.1267079090909091,10,1.0,153.18916218955565,250.77600146870475,337.8651226678465,121.67733298052889,269.55241710426935,43.25120497321248,283.9540499293277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.2086805555556,220w,no_control,no_control_220w_seed13,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4986111111111313,-0.24093802823821342,,,,,,,,,,,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\state_pstack_220w_combined_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\action_pstack_220w_combined_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\decisions_pstack_220w_combined_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,636.4902777777778,137.07194444444445,202.9125,255.95,1273.6881600889383,274.2962757087271,406.05058365758754,76.3035019455253,419.85603112840465,33.707279604224574,66.65839268538076,512.1845469705391,1724.0,574.0,314.0,794.0,ok,0,24.472593263157894,27.755155,429,11,118.4659090909091,7.2272727272727275,603.6291363636363,603.6291363636363,57.0,0.0,0.0,0.5625,2.1,263.09940000000006,263.09940000000006,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,24.202016636363638,27.755155,0.12238763636363637,10,1.0,160.0319557022538,250.49359254706906,345.62530018338714,120.03345150658994,276.07564574395127,43.912025856078266,289.3486289946883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.4777777777778,220w,combined_pfoinc,pstack_220w_combined_seed13,11.0,1.0,1.0,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.998611111111131,2.578376466690835,14.5,2.3312261490332276,1.0,1.0,0.45454545454545453,0.45454545454545453,0.0,3.0,1.0,1.0,,,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\state_pstack_220w_no_pfoinc_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\action_pstack_220w_no_pfoinc_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_congestion_ladder_no_pfoinc_20260715_v2\decisions_pstack_220w_no_pfoinc_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,650.6902777777777,136.04,214.99305555555554,267.4,1302.1039466370205,272.2312395775431,430.22512506948306,90.12784880489161,414.59199555308504,33.4985954741523,68.89243384435798,535.0972762645914,1801.0,646.0,307.0,897.0,ok,0,21.678496476454296,22.914454,429,11,119.54545454545455,6.545454545454546,493.52118181818184,493.52118181818184,57.0,0.0,0.0,0.4375,1.0,162.26345,162.26345,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,21.459618454545456,22.914454,0.12152936363636363,10,1.0,159.11249861046295,247.84621339657554,334.664556627355,120.5916165601174,265.36218408620556,37.211349955942765,289.2907222678059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.5402777777778,220w,no_pfoinc,pstack_220w_no_pfoinc_seed13,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.198611111111063,4.86688423606727,28.699999999999932,4.6142200329140515,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\state_pstack_220w_guarded_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\action_pstack_220w_guarded_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_ladder_20260715\decisions_pstack_220w_guarded_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,621.9902777777778,136.115,204.65416666666667,241.9388888888889,1244.6720400222346,272.38132295719845,409.53585325180654,64.0744858254586,406.4513618677043,34.73004444580322,68.54375764091162,484.1467481934408,1712.0,596.0,295.0,824.0,ok,0,24.259739318559557,25.551422,429,11,120.0,8.954545454545455,804.6478636363637,804.6478636363637,57.0,0.0,0.0,0.0,0.65,8.837500000000023,8.837500000000023,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,24.090387636363637,25.551422,0.1285040909090909,10,1.0,150.90475758188316,250.77600146870475,336.5311101607667,122.1721576280937,269.0650534349008,43.193403947980755,282.21084236382995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.475,220w,guarded,pstack_220w_guarded_seed13,11.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.0,1.0,0.0,2.0,0.7419113248282673,0.9717598839168115,0.9409090909090909,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4986111111111313,0.24151994162335821,0.0,0.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.0,3.0,1.0,1.0,1.0,0.0,,,,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\state_pstack_220w_guarded_terminal_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\action_pstack_220w_guarded_terminal_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_guarded_terminal_ladder_20260715\decisions_pstack_220w_guarded_terminal_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,621.9902777777778,136.115,204.65416666666667,241.9388888888889,1244.6720400222346,272.38132295719845,409.53585325180654,64.0744858254586,406.4513618677043,34.73004444580322,68.54375764091162,484.1467481934408,1712.0,596.0,295.0,824.0,ok,0,24.63927327700831,25.846749,429,11,120.0,8.954545454545455,804.6478636363637,804.6478636363637,57.0,0.0,0.0,0.0,0.65,8.837500000000023,8.837500000000023,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,24.50123572727273,25.846749,0.12049718181818182,10,1.0,150.90475758188316,250.77600146870475,336.5311101607667,122.1721576280937,269.0650534349008,43.193403947980755,282.21084236382995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.475,220w,guarded_terminal,pstack_220w_guarded_terminal_seed13,11.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.0,1.0,0.0,2.0,0.7419113248282673,0.9717598839168115,0.9409090909090909,1.0,37.41804835241604,106.90870957833154,511.8982760041068,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4986111111111313,0.24151994162335821,0.0,0.0,1.0,1.0,0.5454545454545454,0.5454545454545454,0.0,0.0,0.0,0.0,1.0,0.0,1.0,47.7461479167493,1.0,,,,
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\state_pstack_220w_decision_balanced_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\action_pstack_220w_decision_balanced_seed13.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\pstack_decision_balanced_ladder_20260716\decisions_pstack_220w_decision_balanced_seed13,True,361,1800.0,1800.0,0.0,0.49972222222222223,622.3305555555555,135.32333333333332,203.9986111111111,244.40694444444443,1245.3529738743746,270.79710950528073,408.2240133407449,63.04891606448027,411.77376320177876,34.739220393551975,69.1944190889383,489.0856031128405,1743.0,579.0,330.0,862.0,ok,0,21.01754293905817,22.433509,429,11,120.0,9.136363636363637,804.7483181818183,804.7483181818183,57.0,0.0,0.0,0.0,0.65,8.71165000000002,8.71165000000002,0.0,0.0,0.0,11,stackelberg-wu-metered,ok,0,,21.142691454545453,22.433509,0.1236709090909091,10,1.0,148.56767729376446,244.8017875324091,341.0440333341018,124.68012745484488,272.57961631766295,44.312273135839455,282.3867229107111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,683.4322916666666,220w,decision_balanced,pstack_220w_decision_balanced_seed13,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4545454545454546,0.8747656511586713,0.9735132548415759,0.9381818181818181,1.0,80.3454507837751,107.12726771170014,515.5209612004546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.838888888888846,0.29635996543959653,0.3402777777777146,0.054707893344163594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,101.5485263887474,1.0,,,,
