batch,case,controller,action_json,source_action_json,source_sim_sec,predicted_for_sim_sec,observed_sim_sec,target_lag_sec,metric,observed,active_predicted,active_error_observed_minus_predicted,active_abs_error,active_relative_error,raw_predicted,raw_error_observed_minus_predicted,raw_abs_error,raw_relative_error
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,protected_accumulation_veh,313.1,443.6539049284313,-130.55390492843128,130.55390492843128,-0.2942697077116717,443.6539049284313,-130.55390492843128,130.55390492843128,-0.2942697077116717
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,urban_queue_plus_link_occupancy_total_veh,649.3125,1046.7655570645634,-397.4530570645634,397.4530570645634,-0.3796963459316888,1033.692443483845,-384.37994348384495,384.37994348384495,-0.3718513624694522
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,urban_movement_queue_total_veh,414.6125,613.7631352774463,-199.15063527744627,199.15063527744627,-0.32447474250375424,613.7631352774463,-199.15063527744627,199.15063527744627,-0.32447474250375424
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,urban_link_occupancy_total_veh,234.70000000000002,419.9293082063986,-185.2293082063986,185.2293082063986,-0.4410964050057609,419.9293082063986,-185.2293082063986,185.2293082063986,-0.4410964050057609
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,off_ramp_storage_veh,19.59999999999998,118.02678163313136,-98.42678163313138,98.42678163313138,-0.8339359954681841,118.02678163313136,-98.42678163313138,98.42678163313138,-0.8339359954681841
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000180.json,180.0,360.0,360.0,0.0,ramp_queue_total_veh,28.0,42.70113868312755,-14.701138683127553,14.701138683127553,-0.34427978120724906,42.70113868312755,-14.701138683127553,14.701138683127553,-0.34427978120724906
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,total_model_vehicles,1060.9,1419.871517854824,-358.971517854824,358.971517854824,-0.2528197187849551,1540.7226989638455,-479.82269896384537,479.82269896384537,-0.3114270330972159
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,freeway_total_veh,283.0,225.11660878547454,57.88339121452546,57.88339121452546,0.25712625792833255,345.9677898944959,-62.96778989449592,62.96778989449592,-0.1820047753974385
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,protected_accumulation_veh,352.40000000000003,557.6622671521294,-205.26226715212937,205.26226715212937,-0.3680763057546695,557.6622671521294,-205.26226715212937,205.26226715212937,-0.3680763057546695
evaluation/runs/actuation_authority_220w_600s_20260716,decisions_auth_220w_combined_strong_seed13_600s,diagnostic-combined-strong,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000540.json,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\actuation_authority_220w_600s_20260716\decisions_auth_220w_combined_strong_seed13_600s\action_000360.json,360.0,540.0,540.0,0.0,urban_queue_plus_link_occupancy_total_veh,777.9000000000001,1209.86498047003,-431.96498047003,431.96498047003,-0.35703569195152046,1194.7549090693499,-416.8549090693498,416.8549090693498,-0.3489041190833503
