sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,1723.0,1723.0,49504.392747999984,28.731510590829938,1723.0,49504.392747999984,28.731510590829938,3159.0,649.0
960.0,1847.0,1847.0,53957.44085399999,29.2135575820249,1847.0,53957.44085399999,29.2135575820249,3352.0,633.0
1020.0,1928.0,1928.0,58878.53445499997,30.53865894968878,1928.0,58878.53445499997,30.53865894968878,3531.0,618.0
1080.0,2063.0,2062.0,58045.57258799998,28.150132195926275,2062.0,58045.57258799998,28.150132195926275,3708.0,809.0
1140.0,2100.0,2100.0,64437.251025999976,30.68440525047618,2100.0,64437.251025999976,30.68440525047618,3813.0,605.0
1200.0,2178.0,2178.0,58880.12513599997,27.03403357943066,2178.0,58880.12513599997,27.03403357943066,3969.0,907.0
1260.0,2233.0,2233.0,59696.90562500002,26.733947884012547,2233.0,59696.90562500002,26.733947884012547,4081.0,899.0
1320.0,2305.0,2305.0,67913.82725999998,29.463699462039035,2305.0,67913.82725999998,29.463699462039035,4170.0,856.0
1380.0,2406.0,2405.0,62320.371855000034,25.912836530145544,2405.0,62320.371855000034,25.912836530145544,4340.0,1046.0
1440.0,2481.0,2480.0,67037.41768799996,27.031216809677403,2480.0,67037.41768799996,27.031216809677403,4488.0,942.0
1500.0,2542.0,2542.0,63942.622833000045,25.154454300944156,2542.0,63942.622833000045,25.154454300944156,4625.0,1076.0
1560.0,2602.0,2602.0,58347.62537800002,22.424145033820146,2602.0,58347.62537800002,22.424145033820146,4700.0,1269.0
1620.0,2588.0,2588.0,68319.401601,26.39853230332303,2588.0,68319.401601,26.39853230332303,4704.0,1078.0
1680.0,2717.0,2717.0,71288.31923799998,26.23787973426573,2717.0,71288.31923799998,26.23787973426573,4875.0,1139.0
1740.0,2707.0,2707.0,68141.86356099999,25.17246529774658,2707.0,68141.86356099999,25.17246529774658,4914.0,1160.0
1800.0,2699.0,2699.0,63350.033579999974,23.471668610596506,2699.0,63350.033579999974,23.471668610596506,4968.0,1251.0
1860.0,2780.0,2780.0,64171.33639099999,23.083214529136686,2780.0,64171.33639099999,23.083214529136686,5075.0,1367.0
1920.0,2851.0,2851.0,70108.677335,24.590907518414593,2851.0,70108.677335,24.590907518414593,5240.0,1302.0
1980.0,2953.0,2953.0,67726.68811699997,22.934875759227893,2953.0,67726.68811699997,22.934875759227893,5360.0,1461.0
2040.0,3000.0,3000.0,69283.242269,23.094414089666664,3000.0,69283.242269,23.094414089666664,5396.0,1433.0
2100.0,2987.0,2987.0,68870.855664,23.05686496953465,2987.0,68870.855664,23.05686496953465,5454.0,1459.0
2160.0,3079.0,3079.0,67695.86854099997,21.986316512179272,3079.0,67695.86854099997,21.986316512179272,5596.0,1604.0
2220.0,3131.0,3131.0,69816.40031499996,22.298435105397626,3131.0,69816.40031499996,22.298435105397626,5735.0,1637.0
2280.0,3153.0,3153.0,68951.02308800006,21.86838664383129,3153.0,68951.02308800006,21.86838664383129,5791.0,1647.0
2340.0,3254.0,3254.0,74258.40932999997,22.820654373079275,3254.0,74258.40932999997,22.820654373079275,5931.0,1614.0
2400.0,3298.0,3298.0,72783.63117,22.06902097331716,3298.0,72783.63117,22.06902097331716,5952.0,1746.0
2460.0,3287.0,3287.0,63791.903382000026,19.40733294250077,3287.0,63791.903382000026,19.40733294250077,5950.0,1852.0
2520.0,3410.0,3410.0,62859.69620900004,18.433928507038136,3410.0,62859.69620900004,18.433928507038136,6083.0,2078.0
2580.0,3420.0,3420.0,71460.16771799997,20.89478588245613,3420.0,71460.16771799997,20.89478588245613,6086.0,1912.0
2640.0,3459.0,3459.0,64970.00785199998,18.782887496964435,3459.0,64970.00785199998,18.782887496964435,6100.0,2035.0
2700.0,3575.0,3574.0,67229.82423100005,18.810807003637397,3574.0,67229.82423100005,18.810807003637397,6170.0,2133.0
2760.0,3518.0,3518.0,68180.103581,19.380359175952247,3518.0,68180.103581,19.380359175952247,6104.0,1909.0
2820.0,3541.0,3540.0,68428.80654399992,19.330171340112972,3540.0,68428.80654399992,19.330171340112972,6138.0,1995.0
2880.0,3525.0,3525.0,69308.11960199999,19.661877901276593,3525.0,69308.11960199999,19.661877901276593,6106.0,2016.0
2940.0,3493.0,3493.0,64679.61669400002,18.516924332665337,3493.0,64679.61669400002,18.516924332665337,6062.0,2055.0
3000.0,3495.0,3495.0,52906.38224500002,15.137734547925614,3495.0,52906.38224500002,15.137734547925614,6102.0,2369.0
3060.0,3505.0,3505.0,68529.10267199995,19.551812459914395,3505.0,68529.10267199995,19.551812459914395,6129.0,1980.0
3120.0,3542.0,3542.0,61667.82830099997,17.410454065782037,3542.0,61667.82830099997,17.410454065782037,6109.0,2310.0
3180.0,3523.0,3523.0,61880.24412000005,17.56464493897248,3523.0,61880.24412000005,17.56464493897248,6071.0,2113.0
3240.0,3539.0,3539.0,61354.587642,17.336701792031647,3539.0,61354.587642,17.336701792031647,6101.0,2106.0
3300.0,3548.0,3548.0,55238.18249799998,15.568822575535508,3548.0,55238.18249799998,15.568822575535508,6140.0,2388.0
3360.0,3551.0,3550.0,61290.43142799993,17.26491026140843,3550.0,61290.43142799993,17.26491026140843,6146.0,2228.0
3420.0,3609.0,3609.0,59856.52309699999,16.585348599889162,3609.0,59856.52309699999,16.585348599889162,6248.0,2429.0
3480.0,3648.0,3648.0,55895.78856800002,15.322310462719303,3648.0,55895.78856800002,15.322310462719303,6292.0,2512.0
