simsec,sc,states
326,1003,RRRGRRRG
326,1004,RRRGRRRG
326,1005,RRRGRRRG
327,1,RRRGRRRG
327,5,RRGRRRRGRRRRRRRRRRRGRRRG
327,6,RGRRRGRR
327,11,RGRRGRRR
327,12,GRRRRGRR
327,101,RRGRRRRG
327,105,GRRRRGRR
327,107,GRRRGRRR
327,108,RGRRRGRR
327,109,RGRRRGRR
327,1001,RRRGRRRG
327,1002,RRRGRRRG
327,1003,RRRGRRRG
327,1004,RRRGRRRG
327,1005,RRRGRRRG
328,1,RRRGRRRG
328,5,RRGRRRRGRRRRRRRRRRRGRRRG
328,6,RGRRRGRR
328,11,RGRRGRRR
328,12,GRRRRGRR
328,101,RRGRRRRG
328,105,GRRRRGRR
328,107,GRRRGRRR
328,108,RGRRRGRR
328,109,RGRRRGRR
328,1001,RRRGRRRG
328,1002,RRRGRRRG
328,1003,RRRGRRRG
328,1004,RRRGRRRG
328,1005,RRRGRRRG
329,1,RRRGRRRG
329,5,RRGRRRRGRRRRRRRRRRRGRRRG
329,6,RGRRRGRR
329,11,RGRRGRRR
329,12,GRRRRGRR
329,101,RRGRRRRG
329,105,GRRRRGRR
329,107,GRRRGRRR
329,108,RGRRRGRR
329,109,RGRRRGRR
329,1001,RRRGRRRG
329,1002,RRRGRRRG
329,1003,RRRGRRRG
329,1004,RRRGRRRG
329,1005,RRRGRRRG
330,1,RRRGRRRG
330,5,RRGRRRRGRRRRRRRRRRRGRRRG
330,6,RGRRRGRR
330,11,RGRRGRRR
330,12,GRRRRGRR
330,101,RRGRRRRG
330,105,GRRRRGRR
330,107,GRRRGRRR
330,108,RGRRRGRR
330,109,RGRRRGRR
330,1001,RRRGRRRG
330,1002,RRRGRRRG
330,1003,RRRGRRRG
330,1004,RRRGRRRG
330,1005,RRRGRRRG
331,1,RRRGRRRG
331,5,RRGRRRRARRRRRRRRRRRGRRRG
331,6,RGRRRGRR
331,11,RGRRGRRR
331,12,GRRRRGRR
331,101,RRGRRRRG
331,105,GRRRRGRR
331,107,GRRRGRRR
331,108,RGRRRGRR
331,109,RGRRRGRR
331,1001,RRRGRRRG
331,1002,RRRGRRRG
331,1003,RRRGRRRG
331,1004,RRRGRRRG
331,1005,RRRGRRRG
332,1,RRRGRRRG
332,5,RRGRRRRARRRRRRRRRRRGRRRG
332,6,RGRRRGRR
332,11,RGRRGRRR
332,12,GRRRRGRR
332,101,RRGRRRRG
332,105,ARRRRARR
332,107,GRRRGRRR
332,108,RGRRRGRR
332,109,RGRRRGRR
332,1001,RRRGRRRG
332,1002,RRRGRRRG
332,1003,RRRGRRRG
332,1004,RRRGRRRG
332,1005,RRRGRRRG
333,1,RRRGRRRG
333,5,RRGRRRRARRRRRRRRRRRGRRRG
333,6,RGRRRGRR
333,11,RGRRGRRR
333,12,GRRRRGRR
333,101,RRGRRRRG
333,105,ARRRRARR
333,107,GRRRGRRR
333,108,RGRRRGRR
333,109,RGRRRGRR
333,1001,RRRGRRRG
333,1002,RRRGRRRG
333,1003,RRRGRRRG
333,1004,RRRGRRRG
333,1005,RRRGRRRG
334,1,RRRGRRRG
334,5,RRGRRRGRRGRRRGRRRRRGRRRG
334,6,RGRRRGRR
334,11,RGRRGRRR
334,12,GRRRRGRR
334,101,RRGRRRRG
334,105,ARRRRARR
334,107,GRRRGRRR
334,108,RGRRRGRR
334,109,RGRRRGRR
334,1001,RRRGRRRG
334,1002,RRRGRRRG
334,1003,RRRGRRRG
334,1004,RRRGRRRG
334,1005,RRRGRRRG
335,1,RRRGRRRG
335,5,RRGRRRGRRGRRRGRRRRRGRRRG
335,6,RGRRRGRR
335,11,RGRRGRRR
335,12,GRRRRGRR
335,101,RRGRRRRG
335,105,RRRGRRRG
335,107,GRRRGRRR
335,108,RGRRRGRR
335,109,RGRRRGRR
335,1001,RRRGRRRG
335,1002,RRRGRRRG
335,1003,RRRGRRRG
335,1004,RRRGRRRG
335,1005,RRRGRRRG
336,1,RRRGRRRG
336,5,RRGRRRGRRGRRRGRRRRRGRRRG
336,6,RGRRRGRR
336,11,RGRRGRRR
336,12,GRRRRGRR
336,101,RRGRRRRG
336,105,RRRGRRRG
336,107,GRRRGRRR
336,108,RGRRRGRR
336,109,RGRRRGRR
336,1001,RRRGRRRG
336,1002,RRRGRRRG
336,1003,RRRGRRRG
336,1004,RRRGRRRG
336,1005,RRRGRRRG
337,1,RRRGRRRG
337,5,RRGRRRGRRGRRRGRRRRRGRRRG
337,6,RGRRRGRR
337,11,RGRRGRRR
337,12,GRRRRGRR
337,101,RRGRRRRG
337,105,RRRGRRRG
337,107,GRRRGRRR
337,108,RGRRRGRR
337,109,RGRRRGRR
337,1001,RRRGRRRG
337,1002,RRRGRRRG
337,1003,RRRGRRRG
337,1004,RRRGRRRG
337,1005,RRRGRRRG
338,1,RRRGRRRG
338,5,RRGRRRGRRGRRRGRRRRRGRRRG
338,6,RGRRRGRR
338,11,RGRRGRRR
338,12,GRRRRGRR
338,101,RRGRRRRG
338,105,RRRGRRRG
338,107,GRRRGRRR
338,108,RGRRRGRR
338,109,RGRRRGRR
338,1001,RRRGRRRG
338,1002,RRRGRRRG
338,1003,RRRGRRRG
338,1004,RRRGRRRG
338,1005,RRRGRRRG
339,1,RRRGRRRG
339,5,RRGRRRGRRGRRRGRRRRRGRRRG
339,6,RGRRRGRR
339,11,RGRRGRRR
339,12,GRRRRGRR
339,101,RRGRRRRG
339,105,RRRGRRRG
339,107,GRRRARRR
339,108,RGRRRGRR
339,109,RGRRRGRR
339,1001,RRRGRRRG
339,1002,RRRGRRRG
339,1003,RRRGRRRG
339,1004,RRRGRRRG
339,1005,RRRGRRRG
340,1,RRRGRRRG
340,5,RRGRRRGRRGRRRGRRRRRGRRRG
340,6,RGRRRGRR
340,11,RGRRGRRR
340,12,GRRRRGRR
340,101,RRGRRRRG
340,105,RRRGRRRG
340,107,GRRRARRR
340,108,RGRRRGRR
340,109,RGRRRGRR
340,1001,RRRARRRG
340,1002,RRRARRRG
340,1003,RRRARRRG
340,1004,RRRARRRG
340,1005,RRRARRRG
341,1,RRRGRRRG
341,5,RRGRRRGRRGRRRGRRRRRGRRRG
341,6,RGRRRGRR
341,11,RGRRGRRR
341,12,GRRRRGRR
341,101,RRGRRRRG
341,105,RRRGRRRG
341,107,GRRRARRR
341,108,RGRRRGRR
341,109,RGRRRGRR
341,1001,RRRARRRG
341,1002,RRRARRRG
341,1003,RRRARRRG
341,1004,RRRARRRG
341,1005,RRRARRRG
342,1,RRRARRRG
342,5,RRGRRRGRRGRRRGRRRRRGRRRG
342,6,RGRRRGRR
342,11,RGRRGRRR
342,12,GRRRRGRR
342,101,RRGRRRRG
342,105,RRRGRRRG
342,107,GRRRRGRR
342,108,RGRRRGRR
342,109,RGRRRGRR
342,1001,RRRARRRG
342,1002,RRRARRRG
342,1003,RRRARRRG
342,1004,RRRARRRG
342,1005,RRRARRRG
343,1,RRRARRRG
343,5,RRGRRRGRRGRRRGRRRRRGRRRG
343,6,RGRRRGRR
343,11,RGRRGRRR
343,12,GRRRRGRR
343,101,RRGRRRRG
343,105,RRRGRRRG
343,107,GRRRRGRR
343,108,RGRRRGRR
343,109,RGRRRGRR
343,1001,RRGRRRRG
343,1002,RRGRRRRG
343,1003,RRGRRRRG
343,1004,RRGRRRRG
343,1005,RRGRRRRG
344,1,RRRARRRG
344,5,RRGRRRGRRGRRRGRRRRRGRRRG
344,6,RGRRRGRR
344,11,RGRRGRRR
344,12,GRRRRGRR
344,101,RRGRRRRG
344,105,RRRGRRRG
344,107,GRRRRGRR
344,108,RGRRRGRR
344,109,RGRRRGRR
344,1001,RRGRRRRG
344,1002,RRGRRRRG
344,1003,RRGRRRRG
344,1004,RRGRRRRG
344,1005,RRGRRRRG
345,1,RRGRRRRG
345,5,RRGRRRGRRGRRRGRRRRRGRRRG
345,6,RGRRRGRR
345,11,RGRRGRRR
345,12,GRRRRGRR
345,101,RRGRRRRG
345,105,RRRGRRRG
345,107,GRRRRGRR
345,108,RGRRRGRR
345,109,RGRRRGRR
345,1001,RRGRRRRG
345,1002,RRGRRRRG
345,1003,RRGRRRRG
345,1004,RRGRRRRG
345,1005,RRGRRRRG
346,1,RRGRRRRG
346,5,RRGRRRGRRGRRRGRRRRRGRRRG
346,6,RGRRRGRR
346,11,RGRRGRRR
346,12,GRRRRGRR
346,101,RRGRRRRG
346,105,RRRGRRRG
346,107,GRRRRGRR
346,108,RGRRRGRR
346,109,RGRRRGRR
346,1001,RRGRRRRG
346,1002,RRGRRRRG
346,1003,RRGRRRRG
346,1004,RRGRRRRG
346,1005,RRGRRRRG
347,1,RRGRRRRG
347,5,RRGRRRGRRGRRRGRRRRRGRRRG
347,6,RGRRRGRR
347,11,RGRRGRRR
347,12,ARRRRARR
347,101,RRGRRRRG
347,105,RRRGRRRG
347,107,GRRRRGRR
347,108,RGRRRGRR
347,109,RGRRRGRR
347,1001,RRGRRRRG
347,1002,RRGRRRRG
347,1003,RRGRRRRG
347,1004,RRGRRRRG
347,1005,RRGRRRRG
348,1,RRGRRRRG
348,5,RRGRRRGRRGRRRGRRRRRGRRRG
348,6,RGRRRGRR
348,11,RGRRGRRR
348,12,ARRRRARR
348,101,RRGRRRRA
348,105,RRRGRRRG
348,107,GRRRRGRR
348,108,RGRRRGRR
348,109,RGRRRGRR
348,1001,RRGRRRRG
348,1002,RRGRRRRG
348,1003,RRGRRRRG
348,1004,RRGRRRRG
348,1005,RRGRRRRG
349,1,RRGRRRRG
349,5,RRGRRRGRRGRRRGRRRRRGRRRG
349,6,RGRRRARR
349,11,RGRRGRRR
349,12,ARRRRARR
349,101,RRGRRRRA
349,105,RRRGRRRG
349,107,GRRRRGRR
349,108,RGRRRGRR
349,109,RGRRRGRR
349,1001,RRGRRRRG
349,1002,RRGRRRRG
349,1003,RRGRRRRG
349,1004,RRGRRRRG
349,1005,RRGRRRRG
350,1,RRGRRRRG
350,5,RRGRRRGRRGRRRGRRRRRGRRRG
350,6,RGRRRARR
350,11,RGRRGRRR
350,12,RRGRRRGR
350,101,RRGRRRRA
350,105,RRRGRRRG
350,107,GRRRRGRR
350,108,RGRRRGRR
350,109,RGRRRGRR
350,1001,RRGRRRRG
350,1002,RRGRRRRG
350,1003,RRGRRRRG
350,1004,RRGRRRRG
350,1005,RRGRRRRG
351,1,RRGRRRRG
351,5,RRGRRRGRRGRRRGRRRRRGRRRG
351,6,RGRRRARR
351,11,RGRRGRRR
351,12,RRGRRRGR
351,101,RRGRRRGR
351,105,RRRGRRRG
351,107,GRRRRGRR
351,108,RGRRRGRR
351,109,RGRRRGRR
351,1001,RRGRRRRA
351,1002,RRGRRRRA
351,1003,RRGRRRRA
351,1004,RRGRRRRA
351,1005,RRGRRRRA
352,1,RRGRRRRG
352,5,RRGRRRGRRGRRRGRRRRRGRRRG
352,6,RGRRGRRR
352,11,RGRRGRRR
352,12,RRGRRRGR
352,101,RRGRRRGR
352,105,RRRGRRRG
352,107,GRRRRGRR
352,108,RGRRRGRR
352,109,RGRRRGRR
352,1001,RRGRRRRA
352,1002,RRGRRRRA
352,1003,RRGRRRRA
352,1004,RRGRRRRA
352,1005,RRGRRRRA
353,1,RRGRRRRG
353,5,RRARRRARRGRRRGRRRRRARRRA
353,6,RGRRGRRR
353,11,RGRRGRRR
353,12,RRGRRRGR
353,101,RRGRRRGR
353,105,RRRGRRRG
353,107,GRRRRGRR
353,108,RGRRRGRR
353,109,RGRRRGRR
353,1001,RRGRRRRA
353,1002,RRGRRRRA
353,1003,RRGRRRRA
353,1004,RRGRRRRA
353,1005,RRGRRRRA
354,1,RRGRRRRG
354,5,RRARRRARRGRRRGRRRRRARRRA
354,6,RGRRGRRR
354,11,RGRRGRRR
354,12,RRGRRRGR
354,101,RRGRRRGR
354,105,RRRGRRRG
354,107,GRRRRGRR
354,108,RGRRRGRR
354,109,RGRRRGRR
354,1001,RRGRRRGR
354,1002,RRGRRRGR
354,1003,RRGRRRGR
354,1004,RRGRRRGR
354,1005,RRGRRRGR
355,1,RRGRRRRG
355,5,RRARRRARRGRRRGRRRRRARRRA
355,6,RGRRGRRR
355,11,RGRRGRRR
355,12,RRGRRRGR
355,101,RRGRRRGR
355,105,RRRGRRRG
355,107,GRRRRGRR
355,108,RGRRRGRR
355,109,RGRRRGRR
355,1001,RRGRRRGR
355,1002,RRGRRRGR
355,1003,RRGRRRGR
355,1004,RRGRRRGR
355,1005,RRGRRRGR
356,1,RRGRRRRA
356,5,RGRRRGRRRGRRRGRRRRRRRRRR
356,6,RGRRGRRR
356,11,RGRRGRRR
356,12,RRGRRRGR
356,101,RRGRRRGR
356,105,RRRGRRRG
356,107,GRRRRGRR
356,108,RGRRRGRR
356,109,RGRRRGRR
356,1001,RRGRRRGR
356,1002,RRGRRRGR
356,1003,RRGRRRGR
356,1004,RRGRRRGR
356,1005,RRGRRRGR
357,1,RRGRRRRA
357,5,RGRRRGRRRGRRRGRRRRRRRRRR
357,6,RARRGRRR
357,11,RARRARRR
357,12,RRGRRRGR
357,101,RRGRRRGR
357,105,RRRGRRRG
357,107,GRRRRGRR
357,108,RGRRRGRR
357,109,RGRRRGRR
357,1001,RRGRRRGR
357,1002,RRGRRRGR
357,1003,RRGRRRGR
357,1004,RRGRRRGR
357,1005,RRGRRRGR
358,1,RRGRRRRA
358,5,RGRRRGRRRGRRRGRRRRRRRRRR
358,6,RARRGRRR
358,11,RARRARRR
358,12,RRGRRRGR
358,101,RRGRRRGR
358,105,RRRGRRRG
358,107,GRRRRGRR
358,108,RGRRRGRR
358,109,RGRRRGRR
358,1001,RRGRRRGR
358,1002,RRGRRRGR
358,1003,RRGRRRGR
358,1004,RRGRRRGR
358,1005,RRGRRRGR
359,1,RRGRRRGR
359,5,RGRRRGRRRGRRRGRRRRRRRRRR
359,6,RARRGRRR
359,11,RARRARRR
359,12,RRGRRRGR
359,101,RRGRRRGR
359,105,RRRGRRRG
359,107,GRRRRGRR
359,108,RGRRRGRR
359,109,RGRRRGRR
359,1001,RRGRRRGR
359,1002,RRGRRRGR
359,1003,RRGRRRGR
359,1004,RRGRRRGR
359,1005,RRGRRRGR
360,1,RRGRRRGR
360,5,RGRRRGRRRGRRRGRRRRRRRRRR
360,6,GRRRGRRR
360,11,GRRRRGRR
360,12,RRGRRRGR
360,101,RRGRRRGR
360,105,RRRGRRRG
360,107,GRRRRGRR
360,108,RGRRRGRR
360,109,RGRRRGRR
360,1001,RRGRRRGR
360,1002,RRGRRRGR
360,1003,RRGRRRGR
360,1004,RRGRRRGR
360,1005,RRGRRRGR
361,1,RRGRRRGR
361,5,RGRRRGRRRGRRRGRRRRRRRRRR
361,6,GRRRGRRR
361,11,GRRRRGRR
361,12,RRGRRRGR
361,101,RRGRRRGR
361,105,RRRGRRRG
361,107,GRRRRGRR
361,108,RGRRRGRR
361,109,RGRRRGRR
361,1001,RRGRRRGR
361,1002,RRGRRRGR
361,1003,RRGRRRGR
361,1004,RRGRRRGR
361,1005,RRGRRRGR
362,1,RRGRRRGR
362,5,RGRRRGRRRGRRRGRRRRRRRRRR
362,6,GRRRGRRR
362,11,GRRRRGRR
362,12,RRGRRRGR
362,101,RRGRRRGR
362,105,RRRGRRRG
362,107,GRRRRGRR
362,108,RGRRRGRR
362,109,RGRRRGRR
362,1001,RRGRRRGR
362,1002,RRGRRRGR
362,1003,RRGRRRGR
362,1004,RRGRRRGR
362,1005,RRGRRRGR
363,1,RRGRRRGR
363,5,RGRRRGRRRGRRRGRRRRRRRRRR
363,6,GRRRGRRR
363,11,GRRRRGRR
363,12,RRGRRRGR
363,101,RRGRRRGR
363,105,RRRGRRRG
363,107,GRRRRGRR
363,108,RGRRRGRR
363,109,RGRRRGRR
363,1001,RRGRRRGR
363,1002,RRGRRRGR
363,1003,RRGRRRGR
363,1004,RRGRRRGR
363,1005,RRGRRRGR
364,1,RRGRRRGR
364,5,RGRRRGRRRGRRRGRRRRRRRRRR
364,6,GRRRGRRR
364,11,GRRRRGRR
364,12,RRGRRRGR
364,101,RRGRRRGR
364,105,RRRGRRRG
364,107,GRRRRGRR
364,108,RGRRRGRR
364,109,RGRRRGRR
364,1001,RRGRRRGR
364,1002,RRGRRRGR
364,1003,RRGRRRGR
364,1004,RRGRRRGR
364,1005,RRGRRRGR
365,1,RRGRRRGR
365,5,RGRRRGRRRGRRRGRRRRRRRRRR
365,6,GRRRGRRR
365,11,GRRRRGRR
365,12,RRGRRRGR
365,101,RRGRRRGR
365,105,RRRGRRRG
365,107,ARRRRGRR
365,108,RGRRRGRR
365,109,RGRRRGRR
365,1001,RRGRRRGR
365,1002,RRGRRRGR
365,1003,RRGRRRGR
365,1004,RRGRRRGR
365,1005,RRGRRRGR
366,1,RRGRRRGR
366,5,RGRRRGRRRGRRRGRRRRRRRRRR
366,6,GRRRGRRR
366,11,GRRRRGRR
366,12,RRGRRRGR
366,101,RRGRRRGR
366,105,RRRGRRRG
366,107,ARRRRGRR
366,108,RGRRRGRR
366,109,RGRRRGRR
366,1001,RRGRRRGR
366,1002,RRGRRRGR
366,1003,RRGRRRGR
366,1004,RRGRRRGR
366,1005,RRGRRRGR
367,1,RRGRRRGR
367,5,RGRRRGRRRGRRRGRRRRRRRRRR
367,6,GRRRGRRR
367,11,GRRRRGRR
367,12,RRGRRRGR
367,101,RRGRRRGR
367,105,RRRGRRRG
367,107,ARRRRGRR
367,108,RGRRRGRR
367,109,RGRRRGRR
367,1001,RRGRRRGR
367,1002,RRGRRRGR
367,1003,RRGRRRGR
367,1004,RRGRRRGR
367,1005,RRGRRRGR
368,1,RRGRRRGR
368,5,RGRRRGRRRGRRRGRRRRRRRRRR
368,6,GRRRGRRR
368,11,GRRRRGRR
368,12,RRGRRRGR
368,101,RRARRRAR
368,105,RRRGRRRG
368,107,RGRRRGRR
368,108,RGRRRGRR
368,109,RGRRRGRR
368,1001,RRGRRRGR
368,1002,RRGRRRGR
368,1003,RRGRRRGR
368,1004,RRGRRRGR
368,1005,RRGRRRGR
369,1,RRGRRRGR
369,5,RGRRRGRRRGRRRGRRRRRRRRRR
369,6,GRRRGRRR
369,11,GRRRRGRR
369,12,RRGRRRGR
369,101,RRARRRAR
369,105,RRRGRRRG
369,107,RGRRRGRR
369,108,RGRRRGRR
369,109,RGRRRGRR
369,1001,RRGRRRGR
369,1002,RRGRRRGR
369,1003,RRGRRRGR
369,1004,RRGRRRGR
369,1005,RRGRRRGR
370,1,RRGRRRGR
370,5,RGRRRGRRRGRRRGRRRRRRRRRR
370,6,GRRRGRRR
370,11,GRRRRGRR
370,12,RRGRRRGR
370,101,RRARRRAR
370,105,RRRGRRRG
370,107,RGRRRGRR
370,108,RGRRRGRR
370,109,RGRRRGRR
370,1001,RRGRRRGR
370,1002,RRGRRRGR
370,1003,RRGRRRGR
370,1004,RRGRRRGR
370,1005,RRGRRRGR
371,1,RRGRRRGR
371,5,RGRRRGRRRGRRRGRRRRRRRRRR
371,6,GRRRGRRR
371,11,GRRRRGRR
371,12,RRGRRRGR
371,101,RGRRRGRR
371,105,RRRGRRRG
371,107,RGRRRGRR
371,108,RGRRRGRR
371,109,RGRRRGRR
371,1001,RRGRRRGR
371,1002,RRGRRRGR
371,1003,RRGRRRGR
371,1004,RRGRRRGR
371,1005,RRGRRRGR
372,1,RRGRRRGR
372,5,RGRRRGRRRGRRRGRRRRRRRRRR
372,6,GRRRGRRR
372,11,GRRRRGRR
372,12,RRARRRAR
372,101,RGRRRGRR
372,105,RRRGRRRG
372,107,RGRRRGRR
372,108,RGRRRGRR
372,109,RGRRRGRR
372,1001,RRARRRAR
372,1002,RRARRRAR
372,1003,RRARRRAR
372,1004,RRARRRAR
372,1005,RRARRRAR
373,1,RRGRRRGR
373,5,RGRRRGRRRGRRRGRRRRRRRRRR
373,6,GRRRGRRR
373,11,GRRRRGRR
373,12,RRARRRAR
373,101,RGRRRGRR
373,105,RRRGRRRG
373,107,RGRRRGRR
373,108,RGRRRGRR
373,109,RGRRRGRR
373,1001,RRARRRAR
373,1002,RRARRRAR
373,1003,RRARRRAR
373,1004,RRARRRAR
373,1005,RRARRRAR
374,1,RRARRRAR
374,5,RGRRRGRRRGRRRGRRRRRRRRRR
374,6,GRRRGRRR
374,11,GRRRRGRR
374,12,RRARRRAR
374,101,RGRRRGRR
374,105,RRRGRRRG
374,107,RGRRRGRR
374,108,RGRRRGRR
374,109,RGRRRGRR
374,1001,RRARRRAR
374,1002,RRARRRAR
374,1003,RRARRRAR
374,1004,RRARRRAR
374,1005,RRARRRAR
375,1,RRARRRAR
375,5,RGRRRGRRRGRRRGRRRRRRRRRR
375,6,GRRRGRRR
375,11,GRRRRGRR
375,12,RRRGRRRG
375,101,RGRRRGRR
375,105,RRRGRRRG
375,107,RGRRRGRR
375,108,RGRRRGRR
375,109,RGRRRGRR
375,1001,RGRRRGRR
375,1002,RGRRRGRR
375,1003,RGRRRGRR
375,1004,RGRRRGRR
375,1005,RGRRRGRR
376,1,RRARRRAR
376,5,RGRRRGRRRGRRRGRRRRRRRRRR
376,6,GRRRGRRR
376,11,GRRRRGRR
376,12,RRRGRRRG
376,101,RGRRRGRR
376,105,RRRGRRRG
376,107,RGRRRGRR
376,108,RGRRRGRR
376,109,RGRRRGRR
376,1001,RGRRRGRR
376,1002,RGRRRGRR
376,1003,RGRRRGRR
376,1004,RGRRRGRR
376,1005,RGRRRGRR
377,1,GRRRRGRR
377,5,RGRRRGRRRGRRRGRRRRRRRRRR
377,6,GRRRGRRR
377,11,GRRRRGRR
377,12,RRRGRRRG
377,101,RGRRRGRR
377,105,RRRGRRRG
377,107,RGRRRGRR
377,108,RGRRRGRR
377,109,RGRRRGRR
377,1001,RGRRRGRR
377,1002,RGRRRGRR
377,1003,RGRRRGRR
377,1004,RGRRRGRR
377,1005,RGRRRGRR
378,1,GRRRRGRR
378,5,RGRRRGRRRGRRRGRRRRRRRRRR
378,6,GRRRGRRR
378,11,GRRRRGRR
378,12,RRRGRRRG
378,101,RGRRRGRR
378,105,RRRGRRRG
378,107,RGRRRGRR
378,108,RGRRRGRR
378,109,RGRRRGRR
378,1001,RGRRRGRR
378,1002,RGRRRGRR
378,1003,RGRRRGRR
378,1004,RGRRRGRR
378,1005,RGRRRGRR
379,1,GRRRRGRR
379,5,RGRRRGRRRGRRRGRRRRRRRRRR
379,6,ARRRARRR
379,11,GRRRRGRR
379,12,RRRGRRRG
379,101,RGRRRGRR
379,105,RRRGRRRG
379,107,RGRRRGRR
379,108,RGRRRARR
379,109,RGRRRGRR
379,1001,RGRRRGRR
379,1002,RGRRRGRR
379,1003,RGRRRGRR
379,1004,RGRRRGRR
379,1005,RGRRRGRR
380,1,GRRRRGRR
380,5,RGRRRGRRRGRRRGRRRRRRRRRR
380,6,ARRRARRR
380,11,GRRRRGRR
380,12,RRRGRRRG
380,101,RGRRRGRR
380,105,RRRGRRRG
380,107,RGRRRGRR
380,108,RGRRRARR
380,109,RGRRRARR
380,1001,RGRRRGRR
380,1002,RGRRRGRR
380,1003,RGRRRGRR
380,1004,RGRRRGRR
380,1005,RGRRRGRR
381,1,GRRRRGRR
381,5,RGRRRGRRRGRRRGRRRRRRRRRR
381,6,ARRRARRR
381,11,GRRRRGRR
381,12,RRRGRRRG
381,101,RGRRRGRR
381,105,RRRGRRRG
381,107,RGRRRGRR
381,108,RGRRRARR
381,109,RGRRRARR
381,1001,RGRRRGRR
381,1002,RGRRRGRR
381,1003,RGRRRGRR
381,1004,RGRRRGRR
381,1005,RGRRRGRR
382,1,GRRRRGRR
382,5,RGRRRGRRRGRRRGRRRRRRRRRR
382,6,RRRGRRRG
382,11,GRRRRGRR
382,12,RRRGRRRG
382,101,RGRRRGRR
382,105,RRRGRRRG
382,107,RGRRRGRR
382,108,RGRRGRRR
382,109,RGRRRARR
382,1001,RGRRRGRR
382,1002,RGRRRGRR
382,1003,RGRRRGRR
382,1004,RGRRRGRR
382,1005,RGRRRGRR
383,1,GRRRRGRR
383,5,RGRRRGRRRGRRRGRRRRRRRRRR
383,6,RRRGRRRG
383,11,GRRRRGRR
383,12,RRRGRRRG
383,101,RGRRRGRR
383,105,RRRARRRA
383,107,RGRRRGRR
383,108,RGRRGRRR
383,109,RGRRGRRR
383,1001,RGRRRGRR
383,1002,RGRRRGRR
383,1003,RGRRRGRR
383,1004,RGRRRGRR
383,1005,RGRRRGRR
384,1,GRRRRGRR
384,5,RGRRRGRRRGRRRGRRRRRRRRRR
384,6,RRRGRRRG
384,11,GRRRRGRR
384,12,RRRGRRRG
384,101,RGRRRGRR
384,105,RRRARRRA
384,107,RGRRRGRR
384,108,RGRRGRRR
384,109,RGRRGRRR
384,1001,RGRRRGRR
384,1002,RGRRRGRR
384,1003,RGRRRGRR
384,1004,RGRRRGRR
384,1005,RGRRRGRR
385,1,GRRRRGRR
385,5,RGRRRGRRRGRRRGRRRRRRRRRR
385,6,RRRGRRRG
385,11,GRRRRGRR
385,12,RRRGRRRG
385,101,RGRRRGRR
385,105,RRRARRRA
385,107,RGRRRGRR
385,108,RGRRGRRR
385,109,RGRRGRRR
385,1001,RGRRRGRR
385,1002,RGRRRGRR
385,1003,RGRRRGRR
385,1004,RGRRRGRR
385,1005,RGRRRGRR
386,1,GRRRRGRR
386,5,RGRRRGRRRGRRRGRRRRRRRRRR
386,6,RRRGRRRG
386,11,GRRRRGRR
386,12,RRRGRRRG
386,101,RGRRRGRR
386,105,RRGRRRGR
386,107,RGRRRGRR
386,108,RGRRGRRR
386,109,RGRRGRRR
386,1001,RGRRRGRR
386,1002,RGRRRGRR
386,1003,RGRRRGRR
386,1004,RGRRRGRR
386,1005,RGRRRGRR
387,1,GRRRRGRR
387,5,RGRRRGRRRGRRRGRRRRRRRRRR
387,6,RRRGRRRG
387,11,GRRRRGRR
387,12,RRRGRRRG
387,101,RGRRRGRR
387,105,RRGRRRGR
387,107,RGRRRGRR
387,108,RARRGRRR
387,109,RGRRGRRR
387,1001,RGRRRGRR
387,1002,RGRRRGRR
387,1003,RGRRRGRR
387,1004,RGRRRGRR
387,1005,RGRRRGRR
388,1,GRRRRGRR
388,5,RGRRRGRRRGRRRGRRRRRRRRRR
388,6,RRRGRRRG
388,11,GRRRRGRR
388,12,RRRGRRRG
388,101,RGRRRGRR
388,105,RRGRRRGR
388,107,RGRRRGRR
388,108,RARRGRRR
388,109,RGRRGRRR
388,1001,RGRRRGRR
388,1002,RGRRRGRR
388,1003,RGRRRGRR
388,1004,RGRRRGRR
388,1005,RGRRRGRR
389,1,GRRRRGRR
389,5,RGRRRGRRRGRRRGRRRRRRRRRR
389,6,RRRGRRRG
389,11,GRRRRGRR
389,12,RRRGRRRG
389,101,RGRRRGRR
389,105,RRGRRRGR
389,107,RGRRRGRR
389,108,RARRGRRR
389,109,RGRRGRRR
389,1001,RGRRRGRR
389,1002,RGRRRGRR
389,1003,RGRRRGRR
389,1004,RGRRRGRR
389,1005,RGRRRGRR
390,1,GRRRRGRR
390,5,RGRRRGRRRGRRRGRRRRRRRRRR
390,6,RRRGRRRG
390,11,GRRRRGRR
390,12,RRRGRRRG
390,101,RGRRRGRR
390,105,RRGRRRGR
390,107,RGRRRGRR
390,108,GRRRGRRR
390,109,RGRRGRRR
390,1001,RGRRRGRR
390,1002,RGRRRGRR
390,1003,RGRRRGRR
390,1004,RGRRRGRR
390,1005,RGRRRGRR
391,1,GRRRRGRR
391,5,RGRRRGRRRGRRRGRRRRRRRRRR
391,6,RRRGRRRG
391,11,GRRRRGRR
391,12,RRRGRRRG
391,101,RGRRRGRR
391,105,RRGRRRGR
391,107,RGRRRGRR
391,108,GRRRGRRR
391,109,RGRRGRRR
391,1001,RGRRRGRR
391,1002,RGRRRGRR
391,1003,RGRRRGRR
391,1004,RGRRRGRR
