sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,1827.0,1827.0,52243.46464499997,28.59521874384235,1827.0,52243.46464499997,28.59521874384235,2696.0,618.0
960.0,1884.0,1884.0,54366.60587499998,28.85700948779192,1884.0,54366.60587499998,28.85700948779192,2754.0,601.0
1020.0,1944.0,1944.0,56991.94995099998,29.316846682613157,1944.0,56991.94995099998,29.316846682613157,2780.0,658.0
1080.0,2022.0,2022.0,54376.17559600002,26.892272797230476,2022.0,54376.17559600002,26.892272797230476,2852.0,766.0
1140.0,2031.0,2031.0,65059.48279100001,32.033226386509114,2031.0,65059.48279100001,32.033226386509114,2858.0,484.0
1200.0,2049.0,2049.0,57726.90738500002,28.17321004636409,2049.0,57726.90738500002,28.17321004636409,2918.0,764.0
1260.0,2059.0,2059.0,56645.61269499996,27.511225203982494,2059.0,56645.61269499996,27.511225203982494,2954.0,710.0
1320.0,2060.0,2060.0,57138.347057,27.73706167815534,2060.0,57138.347057,27.73706167815534,3012.0,720.0
1380.0,2120.0,2120.0,57229.75532100002,26.995167604245292,2120.0,57229.75532100002,26.995167604245292,3077.0,772.0
1440.0,2107.0,2107.0,60507.27151100001,28.717262226388236,2107.0,60507.27151100001,28.717262226388236,3061.0,653.0
1500.0,2166.0,2166.0,58131.14229700001,26.8380158342567,2166.0,58131.14229700001,26.8380158342567,3119.0,780.0
1560.0,2195.0,2195.0,53775.67297099998,24.499167640546688,2195.0,53775.67297099998,24.499167640546688,3138.0,888.0
1620.0,2189.0,2189.0,60895.64331699998,27.818932534033795,2189.0,60895.64331699998,27.818932534033795,3127.0,777.0
1680.0,2242.0,2242.0,59676.99989300003,26.617751959411255,2242.0,59676.99989300003,26.617751959411255,3167.0,830.0
1740.0,2224.0,2224.0,59361.35075799999,26.69125483723021,2224.0,59361.35075799999,26.69125483723021,3125.0,755.0
1800.0,2201.0,2201.0,55713.93080499997,25.313008089504756,2201.0,55713.93080499997,25.313008089504756,3116.0,832.0
1860.0,2230.0,2230.0,58508.82005599998,26.237139038565015,2230.0,58508.82005599998,26.237139038565015,3156.0,813.0
1920.0,2238.0,2238.0,59683.05891300002,26.66803347319036,2238.0,59683.05891300002,26.66803347319036,3197.0,807.0
1980.0,2335.0,2335.0,58578.785601,25.08727434732334,2335.0,58578.785601,25.08727434732334,3275.0,938.0
2040.0,2360.0,2360.0,57522.72935599996,24.374037862711848,2360.0,57522.72935599996,24.374037862711848,3302.0,946.0
2100.0,2360.0,2360.0,60088.28951800003,25.461139626271198,2360.0,60088.28951800003,25.461139626271198,3287.0,988.0
2160.0,2414.0,2414.0,59586.333127,24.683650839685168,2414.0,59586.333127,24.683650839685168,3365.0,932.0
2220.0,2460.0,2460.0,63206.952643000004,25.693883188211384,2460.0,63206.952643000004,25.693883188211384,3429.0,984.0
2280.0,2464.0,2464.0,55832.56110699998,22.659318631087654,2464.0,55832.56110699998,22.659318631087654,3417.0,1073.0
2340.0,2544.0,2544.0,66861.74991899998,26.282134402122633,2544.0,66861.74991899998,26.282134402122633,3478.0,928.0
2400.0,2580.0,2580.0,65178.639581000025,25.26303859728683,2580.0,65178.639581000025,25.26303859728683,3522.0,1050.0
2460.0,2532.0,2532.0,56957.97162299999,22.495249456161133,2532.0,56957.97162299999,22.495249456161133,3474.0,1138.0
2520.0,2592.0,2592.0,58026.985024999994,22.386954099151232,2592.0,58026.985024999994,22.386954099151232,3523.0,1234.0
2580.0,2543.0,2543.0,63069.18052700007,24.80109340424698,2543.0,63069.18052700007,24.80109340424698,3451.0,1039.0
2640.0,2580.0,2580.0,57788.3264,22.398576124031006,2580.0,57788.3264,22.398576124031006,3479.0,1141.0
2700.0,2601.0,2601.0,57333.199575000064,22.042752623990797,2601.0,57333.199575000064,22.042752623990797,3503.0,1241.0
2760.0,2576.0,2576.0,58234.31041999997,22.606486964285704,2576.0,58234.31041999997,22.606486964285704,3488.0,1151.0
2820.0,2603.0,2603.0,57690.26915299995,22.16299237533613,2603.0,57690.26915299995,22.16299237533613,3491.0,1215.0
2880.0,2603.0,2603.0,59132.55145199997,22.7170770080676,2603.0,59132.55145199997,22.7170770080676,3472.0,1169.0
2940.0,2593.0,2593.0,58181.55869000001,22.43793239105284,2593.0,58181.55869000001,22.43793239105284,3456.0,1149.0
3000.0,2548.0,2548.0,50141.398818000016,19.678727950549458,2548.0,50141.398818000016,19.678727950549458,3421.0,1334.0
3060.0,2462.0,2462.0,55747.98858800004,22.64337473111293,2462.0,55747.98858800004,22.64337473111293,3329.0,1096.0
3120.0,2480.0,2480.0,54656.96637300006,22.039099343951637,2480.0,54656.96637300006,22.039099343951637,3340.0,1187.0
3180.0,2516.0,2516.0,56227.88163700002,22.34812465699524,2516.0,56227.88163700002,22.34812465699524,3372.0,1111.0
3240.0,2505.0,2505.0,56481.840315999936,22.547640844710553,2505.0,56481.840315999936,22.547640844710553,3341.0,1123.0
3300.0,2515.0,2515.0,48589.999934999985,19.320079497017886,2515.0,48589.999934999985,19.320079497017886,3365.0,1326.0
3360.0,2533.0,2533.0,56882.31341799993,22.456499572838506,2533.0,56882.31341799993,22.456499572838506,3346.0,1161.0
3420.0,2526.0,2526.0,52543.700013999995,20.801148065716546,2526.0,52543.700013999995,20.801148065716546,3304.0,1303.0
3480.0,2549.0,2549.0,48734.09885500002,19.118908927030215,2549.0,48734.09885500002,19.118908927030215,3322.0,1343.0
3540.0,2528.0,2528.0,60432.979858999934,23.905450893591745,2528.0,60432.979858999934,23.905450893591745,3282.0,1028.0
3600.0,2558.0,2558.0,51411.566986,20.098345186082877,2558.0,51411.566986,20.098345186082877,3289.0,1328.0
3660.0,2490.0,2490.0,50183.604187000004,20.154057906425706,2490.0,50183.604187000004,20.154057906425706,3188.0,1203.0
3720.0,2408.0,2408.0,50009.981382000035,20.76826469352161,2408.0,50009.981382000035,20.76826469352161,3093.0,1183.0
3780.0,2408.0,2408.0,49359.52969299998,20.49814356021594,2408.0,49359.52969299998,20.49814356021594,3058.0,1227.0
3840.0,2377.0,2377.0,49627.826333000005,20.878345112747162,2377.0,49627.826333000005,20.878345112747162,2956.0,1125.0
3900.0,2324.0,2324.0,42282.391510999994,18.193800133820996,2324.0,42282.391510999994,18.193800133820996,2916.0,1258.0
3960.0,2290.0,2290.0,39558.17903100001,17.274313987336246,2290.0,39558.17903100001,17.274313987336246,2845.0,1315.0
4020.0,2241.0,2241.0,43670.31687000001,19.48697763052209,2241.0,43670.31687000001,19.48697763052209,2797.0,1179.0
4080.0,2236.0,2236.0,43383.03032500004,19.4020708072451,2236.0,43383.03032500004,19.4020708072451,2797.0,1181.0
