sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,109.0,0.0,81.524958,1.346639,4.0,20.235564,6598.814020825248
900.0,FW_E,E,1,RW_FW_E_S1,2,96.0,0.0,109.249727,1.346639,4.0,17.822148,7788.259214214383
900.0,FW_E,E,2,RW_FW_E_S2,2,108.0,1.0,86.961761,1.346639,4.0,20.049917,6974.304360895348
900.0,FW_E,E,3,RW_FW_E_S3,2,83.0,0.0,96.440398,1.346639,4.0,15.408732,5944.096987021344
900.0,FW_E,E,4,RW_FW_E_S4,2,62.0,0.0,106.360966,1.346639,4.0,11.510137,4896.917160449369
900.0,FW_E,E,5,RW_FW_E_S5,2,78.0,0.0,74.536413,1.346639,4.0,14.480496,4317.296921203392
900.0,FW_E,E,6,RW_FW_E_S6,2,65.0,0.0,107.172429,1.346639,4.0,12.06708,5173.03309814928
900.0,FW_E,E,7,RW_FW_E_S7,2,33.0,0.0,116.67451,1.346639,4.0,6.126363,2859.1616044285197
900.0,FW_W,W,0,RW_FW_W_S0,26,82.0,0.0,98.036695,1.347212,4.0,15.21661,5967.1446140158
900.0,FW_W,W,1,RW_FW_W_S1,26,87.0,0.0,105.784728,1.347212,4.0,16.144452,6831.3458541162245
900.0,FW_W,W,2,RW_FW_W_S2,26,67.0,0.0,87.424832,1.347212,4.0,12.433084,4347.841119767551
900.0,FW_W,W,3,RW_FW_W_S3,26,98.0,0.0,98.61943,1.347212,4.0,18.185705,7173.855444992599
900.0,FW_W,W,4,RW_FW_W_S4,26,60.0,0.0,92.103717,1.347212,4.0,11.134105,4101.96982387314
900.0,FW_W,W,5,RW_FW_W_S5,26,78.0,0.0,74.644232,1.347212,4.0,14.474337,4321.703076296736
900.0,FW_W,W,6,RW_FW_W_S6,26,54.0,0.0,109.696532,1.347212,4.0,10.020695,4396.94195891896
900.0,FW_W,W,7,RW_FW_W_S7,26,69.0,0.0,111.70724,1.347212,4.0,12.804221,5721.29675304016
960.0,FW_E,E,0,RW_FW_E_S0,2,123.0,4.0,75.026446,1.346639,4.0,22.834628,6852.803938288353
960.0,FW_E,E,1,RW_FW_E_S1,2,91.0,0.0,102.093766,1.346639,4.0,16.893911,6899.051985835304
960.0,FW_E,E,2,RW_FW_E_S2,2,109.0,4.0,72.673674,1.346639,4.0,20.235564,5882.371125368544
960.0,FW_E,E,3,RW_FW_E_S3,2,86.0,0.0,92.420895,1.346639,4.0,15.965675,5902.2478911165
