sim_sec,urban_state_vehicles,urban_state_aligned_accumulation_veh,urban_state_aligned_production_veh_km_h,urban_state_aligned_mean_speed_kph,urban_core_accumulation_veh,urban_core_production_veh_km_h,urban_core_mean_speed_kph,total_vehicles,stopped_vehicles
900.0,2445.0,2445.0,66420.31281999995,27.165772114519406,2445.0,66420.31281999995,27.165772114519406,3507.0,916.0
960.0,2620.0,2620.0,71034.49642999997,27.11240321755724,2620.0,71034.49642999997,27.11240321755724,3710.0,900.0
1020.0,2818.0,2818.0,76855.26824199993,27.272983762242703,2818.0,76855.26824199993,27.272983762242703,4022.0,1033.0
1080.0,3019.0,3019.0,74133.14047300004,24.55552847731038,3019.0,74133.14047300004,24.55552847731038,4300.0,1179.0
1140.0,3137.0,3137.0,87059.98546799998,27.752625268728078,3137.0,87059.98546799998,27.752625268728078,4491.0,956.0
1200.0,3291.0,3290.0,78597.28046199994,23.889750900303934,3290.0,78597.28046199994,23.889750900303934,4756.0,1392.0
1260.0,3484.0,3484.0,83900.75870999986,24.08173326923073,3484.0,83900.75870999986,24.08173326923073,4979.0,1330.0
1320.0,3588.0,3588.0,89027.67266499986,24.81261779960977,3588.0,89027.67266499986,24.81261779960977,5168.0,1354.0
1380.0,3777.0,3777.0,88853.19569999998,23.524806910246223,3777.0,88853.19569999998,23.524806910246223,5405.0,1579.0
1440.0,3829.0,3828.0,91755.2844870001,23.96951005407526,3828.0,91755.2844870001,23.96951005407526,5452.0,1463.0
1500.0,3929.0,3929.0,87064.17669199995,22.159373044540583,3929.0,87064.17669199995,22.159373044540583,5621.0,1713.0
1560.0,4091.0,4090.0,88509.40272800006,21.640440764792192,4090.0,88509.40272800006,21.640440764792192,5738.0,1853.0
1620.0,4086.0,4085.0,93485.21462399984,22.88499745997548,4085.0,93485.21462399984,22.88499745997548,5799.0,1663.0
1680.0,4256.0,4256.0,91264.99928099992,21.44384381602442,4256.0,91264.99928099992,21.44384381602442,5986.0,1923.0
1740.0,4338.0,4338.0,97044.49262199998,22.37079129137851,4338.0,97044.49262199998,22.37079129137851,6042.0,1828.0
1800.0,4271.0,4271.0,84905.89801699996,19.879629598922957,4271.0,84905.89801699996,19.879629598922957,6003.0,2010.0
1860.0,4493.0,4492.0,90273.78669600002,20.096568721282285,4492.0,90273.78669600002,20.096568721282285,6225.0,2128.0
1920.0,4545.0,4545.0,95940.54229000008,21.1090302068207,4545.0,95940.54229000008,21.1090302068207,6288.0,2073.0
1980.0,4605.0,4605.0,84449.15825000001,18.338579424538548,4605.0,84449.15825000001,18.338579424538548,6334.0,2333.0
2040.0,4800.0,4800.0,94179.51210200004,19.620731687916674,4800.0,94179.51210200004,19.620731687916674,6570.0,2288.0
2100.0,4844.0,4844.0,92941.42380399999,19.186916557390585,4844.0,92941.42380399999,19.186916557390585,6620.0,2367.0
2160.0,5027.0,5027.0,92594.31261199995,18.419397774418133,5027.0,92594.31261199995,18.419397774418133,6794.0,2502.0
2220.0,5127.0,5127.0,101103.91959100011,19.719898496391675,5127.0,101103.91959100011,19.719898496391675,6939.0,2410.0
2280.0,5095.0,5095.0,87077.42734999997,17.090761010794893,5095.0,87077.42734999997,17.090761010794893,6912.0,2668.0
2340.0,5234.0,5234.0,93820.39544499999,17.92518063526939,5234.0,93820.39544499999,17.92518063526939,7027.0,2568.0
2400.0,5330.0,5330.0,96438.48795599997,18.09352494484052,5330.0,96438.48795599997,18.09352494484052,7137.0,2793.0
2460.0,5316.0,5316.0,81475.01006999999,15.326375107223475,5316.0,81475.01006999999,15.326375107223475,7142.0,2957.0
2520.0,5544.0,5544.0,95385.19311299986,17.20512141287876,5544.0,95385.19311299986,17.20512141287876,7399.0,2989.0
2580.0,5593.0,5593.0,94988.6942060001,16.983496192740944,5593.0,94988.6942060001,16.983496192740944,7478.0,3028.0
2640.0,5685.0,5685.0,94095.61979500005,16.551560210202297,5685.0,94095.61979500005,16.551560210202297,7527.0,2993.0
2700.0,5787.0,5787.0,91923.38915799989,15.884463307067547,5787.0,91923.38915799989,15.884463307067547,7695.0,3223.0
2760.0,5751.0,5751.0,90888.07327300003,15.803872939141025,5751.0,90888.07327300003,15.803872939141025,7667.0,3213.0
2820.0,5764.0,5764.0,85432.34997299995,14.821712347848706,5764.0,85432.34997299995,14.821712347848706,7710.0,3341.0
2880.0,5825.0,5825.0,90254.04181500006,15.49425610557941,5825.0,90254.04181500006,15.49425610557941,7859.0,3298.0
2940.0,5756.0,5756.0,85592.36083199996,14.870111332870042,5756.0,85592.36083199996,14.870111332870042,7804.0,3321.0
3000.0,5797.0,5797.0,79428.63120100005,13.701678661549087,5797.0,79428.63120100005,13.701678661549087,7909.0,3530.0
3060.0,5812.0,5811.0,87775.40739600005,15.10504343417657,5811.0,87775.40739600005,15.10504343417657,7936.0,3354.0
3120.0,5791.0,5791.0,83752.97555400003,14.46261018027975,5791.0,83752.97555400003,14.46261018027975,7953.0,3460.0
3180.0,5843.0,5843.0,85459.87415,14.62602672428547,5843.0,85459.87415,14.62602672428547,8046.0,3360.0
3240.0,5862.0,5862.0,89370.738096,15.245775860798362,5862.0,89370.738096,15.245775860798362,8127.0,3348.0
3300.0,5862.0,5862.0,79034.57408900002,13.48252713903105,5862.0,79034.57408900002,13.48252713903105,8160.0,3655.0
3360.0,5924.0,5924.0,84875.90719499995,14.32746576553004,5924.0,84875.90719499995,14.32746576553004,8230.0,3572.0
3420.0,5924.0,5924.0,83257.79516900003,14.054320588960168,5924.0,83257.79516900003,14.054320588960168,8331.0,3608.0
3480.0,5979.0,5979.0,73328.71948399996,12.264378572336504,5979.0,73328.71948399996,12.264378572336504,8444.0,3856.0
3540.0,6062.0,6062.0,90552.25439300007,14.937686306994403,6062.0,90552.25439300007,14.937686306994403,8525.0,3606.0
3600.0,6099.0,6099.0,78910.845621,12.938325237088048,6099.0,78910.845621,12.938325237088048,8585.0,3966.0
3660.0,6013.0,6013.0,74983.34306800005,12.47020506702146,6013.0,74983.34306800005,12.47020506702146,8574.0,3974.0
3720.0,5891.0,5891.0,76953.21470599997,13.062844119164822,5891.0,76953.21470599997,13.062844119164822,8501.0,3787.0
3780.0,5888.0,5887.0,69782.80009400002,11.853711583828778,5887.0,69782.80009400002,11.853711583828778,8488.0,3995.0
3840.0,5889.0,5889.0,73371.62078000001,12.459096753268808,5889.0,73371.62078000001,12.459096753268808,8481.0,3849.0
3900.0,5917.0,5917.0,68685.25665699996,11.60812179432144,5917.0,68685.25665699996,11.60812179432144,8498.0,4082.0
3960.0,5906.0,5906.0,64660.21202300002,10.948224182695567,5906.0,64660.21202300002,10.948224182695567,8458.0,4181.0
4020.0,5894.0,5894.0,74005.19463900005,12.556022164743815,5894.0,74005.19463900005,12.556022164743815,8429.0,3884.0
4080.0,5953.0,5952.0,68306.57088600002,11.476238388104841,5952.0,68306.57088600002,11.476238388104841,8476.0,4127.0
4140.0,5937.0,5937.0,70918.14345,11.945114274886306,5937.0,70918.14345,11.945114274886306,8434.0,3925.0
4200.0,5944.0,5943.0,70857.42486899994,11.92283777031801,5943.0,70857.42486899994,11.92283777031801,8447.0,4026.0
4260.0,5948.0,5948.0,67705.16351499998,11.382845244620036,5948.0,67705.16351499998,11.382845244620036,8457.0,4099.0
4320.0,5935.0,5935.0,69697.62030000002,11.74349120471778,5935.0,69697.62030000002,11.74349120471778,8396.0,4082.0
4380.0,5939.0,5939.0,69806.76122999997,11.753958785990903,5939.0,69806.76122999997,11.753958785990903,8371.0,4081.0
4440.0,5961.0,5961.0,67855.19941299998,11.383190641335343,5961.0,67855.19941299998,11.383190641335343,8363.0,4149.0
4500.0,5939.0,5939.0,67394.885831,11.34785078817983,5939.0,67394.885831,11.34785078817983,8329.0,4190.0
