sim_sec,model_link,direction,segment_index,segment_id,physical_link,count,stopped_count,mean_speed_kph,length_km,lanes,density_veh_km_lane,flow_vph
900.0,FW_E,E,0,RW_FW_E_S0,2,86.0,0.0,89.11978,1.346639,4.0,15.965675,5691.429774206
900.0,FW_E,E,1,RW_FW_E_S1,2,67.0,0.0,114.666783,1.346639,4.0,12.438374,5705.073329323368
900.0,FW_E,E,2,RW_FW_E_S2,2,68.0,0.0,111.673198,1.346639,4.0,12.624022,5639.059633449424
900.0,FW_E,E,3,RW_FW_E_S3,2,110.0,10.0,54.60115,1.346639,4.0,20.421212,4460.0866383752
900.0,FW_E,E,4,RW_FW_E_S4,2,54.0,0.0,103.087525,1.346639,4.0,10.024958,4133.7924337958
900.0,FW_E,E,5,RW_FW_E_S5,2,57.0,10.0,55.978922,1.346639,4.0,10.581901,2369.4536427628877
900.0,FW_E,E,6,RW_FW_E_S6,2,31.0,0.0,113.204906,1.346639,4.0,5.755069,2606.008180674056
900.0,FW_E,E,7,RW_FW_E_S7,2,39.0,0.0,123.356736,1.346639,4.0,7.240248,3572.533444442112
900.0,FW_W,W,0,RW_FW_W_S0,26,74.0,0.0,94.340891,1.347212,4.0,13.732063,5181.980234752532
900.0,FW_W,W,1,RW_FW_W_S1,26,47.0,0.0,115.14727,1.347212,4.0,8.721716,4017.1271484612807
900.0,FW_W,W,2,RW_FW_W_S2,26,169.0,18.0,42.174575,1.347212,4.0,31.361063,5290.5580142929
900.0,FW_W,W,3,RW_FW_W_S3,26,55.0,0.0,107.80231,1.347212,4.0,10.206263,4401.03491147012
900.0,FW_W,W,4,RW_FW_W_S4,26,95.0,1.0,59.00583,1.347212,4.0,17.629,4160.85510828
900.0,FW_W,W,5,RW_FW_W_S5,26,116.0,0.0,63.551349,1.347212,4.0,21.525937,5472.009339356052
900.0,FW_W,W,6,RW_FW_W_S6,26,38.0,0.0,116.172316,1.347212,4.0,7.0516,3276.8028140223996
900.0,FW_W,W,7,RW_FW_W_S7,26,35.0,0.0,114.067726,1.347212,4.0,6.494895,2963.43161303508
960.0,FW_E,E,0,RW_FW_E_S0,2,61.0,0.0,101.902727,1.346639,4.0,11.32449,4615.98565153692
960.0,FW_E,E,1,RW_FW_E_S1,2,68.0,0.0,111.724101,1.346639,4.0,12.624022,5641.630035816888
960.0,FW_E,E,2,RW_FW_E_S2,2,70.0,0.0,115.468415,1.346639,4.0,12.995316,6002.19416377656
960.0,FW_E,E,3,RW_FW_E_S3,2,101.0,4.0,57.137098,1.346639,4.0,18.750385,4285.370341130921
960.0,FW_E,E,4,RW_FW_E_S4,2,75.0,0.0,97.951575,1.346639,4.0,13.923553,5455.3357837839
960.0,FW_E,E,5,RW_FW_E_S5,2,67.0,0.0,86.298468,1.346639,4.0,12.438374,4293.650482444128
960.0,FW_E,E,6,RW_FW_E_S6,2,30.0,0.0,116.62092,1.346639,4.0,5.569421,2598.04400354928
960.0,FW_E,E,7,RW_FW_E_S7,2,28.0,0.0,122.413042,1.346639,4.0,5.198127,2545.274155089336
960.0,FW_W,W,0,RW_FW_W_S0,26,72.0,0.0,93.627356,1.347212,4.0,13.360926,5003.792700366624
960.0,FW_W,W,1,RW_FW_W_S1,26,63.0,0.0,112.534566,1.347212,4.0,11.69081,5262.48091815384
960.0,FW_W,W,2,RW_FW_W_S2,26,145.0,19.0,40.419056,1.347212,4.0,26.907421,4350.290224858303
960.0,FW_W,W,3,RW_FW_W_S3,26,76.0,0.0,98.915794,1.347212,4.0,14.1032,5580.1169037632
960.0,FW_W,W,4,RW_FW_W_S4,26,85.0,1.0,74.732191,1.347212,4.0,15.773316,4715.097856061424
960.0,FW_W,W,5,RW_FW_W_S5,26,84.0,0.0,74.504532,1.347212,4.0,15.587747,4645.431180677616
960.0,FW_W,W,6,RW_FW_W_S6,26,81.0,1.0,94.830474,1.347212,4.0,15.031042,5701.603350295632
960.0,FW_W,W,7,RW_FW_W_S7,26,35.0,0.0,117.11266,1.347212,4.0,6.494895,3042.5377194828
1020.0,FW_E,E,0,RW_FW_E_S0,2,41.0,0.0,102.457487,1.346639,4.0,7.611543,3119.438271889764
1020.0,FW_E,E,1,RW_FW_E_S1,2,50.0,0.0,113.845872,1.346639,4.0,9.282369,4227.037572123071
1020.0,FW_E,E,2,RW_FW_E_S2,2,78.0,0.0,111.632489,1.346639,4.0,14.480496,6465.975241738177
1020.0,FW_E,E,3,RW_FW_E_S3,2,102.0,3.0,55.873731,1.346639,4.0,18.936033,4232.107256196492
1020.0,FW_E,E,4,RW_FW_E_S4,2,46.0,0.0,101.06974,1.346639,4.0,8.539779,3452.45297274984
1020.0,FW_E,E,5,RW_FW_E_S5,2,71.0,1.0,80.100643,1.346639,4.0,13.180964,4223.214767039408
1020.0,FW_E,E,6,RW_FW_E_S6,2,50.0,0.0,110.32752,1.346639,4.0,9.282369,4096.40300597952
1020.0,FW_E,E,7,RW_FW_E_S7,2,35.0,0.0,121.16102,1.346639,4.0,6.497658,3149.05148356464
1020.0,FW_W,W,0,RW_FW_W_S0,26,53.0,0.0,98.988124,1.347212,4.0,9.835126,3894.2426881744964
1020.0,FW_W,W,1,RW_FW_W_S1,26,59.0,0.0,114.252015,1.347212,4.0,10.948537,5003.56965420822
1020.0,FW_W,W,2,RW_FW_W_S2,26,127.0,4.0,64.346719,1.347212,4.0,23.567189,6065.885152811563
1020.0,FW_W,W,3,RW_FW_W_S3,26,76.0,0.0,97.603233,1.347212,4.0,14.1032,5506.0716625824
1020.0,FW_W,W,4,RW_FW_W_S4,26,85.0,6.0,68.015906,1.347212,4.0,15.773316,4291.345513457184
1020.0,FW_W,W,5,RW_FW_W_S5,26,80.0,0.0,81.404173,1.347212,4.0,14.845473,4833.933809435316
1020.0,FW_W,W,6,RW_FW_W_S6,26,75.0,0.0,102.417521,1.347212,4.0,13.917631,5701.637060851003
1020.0,FW_W,W,7,RW_FW_W_S7,26,76.0,0.0,114.582224,1.347212,4.0,14.1032,6463.904086067199
1080.0,FW_E,E,0,RW_FW_E_S0,2,49.0,0.0,99.530945,1.346639,4.0,9.096722,3621.62134824916
1080.0,FW_E,E,1,RW_FW_E_S1,2,41.0,0.0,116.754629,1.346639,4.0,7.611543,3554.731516330188
1080.0,FW_E,E,2,RW_FW_E_S2,2,39.0,0.0,116.256143,1.346639,4.0,7.240248,3366.893227373856
1080.0,FW_E,E,3,RW_FW_E_S3,2,121.0,0.0,65.930014,1.346639,4.0,22.463333,5924.031436706648
1080.0,FW_E,E,4,RW_FW_E_S4,2,77.0,0.0,105.663007,1.346639,4.0,14.294848,6041.746497151744
1080.0,FW_E,E,5,RW_FW_E_S5,2,55.0,0.0,90.955356,1.346639,4.0,10.210606,3714.8372148229437
1080.0,FW_E,E,6,RW_FW_E_S6,2,44.0,0.0,116.117321,1.346639,4.0,8.168485,3794.0103793147405
1080.0,FW_E,E,7,RW_FW_E_S7,2,50.0,0.0,117.062463,1.346639,4.0,9.282369,4346.467910459387
1080.0,FW_W,W,0,RW_FW_W_S0,26,61.0,0.0,91.145372,1.347212,4.0,11.319674,4126.943590594911
1080.0,FW_W,W,1,RW_FW_W_S1,26,49.0,0.0,116.465179,1.347212,4.0,9.092852,4236.002543202033
1080.0,FW_W,W,2,RW_FW_W_S2,26,101.0,11.0,49.895186,1.347212,4.0,18.74241,3740.62413215304
1080.0,FW_W,W,3,RW_FW_W_S3,26,81.0,0.0,101.924962,1.347212,4.0,15.031042,6128.153538681615
1080.0,FW_W,W,4,RW_FW_W_S4,26,97.0,4.0,80.603399,1.347212,4.0,18.000137,5803.488898662651
1080.0,FW_W,W,5,RW_FW_W_S5,26,67.0,0.0,89.522969,1.347212,4.0,12.433084,4452.186374025584
1080.0,FW_W,W,6,RW_FW_W_S6,26,60.0,0.0,107.791398,1.347212,4.0,11.134105,4800.64297371516
1080.0,FW_W,W,7,RW_FW_W_S7,26,78.0,0.0,113.768184,1.347212,4.0,14.474337,6586.876140376033
1140.0,FW_E,E,0,RW_FW_E_S0,2,57.0,0.0,97.682472,1.346639,4.0,10.581901,4134.664992557088
1140.0,FW_E,E,1,RW_FW_E_S1,2,41.0,0.0,117.253106,1.346639,4.0,7.611543,3569.908232810232
1140.0,FW_E,E,2,RW_FW_E_S2,2,40.0,0.0,116.698695,1.346639,4.0,7.425895,3466.3690228281
1140.0,FW_E,E,3,RW_FW_E_S3,2,62.0,0.0,89.872652,1.346639,4.0,11.510137,4137.786148293296
1140.0,FW_E,E,4,RW_FW_E_S4,2,92.0,0.0,92.101967,1.346639,4.0,17.079559,6292.243917570212
1140.0,FW_E,E,5,RW_FW_E_S5,2,91.0,0.0,74.279166,1.346639,4.0,16.893911,5019.462478232904
1140.0,FW_E,E,6,RW_FW_E_S6,2,33.0,0.0,114.446261,1.346639,4.0,6.126363,2804.557355514972
1140.0,FW_E,E,7,RW_FW_E_S7,2,37.0,0.0,118.43281,1.346639,4.0,6.868953,3254.0376221917204
1140.0,FW_W,W,0,RW_FW_W_S0,26,60.0,0.0,91.865069,1.347212,4.0,11.134105,4091.3412963129804
1140.0,FW_W,W,1,RW_FW_W_S1,26,53.0,0.0,113.936685,1.347212,4.0,9.835126,4482.3266119892405
1140.0,FW_W,W,2,RW_FW_W_S2,26,73.0,3.0,66.745635,1.347212,4.0,13.546495,3616.6776431973
1140.0,FW_W,W,3,RW_FW_W_S3,26,65.0,0.0,94.682952,1.347212,4.0,12.061947,4568.242995310176
1140.0,FW_W,W,4,RW_FW_W_S4,26,100.0,1.0,87.47867,1.347212,4.0,18.556842,6493.311430240559
1140.0,FW_W,W,5,RW_FW_W_S5,26,92.0,0.0,72.738872,1.347212,4.0,17.072294,4967.277632049472
1140.0,FW_W,W,6,RW_FW_W_S6,26,42.0,0.0,116.870508,1.347212,4.0,7.793874,3643.496054671968
1140.0,FW_W,W,7,RW_FW_W_S7,26,53.0,0.0,115.343569,1.347212,4.0,9.835126,4537.6741376187765
1200.0,FW_E,E,0,RW_FW_E_S0,2,61.0,0.0,101.813081,1.346639,4.0,11.32449,4611.92487061476
1200.0,FW_E,E,1,RW_FW_E_S1,2,49.0,0.0,117.933934,1.346639,4.0,9.096722,4291.248847857391
1200.0,FW_E,E,2,RW_FW_E_S2,2,46.0,0.0,116.125045,1.346639,4.0,8.539779,3966.72888266022
1200.0,FW_E,E,3,RW_FW_E_S3,2,76.0,0.0,64.455619,1.346639,4.0,14.109201,3637.669136201676
1200.0,FW_E,E,4,RW_FW_E_S4,2,39.0,0.0,107.329783,1.346639,4.0,7.240248,3108.3769868247364
1200.0,FW_E,E,5,RW_FW_E_S5,2,98.0,1.0,67.571575,1.346639,4.0,18.193443,4917.438392730899
1200.0,FW_E,E,6,RW_FW_E_S6,2,64.0,0.0,110.350765,1.346639,4.0,11.881432,5244.50044198192
1200.0,FW_E,E,7,RW_FW_E_S7,2,25.0,0.0,117.146035,1.346639,4.0,4.641184,2174.78521322176
1200.0,FW_W,W,0,RW_FW_W_S0,26,66.0,0.0,100.323424,1.347212,4.0,12.247516,4914.850962459136
1200.0,FW_W,W,1,RW_FW_W_S1,26,50.0,0.0,113.311642,1.347212,4.0,9.278421,4205.412474709128
1200.0,FW_W,W,2,RW_FW_W_S2,26,62.0,1.0,95.631334,1.347212,4.0,11.505242,4401.046561811312
1200.0,FW_W,W,3,RW_FW_W_S3,26,60.0,0.0,105.421721,1.347212,4.0,11.134105,4695.10604357882
1200.0,FW_W,W,4,RW_FW_W_S4,26,78.0,0.0,89.726546,1.347212,4.0,14.474337,5194.929058600008
1200.0,FW_W,W,5,RW_FW_W_S5,26,128.0,1.0,59.051823,1.347212,4.0,23.752758,5610.574644711336
1200.0,FW_W,W,6,RW_FW_W_S6,26,56.0,0.0,112.666984,1.347212,4.0,10.391831,4683.265028030816
1200.0,FW_W,W,7,RW_FW_W_S7,26,40.0,0.0,117.116298,1.347212,4.0,7.422737,3477.2939138705037
1260.0,FW_E,E,0,RW_FW_E_S0,2,57.0,0.0,94.037197,1.346639,4.0,10.581901,3980.3692358859885
1260.0,FW_E,E,1,RW_FW_E_S1,2,43.0,0.0,118.83059,1.346639,4.0,7.982837,3794.42092233532
1260.0,FW_E,E,2,RW_FW_E_S2,2,55.0,0.0,113.497235,1.346639,4.0,10.210606,4635.50219469764
1260.0,FW_E,E,3,RW_FW_E_S3,2,65.0,0.0,89.44423,1.346639,4.0,12.06708,4317.322715793601
1260.0,FW_E,E,4,RW_FW_E_S4,2,64.0,0.0,111.571798,1.346639,4.0,11.881432,5302.530924218944
1260.0,FW_E,E,5,RW_FW_E_S5,2,71.0,3.0,68.270571,1.346639,4.0,13.180964,3599.487754441776
1260.0,FW_E,E,6,RW_FW_E_S6,2,62.0,0.0,105.173316,1.346639,4.0,11.510137,4842.237103617168
1260.0,FW_E,E,7,RW_FW_E_S7,2,40.0,0.0,115.621874,1.346639,4.0,7.425895,3434.38358410892
1260.0,FW_W,W,0,RW_FW_W_S0,26,71.0,0.0,90.746739,1.347212,4.0,13.175358,4782.483094630248
1260.0,FW_W,W,1,RW_FW_W_S1,26,59.0,0.0,115.225553,1.347212,4.0,10.948537,5046.204921463845
1260.0,FW_W,W,2,RW_FW_W_S2,26,63.0,0.0,87.134149,1.347212,4.0,11.69081,4074.67512188276
1260.0,FW_W,W,3,RW_FW_W_S3,26,45.0,0.0,104.365607,1.347212,4.0,8.350579,3486.052984545812
1260.0,FW_W,W,4,RW_FW_W_S4,26,85.0,8.0,68.387104,1.347212,4.0,15.773316,4314.765606867455
1260.0,FW_W,W,5,RW_FW_W_S5,26,131.0,2.0,53.668675,1.347212,4.0,24.309463,5218.6266766861
1260.0,FW_W,W,6,RW_FW_W_S6,26,39.0,0.0,93.570605,1.347212,4.0,7.237168,2708.74475298656
1260.0,FW_W,W,7,RW_FW_W_S7,26,52.0,0.0,114.653392,1.347212,4.0,9.649558,4425.418224002944
1320.0,FW_E,E,0,RW_FW_E_S0,2,55.0,0.0,102.80655,1.346639,4.0,10.210606,4198.8687050772005
1320.0,FW_E,E,1,RW_FW_E_S1,2,52.0,0.0,115.909066,1.346639,4.0,9.653664,4475.788710871296
1320.0,FW_E,E,2,RW_FW_E_S2,2,40.0,0.0,118.011007,1.346639,4.0,7.425895,3505.34938730506
1320.0,FW_E,E,3,RW_FW_E_S3,2,58.0,0.0,88.638772,1.346639,4.0,10.767548,3817.688928684224
1320.0,FW_E,E,4,RW_FW_E_S4,2,56.0,0.0,98.025855,1.346639,4.0,10.396253,4076.4063564852604
1320.0,FW_E,E,5,RW_FW_E_S5,2,63.0,9.0,56.35927,1.346639,4.0,11.695785,2636.6636187078
1320.0,FW_E,E,6,RW_FW_E_S6,2,57.0,0.0,107.375039,1.346639,4.0,10.581901,4544.928130276556
1320.0,FW_E,E,7,RW_FW_E_S7,2,60.0,0.0,116.165009,1.346639,4.0,11.138843,5175.775189378348
1320.0,FW_W,W,0,RW_FW_W_S0,26,62.0,0.0,97.693494,1.347212,4.0,11.505242,4495.949161182192
1320.0,FW_W,W,1,RW_FW_W_S1,26,60.0,0.0,114.352669,1.347212,4.0,11.134105,5092.85849470498
1320.0,FW_W,W,2,RW_FW_W_S2,26,80.0,8.0,58.343154,1.347212,4.0,14.845473,3464.5268697673678
1320.0,FW_W,W,3,RW_FW_W_S3,26,46.0,0.0,110.051627,1.347212,4.0,8.536147,3757.6674626446757
1320.0,FW_W,W,4,RW_FW_W_S4,26,57.0,0.0,95.278456,1.347212,4.0,10.5774,4031.1933619776005
1320.0,FW_W,W,5,RW_FW_W_S5,26,88.0,0.0,72.349172,1.347212,4.0,16.330021,4725.8539923704475
1320.0,FW_W,W,6,RW_FW_W_S6,26,95.0,0.0,100.495058,1.347212,4.0,17.629,7086.509509928001
1320.0,FW_W,W,7,RW_FW_W_S7,26,58.0,0.0,114.477615,1.347212,4.0,10.762968,4928.4756278452805
1380.0,FW_E,E,0,RW_FW_E_S0,2,60.0,0.0,97.880259,1.346639,4.0,11.138843,4361.091351201348
1380.0,FW_E,E,1,RW_FW_E_S1,2,47.0,0.0,116.587559,1.346639,4.0,8.725427,4069.104940650772
1380.0,FW_E,E,2,RW_FW_E_S2,2,52.0,0.0,114.517863,1.346639,4.0,9.653664,4422.067885600128
1380.0,FW_E,E,3,RW_FW_E_S3,2,61.0,0.0,87.626356,1.346639,4.0,11.32449,3969.2951690337604
1380.0,FW_E,E,4,RW_FW_E_S4,2,55.0,0.0,110.509794,1.346639,4.0,10.210606,4513.4878627006565
1380.0,FW_E,E,5,RW_FW_E_S5,2,70.0,18.0,50.799037,1.346639,4.0,12.995316,2640.598153242768
1380.0,FW_E,E,6,RW_FW_E_S6,2,30.0,0.0,121.422613,1.346639,4.0,5.569421,2705.014602868292
1380.0,FW_E,E,7,RW_FW_E_S7,2,47.0,0.0,114.643837,1.346639,4.0,8.725427,4001.265722973596
1380.0,FW_W,W,0,RW_FW_W_S0,26,64.0,0.0,97.890725,1.347212,4.0,11.876379,4650.3494027391
1380.0,FW_W,W,1,RW_FW_W_S1,26,57.0,0.0,115.443823,1.347212,4.0,10.5774,4884.3819736008
1380.0,FW_W,W,2,RW_FW_W_S2,26,78.0,3.0,77.852629,1.347212,4.0,14.474337,4507.460753927891
1380.0,FW_W,W,3,RW_FW_W_S3,26,63.0,0.0,98.728347,1.347212,4.0,11.69081,4616.85738556428
1380.0,FW_W,W,4,RW_FW_W_S4,26,33.0,0.0,107.099675,1.347212,4.0,6.123758,2623.4099663146
1380.0,FW_W,W,5,RW_FW_W_S5,26,90.0,0.0,65.989632,1.347212,4.0,16.701158,4408.413081575424
1380.0,FW_W,W,6,RW_FW_W_S6,26,51.0,0.0,105.683879,1.347212,4.0,9.463989,4000.764273333324
1380.0,FW_W,W,7,RW_FW_W_S7,26,83.0,0.0,108.681201,1.347212,4.0,15.402179,6695.709246947917
1440.0,FW_E,E,0,RW_FW_E_S0,2,58.0,0.0,102.697674,1.346639,4.0,10.767548,4423.208537133408
1440.0,FW_E,E,1,RW_FW_E_S1,2,55.0,0.0,116.128361,1.346639,4.0,10.210606,4742.963758387064
1440.0,FW_E,E,2,RW_FW_E_S2,2,44.0,0.0,118.870437,1.346639,4.0,8.168485,3883.96552631178
1440.0,FW_E,E,3,RW_FW_E_S3,2,70.0,3.0,68.449189,1.346639,4.0,12.995316,3558.0753639948966
1440.0,FW_E,E,4,RW_FW_E_S4,2,47.0,0.0,110.258854,1.346639,4.0,8.725427,3848.222326722632
1440.0,FW_E,E,5,RW_FW_E_S5,2,77.0,0.0,67.875332,1.346639,4.0,14.294848,3881.070215558144
1440.0,FW_E,E,6,RW_FW_E_S6,2,29.0,0.0,118.247892,1.346639,4.0,5.383774,2546.479706017632
1440.0,FW_E,E,7,RW_FW_E_S7,2,32.0,0.0,120.629705,1.346639,4.0,5.940716,2866.50727427512
1440.0,FW_W,W,0,RW_FW_W_S0,26,72.0,0.0,92.751304,1.347212,4.0,13.360926,4956.973236590016
1440.0,FW_W,W,1,RW_FW_W_S1,26,62.0,0.0,113.484718,1.347212,4.0,11.505242,5222.676575567025
1440.0,FW_W,W,2,RW_FW_W_S2,26,70.0,0.0,71.368378,1.347212,4.0,12.989789,3708.2406859689686
1440.0,FW_W,W,3,RW_FW_W_S3,26,57.0,0.0,112.930849,1.347212,4.0,10.5774,4778.0590488504
1440.0,FW_W,W,4,RW_FW_W_S4,26,70.0,2.0,100.908854,1.347212,4.0,12.989789,5243.138886767224
1440.0,FW_W,W,5,RW_FW_W_S5,26,51.0,0.0,87.816123,1.347212,4.0,9.463989,3324.363288378588
1440.0,FW_W,W,6,RW_FW_W_S6,26,72.0,0.0,97.295488,1.347212,4.0,13.360926,5199.831261207552
1440.0,FW_W,W,7,RW_FW_W_S7,26,46.0,0.0,112.480013,1.347212,4.0,8.536147,3840.583702119644
1500.0,FW_E,E,0,RW_FW_E_S0,2,62.0,0.0,100.266499,1.346639,4.0,11.510137,4616.324560001452
1500.0,FW_E,E,1,RW_FW_E_S1,2,55.0,0.0,115.947154,1.346639,4.0,10.210606,4735.562825261296
1500.0,FW_E,E,2,RW_FW_E_S2,2,55.0,0.0,114.841205,1.346639,4.0,10.210606,4690.39318728092
1500.0,FW_E,E,3,RW_FW_E_S3,2,89.0,1.0,62.998183,1.346639,4.0,16.522617,4163.579397619644
1500.0,FW_E,E,4,RW_FW_E_S4,2,44.0,0.0,116.794729,1.346639,4.0,8.168485,3816.1439676622604
1500.0,FW_E,E,5,RW_FW_E_S5,2,76.0,2.0,60.55627,1.346639,4.0,14.109201,3417.60234096108
1500.0,FW_E,E,6,RW_FW_E_S6,2,35.0,0.0,106.307469,1.346639,4.0,6.497658,2762.998305630408
1500.0,FW_E,E,7,RW_FW_E_S7,2,29.0,0.0,117.171626,1.346639,4.0,5.383774,2523.302214386096
1500.0,FW_W,W,0,RW_FW_W_S0,26,70.0,0.0,96.213039,1.347212,4.0,12.989789,4999.148302635083
