run_dir,state_csv,action_csv,decision_dir,ok,state_rows,completed_sim_sec,integration_end_sec,warmup_sec,analysis_time_h,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_ramp_vehicles,mean_boundary_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,final_stopped_vehicles,controller_statuses,fallback_state_rows,mean_decision_wall_sec_state_csv,max_decision_wall_sec_state_csv,action_rows,decision_count_action_csv,mean_vsl_kph,mean_ramp_green_sec,mean_ramp_rate_vph,mean_ramp_meter_rate_vph,mean_signal_green_sec,mean_signal_split_abs_sec,mean_signal_offset_abs_sec,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,ramp_rate_abs_step_vph,ramp_meter_rate_abs_step_vph,signal_green_abs_step_sec,signal_split_abs_step_sec,signal_offset_abs_step_sec,decision_json_count,controller_variants,controller_statuses_json,controller_error_count,controller_error_sample,mean_decision_wall_sec,max_decision_wall_sec,mean_prediction_wall_sec,prediction_error_count,prediction_lag_max_abs_sec,prediction_total_abs_error_mean_veh,prediction_total_abs_error_max_veh,prediction_np_abs_error_mean_veh,prediction_freeway_abs_error_mean_veh,prediction_urban_storage_abs_error_mean_veh,prediction_urban_movement_queue_abs_error_mean_veh,prediction_urban_queue_plus_storage_abs_error_mean_veh,wu_convergence_rate,wu_residual_mean,wu_residual_max,wu_iterations_mean,pfo_convergence_rate,pfo_residual_objective_mean,pfo_residual_control_mean,pfo_iterations_mean,primary_rank_key,mean_command_vsl_kph,mean_command_d_rate_vph,mean_command_f_rate_vph,mean_command_d_green_sec,mean_command_f_green_sec,mean_command_signal_major_sec,mean_command_signal_minor_sec,case,run_name,note,ttt_delta_vs_fixed57,ttt_delta_pct_vs_fixed57,stopped_delta_vs_fixed57,stopped_delta_pct_vs_fixed57
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_fixed57_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_fixed57_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_fixed57_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.5149725619834711,0.531284,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-fixed57,ok,0,,0.51368,0.531284,0.114112,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,fixed57,lrs_220w_fixed57_seed13_600s,"baseline VSL120, D open, signal 57/57",0.0,0.0,0.0,0.0
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_ramp_d1364_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_ramp_d1364_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_ramp_d1364_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.4994623223140496,0.510481,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-ramp-d1364,ok,0,,0.50122225,0.510481,0.11072925,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,ramp_d1364,lrs_220w_ramp_d1364_seed13_600s,D ramp release 1414 -> 1364 vph,0.0,0.0,0.0,0.0
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_ramp_d1253_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_ramp_d1253_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_ramp_d1253_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.511247785123967,0.517576,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-ramp-d1253,ok,0,,0.5087865,0.517576,0.11169425,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,ramp_d1253,lrs_220w_ramp_d1253_seed13_600s,D ramp release 1414 -> 1253 vph,0.0,0.0,0.0,0.0
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_vsl110_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_vsl110_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_vsl110_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.5075989834710743,0.555681,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-vsl110,ok,0,,0.51527875,0.555681,0.110109,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,vsl110,lrs_220w_vsl110_seed13_600s,VSL 120 -> 110 kph,0.0,0.0,0.0,0.0
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_vsl100_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_vsl100_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_vsl100_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.5101616776859504,0.515516,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-vsl100,ok,0,,0.508879,0.515516,0.11132325,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,vsl100,lrs_220w_vsl100_seed13_600s,VSL 120 -> 100 kph,0.0,0.0,0.0,0.0
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_signal_major62_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_signal_major62_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_signal_major62_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,136.26111111111112,37.32055555555556,43.69722222222222,32.81944444444444,818.931552587646,224.29716193656094,262.6210350584307,32.71285475792988,241.65442404006677,46.514335839732894,72.5670916460768,197.24540901502505,1148.0,439.0,267.0,335.0,ok,0,0.5056430165289256,0.530826,156,4,120.0,10.0,825.5365,825.5365,57.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,4,diagnostic-signal-major62,ok,0,,0.50176975,0.530826,0.11153450000000001,3,1.0,174.17796064713772,273.47300771108166,133.81610251351952,23.597865894939833,86.76747480721995,118.90774684267997,57.26702231320646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.46597222222223,120.0,1414.0,237.073,10.0,10.0,58.25,55.75,signal_major62,lrs_220w_signal_major62_seed13_600s,signals 57/57 -> 62/52,1.3000000000000114,0.9632404396328287,1.1180555555555536,3.5268346111719584
C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\state_lrs_220w_signal_minor62_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\action_lrs_220w_signal_minor62_seed13_600s.csv,C:\Users\TRLAB\Documents\Codex\2026-07-15\ming2you-vissim-https-github-com-ming2you\evaluation\runs\local_response_surface_220w_600s_20260716\decisions_lrs_220w_signal_minor62_seed13_600s,True,121,600.0,600.0,0.0,0.1663888888888889,134.9611111111111,37.33722222222222,41.140277777777776,31.70138888888889,811.118530884808,224.39732888146912,247.25375626043405,32.56260434056761,249.5091819699499,46.920541156928216,72.46207096160268,190.52587646076793,1128.0,414.0,263.0,324.0,ok,0,0.5041346280991735,0.519151,156,4,120.0,10.0,825.5365,825.5365,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,diagnostic-signal-minor62,ok,0,,0.505059,0.519151,0.109303,3,1.0,169.63372734541733,277.49966152237596,133.08826378615186,25.861451332430608,110.11096716057831,110.785840443613,57.15484106682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.88645833333334,120.0,1414.0,237.073,10.0,10.0,57.0,57.0,signal_minor62,lrs_220w_signal_minor62_seed13_600s,signals 57/57 -> 52/62,0.0,0.0,0.0,0.0
