link,inside_omega,group,nc_ttt_veh_h,nc_slow_veh_h,cl_ttt_veh_h,cl_slow_veh_h,delta_ttt_veh_h,delta_slow_veh_h
259,True,urban_and_ramps,0.33388888888889406,0.23833333333332593,0.5622222222222449,0.42694444444445173,0.22833333333335087,0.1886111111111258
260,False,urban_and_ramps,0.14638888888888588,0,0.14138888888888615,0,-0.004999999999999727,0
265,True,urban_and_ramps,0.3433333333333333,0,0.3233333333333327,0,-0.02000000000000063,0
268,False,urban_and_ramps,0.8011111111111525,0.11472222222222035,0.799166666666705,0.11444444444444259,-0.001944444444447524,-0.0002777777777777657
269,False,urban_and_ramps,0.7636111111111299,0,0.756944444444461,0,-0.00666666666666893,0
270,False,urban_and_ramps,2.2097222222223705,0,2.191666666666808,0,-0.018055555555562375,0
271,False,urban_and_ramps,2.7636111111112687,0.7111111111111178,3.1975000000002116,1.160555555555592,0.43388888888894295,0.4494444444444742
274,False,urban_and_ramps,0.6400000000000113,0.0005555555555555556,0.6313888888889022,0,-0.008611111111109127,-0.0005555555555555556
275,False,urban_and_ramps,2.0791666666668425,0,2.0634722222223854,0,-0.015694444444457112,0
276,False,urban_and_ramps,0.9544444444444982,0,0.9550000000000497,0,0.0005555555555515346,0
277,False,urban_and_ramps,3.7422222222225425,0,3.7277777777781034,0,-0.014444444444439153,0
278,False,urban_and_ramps,1.9616666666668123,0,1.9552777777779222,0,-0.00638888888889011,0
279,False,urban_and_ramps,1.727083333333467,0,1.7193055555556838,0,-0.0077777777777832124,0
280,False,urban_and_ramps,0.5366666666666835,0,0.5272222222222382,0,-0.009444444444445255,0
281,False,urban_and_ramps,0.5613888888889104,0,0.5602777777778021,0,-0.0011111111111082872,0
282,False,urban_and_ramps,0.26083333333332764,0,0.2605555555555499,0.0002777777777777778,-0.0002777777777777657,0.0002777777777777778
289,False,urban_and_ramps,0.15166666666666317,0,0.14972222222221884,0,-0.001944444444444332,0
290,False,urban_and_ramps,0.6227777777778034,0.0005555555555555556,0.6205555555555807,0,-0.0022222222222226806,-0.0005555555555555556
291,False,urban_and_ramps,1.37861111111124,0,1.3788888888890176,0,0.00027777777777759916,0
292,False,urban_and_ramps,3.7088888888892613,0,3.679166666667031,0,-0.02972222222223042,0
293,False,urban_and_ramps,1.4851388888890305,0,1.4854166666668083,0,0.0002777777777778212,0
294,False,urban_and_ramps,0.36777777777778636,0,0.36750000000000854,0,-0.0002777777777778212,0
295,False,urban_and_ramps,1.4641666666667759,0.006666666666666667,1.4651388888889905,0.006111111111111111,0.0009722222222146026,-0.0005555555555555557
296,False,urban_and_ramps,1.1375000000000701,0,1.153611111111179,0,0.016111111111108967,0
297,False,urban_and_ramps,2.1833333333335205,0,2.156388888889073,0,-0.026944444444447324,0
298,False,urban_and_ramps,7.378888888887731,5.51111111111058,7.169027777776337,5.298888888888289,-0.20986111111139394,-0.21222222222229092
308,False,urban_and_ramps,0.6609722222222536,0.0008333333333333334,0.6587500000000276,0.0016666666666666668,-0.0022222222222260113,0.0008333333333333334
309,False,urban_and_ramps,6.738333333332401,0,6.5120833333322325,0,-0.22625000000016815,0
310,False,urban_and_ramps,15.718888888888635,12.068749999999595,14.973888888888105,11.367361111110288,-0.7450000000005303,-0.7013888888893067
314,False,urban_and_ramps,1.1563888888889624,0.07833333333333317,1.3147222222223045,0.2080555555555528,0.1583333333333421,0.12972222222221963
316,True,urban_and_ramps,0.02777777777777781,0,0.02777777777777781,0,0.0,0
317,True,urban_and_ramps,2.3008333333334865,0,2.3108333333334787,0,0.009999999999992237,0
319,False,urban_and_ramps,0.11499999999999815,0.012222222222222197,0.16777777777777397,0.0497222222222223,0.05277777777777583,0.0375000000000001
321,True,urban_and_ramps,6.315555555554904,2.9116666666667776,5.519722222221849,2.341666666666726,-0.7958333333330554,-0.5700000000000518
322,True,urban_and_ramps,35.601666666666794,29.30027777777646,32.15472222222105,26.035277777776887,-3.446944444445748,-3.2649999999995742
324,True,urban_and_ramps,1.1479166666667469,0,1.1652777777778567,0,0.017361111111109828,0
325,True,urban_and_ramps,51.574305555556656,45.236805555556394,50.042361111114005,44.090972222223336,-1.5319444444426509,-1.1458333333330586
326,True,urban_and_ramps,88.04625,78.92833333333634,86.53513888888875,77.30375000000215,-1.5111111111112479,-1.6245833333341864
327,True,urban_and_ramps,1.0080555555556148,0,1.0288888888889496,0,0.020833333333334814,0
328,True,urban_and_ramps,1.4190277777778728,0,1.4425000000001043,0,0.023472222222231443,0
329,True,urban_and_ramps,79.7166666666664,72.53097222222277,77.69458333333316,70.81694444444383,-2.022083333333242,-1.7140277777789379
332,True,urban_and_ramps,0.06777777777777783,0,0.07555555555555528,0,0.007777777777777453,0
336,True,urban_and_ramps,0.05472222222222243,0,0.057500000000000225,0,0.0027777777777777957,0
337,True,urban_and_ramps,5.344166666666324,0,5.3066666666663505,0,-0.03749999999997389,0
341,True,urban_and_ramps,3.8504166666670576,3.2341666666669813,3.845694444444834,3.2263888888892014,-0.0047222222222234045,-0.007777777777779882
343,True,urban_and_ramps,3.8375000000004165,3.2322222222225463,3.812500000000412,3.2108333333336545,-0.025000000000004352,-0.02138888888889179
353,True,urban_and_ramps,1.725833333333423,0.013611111111111077,1.7615277777779204,0.1597222222222195,0.03569444444449732,0.14611111111110842
354,True,urban_and_ramps,2.932777777778067,1.7716666666667849,1.9420833333335064,0.8605555555556134,-0.9906944444445607,-0.9111111111111715
358,True,urban_and_ramps,1.138888888888967,0.1972222222222166,1.5341666666667897,0.5997222222222403,0.3952777777778227,0.4025000000000236
359,True,urban_and_ramps,2.0413888888890277,0.5097222222222321,3.1027777777780985,1.6180555555556186,1.0613888888890708,1.1083333333333867
364,True,urban_and_ramps,1.4088888888890099,1.1663888888889602,1.4025000000001202,1.1594444444445138,-0.0063888888888896656,-0.006944444444446418
365,False,urban_and_ramps,0.348055555555558,0,0.3243055555555582,0,-0.023749999999999827,0
367,True,urban_and_ramps,0.9722222222222843,0.07805555555555513,1.0002777777778422,0.08833333333333243,0.028055555555557943,0.010277777777777303
374,True,urban_and_ramps,0.008611111111111108,0,0.008333333333333331,0,-0.0002777777777777761,0
378,False,urban_and_ramps,0.5637500000000335,0,0.5634722222222558,0,-0.0002777777777777102,0
379,False,urban_and_ramps,5.215694444443786,0,5.215694444443786,0,0.0,0
380,False,urban_and_ramps,2.0019444444446113,0,2.0602777777779546,0,0.05833333333334334,0
381,False,urban_and_ramps,1.020000000000042,0,1.0469444444444844,0,0.02694444444444244,0
382,False,urban_and_ramps,2.9194444444447236,2.6030555555557853,2.9227777777780575,2.6077777777780073,0.0033333333333338544,0.004722222222222072
383,True,urban_and_ramps,0.15527777777777416,0,0.15527777777777416,0,0.0,0
385,True,urban_and_ramps,0.01194444444444442,0,0.010833333333333316,0,-0.0011111111111111044,0
387,True,urban_and_ramps,8.502083333332253,0,8.746249999999172,0.0008333333333333334,0.24416666666691889,0.0008333333333333334
403,True,urban_and_ramps,27.98583333333256,12.234722222221848,30.44402777777592,14.115972222222084,2.4581944444433574,1.881250000000236
404,True,urban_and_ramps,2.0186111111112948,0,2.0583333333335116,0,0.039722222222216885,0
407,True,urban_and_ramps,2.0044444444446294,0,2.0208333333335213,0,0.016388888888891895,0
408,True,urban_and_ramps,10.10208333333278,0.0030555555555555557,10.7163888888886,0.0008333333333333334,0.6143055555558199,-0.0022222222222222222
409,True,urban_and_ramps,2.9187500000002373,0,3.055277777778028,0,0.13652777777779068,0
410,True,urban_and_ramps,2.170277777777938,0.0005555555555555556,2.2950000000001567,0.0005555555555555556,0.12472222222221863,0.0
411,True,urban_and_ramps,1.2011111111112036,0,1.2079166666667596,0,0.006805555555555953,0
412,True,urban_and_ramps,5.4972222222221205,0.0030555555555555557,5.916111111110894,0,0.4188888888887732,-0.0030555555555555557
413,True,urban_and_ramps,0.36041666666667377,0,0.3633333333333397,0,0.002916666666665957,0
416,True,urban_and_ramps,10.467361111110566,7.811527777777084,10.596527777777405,7.91736111111074,0.12916666666683874,0.10583333333365541
417,True,urban_and_ramps,1.2818055555556416,0,1.2100000000000852,0,-0.07180555555555634,0
420,True,urban_and_ramps,35.793333333332264,0.5291666666666738,39.40694444444371,0.7613888888888923,3.613611111111446,0.23222222222221856
421,True,urban_and_ramps,1.2655555555556441,0,1.2113888888889712,0,-0.054166666666672914,0
422,True,urban_and_ramps,0.11138888888888716,0,0.10694444444444284,0,-0.00444444444444432,0
423,True,urban_and_ramps,2.1111111111112537,0,2.0038888888890405,0,-0.10722222222221323,0
424,True,urban_and_ramps,0.19166666666666213,0,0.17638888888888454,0,-0.015277777777777585,0
425,True,urban_and_ramps,7.144999999999232,4.844722222222187,5.7794444444437465,3.6075000000003223,-1.3655555555554857,-1.237222222221865
426,True,urban_and_ramps,3.334166666666922,0.0002777777777777778,3.1654166666669625,0,-0.16874999999995932,-0.0002777777777777778
427,True,urban_and_ramps,13.623611111110412,5.678611111110801,15.870277777776241,7.83194444444354,2.2466666666658295,2.153333333332739
