sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,54.721952,53.604319,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
5,25,0,8,0,17,0,57.010827,61.299348,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
10,50,0,15,0,35,0,59.359887,73.894727,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
15,72,0,20,0,52,0,61.968983,86.276028,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
20,101,0,29,0,72,0,64.113801,92.359653,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
25,120,0,38,0,82,0,65.903066,94.882447,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
30,146,0,49,0,97,0,66.059762,96.496054,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
35,176,1,60,0,111,4,65.232420,97.729471,3,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
40,195,5,67,0,116,7,63.586614,102.148457,10,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
45,220,9,75,1,124,11,62.866942,104.202059,29,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
50,249,15,87,2,136,9,61.635108,103.449517,36,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
55,277,22,95,3,149,8,60.662519,104.082886,44,VISSIM_ADAPTER_NO-CONTROL,ok,0.322959
60,305,26,101,5,165,8,59.820198,104.947409,57,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
65,330,25,106,4,179,16,59.172601,104.963775,46,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
70,360,28,109,4,192,27,60.125745,104.706541,43,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
75,388,38,114,5,205,26,59.857440,105.583382,39,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
80,416,49,122,8,216,21,60.322956,105.886335,46,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
85,439,55,125,6,220,33,60.767858,107.580010,49,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
90,462,73,130,5,226,28,60.302402,105.319295,60,VISSIM_ADAPTER_NO-CONTROL,ok,0.31277
