sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,54.721952,53.604319,0,VISSIM_ADAPTER_PFO,ok,20.509489
5,25,0,8,0,17,0,57.010827,61.299348,0,VISSIM_ADAPTER_PFO,ok,20.509489
10,50,0,15,0,35,0,59.359887,73.894727,0,VISSIM_ADAPTER_PFO,ok,20.509489
15,72,0,20,0,52,0,61.968983,86.276028,0,VISSIM_ADAPTER_PFO,ok,20.509489
20,101,0,29,0,72,0,64.113801,92.359653,0,VISSIM_ADAPTER_PFO,ok,20.509489
25,120,0,38,0,82,0,65.903066,94.882447,0,VISSIM_ADAPTER_PFO,ok,20.509489
30,146,0,49,0,97,0,66.059762,96.496054,0,VISSIM_ADAPTER_PFO,ok,20.509489
35,176,1,60,0,111,4,65.232420,97.729471,3,VISSIM_ADAPTER_PFO,ok,20.509489
40,195,5,67,0,116,7,63.586614,102.148457,10,VISSIM_ADAPTER_PFO,ok,20.509489
45,220,9,75,1,125,10,62.616593,104.202059,29,VISSIM_ADAPTER_PFO,ok,20.509489
50,249,14,87,2,136,10,61.665011,103.449517,22,VISSIM_ADAPTER_PFO,ok,20.509489
55,277,21,95,3,140,18,62.674052,104.082886,19,VISSIM_ADAPTER_PFO,ok,20.509489
60,305,35,101,4,151,14,63.563569,104.947409,19,VISSIM_ADAPTER_PFO,ok,10.859911
65,330,43,106,3,157,21,63.897070,104.963775,19,VISSIM_ADAPTER_PFO,ok,10.859911
70,360,54,109,3,167,27,64.197432,104.706541,22,VISSIM_ADAPTER_PFO,ok,10.859911
75,388,66,114,5,173,30,64.084837,105.583382,32,VISSIM_ADAPTER_PFO,ok,10.859911
80,416,82,122,8,185,19,64.623900,105.886335,43,VISSIM_ADAPTER_PFO,ok,10.859911
85,441,87,125,6,199,24,63.613293,107.580010,51,VISSIM_ADAPTER_PFO,ok,10.859911
90,463,96,130,4,207,26,61.215347,105.319295,72,VISSIM_ADAPTER_PFO,ok,10.859911
95,495,103,138,9,224,21,58.144432,102.379369,94,VISSIM_ADAPTER_PFO,ok,10.859911
100,524,102,142,8,246,26,55.909413,100.954681,110,VISSIM_ADAPTER_PFO,ok,10.859911
105,553,107,149,7,266,24,53.183401,99.065042,124,VISSIM_ADAPTER_PFO,ok,10.859911
110,575,103,153,7,269,43,52.050876,97.558555,127,VISSIM_ADAPTER_PFO,ok,10.859911
115,600,110,159,13,279,39,51.257364,98.180245,136,VISSIM_ADAPTER_PFO,ok,10.859911
120,620,117,155,10,292,46,50.700500,101.981939,150,VISSIM_ADAPTER_PFO,ok,10.99176
125,641,122,155,12,303,49,49.938049,101.750428,142,VISSIM_ADAPTER_PFO,ok,10.99176
130,652,126,147,15,303,61,49.572512,98.573958,132,VISSIM_ADAPTER_PFO,ok,10.99176
135,670,149,148,19,304,50,49.225082,95.347612,137,VISSIM_ADAPTER_PFO,ok,10.99176
140,682,156,144,26,298,58,48.452656,91.460720,138,VISSIM_ADAPTER_PFO,ok,10.99176
145,699,171,147,31,297,53,47.223193,87.657127,150,VISSIM_ADAPTER_PFO,ok,10.99176
150,719,187,145,33,299,55,46.692913,89.649746,162,VISSIM_ADAPTER_PFO,ok,10.99176
155,731,198,146,34,290,63,46.514212,92.073214,177,VISSIM_ADAPTER_PFO,ok,10.99176
160,745,214,153,38,287,53,46.163189,93.840256,182,VISSIM_ADAPTER_PFO,ok,10.99176
165,755,215,152,41,291,56,46.064346,96.166987,185,VISSIM_ADAPTER_PFO,ok,10.99176
170,772,214,148,47,298,65,46.086941,99.353582,188,VISSIM_ADAPTER_PFO,ok,10.99176
175,774,227,144,49,290,64,45.786931,102.116703,196,VISSIM_ADAPTER_PFO,ok,10.99176
180,792,239,150,56,291,56,44.477404,101.249603,204,VISSIM_ADAPTER_PFO,ok,11.10052
185,806,249,152,52,296,57,44.035587,102.047328,191,VISSIM_ADAPTER_PFO,ok,11.10052
190,825,251,153,48,310,63,44.315845,100.957536,183,VISSIM_ADAPTER_PFO,ok,11.10052
195,847,253,152,42,332,68,44.943957,99.886090,179,VISSIM_ADAPTER_PFO,ok,11.10052
200,861,256,153,39,343,70,45.135460,96.663723,192,VISSIM_ADAPTER_PFO,ok,11.10052
205,879,268,161,32,354,64,45.573639,94.296191,210,VISSIM_ADAPTER_PFO,ok,11.10052
210,891,274,164,23,364,66,45.512675,94.147364,211,VISSIM_ADAPTER_PFO,ok,11.10052
215,889,283,162,24,359,61,44.453326,93.960564,228,VISSIM_ADAPTER_PFO,ok,11.10052
220,882,288,155,25,366,48,42.318046,93.243648,254,VISSIM_ADAPTER_PFO,ok,11.10052
225,889,292,158,19,367,53,41.108334,92.613381,271,VISSIM_ADAPTER_PFO,ok,11.10052
230,900,303,156,15,378,48,40.774958,96.196065,294,VISSIM_ADAPTER_PFO,ok,11.10052
235,901,305,153,14,373,56,40.601229,100.416805,294,VISSIM_ADAPTER_PFO,ok,11.10052
240,908,318,160,14,369,47,40.324580,102.137267,301,VISSIM_ADAPTER_PFO,ok,11.416603
245,914,311,158,17,364,64,40.926436,101.725048,273,VISSIM_ADAPTER_PFO,ok,11.416603
250,921,306,155,20,368,72,41.447015,102.224891,246,VISSIM_ADAPTER_PFO,ok,11.416603
255,931,310,156,31,373,61,41.542878,101.577831,236,VISSIM_ADAPTER_PFO,ok,11.416603
260,943,312,153,38,379,61,42.389595,104.198598,235,VISSIM_ADAPTER_PFO,ok,11.416603
265,957,317,153,42,386,59,42.346080,104.298371,235,VISSIM_ADAPTER_PFO,ok,11.416603
270,970,322,152,41,387,68,42.246745,103.019116,240,VISSIM_ADAPTER_PFO,ok,11.416603
275,983,322,148,42,399,72,41.749003,99.318847,258,VISSIM_ADAPTER_PFO,ok,11.416603
280,991,314,149,45,403,80,42.184821,98.902941,269,VISSIM_ADAPTER_PFO,ok,11.416603
285,999,319,143,54,405,78,41.930282,97.932813,289,VISSIM_ADAPTER_PFO,ok,11.416603
290,1011,318,148,61,409,75,40.552367,96.965284,289,VISSIM_ADAPTER_PFO,ok,11.416603
295,1022,323,152,69,407,71,39.779607,97.319962,300,VISSIM_ADAPTER_PFO,ok,11.416603
300,1033,327,155,73,410,68,38.905006,97.166678,311,VISSIM_ADAPTER_PFO,ok,11.299755
305,1047,324,155,73,418,77,38.941843,96.321809,294,VISSIM_ADAPTER_PFO,ok,11.299755
