tuning_name,demand_profile,group,case_count,mean_primary_rank_key,max_primary_rank_key,mean_vehicle_hours_total,max_vehicle_hours_total,mean_vehicle_hours_freeway,max_vehicle_hours_freeway,mean_vehicle_hours_urban,max_vehicle_hours_urban,mean_stopped_vehicle_hours,max_stopped_vehicle_hours,mean_mean_total_vehicles,max_mean_total_vehicles,mean_mean_speed_kph,max_mean_speed_kph,mean_freeway_mean_speed_kph,max_freeway_mean_speed_kph,mean_mean_decision_wall_sec,max_mean_decision_wall_sec,mean_vsl_mean_abs_step_kph,max_vsl_mean_abs_step_kph,mean_ramp_green_abs_step_sec,max_ramp_green_abs_step_sec,mean_signal_green_abs_step_sec,max_signal_green_abs_step_sec,mean_mean_vsl_kph,max_mean_vsl_kph,mean_mean_ramp_green_sec,max_mean_ramp_green_sec,mean_mean_signal_green_sec,max_mean_signal_green_sec,fallback_rows_total,seeds,rank
07_boundary_queue_priority,,07_boundary_queue_priority / ,1,184.45729166666666,184.45729166666666,165.88055555555556,165.88055555555556,13.816666666666666,13.816666666666666,46.63611111111111,46.63611111111111,74.30694444444444,74.30694444444444,1231.278350515464,1231.278350515464,27.4386136185567,27.4386136185567,101.68630111340205,101.68630111340205,4.30288626446281,4.30288626446281,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,1
08_mfd_strong,,08_mfd_strong / ,1,184.45729166666666,184.45729166666666,165.88055555555556,165.88055555555556,13.816666666666666,13.816666666666666,46.63611111111111,46.63611111111111,74.30694444444444,74.30694444444444,1231.278350515464,1231.278350515464,27.4386136185567,27.4386136185567,101.68630111340205,101.68630111340205,4.241741256198347,4.241741256198347,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,2
00_calibrated_base,,00_calibrated_base / ,1,184.51111111111112,184.51111111111112,165.88888888888889,165.88888888888889,13.8,13.8,46.56944444444444,46.56944444444444,74.4888888888889,74.4888888888889,1231.340206185567,1231.340206185567,27.389626030927833,27.389626030927833,101.68958596907217,101.68958596907217,4.2856624132231405,4.2856624132231405,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,3
05_activation_early,,05_activation_early / ,1,184.51111111111112,184.51111111111112,165.88888888888889,165.88888888888889,13.8,13.8,46.56944444444444,46.56944444444444,74.4888888888889,74.4888888888889,1231.340206185567,1231.340206185567,27.389626030927833,27.389626030927833,101.68958596907217,101.68958596907217,4.263754140495868,4.263754140495868,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,4
04_smooth_low,,04_smooth_low / ,1,184.70763888888888,184.70763888888888,166.125,166.125,13.78888888888889,13.78888888888889,47.53611111111111,47.53611111111111,74.33055555555555,74.33055555555555,1233.0927835051546,1233.0927835051546,27.367265123711338,27.367265123711338,101.69195905154639,101.69195905154639,4.31696747107438,4.31696747107438,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,5
