sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
5,24,0,9,0,15,0,57.644858,62.757569,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
10,40,0,16,0,24,0,63.020284,77.719340,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
15,67,0,24,0,43,0,65.396212,87.972739,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
20,85,0,31,0,54,0,68.460609,96.183137,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
25,106,0,36,0,68,2,70.101198,99.863436,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
30,123,0,40,0,79,4,70.310976,103.273682,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
35,138,1,45,2,86,4,69.091664,104.749738,3,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
40,161,4,51,2,94,10,65.793688,104.115777,7,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
45,184,9,60,4,101,10,62.487123,102.178287,18,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
50,200,12,66,6,107,9,62.316581,104.515368,31,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
55,222,16,73,7,113,13,61.310341,105.268453,36,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,3.342458
60,246,21,83,10,119,13,59.991676,104.781802,48,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
65,270,24,90,8,128,20,61.173090,103.987263,41,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
70,294,29,94,5,133,33,64.868961,105.501739,24,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
75,315,41,104,4,136,30,68.346072,106.992785,18,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
80,338,55,108,8,138,29,69.771283,108.317490,19,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
85,358,71,110,3,137,37,69.625924,108.028491,28,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
90,384,83,118,4,149,30,69.024208,109.190564,38,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
95,406,90,125,9,155,27,68.450139,107.934793,46,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
100,428,91,128,10,164,35,66.610353,108.082109,52,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
105,440,99,129,10,174,28,64.348597,107.829075,66,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
110,454,102,130,15,177,30,62.099401,108.791098,78,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
115,467,106,132,20,184,25,57.872152,104.210770,99,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.270963
120,490,105,132,17,202,34,54.810438,104.873710,120,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
125,512,115,133,20,222,22,50.962467,101.605199,129,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
130,534,96,137,21,223,57,51.982837,100.728630,98,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
135,552,99,137,26,221,69,54.164029,99.028461,79,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
140,565,121,137,35,219,53,55.352469,98.012439,72,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
145,585,127,140,39,220,59,54.887895,96.049663,73,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
150,597,144,137,47,221,48,53.398952,92.507084,90,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
155,611,167,137,52,214,41,51.206571,89.661081,100,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
160,631,185,136,53,219,38,49.643493,88.209681,117,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
165,639,189,134,52,211,53,48.490240,87.820139,130,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
170,653,192,132,58,213,58,47.365253,87.567145,149,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
175,659,192,132,57,213,65,45.583577,87.511245,169,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.277069
180,667,201,134,62,209,61,44.003714,87.364106,191,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,4.787999
