sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,60.000000,2000.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,55.611930,55.611930,0
15,60.000000,2000.000000,10.000000,10.000000,120.000000,18,0,16,0,2,0,85.117114,88.730200,0
30,60.000000,2000.000000,10.000000,10.000000,120.000000,31,0,25,0,4,2,99.141411,104.931388,0
45,60.000000,2000.000000,10.000000,10.000000,120.000000,45,0,34,3,6,2,98.435762,111.579184,2
60,60.000000,2000.000000,10.000000,10.000000,120.000000,60,2,43,6,6,3,92.966445,106.406887,5
75,60.000000,2000.000000,10.000000,10.000000,120.000000,77,6,54,1,10,6,101.906299,109.882890,1
90,60.000000,2000.000000,10.000000,10.000000,120.000000,84,7,58,2,8,9,106.221939,112.908637,1
105,60.000000,2000.000000,10.000000,10.000000,120.000000,101,4,67,5,13,12,103.287866,109.872501,2
120,60.000000,2000.000000,10.000000,10.000000,120.000000,108,8,71,3,17,9,100.799959,110.642983,4
135,60.000000,2000.000000,10.000000,10.000000,120.000000,110,11,71,9,5,14,96.847826,112.477294,4
150,60.000000,2000.000000,10.000000,10.000000,120.000000,116,12,72,16,4,12,87.259033,111.185610,17
165,60.000000,2000.000000,10.000000,10.000000,120.000000,136,12,84,25,3,12,80.004735,107.421314,27
180,60.000000,2000.000000,10.000000,10.000000,120.000000,149,12,85,32,7,13,78.174227,109.803206,35
195,60.000000,2000.000000,10.000000,10.000000,120.000000,159,19,82,22,16,20,84.848597,107.131055,1
210,60.000000,2000.000000,10.000000,10.000000,120.000000,160,32,82,6,27,13,99.244864,109.247036,2
225,60.000000,2000.000000,10.000000,10.000000,120.000000,146,24,81,3,26,12,102.031024,109.570002,5
240,60.000000,2000.000000,10.000000,10.000000,120.000000,131,24,76,3,13,15,98.540590,111.519991,9
255,60.000000,2000.000000,10.000000,10.000000,120.000000,120,14,66,12,13,15,92.410061,111.174115,5
270,60.000000,2000.000000,10.000000,10.000000,120.000000,126,9,62,20,22,13,80.420575,109.724554,20
285,60.000000,2000.000000,10.000000,10.000000,120.000000,127,9,64,28,13,13,72.523238,105.827452,29
300,60.000000,2000.000000,10.000000,10.000000,120.000000,139,10,72,41,12,4,66.913929,105.334714,42
315,60.000000,2000.000000,10.000000,10.000000,120.000000,142,12,67,27,17,19,75.922130,108.972330,9
330,60.000000,2000.000000,10.000000,10.000000,120.000000,150,22,67,12,26,23,88.539223,108.616506,3
345,60.000000,2000.000000,10.000000,10.000000,120.000000,160,21,80,6,41,12,92.639663,104.064872,7
360,60.000000,2000.000000,10.000000,10.000000,120.000000,145,26,81,2,17,19,97.761141,108.085513,12
375,60.000000,2000.000000,10.000000,10.000000,120.000000,142,20,73,13,13,23,88.379958,109.023641,5
390,60.000000,2000.000000,10.000000,10.000000,120.000000,149,22,76,28,13,10,79.339710,109.090912,23
405,60.000000,2000.000000,10.000000,10.000000,120.000000,146,20,72,35,5,14,69.624265,109.715063,41
420,60.000000,2000.000000,10.000000,10.000000,120.000000,154,18,68,44,10,14,65.282186,112.987242,54
435,60.000000,2000.000000,10.000000,10.000000,120.000000,164,12,68,44,10,30,72.751658,111.746024,15
450,60.000000,2000.000000,10.000000,10.000000,120.000000,169,42,63,21,21,22,85.947444,101.337828,2
465,60.000000,2000.000000,10.000000,10.000000,120.000000,168,29,61,11,44,23,87.156650,105.466131,16
