sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,7,0,1,0,6,0,54.843842,55.611930,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
5,28,0,8,0,20,0,56.965086,63.063146,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
10,51,0,16,0,35,0,59.610400,75.734163,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
15,71,0,21,0,50,0,63.169311,88.912748,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
20,93,0,27,0,66,0,65.565253,97.457908,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
25,127,0,34,0,91,2,65.566821,97.948579,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
30,150,0,35,0,111,4,65.503274,106.598334,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
35,174,1,41,0,124,8,63.319078,107.477535,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
40,205,6,45,2,140,12,61.222604,105.689343,10,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
45,233,12,51,4,157,9,58.483505,106.178339,17,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
50,261,17,59,5,169,11,57.469326,104.470690,27,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
55,289,23,63,8,179,16,56.694152,107.336034,38,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.599947
60,314,34,66,10,186,18,55.388707,109.916417,47,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
65,344,43,76,10,198,17,53.974161,105.672372,45,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
70,373,48,82,8,209,26,55.270182,105.190586,46,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
75,405,61,89,2,222,31,56.633412,107.637279,50,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
80,428,73,94,4,224,33,56.625218,109.244572,60,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
85,454,88,98,7,228,33,56.524969,109.212589,78,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
90,477,99,101,6,239,32,54.760860,109.145940,98,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
95,504,101,103,10,259,31,53.389505,109.891211,116,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
100,528,108,107,8,274,31,51.803414,110.094338,138,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
105,550,117,109,8,289,27,50.060056,108.379452,154,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
110,576,121,113,4,306,32,48.294764,106.854514,175,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
115,607,123,120,9,325,30,45.989879,106.314035,208,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.889921
120,632,126,120,14,346,26,43.519794,106.486870,228,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
125,655,130,115,12,367,31,40.586827,104.261998,230,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
130,678,111,116,13,370,68,40.785656,103.370325,206,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
135,708,121,116,20,381,70,41.902303,104.141211,210,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
140,730,138,120,25,389,58,41.894980,104.524574,204,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
145,760,150,125,29,397,59,42.409284,103.425954,222,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
150,777,167,128,32,387,63,42.405644,104.093692,233,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
155,798,188,130,36,390,54,42.140640,101.612792,245,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
160,809,209,128,42,386,44,41.709522,103.120617,249,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
165,826,214,133,49,384,46,41.502407,104.794826,263,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
170,831,225,125,47,381,53,40.470630,108.276044,277,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
175,834,224,120,46,377,67,39.230566,106.386107,298,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.011647
180,840,228,120,52,373,67,38.560414,105.377569,310,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
185,846,231,114,55,381,65,37.111210,100.966484,304,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
190,855,231,111,58,389,66,36.105504,98.463221,280,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
195,875,229,120,50,396,80,38.249895,99.446068,265,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
200,893,235,129,45,413,71,41.072181,100.467001,262,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
205,900,247,132,44,424,53,42.406566,102.578283,256,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
210,898,251,127,38,422,60,42.741496,103.938645,261,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
215,898,261,124,34,428,51,42.065279,105.898476,273,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
220,890,264,118,27,426,55,40.614062,105.273504,294,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
225,887,274,113,20,430,50,39.088762,103.218894,313,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
230,891,282,119,16,428,46,38.230282,98.554992,330,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
235,897,285,124,12,425,51,38.262852,98.350724,352,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.44547
240,886,298,123,7,417,41,36.210864,95.647526,369,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
245,892,306,133,8,406,39,34.979217,91.024689,373,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
250,884,310,127,8,392,47,33.190665,87.863327,355,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
255,889,298,128,15,377,71,33.411596,83.091099,330,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
260,900,294,133,21,380,72,34.856022,82.733389,287,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
265,919,302,133,28,390,66,35.793447,81.848326,273,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
270,937,307,132,30,397,71,36.551159,82.389737,263,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
275,948,309,129,36,400,74,37.723413,83.278733,267,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
280,962,312,128,36,406,80,38.341213,83.982515,266,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
285,981,315,126,41,421,78,37.422262,82.807984,283,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
290,992,321,121,43,431,76,36.632592,86.430160,298,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
295,994,320,123,53,429,69,36.628927,88.411476,322,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.088699
300,998,322,126,55,419,76,35.762214,87.882310,324,STACKELBERG_MPC_VISSIM_ADAPTER,ok,4.413417
