input_no,head,road,sg,lane,green_start_sec,green_end_sec,departure_ordinal,previous_vehicle_id,vehicle_id,linear_estimate_headway_sec,lower_headway_sec,upper_headway_sec,all_prehead_queued,near20_queued,downstream_stopped_witness,ambiguous_crossing_count,both_departures_previously_stopped_same_lane,minimum_nearest_stopped_distance_m,maximum_nearest_stopped_distance_m,queued_after_third_departure,qualified_broad_only
90030875,90030875,66,3,4,4699,4722,3,15427,15556,2.3370306518399957,1,3,False,False,False,0,True,13.997367307855711,25.617367307855602,False,False
90030875,90030875,66,3,4,4699,4722,4,15556,15282,2.3233799746330988,2,4,True,False,False,0,True,25.007367307855475,43.17736730785555,False,True
90030875,90030875,66,3,4,4699,4722,5,15282,15555,2.4460980771391405,1,3,True,False,False,0,True,48.59736730785562,48.59736730785562,False,True
90030875,90030875,66,3,4,4699,4722,6,15555,15276,3.0144832601708913,2,4,True,False,False,0,True,54.27736730785546,65.04736730785544,False,True
90030875,90030875,66,3,4,4699,4722,7,15276,16061,2.140787116581123,1,3,True,False,False,0,True,70.84736730785562,76.57736730785564,False,True
90030875,90030875,66,3,4,4699,4722,8,16061,23225,1.7768040223372736,1,3,True,False,False,0,True,81.59736730785562,82.19736730785553,False,True
90030875,90030875,66,3,4,4699,4722,9,23225,16021,1.6487371663888553,1,3,True,False,False,0,True,87.88736730785558,93.91736730785578,False,True
90030875,90030875,66,3,4,4699,4722,10,16021,16147,1.960648107425186,1,3,True,False,False,0,True,93.91736730785578,100.17736730785555,False,True
90030875,90030875,66,3,4,4699,4722,11,16147,24216,1.5062621401511933,0.0,2,True,False,False,0,True,100.17736730785555,100.17736730785555,False,True
90030875,90030875,66,3,4,4849,4872,2,21711,22441,2.568859229215377,2,4,False,False,False,0,True,6.117367307855602,17.527367307855457,False,False
90030875,90030875,66,3,4,4849,4872,3,22441,16473,2.5828886479257562,1,3,False,False,False,0,True,21.46736730785551,21.46736730785551,False,False
90030875,90030875,66,3,4,4849,4872,4,16473,16493,2.0774447882440654,1,3,True,False,False,0,True,26.857367307855384,27.137367307855584,False,True
90030875,90030875,66,3,4,4849,4872,5,16493,20734,2.3268172023854277,2,4,True,False,False,0,True,33.21736730785551,45.01736730785569,False,True
90030875,90030875,66,3,4,4849,4872,6,20734,16639,2.0653696212320938,1,3,True,False,False,0,True,44.46736730785551,50.29736730785544,False,True
90030875,90030875,66,3,4,4849,4872,7,16639,16853,1.8934519960957914,1,3,True,False,False,0,True,56.07736730785564,61.19736730785553,False,True
90030875,90030875,66,3,4,4849,4872,8,16853,22434,1.4188722811622938,0.0,2,True,False,False,0,True,66.79736730785544,66.79736730785544,False,True
90030875,90030875,66,3,4,4849,4872,9,22434,16968,1.581320227805918,1,3,True,False,False,0,True,72.7373673078555,78.15736730785557,False,True
90030875,90030875,66,3,4,4849,4872,10,16968,17070,2.935274163095528,2,4,True,False,False,0,True,83.78736730785567,95.65736730785557,False,True
90030875,90030875,66,3,4,4849,4872,11,17070,30520,1.9028148705256172,1,3,True,False,False,0,True,1.7873673078556749,100.12736730785582,False,True
90030875,90030875,66,3,4,4999,5022,2,17298,22657,2.5106073602137258,2,4,False,False,False,0,True,6.62736730785582,17.907367307855566,False,False
90030875,90030875,66,3,4,4999,5022,3,22657,17395,2.181668834827178,1,3,False,False,False,0,True,23.587367307855402,29.537367307855675,False,False
90030875,90030875,66,3,4,4999,5022,4,17395,23578,1.7508491869066347,1,3,True,False,False,0,True,35.3973673078558,40.23736730785549,False,True
90030875,90030875,66,3,4,4999,5022,5,23578,17603,1.5963683946110905,0.0,2,True,False,False,0,True,45.8673673078556,45.8673673078556,False,True
90030875,90030875,66,3,4,4999,5022,6,17603,21994,1.8562389368089498,1,3,True,False,False,0,True,51.46736730785551,58.37736730785582,False,True
90030875,90030875,66,3,4,4999,5022,7,21994,23651,1.8257152922387831,1,3,True,False,False,0,True,64.10736730785538,70.17736730785555,False,True
90030875,90030875,66,3,4,4999,5022,8,23651,17855,1.7162638463478288,1,3,True,False,False,0,True,75.45736730785575,81.46736730785551,False,True
90030875,90030875,66,3,4,4999,5022,9,17855,17837,1.963170811679447,0.0,2,True,False,False,0,True,87.80736730785566,87.80736730785566,False,True
90030875,90030875,66,3,4,4999,5022,10,17837,21780,2.2368950349191437,2,4,True,False,False,0,True,2.417367307855784,62.537367307855675,False,True
90030875,90030875,66,3,4,4999,5022,11,21780,17977,2.1511268715767073,1,3,True,False,False,0,True,66.7673673078557,70.49736730785571,False,True
90030875,90030875,66,3,4,4999,5022,12,17977,23944,2.516674837048413,1,3,True,False,False,0,True,70.49736730785571,76.80736730785566,False,True
90030875,90030875,66,3,4,5149,5172,2,21832,18068,3.061803772213352,2,4,False,False,False,0,True,4.167367307855784,10.19736730785553,False,False
90030875,90030875,66,3,4,5149,5172,3,18068,18150,2.428610143406331,2,4,False,False,False,0,True,15.417367307855784,27.107367307855384,False,False
90030875,90030875,66,3,4,5149,5172,4,18150,18707,2.0393508986799134,1,3,True,False,False,0,True,26.507367307855475,33.04736730785544,False,True
90030875,90030875,66,3,4,5149,5172,5,18707,19047,2.030303255904073,1,3,True,False,False,0,True,38.32736730785564,43.787367307855675,False,True
90030875,90030875,66,3,4,5149,5172,6,19047,19386,1.9472204238372797,1,3,True,False,False,0,True,43.787367307855675,49.45736730785575,False,True
90030875,90030875,66,3,4,5149,5172,7,19386,19548,1.7366757480585875,0.0,2,True,False,False,0,True,55.06736730785542,55.06736730785542,False,True
90030875,90030875,66,3,4,5149,5172,8,19548,19578,1.3197457844335077,1,3,True,False,False,0,True,59.12736730785582,59.59736730785562,False,True
90030875,90030875,66,3,4,5149,5172,9,19578,24338,1.475763241718596,0.0,2,True,False,False,0,True,65.34736730785562,65.34736730785562,False,True
90030875,90030875,66,3,4,5149,5172,10,24338,24629,2.244176668647924,1,3,True,False,False,0,True,70.52736730785546,75.97736730785573,False,True
90030875,90030875,66,3,4,5149,5172,11,24629,23497,3.186414934372806,3,5,True,False,False,1,True,75.97736730785573,86.8673673078556,False,False
90030875,90030875,66,3,4,5299,5322,2,24679,28989,2.689793152299899,2,4,False,False,False,0,True,6.34736730785562,17.72736730785573,False,False
90030875,90030875,66,3,4,5299,5322,3,28989,19650,2.024275071778902,1,3,False,False,False,0,True,23.677367307855548,29.09736730785562,False,False
90030875,90030875,66,3,4,5299,5322,4,19650,23796,2.1576690783258528,1,3,True,False,False,0,True,34.44736730785553,40.607367307855384,False,True
90030875,90030875,66,3,4,5299,5322,5,23796,24663,1.926581729404461,1,3,True,False,False,0,True,45.8973673078558,52.30736730785566,False,True
90030875,90030875,66,3,4,5299,5322,6,24663,23903,1.5731233350607,0.0,2,True,False,False,0,True,58.92736730785555,58.92736730785555,False,True
90030875,90030875,66,3,4,5299,5322,7,23903,20076,1.7229859705612398,1,3,True,False,False,0,True,46.12736730785582,65.0173673078557,False,True
90030875,90030875,66,3,4,5299,5322,8,20076,24680,4.451911728840969,4,6,True,False,False,1,True,44.8673673078556,57.72736730785573,False,False
90030875,90030875,66,3,4,5299,5322,9,24680,24877,1.9319989177502066,0.0,2,True,False,False,0,True,58.26736730785569,58.26736730785569,False,True
90030875,90030875,66,3,4,5299,5322,10,24877,24761,3.2401516150684984,3,5,True,False,False,0,True,58.26736730785569,104.75736730785547,False,True
90030876,90030876,66,8,3,1200,1246,2,5458,6342,34.0351853911593,33,35,False,False,False,0,False,,,False,False
90030876,90030876,66,8,3,1350,1396,2,6576,7540,11.775069741501738,11,13,False,False,False,0,False,6.090302686266568,6.090302686266568,False,False
90030876,90030876,66,8,3,1350,1396,3,7540,7745,13.504069343876381,12,14,False,False,False,0,False,,,False,False
90030876,90030876,66,8,3,1650,1696,2,9289,9465,2.4732617577324163,2,4,False,False,False,0,True,6.970302686266223,6.970302686266223,False,False
90030876,90030876,66,8,3,1650,1696,3,9465,10389,42.32960125577597,41,43,False,False,False,0,False,,,False,False
90030876,90030876,66,8,3,1950,1996,2,11631,11888,2.6763009189510285,2,4,False,False,False,0,True,6.500302686266423,6.500302686266423,False,False
90030876,90030876,66,8,3,1950,1996,3,11888,12627,7.6635064954832615,7,9,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,1950,1996,2,11975,12566,19.075827604818187,18,20,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,2100,2146,2,13527,13967,26.229103417940223,25,27,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,2250,2296,2,14338,15211,15.3556922215339,14,16,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,2250,2296,3,15211,15250,1.9881979975393733,1,3,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,2400,2446,2,15811,15812,2.601985480053372,2,4,False,False,False,0,True,6.612897114408042,13.082897114408297,False,False
90030877,90030877,66,8,2,2700,2746,2,18328,18545,2.2866256248375976,1,3,False,False,False,0,True,6.002897114407915,11.642897114408242,False,False
90030877,90030877,66,8,2,3000,3046,2,20688,20794,2.557682921534706,2,4,False,False,False,0,True,6.982897114407933,12.62289711440826,False,False
90030877,90030877,66,8,2,3000,3046,3,20794,21326,2.0413722916332517,1,3,False,False,False,0,True,,,False,False
90030877,90030877,66,8,2,3000,3046,4,21326,21416,9.228362960902814,8,10,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,3000,3046,5,21416,21719,31.3846154128114,30,32,False,False,False,0,False,,,False,False
90030877,90030877,66,8,2,3300,3346,2,22887,23275,2.3265034280084365,1,3,False,False,False,0,True,6.47289711440817,6.47289711440817,False,False
90030877,90030877,66,8,2,3750,3796,2,26412,26423,2.61479801249925,2,4,False,False,False,0,True,7.082897114408297,7.082897114408297,False,False
90030878,90030878,66,8,1,300,346,2,6,540,25.568246355573024,25,27,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,1500,1546,2,8360,8723,3.0556418017051783,2,4,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,1500,1546,3,8723,8924,30.597959728223486,30,32,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,2400,2446,2,16197,16318,4.274094552862607,3,5,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,2700,2746,2,18555,18628,4.086493553246328,3,5,False,False,False,0,False,16.781933413555635,16.781933413555635,False,False
90030878,90030878,66,8,1,2700,2746,3,18628,18308,2.2532253312424473,1,3,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,2700,2746,4,18308,18587,24.5372304180828,24,26,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,3000,3046,2,21002,21288,2.4260789515255965,2,4,False,False,False,0,True,6.84193341355558,6.84193341355558,False,False
90030878,90030878,66,8,1,3000,3046,3,21288,21407,4.70882345521477,3,5,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,3450,3496,2,24236,24787,33.206161865745344,32,34,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,3750,3796,2,25815,26449,2.7962244368259235,2,4,False,False,False,0,True,6.81193341355538,6.81193341355538,False,False
90030878,90030878,66,8,1,4050,4096,2,27701,28348,19.164754598744366,18,20,False,False,False,0,False,6.641933413555762,6.641933413555762,False,False
90030878,90030878,66,8,1,4050,4096,3,28348,28448,8.434767868049676,8,10,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,4500,4546,2,30212,30061,2.5600848462736394,2,4,False,False,False,0,True,6.601933413555798,6.601933413555798,False,False
90030878,90030878,66,8,1,4500,4546,3,30061,30727,17.868424438094735,17,19,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,4650,4696,2,31552,31679,13.78419114834378,13,15,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,4950,4996,2,32748,32755,4.6610021778597,4,6,False,False,False,0,True,6.791933413555398,24.301933413555616,False,False
90030878,90030878,66,8,1,4950,4996,3,32755,32980,2.4662271282932124,1,3,False,False,False,0,True,,,False,False
90030878,90030878,66,8,1,4950,4996,4,32980,33079,4.029338541044126,3,5,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,4950,4996,5,33079,33180,13.37686988529731,13,15,False,False,False,0,False,,,False,False
90030878,90030878,66,8,1,4950,4996,6,33180,33200,3.107935572687893,2,4,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,273,297,2,203,230,3.36080094244835,2,4,False,False,False,0,True,6.309689209497591,6.849689209497598,False,False
90030879,90030879,71,5,5,273,297,3,230,193,3.7514746314277545,3,5,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,423,447,2,511,450,2.7919309160693615,2,4,False,False,False,0,True,6.939689209497601,6.939689209497601,False,False
90030879,90030879,71,5,5,573,597,2,1902,58,2.768377730969405,2,4,False,False,False,0,True,8.059689209497591,20.1296892094976,False,False
90030879,90030879,71,5,5,573,597,3,58,1227,2.065379695511183,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,573,597,4,1227,2161,2.2334923167235274,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,723,747,2,2912,1134,2.640000419006242,2,4,False,False,False,0,True,7.0896892094975925,20.219689209497595,False,False
90030879,90030879,71,5,5,723,747,3,1134,951,2.344267191396284,1,3,False,False,False,0,True,18.529689209497597,19.689689209497594,False,False
90030879,90030879,71,5,5,723,747,4,951,3048,2.7649340411830963,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,723,747,5,3048,2751,1.598985987004653,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,873,897,2,3765,1327,2.727157632025637,2,4,False,False,False,0,True,6.719689209497602,19.3796892094976,False,False
90030879,90030879,71,5,5,873,897,3,1327,1455,2.076517019522271,1,3,False,False,False,0,True,24.849689209497598,31.229689209497593,False,False
90030879,90030879,71,5,5,873,897,4,1455,1893,2.643246590532044,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,873,897,5,1893,1967,1.7813994463642757,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,873,897,6,1967,1130,2.077058210126438,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,873,897,7,1130,1348,2.314469830263988,2,4,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1023,1047,2,4590,4608,2.4477885603284903,1,3,False,False,False,0,True,6.289689209497595,12.879689209497599,False,False
90030879,90030879,71,5,5,1023,1047,3,4608,1913,2.3885241192158446,2,4,False,False,False,0,True,19.089689209497593,32.0596892094976,False,False
90030879,90030879,71,5,5,1023,1047,4,1913,2133,2.0836088397652475,1,3,True,False,False,0,True,38.4196892094976,43.40968920949759,False,True
90030879,90030879,71,5,5,1023,1047,5,2133,2162,1.9961747343145362,1,3,True,False,False,0,True,49.469689209497595,61.41968920949759,False,True
90030879,90030879,71,5,5,1023,1047,6,2162,4967,2.2500711206207598,1,3,True,False,False,0,True,60.16968920949759,60.8796892094976,False,True
90030879,90030879,71,5,5,1023,1047,7,4967,5131,1.8805239247096779,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1023,1047,8,5131,1161,1.5324823005175858,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1023,1047,9,1161,1208,1.8165389387686446,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1023,1047,10,1208,5134,2.2296269091082195,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1023,1047,11,5134,2933,2.6873771487707927,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1173,1197,2,5325,5712,2.3198595381998075,2,4,False,False,False,0,True,6.289689209497595,17.859689209497596,False,False
90030879,90030879,71,5,5,1173,1197,3,5712,5713,1.8829076050869844,0.0,2,False,False,False,0,True,24.159689209497593,24.159689209497593,False,False
90030879,90030879,71,5,5,1173,1197,4,5713,5899,2.0285633007547403,1,3,True,False,False,0,True,30.339689209497593,36.3196892094976,False,True
90030879,90030879,71,5,5,1173,1197,5,5899,4069,2.1868322310447184,2,4,False,False,False,0,True,41.7696892094976,47.30968920949759,False,False
90030879,90030879,71,5,5,1173,1197,6,4069,3168,1.7392768170514046,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1173,1197,7,3168,2429,1.6707325063587177,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1173,1197,8,2429,1673,2.00973342346947,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1173,1197,9,1673,4673,1.6745064168601402,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1173,1197,10,4673,2001,1.922275424542704,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1173,1197,11,2001,3279,3.4163048329644425,2,4,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1323,1347,2,6552,6752,2.7402925036242323,2,4,False,False,False,0,True,7.309689209497591,19.599689209497598,False,False
90030879,90030879,71,5,5,1323,1347,3,6752,3293,2.068163191124313,1,3,False,False,False,0,True,25.089689209497593,31.039689209497595,False,False
90030879,90030879,71,5,5,1323,1347,4,3293,6779,2.3369118026662363,1,3,True,False,False,0,True,36.3796892094976,43.0596892094976,False,True
90030879,90030879,71,5,5,1323,1347,5,6779,6880,1.9409724091115095,1,3,False,False,False,0,True,49.5196892094976,49.5196892094976,False,False
90030879,90030879,71,5,5,1323,1347,6,6880,6802,2.1217195155084028,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1323,1347,7,6802,3445,1.514564188337772,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1323,1347,8,3445,3719,1.9522016454961886,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1323,1347,9,3719,7188,1.7141450224819437,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1323,1347,10,7188,650,2.1009732165275636,2,4,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1323,1347,11,650,3148,3.525934560376072,2,4,True,False,False,0,False,26.779689209497597,32.0996892094976,False,True
90030879,90030879,71,5,5,1473,1497,2,3394,5886,3.3647532549937296,3,5,False,False,False,0,True,8.039689209497595,19.119689209497594,False,False
90030879,90030879,71,5,5,1473,1497,3,5886,7230,2.18861407946747,1,3,False,False,False,0,True,24.719689209497595,32.2096892094976,False,False
90030879,90030879,71,5,5,1473,1497,4,7230,8189,2.1264869864176035,1,3,False,False,False,0,True,30.9496892094976,30.9496892094976,False,False
90030879,90030879,71,5,5,1473,1497,5,8189,5942,2.0157548776951444,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1473,1497,6,5942,4122,1.8896580865603028,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1473,1497,7,4122,7350,3.1513132583254446,2,4,True,False,False,0,False,17.359689209497596,24.289689209497595,False,True
90030879,90030879,71,5,5,1473,1497,8,7350,8021,1.8835942569360213,1,3,False,False,False,0,False,36.289689209497595,36.289689209497595,False,False
90030879,90030879,71,5,5,1473,1497,9,8021,4264,2.028045838638718,1,3,False,False,False,0,True,35.119689209497594,35.119689209497594,False,False
90030879,90030879,71,5,5,1473,1497,10,4264,161,3.2137816356216717,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1623,1647,2,8241,6355,2.6386507006104694,2,4,False,False,False,0,True,7.289689209497595,18.569689209497596,False,False
90030879,90030879,71,5,5,1623,1647,3,6355,5839,1.9826351084927865,1,3,False,False,False,0,True,23.749689209497596,30.0596892094976,False,False
90030879,90030879,71,5,5,1623,1647,4,5839,4419,1.890789812702451,1,3,True,False,False,0,True,36.8096892094976,42.5996892094976,False,True
90030879,90030879,71,5,5,1623,1647,5,4419,6932,1.9976475259177278,1,3,False,False,False,0,True,48.829689209497595,48.829689209497595,False,False
90030879,90030879,71,5,5,1623,1647,6,6932,2517,2.17801252892923,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1623,1647,7,2517,4813,1.957987016179004,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1623,1647,8,4813,9607,1.93103230551651,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1623,1647,9,9607,3154,1.810172175507887,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1773,1797,2,8999,9077,2.44317684248108,1,3,False,False,False,0,True,6.309689209497591,12.429689209497596,False,False
90030879,90030879,71,5,5,1773,1797,3,9077,9434,2.4052195693197973,2,4,False,False,False,0,True,17.849689209497598,29.399689209497595,False,False
90030879,90030879,71,5,5,1773,1797,4,9434,9707,2.1761449359694325,1,3,True,False,False,0,True,35.109689209497596,40.6696892094976,False,True
90030879,90030879,71,5,5,1773,1797,5,9707,9217,1.670390774410862,1,3,False,False,False,0,True,46.79968920949759,46.79968920949759,False,False
90030879,90030879,71,5,5,1773,1797,6,9217,7869,2.0445600485686555,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1773,1797,7,7869,10382,2.0354263695039663,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1773,1797,8,10382,9651,1.4051791335091366,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1773,1797,9,9651,9021,1.9293795467765449,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1773,1797,10,9021,10017,2.368278830821282,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1773,1797,11,10017,6211,4.252154865345801,4,6,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1923,1947,2,5153,10133,2.9227694242085818,2,4,False,False,False,0,True,7.289689209497595,18.839689209497593,False,False
90030879,90030879,71,5,5,1923,1947,3,10133,10295,2.1489204204317502,1,3,False,False,False,0,True,25.339689209497593,31.219689209497595,False,False
90030879,90030879,71,5,5,1923,1947,4,10295,6166,2.0931193899950813,1,3,False,False,False,0,True,37.1996892094976,37.1996892094976,False,False
90030879,90030879,71,5,5,1923,1947,5,6166,10319,2.4099034337175453,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1923,1947,6,10319,9867,2.0084862248945683,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1923,1947,7,9867,4989,1.656634591183547,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,1923,1947,8,4989,5025,1.5593621976538543,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,1923,1947,9,5025,10615,6.532376915345367,5,7,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2073,2097,2,12910,3925,2.764723126206718,2,4,False,False,False,0,True,7.149689209497595,19.0196892094976,False,False
90030879,90030879,71,5,5,2073,2097,3,3925,1827,2.252650083910794,1,3,False,False,False,0,True,25.159689209497593,25.159689209497593,False,False
90030879,90030879,71,5,5,2073,2097,4,1827,11086,2.317926528616681,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2073,2097,5,11086,2004,2.3173345876002713,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2073,2097,6,2004,7171,2.175713525995434,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2073,2097,7,7171,4423,3.97775286637534,3,5,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2073,2097,8,4423,6968,4.885486254332136,4,6,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2223,2247,2,11234,11969,2.5161616513078116,2,4,False,False,False,0,True,6.619689209497594,18.069689209497596,False,False
90030879,90030879,71,5,5,2223,2247,3,11969,7324,2.0320102712703374,1,3,False,False,False,0,True,23.829689209497595,29.469689209497595,False,False
90030879,90030879,71,5,5,2223,2247,4,7324,11231,2.3289185330531836,1,3,True,False,False,0,True,29.469689209497595,36.329689209497595,False,True
90030879,90030879,71,5,5,2223,2247,5,11231,4524,1.8464928749817773,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2223,2247,6,4524,11464,1.8803100817690392,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2223,2247,7,11464,3254,2.3054900939887375,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2223,2247,8,3254,11577,3.668030141318013,3,5,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2373,2397,2,12464,4963,2.535415476416347,2,4,False,False,False,0,True,6.9096892094976,18.389689209497597,False,False
90030879,90030879,71,5,5,2373,2397,3,4963,12235,2.2231175572151187,1,3,False,False,False,0,True,24.709689209497597,29.939689209497594,False,False
90030879,90030879,71,5,5,2373,2397,4,12235,8107,1.627621775285661,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2373,2397,5,8107,13924,2.0867059479928685,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2373,2397,6,13924,5336,1.7814043508756185,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2373,2397,7,5336,13229,2.3504467100915463,2,4,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2523,2547,2,12658,8967,2.427853968909858,1,3,False,False,False,0,True,6.329689209497602,11.869689209497594,False,False
90030879,90030879,71,5,5,2523,2547,3,8967,12881,2.2031793435367035,2,4,False,False,False,0,True,17.819689209497596,24.039689209497595,False,False
90030879,90030879,71,5,5,2523,2547,4,12881,7638,2.312965724778678,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2673,2697,2,16077,17942,3.235787999373315,2,4,False,False,False,0,True,7.219689209497602,19.389689209497597,False,False
90030879,90030879,71,5,5,2673,2697,3,17942,18206,2.3711977886541717,2,4,False,False,False,0,True,25.289689209497595,31.969689209497595,False,False
90030879,90030879,71,5,5,2673,2697,4,18206,14628,2.2944264897500943,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2673,2697,5,14628,16561,2.0017938826604222,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2673,2697,6,16561,18972,1.8685981832372818,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2823,2847,2,4988,8556,2.691882346969578,2,4,False,False,False,0,True,6.2996892094976005,18.359689209497596,False,False
90030879,90030879,71,5,5,2823,2847,3,8556,12733,2.9162777650285534,2,4,False,False,False,0,True,21.899689209497595,30.969689209497595,False,False
90030879,90030879,71,5,5,2823,2847,4,12733,13460,1.9087425675347731,1,3,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2823,2847,5,13460,16634,7.715703977562043,6,8,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,2973,2997,2,10392,10450,2.469927257776817,2,4,False,False,False,0,True,7.019689209497599,23.8096892094976,False,False
90030879,90030879,71,5,5,2973,2997,3,10450,20538,2.099979556860035,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2973,2997,4,20538,10227,2.299046154489588,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,2973,2997,5,10227,11078,4.057991495809802,3,5,False,False,False,0,False,,,False,False
90030879,90030879,71,5,5,3123,3147,2,4887,13732,2.492244921060319,2,4,False,False,False,0,True,7.119689209497594,17.999689209497596,False,False
90030879,90030879,71,5,5,3123,3147,3,13732,13050,2.2156223134634274,1,3,False,False,False,0,True,23.989689209497598,29.7696892094976,False,False
90030879,90030879,71,5,5,3123,3147,4,13050,5197,1.6004468204032491,0.0,2,True,False,False,0,True,36.009689209497594,36.009689209497594,False,True
90030879,90030879,71,5,5,3123,3147,5,5197,15782,2.3137931982205373,2,4,True,False,False,0,True,41.5696892094976,53.039689209497595,False,True
90030879,90030879,71,5,5,3123,3147,6,15782,10706,1.4752928662451268,0.0,2,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,3123,3147,7,10706,16797,2.2065891438833205,1,3,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,3123,3147,8,16797,13124,2.2115238708524885,2,4,False,False,False,0,True,,,False,False
90030879,90030879,71,5,5,3123,3147,9,13124,22338,1.586471682098363,0.0,2,False,False,False,0,True,,,False,False
