sim_sec,elapsed_sec,link,cell_index_zero_based,count_veh,speed_kph,density_veh_km_lane,effective_lanes
3330.0,30.0,FW_W,10,9.944271316305215,110.30393246977548,4.841973720595558,4.0
3330.0,30.0,FW_W,11,13.96748922011407,110.52677326725036,6.974320222712561,3.9005505923395356
3330.0,30.0,FW_W,12,12.534627667735062,101.56606450943411,6.103246365081413,4.0
3330.0,30.0,FW_W,13,26.081087618863208,86.62060968258672,12.69916485967385,4.0
3330.0,30.0,FW_W,14,30.75354749373429,78.1650174797353,14.974236325952878,4.0
3330.0,30.0,FW_W,15,30.89341612895922,77.91876244550544,15.042339883725305,4.0
3330.0,30.0,FW_W,16,23.783121166360544,92.16165067303231,11.580260032973868,4.0
3330.0,30.0,FW_W,17,19.224871114239107,102.71003634090773,9.360798569961839,4.0
3330.0,30.0,FW_W,18,16.352530021239755,107.74078471835772,7.962224491830489,4.0
3330.0,30.0,FW_W,19,15.336287396400436,109.45223443124983,7.467404919163271,4.0
3330.0,30.0,FW_W,20,16.182491999837698,110.86182363219417,7.879431132222445,4.0
3330.0,30.0,FW_E,0,242.85169239975554,7.756031571476031,118.24712693364745,4.0
3330.0,30.0,FW_E,1,231.27967295016765,5.0,112.61258496602707,4.0
3330.0,30.0,FW_E,2,225.52172764032272,5.0,109.80897885069692,4.0
3330.0,30.0,FW_E,3,232.6073052383338,5.0,113.25902354814563,4.0
3330.0,30.0,FW_E,4,240.85169411153115,5.0,117.27330604272503,4.0
3330.0,30.0,FW_E,5,251.49434432341698,5.0,122.45532803351162,4.0
3330.0,30.0,FW_E,6,250.2999118156642,5.0,121.87374587131929,4.0
3330.0,30.0,FW_E,7,260.66297231485447,5.0,126.9196325940344,4.0
3330.0,30.0,FW_E,8,214.65615011953912,24.951006033082713,104.61676660736944,3.9962393991390655
3330.0,30.0,FW_E,9,89.74553351846312,43.321112303839584,43.698075104278345,4.0
3330.0,30.0,FW_E,10,31.234543585302546,79.30374703520488,15.208438547614305,4.0
3330.0,30.0,FW_E,11,8.548061292181885,98.13400822713234,4.162143893934203,4.0
3330.0,30.0,FW_E,12,2.769060666127926,103.6095958233165,1.3482857164347635,4.0
3330.0,30.0,FW_E,13,3.719008022049336,97.37804805948703,2.414548090678353,2.9998580844906524
3330.0,30.0,FW_E,14,11.10690555306114,86.4162304960396,7.210763945653697,3.0
3330.0,30.0,FW_E,15,14.763895228915162,79.17183010284636,9.584934607166913,3.0
3330.0,30.0,FW_E,16,11.758005036612849,96.46179175990908,7.633467160207857,3.0
3330.0,30.0,FW_E,17,7.790393809060769,107.01550355929291,5.057636488620094,3.0
3330.0,30.0,FW_E,18,5.152307718688648,104.93414443505185,3.344952791517524,3.0
3330.0,30.0,FW_E,19,5.482440884258328,118.60678547207166,3.559280023902992,3.0
3330.0,30.0,FW_E,20,4.473396036516619,113.62366922889129,2.9041934948167487,3.0
3340.0,40.0,FW_W,0,55.64434506048735,63.665893136601355,36.12511470677732,3.0
3340.0,40.0,FW_W,1,68.18330324164646,46.06419892171832,44.2655879589193,3.0
3340.0,40.0,FW_W,2,65.4849715239693,38.302090724285264,42.513791928036724,3.0
3340.0,40.0,FW_W,3,78.27659560207826,23.787429567877773,50.818299539822654,3.0
3340.0,40.0,FW_W,4,85.81927351250964,29.705921134342727,55.71511527939895,3.0
3340.0,40.0,FW_W,5,47.110496896773924,54.55426759794695,30.5848168837146,3.0
3340.0,40.0,FW_W,6,32.06024568276477,74.45644679307337,20.9473410362497,2.980899932033891
3340.0,40.0,FW_W,7,25.028216803976655,79.33864223464246,12.186510623409823,4.0
3340.0,40.0,FW_W,8,16.307517892719055,95.93959603099383,7.940307597522916,4.0
3340.0,40.0,FW_W,9,10.313747307785189,106.33340420696268,5.021875594170113,4.0
3340.0,40.0,FW_W,10,8.116722109628604,104.0368272529635,3.952120160655559,4.0
3340.0,40.0,FW_W,11,11.549764266703564,107.38119037127127,5.749625767937915,3.912397713738939
3340.0,40.0,FW_W,12,12.328677406072044,102.66632744203847,6.002966945604287,4.0
3340.0,40.0,FW_W,13,25.746346634732078,86.28165452259272,12.536175838476122,4.0
3340.0,40.0,FW_W,14,29.970747031965796,79.03403049965422,14.59308227818084,4.0
3340.0,40.0,FW_W,15,30.87542653050644,78.68719676865658,15.03358055283199,4.0
3340.0,40.0,FW_W,16,24.94783925705753,92.44092844442855,12.14737392273773,4.0
3340.0,40.0,FW_W,17,20.400514653807083,102.07329545032695,9.93323217945542,4.0
3340.0,40.0,FW_W,18,17.503548315097017,108.14487405512591,8.522667801703125,4.0
3340.0,40.0,FW_W,19,15.78664474138063,110.65134972604754,7.686688802306706,4.0
3340.0,40.0,FW_W,20,15.558003658758384,111.5403463125504,7.575360975632245,4.0
3340.0,40.0,FW_E,0,249.16071629160328,9.313459644401679,121.3190591964818,4.0
3340.0,40.0,FW_E,1,235.21373433798507,5.0,114.52812218832595,4.0
3340.0,40.0,FW_E,2,225.67748353561885,5.0,109.88481808796864,4.0
3340.0,40.0,FW_E,3,232.41563608847554,5.0,113.16569775713057,4.0
3340.0,40.0,FW_E,4,240.62867841738785,5.0,117.16471727880507,4.0
3340.0,40.0,FW_E,5,251.20645421281776,5.0,122.31515121154024,4.0
3340.0,40.0,FW_E,6,250.33222193578598,5.0,121.88947801976565,4.0
3340.0,40.0,FW_E,7,260.38264527470363,6.520850696282681,126.78313831321594,4.0
3340.0,40.0,FW_E,8,192.73124630014183,22.10239454064346,94.08566544564593,3.9896805476084163
3340.0,40.0,FW_E,9,96.89244892200404,36.6300974830285,47.177985845503194,4.0
3340.0,40.0,FW_E,10,38.867466426120274,71.81336871760263,18.924991589160328,4.0
3340.0,40.0,FW_E,11,17.410709072744282,100.18598577474356,8.477463366162949,4.0
3340.0,40.0,FW_E,12,5.755199832746716,106.02401317296062,2.8022693127091114,4.0
3340.0,40.0,FW_E,13,3.311904633793647,104.80672267632272,2.1502958051073215,2.9997776807116083
3340.0,40.0,FW_E,14,9.181599276134788,82.22619934982549,5.960827226584805,3.0
3340.0,40.0,FW_E,15,13.632813769870419,77.95802808397814,8.850620142574265,3.0
3340.0,40.0,FW_E,16,11.945662492041485,93.45101567373499,7.755297098103115,3.0
3340.0,40.0,FW_E,17,9.416163842098616,106.64357613130069,6.113109939992206,3.0
3340.0,40.0,FW_E,18,6.737689021155344,113.02053056273084,4.374205294055431,3.0
3340.0,40.0,FW_E,19,4.889482526953641,109.7088991478843,3.174322870562629,3.0
3340.0,40.0,FW_E,20,5.2414763798360875,119.23305419560675,3.4028423777584877,3.0
3350.0,50.0,FW_W,0,52.97753762324444,63.900947860682045,34.39378469531678,3.0
3350.0,50.0,FW_W,1,70.3572936028354,43.66219407136221,45.67697398716723,3.0
3350.0,50.0,FW_W,2,68.90740263784788,35.267738852066955,44.735683774018746,3.0
3350.0,50.0,FW_W,3,81.77268222206327,23.769910396730555,53.08800960711699,3.0
3350.0,50.0,FW_W,4,82.10067268402804,30.69530847489879,53.30094576528951,3.0
3350.0,50.0,FW_W,5,46.9983013615428,53.94031330270642,30.511977917321758,3.0
3350.0,50.0,FW_W,6,33.050225693057094,72.75391193701144,21.699081860869743,2.966487520784218
3350.0,50.0,FW_W,7,26.746879066694376,76.97541865944565,13.023345947584227,4.0
3350.0,50.0,FW_W,8,18.586087927954633,93.75582744152874,9.049768097967746,4.0
3350.0,50.0,FW_W,9,12.844822594854168,106.54792006641382,6.254283644495749,4.0
3350.0,50.0,FW_W,10,9.481467498460768,110.58145321643472,4.6166295146184115,4.0
3350.0,50.0,FW_W,11,9.408495739006987,104.11457051531433,4.670161376281317,3.92371775037386
3350.0,50.0,FW_W,12,10.848695160323953,100.94012204279316,5.282347514283019,4.0
3350.0,50.0,FW_W,13,25.575908605079547,87.04983903947848,12.453187710505953,4.0
3350.0,50.0,FW_W,14,29.17399017498983,79.09093089449878,14.205132709985094,4.0
3350.0,50.0,FW_W,15,30.546535405612754,78.74205278812853,14.873439891639327,4.0
3350.0,50.0,FW_W,16,25.614903562820018,92.15736967328222,12.472174779000905,4.0
3350.0,50.0,FW_W,17,21.61158999324339,101.78991920431731,10.522917917172268,4.0
3350.0,50.0,FW_W,18,18.528380615112425,107.46599408585296,9.02166978051637,4.0
3350.0,50.0,FW_W,19,16.577093020597612,110.88674345149889,8.071566655466553,4.0
3350.0,50.0,FW_W,20,15.620049261366523,112.38860884055784,7.605571653494034,4.0
3350.0,50.0,FW_E,0,253.10561004801204,11.083315856644614,123.23987081671117,4.0
3350.0,50.0,FW_E,1,241.4055071266693,5.0,117.5429636154248,4.0
3350.0,50.0,FW_E,2,225.93544487452758,5.0,110.01042226591154,4.0
3350.0,50.0,FW_E,3,232.23336499574432,5.0,113.07694798221426,4.0
3350.0,50.0,FW_E,4,240.40651066618372,5.0,117.05654138751274,4.0
3350.0,50.0,FW_E,5,250.92031899433246,5.0,122.17582886560113,4.0
3350.0,50.0,FW_E,6,250.35587044644012,5.0,121.90099273647805,4.0
3350.0,50.0,FW_E,7,257.96835054528356,9.15456713644907,125.60759198490359,4.0
3350.0,50.0,FW_E,8,178.87102730551004,19.400072703332498,87.49953818155178,3.981472265493439
3350.0,50.0,FW_E,9,101.12787869574935,32.16358438602907,49.240262608434726,4.0
3350.0,50.0,FW_E,10,42.96820888838496,65.1214539575239,20.921687637131118,4.0
3350.0,50.0,FW_E,11,23.07453545898415,94.69471069594098,11.235241955251016,4.0
3350.0,50.0,FW_E,12,11.890924118118457,105.06598243266623,5.789820114734924,4.0
3350.0,50.0,FW_E,13,4.735196547219811,106.35207871022486,3.074413317685736,2.9997510357385564
3350.0,50.0,FW_E,14,8.299456244867313,85.55506836411129,5.388127194664569,3.0
3350.0,50.0,FW_E,15,11.96747438810044,76.02985958804497,7.769457696924891,3.0
3350.0,50.0,FW_E,16,11.65596668342583,92.56250309822178,7.567222383503869,3.0
3350.0,50.0,FW_E,17,10.022967886971411,104.19577937692414,6.507055914227998,3.0
3350.0,50.0,FW_E,18,8.050596539156338,111.97828468632314,5.22656386949772,3.0
3350.0,50.0,FW_E,19,6.107178655745914,116.0360778033543,3.9648688331901254,3.0
3350.0,50.0,FW_E,20,4.7624778633610285,112.26773938615656,3.0918696035578437,3.0
3360.0,60.0,FW_W,0,51.161915602019754,64.02736785331024,33.21505658359951,3.0
3360.0,60.0,FW_W,1,72.05261476722458,41.439537917875256,46.77760104031724,3.0
3360.0,60.0,FW_W,2,72.37932338876053,31.93554544596764,46.98970500911855,3.0
3360.0,60.0,FW_W,3,84.40459206546994,23.50987054839826,54.7966835952394,3.0
3360.0,60.0,FW_W,4,78.98240817763245,31.806832575679646,51.27652328611106,3.0
3360.0,60.0,FW_W,5,46.917162394241274,53.7571900276551,30.4593013246191,3.0
3360.0,60.0,FW_W,6,33.75662455964548,71.5749750081826,22.250190286891744,2.954845231873599
3360.0,60.0,FW_W,7,28.14529199948218,75.37851702859335,13.704248394402754,4.0
3360.0,60.0,FW_W,8,20.297299155545467,91.89988042845839,9.88297543220422,4.0
3360.0,60.0,FW_W,9,14.868017954326428,104.91366393457896,7.239399441380035,4.0
3360.0,60.0,FW_W,10,11.213326533327711,110.71521222360272,5.459890490498281,4.0
3360.0,60.0,FW_W,11,9.78132317813452,108.51080819333451,4.840619372022384,3.9355562882481356
3360.0,60.0,FW_W,12,9.163878517761228,99.13123728781531,4.4619919902000555,4.0
3360.0,60.0,FW_W,13,24.45538434992642,86.53100593916483,11.907592279310776,4.0
3360.0,60.0,FW_W,14,28.735665910715824,79.65374411225977,13.991707864543258,4.0
3360.0,60.0,FW_W,15,30.01689074365825,78.64642789252116,14.615550152626227,4.0
3360.0,60.0,FW_W,16,25.856707644490545,91.68802458690598,12.589911812891131,4.0
3360.0,60.0,FW_W,17,22.48132173941611,101.14204187785444,10.946399751585922,4.0
3360.0,60.0,FW_W,18,19.65731676294729,107.05092517019628,9.571361053629964,4.0
3360.0,60.0,FW_W,19,17.404792690609813,110.37299372612114,8.474582615436736,4.0
3360.0,60.0,FW_W,20,16.067272854733375,112.3656488691295,7.8233296789374895,4.0
3360.0,60.0,FW_E,0,254.4282121103044,12.589887766361894,123.88386012721247,4.0
3360.0,60.0,FW_E,1,250.0520804190756,5.0,121.75307407232553,4.0
3360.0,60.0,FW_E,2,226.35391939394498,5.0,110.21418205497076,4.0
3360.0,60.0,FW_E,3,232.06300245594974,5.0,112.99399661107591,4.0
3360.0,60.0,FW_E,4,240.18542214366713,5.0,116.94889098439116,4.0
3360.0,60.0,FW_E,5,250.63591413443865,5.0,122.03734905005572,4.0
3360.0,60.0,FW_E,6,250.3711391202803,5.0,121.90842721962225,4.0
3360.0,60.0,FW_E,7,251.96414865649342,11.255824440434257,122.68408086639624,4.0
3360.0,60.0,FW_E,8,172.87378760264227,17.45742395770264,84.72558726693401,3.973964781551976
3360.0,60.0,FW_E,9,103.5497056285122,29.40356955586779,50.419476448370986,4.0
3360.0,60.0,FW_E,10,45.42701581529042,61.07532331064109,22.11890743789959,4.0
3360.0,60.0,FW_E,11,26.391565810359012,89.50401803953544,12.850340063590076,4.0
3360.0,60.0,FW_E,12,16.95320020798908,96.92292231015581,8.254697330359807,4.0
3360.0,60.0,FW_E,13,8.76970548140707,106.414879244819,5.6938194302075695,2.9997894450659084
3360.0,60.0,FW_E,14,8.337563740849605,87.19980039080538,5.4128671329647124,3.0
3360.0,60.0,FW_E,15,10.886397827447103,77.3443072145812,7.067607136585705,3.0
3360.0,60.0,FW_E,16,10.74154778721287,91.48486781061325,6.973568392611725,3.0
3360.0,60.0,FW_E,17,10.209911911019748,103.52009848178137,6.6284226821385825,3.0
3360.0,60.0,FW_E,18,8.823480751842531,110.15919599656121,5.728331494006472,3.0
3360.0,60.0,FW_E,19,7.150460559926934,114.71858534036775,4.642182555169879,3.0
3360.0,60.0,FW_E,20,5.703733009527136,117.76456268297733,3.702946076587271,3.0
3370.0,70.0,FW_W,0,49.93898355079776,64.02982266494233,32.42111138429911,3.0
3370.0,70.0,FW_W,1,73.62120205163436,39.38014245225142,47.7959506231059,3.0
3370.0,70.0,FW_W,2,76.02765932381178,28.859200210973242,49.35825753677103,3.0
3370.0,70.0,FW_W,3,86.17441641551747,23.20269576726047,55.9456791955437,3.0
3370.0,70.0,FW_W,4,76.12673439914364,32.84910577371092,49.422578510574496,3.0
3370.0,70.0,FW_W,5,46.86330690930059,53.64744578383756,30.42433756381005,3.0
3370.0,70.0,FW_W,6,34.330125784000984,70.744224883932,22.72780066715929,2.9418968231543987
3370.0,70.0,FW_W,7,29.254690449872577,74.17598650601865,14.244426550408214,4.0
3370.0,70.0,FW_W,8,21.68353982737437,90.52908332860838,10.557951072944297,4.0
3370.0,70.0,FW_W,9,16.520599514502383,103.57340970538606,8.044059353704895,4.0
3370.0,70.0,FW_W,10,12.93575970786078,109.66714630705971,6.298561912595985,4.0
3370.0,70.0,FW_W,11,10.755721316329996,108.76193487819083,5.319300622085394,3.938170005280509
3370.0,70.0,FW_W,12,8.842932904334457,101.69868509905979,4.305720084846388,4.0
3370.0,70.0,FW_W,13,22.921460444533743,85.89896890689533,11.160708067983343,4.0
3370.0,70.0,FW_W,14,27.801043914119965,79.6874087580765,13.536630262347554,4.0
3370.0,70.0,FW_W,15,29.628347485300207,78.92415509090121,14.426364219696229,4.0
3370.0,70.0,FW_W,16,25.802448392720603,91.37491735065463,12.56349239382938,4.0
3370.0,70.0,FW_W,17,23.00579864786835,100.46053698763575,11.201773255285588,4.0
3370.0,70.0,FW_W,18,20.57418527580914,106.32889962329455,10.017794291753647,4.0
3370.0,70.0,FW_W,19,18.396548269320682,110.00026180826383,8.957479179360764,4.0
3370.0,70.0,FW_W,20,16.69273438977965,111.8872879077419,8.12787369424123,4.0
3370.0,70.0,FW_E,0,253.5977310540235,13.33378078952738,123.47948988005608,4.0
3370.0,70.0,FW_E,1,260.61784180467174,5.0,126.89765805840969,4.0
3370.0,70.0,FW_E,2,226.99496895046468,5.0,110.52631604725015,4.0
3370.0,70.0,FW_E,3,231.9085683139439,5.0,112.91880094983838,4.0
3370.0,70.0,FW_E,4,239.96570578959407,5.0,116.84190870498949,4.0
3370.0,70.0,FW_E,5,250.35322201967952,5.0,121.89970318872057,4.0
3370.0,70.0,FW_E,6,250.37830144419328,5.0,121.9119146329341,4.0
3370.0,70.0,FW_E,7,243.3933893257147,12.08385869401589,118.51088505091855,4.0
3370.0,70.0,FW_E,8,171.88986637966826,16.335641342798024,84.38872050092112,3.9671198968750874
