sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,1.000000,1.000000,120.000000,5,0,1,0,4,0,55.123474,55.611930,0
15,1200.000000,600.000000,1.000000,1.000000,120.000000,41,0,4,0,37,0,56.993973,93.051274,0
30,1200.000000,600.000000,1.000000,1.000000,120.000000,84,0,11,0,72,1,57.542647,92.066680,0
45,1200.000000,600.000000,1.000000,1.000000,120.000000,113,8,14,2,87,2,49.623172,111.027703,16
60,1200.000000,600.000000,1.000000,1.000000,120.000000,143,18,13,3,103,6,42.187873,120.866763,38
75,1200.000000,600.000000,1.000000,1.000000,120.000000,179,35,15,0,112,17,48.086036,112.132317,14
90,1200.000000,600.000000,1.000000,1.000000,120.000000,215,64,17,3,117,14,47.837171,116.801277,31
105,1200.000000,600.000000,1.000000,1.000000,120.000000,256,82,21,2,137,14,45.759525,109.180870,57
120,1200.000000,600.000000,1.000000,1.000000,120.000000,290,89,19,9,162,11,37.353596,110.594442,100
135,1200.000000,600.000000,1.000000,1.000000,120.000000,324,92,20,10,161,41,45.654652,113.062950,29
150,1200.000000,600.000000,1.000000,1.000000,120.000000,363,128,17,19,170,29,46.086714,107.214845,49
165,1200.000000,600.000000,1.000000,1.000000,120.000000,393,151,20,23,178,21,42.195412,106.373878,79
180,1200.000000,600.000000,1.000000,1.000000,120.000000,412,152,16,24,184,36,36.630330,113.962151,124
195,1200.000000,600.000000,1.000000,1.000000,120.000000,446,157,21,20,209,39,40.088922,108.012145,79
210,1200.000000,600.000000,1.000000,1.000000,120.000000,464,179,21,20,217,27,37.670084,114.826938,118
225,1200.000000,600.000000,1.000000,1.000000,120.000000,485,197,24,15,225,24,34.198738,107.265275,163
240,1200.000000,600.000000,1.000000,1.000000,120.000000,490,219,24,15,212,20,28.155329,114.289244,210
255,1200.000000,600.000000,1.000000,1.000000,120.000000,512,202,23,17,210,60,32.771966,112.519814,123
270,1200.000000,600.000000,1.000000,1.000000,120.000000,528,206,22,31,217,52,41.749085,112.781539,83
285,1200.000000,600.000000,1.000000,1.000000,120.000000,544,226,22,37,225,34,41.414524,108.762566,101
300,1200.000000,600.000000,1.000000,1.000000,120.000000,540,236,21,39,217,27,35.096412,102.413332,160
315,1200.000000,600.000000,1.000000,1.000000,120.000000,533,233,25,27,202,46,35.687548,107.064352,110
330,1200.000000,600.000000,1.000000,1.000000,120.000000,540,241,28,29,208,34,35.385948,108.454863,155
345,1200.000000,600.000000,1.000000,1.000000,120.000000,554,258,29,29,206,32,34.425900,107.229360,173
360,1200.000000,600.000000,1.000000,1.000000,120.000000,557,263,33,26,204,31,30.972068,106.224447,242
375,1200.000000,600.000000,1.000000,1.000000,120.000000,567,241,38,28,198,62,31.490367,110.868896,170
390,1200.000000,600.000000,1.000000,1.000000,120.000000,583,259,36,39,194,55,40.726552,106.831411,99
405,1200.000000,600.000000,1.000000,1.000000,120.000000,602,260,34,53,216,39,41.862138,106.702547,96
420,1200.000000,600.000000,1.000000,1.000000,120.000000,597,241,32,58,226,40,38.621195,109.409335,138
435,1200.000000,600.000000,1.000000,1.000000,120.000000,602,236,33,50,224,59,37.225730,106.652833,106
450,1200.000000,600.000000,1.000000,1.000000,120.000000,598,242,28,52,233,43,37.966038,108.197773,133
465,1200.000000,600.000000,1.000000,1.000000,120.000000,603,263,29,47,232,32,33.331162,107.847252,206
480,1200.000000,600.000000,1.000000,1.000000,120.000000,599,274,29,44,223,29,27.229790,102.910498,281
495,1200.000000,600.000000,1.000000,1.000000,120.000000,585,257,28,45,189,66,24.279324,104.470032,249
510,1200.000000,600.000000,1.000000,1.000000,120.000000,597,263,33,52,195,54,35.733866,104.362544,141
525,1200.000000,600.000000,1.000000,1.000000,120.000000,630,268,33,67,218,44,40.647191,104.732901,121
540,1200.000000,600.000000,1.000000,1.000000,120.000000,621,250,31,72,223,45,37.694712,106.150127,149
555,1200.000000,600.000000,1.000000,1.000000,120.000000,621,242,37,69,220,53,34.294919,104.471934,138
570,1200.000000,600.000000,1.000000,1.000000,120.000000,619,262,34,64,218,41,36.604168,105.025209,155
585,1200.000000,600.000000,1.000000,1.000000,120.000000,628,278,33,62,212,43,35.271346,113.551613,194
600,1200.000000,600.000000,1.000000,1.000000,120.000000,632,289,35,58,213,37,30.387609,104.978685,251
615,1200.000000,600.000000,1.000000,1.000000,120.000000,645,291,32,61,209,52,25.438119,107.109185,268
630,1200.000000,600.000000,1.000000,1.000000,120.000000,646,289,31,72,193,61,32.904825,103.890918,177
645,1200.000000,600.000000,1.000000,1.000000,120.000000,664,294,32,83,204,51,36.567383,99.484806,159
660,1200.000000,600.000000,1.000000,1.000000,120.000000,660,285,34,91,201,49,34.850523,103.163868,183
675,1200.000000,600.000000,1.000000,1.000000,120.000000,643,276,31,86,200,50,29.305371,106.039797,207
690,1200.000000,600.000000,1.000000,1.000000,120.000000,644,275,35,78,201,55,34.025386,105.649160,179
705,1200.000000,600.000000,1.000000,1.000000,120.000000,660,278,36,81,220,45,31.606681,102.480956,219
720,1200.000000,600.000000,1.000000,1.000000,120.000000,665,282,41,77,228,37,26.626760,103.341318,283
735,1200.000000,600.000000,1.000000,1.000000,120.000000,655,294,38,77,208,38,22.423137,110.796318,317
750,1200.000000,600.000000,1.000000,1.000000,120.000000,667,280,36,80,206,65,31.309223,105.721269,208
765,1200.000000,600.000000,1.000000,1.000000,120.000000,684,286,34,80,226,58,35.509832,110.907581,179
780,1200.000000,600.000000,1.000000,1.000000,120.000000,702,292,32,86,243,49,35.359034,102.759305,185
795,1200.000000,600.000000,1.000000,1.000000,120.000000,689,289,30,87,246,37,32.178898,102.412577,189
810,1200.000000,600.000000,1.000000,1.000000,120.000000,677,282,26,74,234,61,32.153017,103.585149,188
825,1200.000000,600.000000,1.000000,1.000000,120.000000,672,295,24,76,230,47,28.530148,103.034371,249
