tuning_name,case_count,mean_primary_rank_key,max_primary_rank_key,mean_vehicle_hours_total,max_vehicle_hours_total,mean_vehicle_hours_freeway,max_vehicle_hours_freeway,mean_vehicle_hours_urban,max_vehicle_hours_urban,mean_stopped_vehicle_hours,max_stopped_vehicle_hours,mean_mean_total_vehicles,max_mean_total_vehicles,mean_mean_speed_kph,max_mean_speed_kph,mean_freeway_mean_speed_kph,max_freeway_mean_speed_kph,mean_mean_decision_wall_sec,max_mean_decision_wall_sec,mean_vsl_mean_abs_step_kph,max_vsl_mean_abs_step_kph,mean_ramp_green_abs_step_sec,max_ramp_green_abs_step_sec,mean_signal_green_abs_step_sec,max_signal_green_abs_step_sec,mean_mean_vsl_kph,max_mean_vsl_kph,mean_mean_ramp_green_sec,max_mean_ramp_green_sec,mean_mean_signal_green_sec,max_mean_signal_green_sec,fallback_rows_total,seeds,rank
00_calibrated_base,1,38.88784722222222,38.88784722222222,37.31111111111111,37.31111111111111,12.522222222222222,12.522222222222222,9.28888888888889,9.28888888888889,6.3069444444444445,6.3069444444444445,548.2448979591836,548.2448979591836,54.62508055102041,54.62508055102041,74.81246740816326,74.81246740816326,3.818119049180328,3.818119049180328,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,1
01_freeway_priority,1,38.88784722222222,38.88784722222222,37.31111111111111,37.31111111111111,12.522222222222222,12.522222222222222,9.28888888888889,9.28888888888889,6.3069444444444445,6.3069444444444445,548.2448979591836,548.2448979591836,54.62508055102041,54.62508055102041,74.81246740816326,74.81246740816326,3.8974784918032785,3.8974784918032785,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,2
05_activation_early,1,38.88784722222222,38.88784722222222,37.31111111111111,37.31111111111111,12.522222222222222,12.522222222222222,9.28888888888889,9.28888888888889,6.3069444444444445,6.3069444444444445,548.2448979591836,548.2448979591836,54.62508055102041,54.62508055102041,74.81246740816326,74.81246740816326,4.007192737704918,4.007192737704918,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,3
04_smooth_low,1,40.04340277777778,40.04340277777778,38.24861111111111,38.24861111111111,12.533333333333333,12.533333333333333,9.459722222222222,9.459722222222222,7.179166666666666,7.179166666666666,562.0204081632653,562.0204081632653,52.951362918367344,52.951362918367344,74.72430661224489,74.72430661224489,3.868950049180328,3.868950049180328,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,10.0,10.0,57.0,57.0,0,13,4
