case_id,tuning_name,returncode,timed_out,elapsed_sec,sim_period_sec,urban_volume_vph,freeway_volume_vph,rand_seed,state_csv,action_csv,state_rows,completed_sim_sec,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,controller_fallback_rows,mean_decision_wall_sec,max_decision_wall_sec,controller_statuses,analysis_time_h,decision_count,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,signal_green_abs_step_sec,mean_vsl_kph,mean_ramp_green_sec,mean_signal_green_sec,primary_rank_key
mpc_00_calibrated_base_u1000_fw4200_seed13_300s,00_calibrated_base,0,False,75.014,300.0,1000.0,4200.0,13,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_00_calibrated_base_u1000_fw4200_seed13_300s\state.csv,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_00_calibrated_base_u1000_fw4200_seed13_300s\actions.csv,61,300.0,37.31111111111111,12.522222222222222,9.28888888888889,6.3069444444444445,548.2448979591836,184.0,136.48979591836735,54.62508055102041,74.81246740816326,92.6734693877551,723.0,228.0,201.0,0,3.818119049180328,4.20985,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,38.88784722222222
mpc_01_freeway_priority_u1000_fw4200_seed13_300s,01_freeway_priority,0,False,77.135,300.0,1000.0,4200.0,13,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_01_freeway_priority_u1000_fw4200_seed13_300s\state.csv,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_01_freeway_priority_u1000_fw4200_seed13_300s\actions.csv,61,300.0,37.31111111111111,12.522222222222222,9.28888888888889,6.3069444444444445,548.2448979591836,184.0,136.48979591836735,54.62508055102041,74.81246740816326,92.6734693877551,723.0,228.0,201.0,0,3.8974784918032785,4.985776,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,38.88784722222222
mpc_04_smooth_low_u1000_fw4200_seed13_300s,04_smooth_low,0,False,76.387,300.0,1000.0,4200.0,13,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_04_smooth_low_u1000_fw4200_seed13_300s\state.csv,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_04_smooth_low_u1000_fw4200_seed13_300s\actions.csv,61,300.0,38.24861111111111,12.533333333333333,9.459722222222222,7.179166666666666,562.0204081632653,184.16326530612244,139.0,52.951362918367344,74.72430661224489,105.48979591836735,765.0,214.0,207.0,0,3.868950049180328,4.253768,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,40.04340277777778
mpc_05_activation_early_u1000_fw4200_seed13_300s,05_activation_early,0,False,77.768,300.0,1000.0,4200.0,13,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_05_activation_early_u1000_fw4200_seed13_300s\state.csv,evaluation\runs\mpc_tuning_freeway_stress_300s_20260626\mpc_05_activation_early_u1000_fw4200_seed13_300s\actions.csv,61,300.0,37.31111111111111,12.522222222222222,9.28888888888889,6.3069444444444445,548.2448979591836,184.0,136.48979591836735,54.62508055102041,74.81246740816326,92.6734693877551,723.0,228.0,201.0,0,4.007192737704918,4.821089,ok,0.06805555555555555,6,0.0,0.0,0.0,120.0,10.0,57.0,38.88784722222222
