sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,2,0,53.655251
15,15.000000,0,0.000000,0,56,0,56.216627
30,15.000000,0,0.000000,0,115,0,58.087360
45,15.000000,36,8640.000000,11,159,5,54.726598
60,15.000000,46,11040.000000,44,185,10,47.227623
75,15.000000,32,7680.000000,62,214,1,45.137158
90,15.000000,44,10560.000000,87,207,2,42.965700
105,15.000000,43,10320.000000,117,226,5,43.070354
120,15.000000,32,7680.000000,138,258,4,37.841920
135,15.000000,53,12720.000000,129,258,14,40.265039
150,15.000000,66,15840.000000,165,262,23,42.510131
165,15.000000,46,11040.000000,213,241,20,42.924149
180,15.000000,28,6720.000000,228,223,30,38.340983
195,15.000000,61,14640.000000,230,246,16,40.996792
210,15.000000,47,11280.000000,239,285,12,41.668999
225,15.000000,48,11520.000000,264,291,1,37.146646
240,15.000000,36,8640.000000,305,290,2,32.075347
255,15.000000,51,12240.000000,286,289,12,31.111157
270,15.000000,70,16800.000000,291,323,32,36.770579
285,15.000000,98,23520.000000,310,353,24,39.245622
300,15.000000,19,4560.000000,317,336,26,36.646662
315,15.000000,44,10560.000000,314,347,13,34.553564
330,15.000000,38,9120.000000,323,369,13,35.571596
345,15.000000,33,7920.000000,331,393,3,32.311347
360,15.000000,16,3840.000000,360,386,3,27.918535
375,15.000000,35,8400.000000,346,367,9,25.176753
390,15.000000,63,15120.000000,352,373,33,30.561463
405,15.000000,88,21120.000000,354,427,37,34.223525
420,15.000000,24,5760.000000,357,414,35,32.911770
435,15.000000,30,7200.000000,365,421,22,31.077618
450,15.000000,47,11280.000000,370,443,13,30.752403
465,15.000000,24,5760.000000,379,459,5,27.417783
480,15.000000,32,7680.000000,396,471,2,23.930999
495,15.000000,49,11760.000000,379,459,8,21.489963
510,15.000000,90,21600.000000,364,478,26,26.085877
525,15.000000,92,22080.000000,373,494,31,28.070877
540,15.000000,44,10560.000000,383,496,26,27.349419
555,15.000000,39,9360.000000,394,493,13,24.570319
570,15.000000,45,10800.000000,403,511,4,24.778943
585,15.000000,53,12720.000000,400,537,5,24.217710
600,15.000000,31,7440.000000,396,557,5,21.185041
615,15.000000,48,11520.000000,394,558,4,19.056032
630,15.000000,58,13920.000000,373,572,20,22.896786
645,15.000000,95,22800.000000,375,607,25,25.890853
660,15.000000,68,16320.000000,377,610,24,25.950114
675,15.000000,58,13920.000000,411,586,29,23.547592
690,15.000000,61,14640.000000,411,627,16,24.212658
705,15.000000,61,14640.000000,410,668,8,22.202216
720,15.000000,40,9600.000000,420,673,1,19.101615
735,15.000000,42,10080.000000,428,647,6,16.431689
750,15.000000,58,13920.000000,406,647,21,19.488941
765,15.000000,114,27360.000000,399,679,34,23.109735
780,15.000000,55,13200.000000,412,670,34,23.301532
795,15.000000,36,8640.000000,432,674,39,21.055132
810,15.000000,39,9360.000000,425,679,18,22.246510
825,15.000000,47,11280.000000,431,693,6,21.603127
840,15.000000,33,7920.000000,436,720,2,19.023039
855,15.000000,39,9360.000000,453,690,10,15.449379
870,15.000000,60,14400.000000,426,668,17,17.900350
885,15.000000,82,19680.000000,428,680,29,21.162068
900,15.000000,91,21840.000000,440,690,24,23.121339
