sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
5,28,0,9,0,19,0,57.569272,62.757569,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
10,54,0,16,0,38,0,60.539204,77.719340,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
15,86,0,24,0,62,0,62.551179,87.972739,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
20,113,0,31,0,82,0,64.128854,96.183137,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
25,139,0,36,0,101,2,65.255097,99.863436,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
30,163,0,40,0,119,4,64.888392,103.273682,0,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
35,191,1,45,2,136,7,63.297472,104.749738,3,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
40,217,6,51,3,146,11,59.579468,104.115777,11,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
45,240,12,60,5,148,15,57.833443,102.178287,26,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
50,264,20,66,8,156,14,57.084326,104.515368,34,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
55,295,30,73,5,172,15,54.269493,105.268453,44,VISSIM_ADAPTER_STACKELBERG,ok,3.249178
60,326,33,83,4,194,12,53.141147,104.781802,61,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
65,361,34,90,3,217,17,52.836015,103.987263,76,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
70,387,39,94,1,231,22,51.773796,105.501739,87,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
75,419,40,104,3,246,26,51.931445,106.992785,108,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
80,443,42,108,8,256,29,51.036553,108.317490,124,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
85,468,47,110,3,275,33,49.945958,108.028491,141,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
90,496,54,121,5,294,22,49.528603,107.622948,141,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
95,523,49,127,9,299,39,49.945624,107.101614,139,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
100,554,58,130,10,316,40,49.850197,107.548737,134,VISSIM_ADAPTER_STACKELBERG,ok,3.052424
