sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,2,0,4,0,55.365052,56.092435,0,VISSIM_ADAPTER_PFO,ok,19.324392
5,25,0,8,0,17,0,58.237131,65.131551,0,VISSIM_ADAPTER_PFO,ok,19.324392
10,53,0,18,0,35,0,60.424052,74.605627,0,VISSIM_ADAPTER_PFO,ok,19.324392
15,81,0,29,0,52,0,63.490287,82.981622,0,VISSIM_ADAPTER_PFO,ok,19.324392
20,103,0,31,0,72,0,66.375765,98.052898,0,VISSIM_ADAPTER_PFO,ok,19.324392
25,118,0,34,0,82,2,67.974568,102.538935,0,VISSIM_ADAPTER_PFO,ok,19.324392
30,140,0,40,0,97,3,66.605400,101.472391,0,VISSIM_ADAPTER_PFO,ok,19.324392
35,166,1,44,1,111,9,64.622938,100.279386,3,VISSIM_ADAPTER_PFO,ok,19.324392
40,186,5,52,3,116,10,61.547204,100.682001,10,VISSIM_ADAPTER_PFO,ok,19.324392
45,208,9,59,6,124,10,59.395920,102.765483,29,VISSIM_ADAPTER_PFO,ok,19.324392
50,234,15,64,7,136,12,57.309710,102.223617,36,VISSIM_ADAPTER_PFO,ok,19.324392
55,264,22,74,8,149,11,56.153001,100.826980,46,VISSIM_ADAPTER_PFO,ok,19.324392
60,292,26,81,12,165,8,55.323344,101.856812,62,VISSIM_ADAPTER_PFO,ok,10.320649
65,320,25,90,9,176,20,56.389067,102.791294,47,VISSIM_ADAPTER_PFO,ok,10.320649
70,351,33,98,8,194,18,57.766535,104.827778,49,VISSIM_ADAPTER_PFO,ok,10.320649
75,382,39,107,4,211,21,57.715349,104.540787,54,VISSIM_ADAPTER_PFO,ok,10.320649
80,410,49,110,3,225,23,58.561874,106.276550,57,VISSIM_ADAPTER_PFO,ok,10.320649
85,435,53,112,3,233,34,59.542810,107.843251,60,VISSIM_ADAPTER_PFO,ok,10.320649
90,458,63,118,6,240,31,59.216827,106.839854,66,VISSIM_ADAPTER_PFO,ok,10.320649
95,484,73,123,10,252,26,56.476225,105.818135,78,VISSIM_ADAPTER_PFO,ok,10.320649
100,511,80,130,12,263,26,54.418913,100.522806,95,VISSIM_ADAPTER_PFO,ok,10.320649
105,532,87,132,9,272,32,52.987744,98.388474,108,VISSIM_ADAPTER_PFO,ok,10.320649
110,551,107,131,5,280,28,51.249159,96.081634,122,VISSIM_ADAPTER_PFO,ok,10.320649
115,579,116,134,8,286,35,49.355529,92.569672,116,VISSIM_ADAPTER_PFO,ok,10.320649
120,602,129,142,13,281,37,47.864716,89.203415,125,VISSIM_ADAPTER_PFO,ok,10.143871
125,625,142,146,15,275,47,47.334790,88.588320,107,VISSIM_ADAPTER_PFO,ok,10.143871
130,648,155,150,19,273,51,46.912758,84.342773,113,VISSIM_ADAPTER_PFO,ok,10.143871
135,665,167,144,27,275,52,45.813537,79.039705,130,VISSIM_ADAPTER_PFO,ok,10.143871
140,682,186,145,30,273,48,44.474188,73.839424,135,VISSIM_ADAPTER_PFO,ok,10.143871
145,698,201,143,31,278,45,42.277274,67.928165,152,VISSIM_ADAPTER_PFO,ok,10.143871
150,722,205,142,32,291,52,40.743789,63.301472,172,VISSIM_ADAPTER_PFO,ok,10.143871
155,743,217,142,34,295,55,39.011626,58.859115,190,VISSIM_ADAPTER_PFO,ok,10.143871
160,760,229,146,36,296,53,37.927672,56.166307,212,VISSIM_ADAPTER_PFO,ok,10.143871
165,780,239,151,42,298,50,36.518491,54.583270,233,VISSIM_ADAPTER_PFO,ok,10.143871
170,801,239,157,47,309,49,35.160703,53.914252,246,VISSIM_ADAPTER_PFO,ok,10.143871
175,807,236,158,51,304,58,33.847803,53.385275,264,VISSIM_ADAPTER_PFO,ok,10.143871
180,822,240,161,50,315,56,32.936427,50.786768,250,VISSIM_ADAPTER_PFO,ok,10.08416
185,830,229,167,49,320,65,32.918855,51.087036,238,VISSIM_ADAPTER_PFO,ok,10.08416
190,845,242,168,43,336,56,34.207453,51.394070,229,VISSIM_ADAPTER_PFO,ok,10.08416
195,867,244,168,35,355,65,36.661059,56.703237,221,VISSIM_ADAPTER_PFO,ok,10.08416
200,882,250,168,28,372,64,38.494721,58.107625,249,VISSIM_ADAPTER_PFO,ok,10.08416
205,891,257,167,19,384,64,39.311122,60.201902,258,VISSIM_ADAPTER_PFO,ok,10.08416
210,892,268,163,15,384,62,39.478511,61.826890,265,VISSIM_ADAPTER_PFO,ok,10.08416
215,891,285,159,15,387,45,38.927867,63.696660,276,VISSIM_ADAPTER_PFO,ok,10.08416
220,884,296,158,11,376,43,37.242384,64.657337,290,VISSIM_ADAPTER_PFO,ok,10.08416
225,891,301,158,12,374,46,35.674925,65.746122,320,VISSIM_ADAPTER_PFO,ok,10.08416
230,888,321,155,9,366,37,34.048247,66.008852,327,VISSIM_ADAPTER_PFO,ok,10.08416
235,887,316,155,8,351,57,33.759105,68.749793,313,VISSIM_ADAPTER_PFO,ok,10.08416
240,884,323,147,15,353,46,32.296567,69.724136,300,VISSIM_ADAPTER_PFO,ok,10.131329
245,893,310,141,21,351,70,33.763996,72.827111,276,VISSIM_ADAPTER_PFO,ok,10.131329
250,902,310,139,29,349,75,35.159282,72.541615,258,VISSIM_ADAPTER_PFO,ok,10.131329
255,924,309,143,33,366,73,36.846491,74.691954,245,VISSIM_ADAPTER_PFO,ok,10.131329
260,942,308,141,36,384,73,37.944300,75.755399,255,VISSIM_ADAPTER_PFO,ok,10.131329
265,959,304,141,38,400,76,38.521881,75.697763,257,VISSIM_ADAPTER_PFO,ok,10.131329
270,973,312,141,45,410,65,38.725430,78.843831,252,VISSIM_ADAPTER_PFO,ok,10.131329
275,985,316,141,48,416,64,38.727526,81.527299,265,VISSIM_ADAPTER_PFO,ok,10.131329
280,994,318,145,51,407,73,38.484053,81.582734,288,VISSIM_ADAPTER_PFO,ok,10.131329
285,1004,323,142,52,410,77,38.121445,82.986663,300,VISSIM_ADAPTER_PFO,ok,10.131329
290,1009,332,141,53,415,68,36.653309,85.546614,315,VISSIM_ADAPTER_PFO,ok,10.131329
295,1011,330,137,50,418,76,35.322286,84.956596,284,VISSIM_ADAPTER_PFO,ok,10.131329
300,1010,325,132,46,423,84,35.033194,82.774790,272,VISSIM_ADAPTER_PFO,ok,10.455496
305,1013,322,133,40,434,84,36.141269,86.037959,268,VISSIM_ADAPTER_PFO,ok,10.455496
310,1013,324,133,39,441,76,36.461489,86.193328,278,VISSIM_ADAPTER_PFO,ok,10.455496
315,1027,332,140,31,457,67,37.359367,87.151713,302,VISSIM_ADAPTER_PFO,ok,10.455496
320,1038,335,148,27,460,68,37.368119,88.447971,313,VISSIM_ADAPTER_PFO,ok,10.455496
325,1037,334,151,19,460,73,36.744852,87.138872,327,VISSIM_ADAPTER_PFO,ok,10.455496
330,1041,346,147,16,473,59,35.160881,85.844209,356,VISSIM_ADAPTER_PFO,ok,10.455496
335,1031,350,143,16,469,53,33.730267,83.603279,373,VISSIM_ADAPTER_PFO,ok,10.455496
340,1039,353,143,13,474,56,33.282794,84.617323,402,VISSIM_ADAPTER_PFO,ok,10.455496
345,1038,361,141,10,477,49,31.923057,85.068955,434,VISSIM_ADAPTER_PFO,ok,10.455496
350,1051,374,138,9,490,40,30.669137,85.249056,474,VISSIM_ADAPTER_PFO,ok,10.455496
355,1048,378,132,12,487,39,29.410059,88.496726,457,VISSIM_ADAPTER_PFO,ok,10.455496
360,1052,368,130,18,478,58,29.492256,90.617653,434,VISSIM_ADAPTER_PFO,ok,10.655394
365,1056,359,128,28,474,67,30.164406,91.119980,415,VISSIM_ADAPTER_PFO,ok,10.655394
370,1049,361,124,34,465,65,30.284428,92.569149,389,VISSIM_ADAPTER_PFO,ok,10.655394
375,1063,359,133,41,463,67,31.968968,93.723862,393,VISSIM_ADAPTER_PFO,ok,10.655394
380,1075,361,137,44,471,62,33.139303,96.826225,388,VISSIM_ADAPTER_PFO,ok,10.655394
385,1097,380,136,45,476,60,34.125893,96.570053,381,VISSIM_ADAPTER_PFO,ok,10.655394
390,1125,385,144,49,489,58,34.914422,96.288729,363,VISSIM_ADAPTER_PFO,ok,10.655394
395,1131,387,142,52,482,68,34.817343,98.930449,374,VISSIM_ADAPTER_PFO,ok,10.655394
400,1139,389,142,52,481,75,34.794240,101.177916,374,VISSIM_ADAPTER_PFO,ok,10.655394
405,1144,388,143,48,478,87,35.249967,100.918792,376,VISSIM_ADAPTER_PFO,ok,10.655394
410,1150,387,141,47,481,94,35.270426,99.238371,383,VISSIM_ADAPTER_PFO,ok,10.655394
415,1167,405,147,44,500,71,33.826270,95.110367,401,VISSIM_ADAPTER_PFO,ok,10.655394
