sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,51.975534
60,D,25,10.000000,10,15.000000,1,240.000000,1,0,0,56.048289
60,F,31,10.000000,10,15.000000,0,0.000000,3,1,0,48.675285
75,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
75,F,31,10.000000,10,15.000000,0,0.000000,1,0,0,56.690003
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,56.167486
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,10.000000,10,15.000000,1,240.000000,2,0,0,55.515932
105,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.166327
120,D,25,10.000000,10,15.000000,1,240.000000,0,0,0,0.000000
120,F,31,10.000000,10,15.000000,0,0.000000,3,0,0,53.505668
135,D,25,10.000000,10,15.000000,0,0.000000,3,0,0,49.061179
135,F,31,10.000000,10,15.000000,0,0.000000,4,1,0,54.427449
150,D,25,10.000000,10,15.000000,3,720.000000,3,0,0,54.629669
150,F,31,10.000000,10,15.000000,0,0.000000,6,1,0,54.985588
165,D,25,10.000000,10,15.000000,1,240.000000,2,0,0,51.018628
165,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.305020
180,D,25,10.000000,10,15.000000,2,480.000000,5,0,0,52.295256
180,F,31,10.000000,10,15.000000,0,0.000000,4,0,0,54.746039
195,D,25,10.000000,10,15.000000,5,1200.000000,4,0,0,52.452216
195,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,51.034078
210,D,25,10.000000,10,15.000000,2,480.000000,0,0,1,53.682304
210,F,31,10.000000,10,15.000000,0,0.000000,1,1,0,50.333070
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,55.680947
240,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,50.377232
240,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,D,25,10.000000,10,15.000000,0,0.000000,3,0,0,52.101845
255,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,53.888222
270,D,25,10.000000,10,15.000000,1,240.000000,10,0,0,38.777246
270,F,31,10.000000,10,15.000000,0,0.000000,6,0,0,53.942550
285,D,25,10.000000,10,15.000000,5,1200.000000,8,0,1,25.122795
285,F,31,10.000000,10,15.000000,1,240.000000,9,0,0,51.956966
300,D,25,10.000000,10,15.000000,0,0.000000,6,0,0,52.689438
300,F,31,10.000000,10,15.000000,0,0.000000,6,1,0,51.835781
315,D,25,10.000000,10,15.000000,1,240.000000,2,1,1,50.314509
315,F,31,10.000000,10,15.000000,0,0.000000,2,0,0,52.352230
330,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,57.571457
330,F,31,10.000000,10,15.000000,0,0.000000,8,1,0,47.356865
345,D,25,10.000000,10,15.000000,0,0.000000,1,0,0,48.624366
345,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
