sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2200.000000,1000.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2200.000000,1000.000000,10.000000,10.000000,120.000000,77,0,7,0,70,0,55.501124,86.412791,0
30,2200.000000,1000.000000,10.000000,10.000000,120.000000,167,0,19,0,145,3,56.410214,88.370185,0
45,2200.000000,1000.000000,10.000000,10.000000,120.000000,250,14,22,5,196,13,52.072317,108.589633,15
60,2200.000000,1000.000000,10.000000,10.000000,120.000000,315,46,28,9,220,12,44.594349,113.985329,49
75,2200.000000,1000.000000,10.000000,10.000000,120.000000,377,65,39,1,248,24,39.976115,105.672041,77
90,2200.000000,1000.000000,10.000000,10.000000,120.000000,433,96,42,1,265,29,40.142836,108.806018,116
105,2200.000000,1000.000000,10.000000,10.000000,120.000000,498,126,48,8,293,23,41.011333,111.298215,149
120,2200.000000,1000.000000,10.000000,10.000000,120.000000,540,150,46,5,319,20,34.628049,110.297050,212
135,2200.000000,1000.000000,10.000000,10.000000,120.000000,570,147,43,17,315,48,35.329581,113.669592,175
150,2200.000000,1000.000000,10.000000,10.000000,120.000000,609,178,39,22,325,45,38.550951,112.327440,165
165,2200.000000,1000.000000,10.000000,10.000000,120.000000,660,218,38,21,340,43,39.330864,111.833261,160
180,2200.000000,1000.000000,10.000000,10.000000,120.000000,695,233,36,30,339,57,36.975684,111.802732,201
195,2200.000000,1000.000000,10.000000,10.000000,120.000000,741,239,45,12,379,66,36.240065,105.377551,181
210,2200.000000,1000.000000,10.000000,10.000000,120.000000,791,258,43,7,438,45,35.502670,115.412511,242
225,2200.000000,1000.000000,10.000000,10.000000,120.000000,831,276,43,2,467,43,29.732564,110.294199,330
240,2200.000000,1000.000000,10.000000,10.000000,120.000000,865,308,44,2,478,33,24.061154,106.242414,446
255,2200.000000,1000.000000,10.000000,10.000000,120.000000,892,293,40,9,492,58,22.865419,107.832837,387
