sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,4.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2400.000000,600.000000,4.000000,10.000000,120.000000,76,0,4,0,72,0,54.447923,93.051274,0
30,2400.000000,600.000000,4.000000,10.000000,120.000000,138,0,11,0,126,1,53.668360,92.598808,0
45,2400.000000,600.000000,4.000000,10.000000,120.000000,211,13,11,5,176,6,43.912843,102.542278,25
60,2400.000000,600.000000,4.000000,10.000000,120.000000,290,29,9,11,231,10,38.644447,116.208044,72
75,2400.000000,600.000000,4.000000,10.000000,120.000000,378,53,11,8,284,22,36.824628,104.671466,71
90,2400.000000,600.000000,4.000000,10.000000,120.000000,462,86,12,13,324,27,34.393214,110.456226,114
105,2400.000000,600.000000,4.000000,10.000000,120.000000,536,110,14,18,366,28,30.418792,100.713914,156
120,2400.000000,600.000000,4.000000,10.000000,120.000000,605,127,16,29,406,27,23.868129,107.422666,233
135,2400.000000,600.000000,4.000000,10.000000,120.000000,664,138,16,33,439,38,21.039523,110.359110,231
150,2400.000000,600.000000,4.000000,10.000000,120.000000,734,162,16,40,472,44,19.469585,103.479276,301
165,2400.000000,600.000000,4.000000,10.000000,120.000000,783,193,21,46,486,37,18.179726,98.222536,362
180,2400.000000,600.000000,4.000000,10.000000,120.000000,844,216,17,46,522,43,16.286353,103.402991,445
195,2400.000000,600.000000,4.000000,10.000000,120.000000,925,219,15,39,584,68,15.981482,93.872624,462
210,2400.000000,600.000000,4.000000,10.000000,120.000000,988,253,17,42,613,63,16.293935,95.390116,495
225,2400.000000,600.000000,4.000000,10.000000,120.000000,1038,286,22,36,632,62,13.877262,94.465497,570
240,2400.000000,600.000000,4.000000,10.000000,120.000000,1080,316,21,31,646,66,13.054135,100.158452,619
255,2400.000000,600.000000,4.000000,10.000000,120.000000,1113,333,21,40,657,62,11.037756,99.178783,650
270,2400.000000,600.000000,4.000000,10.000000,120.000000,1172,357,24,43,685,63,10.839402,101.138800,704
285,2400.000000,600.000000,4.000000,10.000000,120.000000,1216,372,22,45,710,67,10.234463,95.999867,777
300,2400.000000,600.000000,4.000000,10.000000,120.000000,1263,391,21,48,737,66,9.595321,94.686257,822
315,2400.000000,600.000000,4.000000,10.000000,120.000000,1322,405,22,39,776,80,9.423446,100.286234,858
330,2400.000000,600.000000,4.000000,10.000000,120.000000,1351,421,23,33,782,92,9.831265,99.390741,933
345,2400.000000,600.000000,4.000000,10.000000,120.000000,1365,428,24,35,775,103,8.763435,96.089855,972
360,2400.000000,600.000000,4.000000,10.000000,120.000000,1384,440,30,34,778,102,8.351203,100.421110,1006
375,2400.000000,600.000000,4.000000,10.000000,120.000000,1398,446,25,40,779,108,8.338309,101.439250,984
390,2400.000000,600.000000,4.000000,10.000000,120.000000,1421,457,24,42,780,118,7.803500,102.849331,1010
405,2400.000000,600.000000,4.000000,10.000000,120.000000,1450,482,31,49,782,106,7.333780,94.320791,1051
420,2400.000000,600.000000,4.000000,10.000000,120.000000,1472,504,29,51,787,101,7.035035,98.999356,1083
435,2400.000000,600.000000,4.000000,10.000000,120.000000,1483,510,25,46,786,116,6.880349,91.298689,1085
450,2400.000000,600.000000,4.000000,10.000000,120.000000,1518,523,27,36,815,117,7.679736,99.508381,1117
465,2400.000000,600.000000,4.000000,10.000000,120.000000,1537,540,24,33,830,110,6.964554,101.151810,1156
480,2400.000000,600.000000,4.000000,10.000000,120.000000,1546,542,27,32,828,117,6.233075,102.410200,1193
495,2400.000000,600.000000,4.000000,10.000000,120.000000,1542,541,17,35,814,135,5.633571,104.014522,1183
510,2400.000000,600.000000,4.000000,10.000000,120.000000,1572,553,20,41,829,129,5.684800,94.164098,1208
525,2400.000000,600.000000,4.000000,10.000000,120.000000,1603,569,24,47,841,122,5.015467,96.720592,1230
540,2400.000000,600.000000,4.000000,10.000000,120.000000,1617,580,28,46,834,129,4.821424,100.622087,1277
555,2400.000000,600.000000,4.000000,10.000000,120.000000,1640,582,33,42,839,144,5.929697,94.562295,1262
570,2400.000000,600.000000,4.000000,10.000000,120.000000,1659,592,33,36,857,141,7.042103,104.636945,1265
585,2400.000000,600.000000,4.000000,10.000000,120.000000,1668,600,24,35,873,136,6.566899,108.990603,1291
600,2400.000000,600.000000,4.000000,10.000000,120.000000,1665,604,26,34,864,137,5.650897,102.658493,1318
615,2400.000000,600.000000,4.000000,10.000000,120.000000,1665,614,21,38,853,139,5.145344,102.215394,1305
630,2400.000000,600.000000,4.000000,10.000000,120.000000,1669,612,22,41,846,148,4.686542,100.480932,1326
645,2400.000000,600.000000,4.000000,10.000000,120.000000,1684,617,25,48,855,139,4.455864,98.962063,1343
660,2400.000000,600.000000,4.000000,10.000000,120.000000,1715,626,22,49,878,140,4.279697,104.331189,1377
675,2400.000000,600.000000,4.000000,10.000000,120.000000,1732,624,23,52,890,143,4.400088,100.122417,1375
690,2400.000000,600.000000,4.000000,10.000000,120.000000,1751,632,24,36,909,150,5.747874,98.405740,1382
705,2400.000000,600.000000,4.000000,10.000000,120.000000,1744,630,28,37,906,143,5.753542,94.468886,1371
720,2400.000000,600.000000,4.000000,10.000000,120.000000,1742,639,30,36,896,141,4.954875,101.165578,1398
735,2400.000000,600.000000,4.000000,10.000000,120.000000,1745,656,24,39,891,135,4.917716,108.942896,1389
750,2400.000000,600.000000,4.000000,10.000000,120.000000,1749,654,20,45,883,147,4.583350,104.896565,1407
765,2400.000000,600.000000,4.000000,10.000000,120.000000,1772,660,20,45,900,147,4.198328,102.189744,1442
780,2400.000000,600.000000,4.000000,10.000000,120.000000,1778,670,20,56,898,134,3.831660,102.442176,1456
795,2400.000000,600.000000,4.000000,10.000000,120.000000,1781,671,18,61,900,131,3.560655,97.232672,1450
810,2400.000000,600.000000,4.000000,10.000000,120.000000,1793,675,17,35,918,148,4.855806,102.127906,1426
825,2400.000000,600.000000,4.000000,10.000000,120.000000,1794,684,18,34,914,144,5.170698,100.746067,1445
840,2400.000000,600.000000,4.000000,10.000000,120.000000,1785,699,15,31,905,135,4.392725,105.280305,1451
855,2400.000000,600.000000,4.000000,10.000000,120.000000,1787,699,17,35,903,133,3.770616,96.684481,1463
870,2400.000000,600.000000,4.000000,10.000000,120.000000,1790,700,21,39,890,140,3.794374,92.604367,1454
885,2400.000000,600.000000,4.000000,10.000000,120.000000,1806,697,21,38,899,151,3.551552,92.449187,1483
900,2400.000000,600.000000,4.000000,10.000000,120.000000,1814,703,16,41,906,148,3.346024,106.261900,1498
