sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,6.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,6.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,6.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,F,31,6.000000,10,15.000000,0,0.000000,5,0,0,48.864359
60,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,F,31,6.000000,10,15.000000,0,0.000000,13,2,0,41.585517
75,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,F,31,6.000000,10,15.000000,1,240.000000,15,1,0,20.793096
90,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,F,31,6.000000,10,15.000000,1,240.000000,17,2,0,16.472730
105,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,F,31,6.000000,10,15.000000,0,0.000000,19,1,0,19.855155
120,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,F,31,6.000000,10,15.000000,1,240.000000,28,4,0,24.160983
135,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,F,31,6.000000,10,15.000000,1,240.000000,30,2,0,14.958935
150,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,F,31,6.000000,10,15.000000,2,480.000000,37,4,0,10.429731
165,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,F,31,6.000000,10,15.000000,2,480.000000,39,2,0,9.813024
180,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,F,31,6.000000,10,15.000000,3,720.000000,38,4,0,11.401847
195,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,F,31,6.000000,10,15.000000,0,0.000000,40,2,0,10.688974
210,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,F,31,6.000000,10,15.000000,1,240.000000,42,3,0,9.754187
225,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,F,31,6.000000,10,15.000000,0,0.000000,44,3,0,8.264188
240,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,F,31,6.000000,10,15.000000,1,240.000000,44,3,0,8.384828
255,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,F,31,6.000000,10,15.000000,1,240.000000,44,2,0,10.810499
270,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,F,31,6.000000,10,15.000000,1,240.000000,42,4,0,10.655126
285,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
285,F,31,6.000000,10,15.000000,1,240.000000,44,4,0,9.723001
300,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
300,F,31,6.000000,10,15.000000,3,720.000000,45,4,1,9.504731
315,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,F,31,6.000000,10,15.000000,0,0.000000,46,3,0,10.030821
330,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,F,31,6.000000,10,15.000000,1,240.000000,46,4,1,10.402547
345,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
345,F,31,6.000000,10,15.000000,1,240.000000,48,3,0,8.089526
360,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
360,F,31,6.000000,10,15.000000,1,240.000000,44,4,0,9.175187
375,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
375,F,31,6.000000,10,15.000000,0,0.000000,45,4,0,10.918492
390,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
390,F,31,6.000000,10,15.000000,1,240.000000,47,4,0,8.929786
405,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
405,F,31,6.000000,10,15.000000,1,240.000000,47,2,0,9.275897
420,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
420,F,31,6.000000,10,15.000000,5,1200.000000,48,3,1,10.529131
435,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
435,F,31,6.000000,10,15.000000,0,0.000000,48,2,1,10.054963
450,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
450,F,31,6.000000,10,15.000000,1,240.000000,51,4,0,7.433382
465,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
465,F,31,6.000000,10,15.000000,1,240.000000,52,2,0,7.148478
480,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
480,F,31,6.000000,10,15.000000,1,240.000000,49,4,0,8.218528
495,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
495,F,31,6.000000,10,15.000000,0,0.000000,52,3,0,9.184273
510,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
510,F,31,6.000000,10,15.000000,1,240.000000,50,4,0,6.222333
525,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
525,F,31,6.000000,10,15.000000,0,0.000000,51,3,0,7.249397
540,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
540,F,31,6.000000,10,15.000000,1,240.000000,50,5,0,7.294374
555,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
555,F,31,6.000000,10,15.000000,1,240.000000,48,2,0,8.669797
570,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
570,F,31,6.000000,10,15.000000,1,240.000000,51,5,0,6.957551
585,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
585,F,31,6.000000,10,15.000000,2,480.000000,49,3,0,7.422483
600,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
600,F,31,6.000000,10,15.000000,1,240.000000,48,5,0,6.632878
615,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
615,F,31,6.000000,10,15.000000,3,720.000000,49,3,0,7.715815
630,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
630,F,31,6.000000,10,15.000000,0,0.000000,44,4,0,9.894674
645,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
645,F,31,6.000000,10,15.000000,1,240.000000,45,3,0,8.051856
660,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
660,F,31,6.000000,10,15.000000,0,0.000000,50,4,0,7.241778
675,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
675,F,31,6.000000,10,15.000000,0,0.000000,48,2,0,7.594061
690,D,25,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
690,F,31,6.000000,10,15.000000,1,240.000000,50,4,0,5.910069
