sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,1.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,2400.000000,600.000000,1.000000,10.000000,120.000000,76,0,4,0,72,0,54.447923,93.051274,0
30,2400.000000,600.000000,1.000000,10.000000,120.000000,138,0,11,0,126,1,53.668360,92.598808,0
45,2400.000000,600.000000,1.000000,10.000000,120.000000,211,13,11,5,176,6,43.927846,102.542278,25
60,2400.000000,600.000000,1.000000,10.000000,120.000000,290,29,9,12,231,9,38.384907,116.208044,73
75,2400.000000,600.000000,1.000000,10.000000,120.000000,378,53,11,9,284,21,36.395350,104.671466,76
90,2400.000000,600.000000,1.000000,10.000000,120.000000,462,86,12,17,324,23,33.954274,110.465738,115
105,2400.000000,600.000000,1.000000,10.000000,120.000000,536,110,13,22,366,25,29.376057,97.277403,165
120,2400.000000,600.000000,1.000000,10.000000,120.000000,608,127,17,34,406,24,23.029109,106.667424,235
135,2400.000000,600.000000,1.000000,10.000000,120.000000,667,139,14,38,439,37,19.731104,112.947928,244
150,2400.000000,600.000000,1.000000,10.000000,120.000000,739,166,12,45,474,42,18.540855,114.721188,314
165,2400.000000,600.000000,1.000000,10.000000,120.000000,789,198,16,50,490,35,16.821445,101.511757,388
180,2400.000000,600.000000,1.000000,10.000000,120.000000,852,222,12,51,527,40,15.133990,106.589704,467
195,2400.000000,600.000000,1.000000,10.000000,120.000000,937,226,12,44,589,66,14.654092,96.819362,502
210,2400.000000,600.000000,1.000000,10.000000,120.000000,1001,260,11,47,617,66,15.204478,105.320425,527
225,2400.000000,600.000000,1.000000,10.000000,120.000000,1055,296,17,45,636,61,12.604053,97.902044,613
240,2400.000000,600.000000,1.000000,10.000000,120.000000,1099,324,16,42,650,67,11.742368,104.500431,661
255,2400.000000,600.000000,1.000000,10.000000,120.000000,1137,343,17,45,664,68,9.690036,105.669732,706
270,2400.000000,600.000000,1.000000,10.000000,120.000000,1199,372,18,49,693,67,9.534595,106.369492,755
285,2400.000000,600.000000,1.000000,10.000000,120.000000,1244,387,15,53,717,72,8.819641,102.024219,832
300,2400.000000,600.000000,1.000000,10.000000,120.000000,1293,409,15,59,740,70,8.463115,98.361464,858
315,2400.000000,600.000000,1.000000,10.000000,120.000000,1354,428,20,46,779,81,8.408804,98.282492,931
330,2400.000000,600.000000,1.000000,10.000000,120.000000,1385,450,19,42,782,92,8.756577,102.985920,983
345,2400.000000,600.000000,1.000000,10.000000,120.000000,1405,466,20,42,779,98,7.731174,103.182214,1027
360,2400.000000,600.000000,1.000000,10.000000,120.000000,1423,471,22,45,780,105,7.170210,107.717507,1069
375,2400.000000,600.000000,1.000000,10.000000,120.000000,1442,473,20,49,786,114,7.150869,104.517439,1052
390,2400.000000,600.000000,1.000000,10.000000,120.000000,1470,486,22,49,787,126,6.732943,104.524483,1095
405,2400.000000,600.000000,1.000000,10.000000,120.000000,1497,514,26,55,786,116,6.284727,103.420691,1135
420,2400.000000,600.000000,1.000000,10.000000,120.000000,1521,542,20,58,794,107,5.758458,109.360354,1162
435,2400.000000,600.000000,1.000000,10.000000,120.000000,1539,544,20,53,797,125,5.726618,95.606219,1186
450,2400.000000,600.000000,1.000000,10.000000,120.000000,1568,568,19,45,821,115,6.329521,107.156347,1230
465,2400.000000,600.000000,1.000000,10.000000,120.000000,1595,577,20,42,836,120,5.745697,103.704596,1266
480,2400.000000,600.000000,1.000000,10.000000,120.000000,1610,579,23,41,847,120,5.006727,104.885261,1301
495,2400.000000,600.000000,1.000000,10.000000,120.000000,1609,583,13,44,835,134,4.412632,106.147541,1287
510,2400.000000,600.000000,1.000000,10.000000,120.000000,1638,595,16,51,841,135,4.414787,91.367176,1332
525,2400.000000,600.000000,1.000000,10.000000,120.000000,1676,612,22,56,855,131,3.858904,95.685129,1383
540,2400.000000,600.000000,1.000000,10.000000,120.000000,1691,623,23,60,853,132,3.699803,103.573979,1385
555,2400.000000,600.000000,1.000000,10.000000,120.000000,1714,615,27,53,858,161,4.582065,97.492965,1396
570,2400.000000,600.000000,1.000000,10.000000,120.000000,1731,632,28,46,874,151,5.735754,104.541520,1387
585,2400.000000,600.000000,1.000000,10.000000,120.000000,1746,633,22,45,893,153,5.411834,115.309691,1425
