time_s,vehicle,last_link,last_position_m,inside_omega
1875.1,12419,120,6860.7,True
1875.1,12681,120,6915.07,True
1875.1,12732,120,6849.67,True
1875.1,12765,120,6896.86,True
1875.1,12864,120,6877.28,True
1875.1,12873,120,6924.12,True
1875.1,12922,120,6824.77,True
1875.1,13209,120,6844.43,True
1880.1,12203,120,6920.48,True
1880.1,12458,120,6960.62,True
1880.1,12703,120,6925.0,True
1880.1,12797,120,6939.89,True
1880.1,12917,120,6890.42,True
1880.1,13127,120,6923.52,True
1885.1,12561,120,6936.43,True
1885.1,12702,120,6902.06,True
1885.1,12704,120,6892.41,True
1885.1,12736,120,6845.5,True
1885.1,12848,120,6939.12,True
1885.1,12899,120,6879.49,True
1885.1,12946,120,6955.24,True
1885.1,13061,120,6880.31,True
1885.1,13099,120,6925.1,True
1885.1,13230,120,6828.78,True
1885.1,14970,1,102.47,False
1885.1,15247,1,56.05,False
1890.1,9284,10589,19.1,False
1890.1,11552,120,6892.48,True
1890.1,12016,120,6942.37,True
1890.1,12901,120,6921.66,True
1890.1,12971,120,6881.72,True
1890.1,12973,120,6958.52,True
1890.1,12976,120,6829.35,True
1890.1,13110,120,6847.41,True
1890.1,13175,10607,3.72,False
1890.1,13279,120,6901.87,True
1895.1,12532,120,6812.78,True
1895.1,12763,120,6832.5,True
1895.1,12844,120,6870.4,True
1895.1,12960,120,6818.7,True
1895.1,12984,120,6943.27,True
1895.1,13041,120,6817.58,True
1895.1,13067,120,6862.4,True
1895.1,13103,120,6942.02,True
1895.1,13111,120,6870.78,True
1895.1,13343,120,6904.37,True
1895.1,13469,120,6865.67,True
1900.1,12949,120,6804.79,True
1900.1,13139,120,6798.66,True
1900.1,13177,120,6864.9,True
1905.1,11200,327,57.32,True
1905.1,13018,120,6878.2,True
1905.1,13087,120,6952.91,True
1905.1,13270,120,6922.64,True
1905.1,13332,120,6843.1,True
1910.1,10478,1,112.89,False
1910.1,13160,120,6820.88,True
1910.1,13419,120,6846.87,True
1910.1,13466,120,6957.2,True
1915.1,12162,1,63.72,False
1915.1,12397,120,6848.89,True
1915.1,12582,120,6885.74,True
1915.1,12717,120,6844.04,True
1915.1,12735,120,6873.4,True
1915.1,13010,120,6811.36,True
1915.1,13189,120,6858.02,True
1915.1,13219,120,6901.63,True
1915.1,13220,120,6940.18,True
1915.1,13502,120,6825.45,True
1920.1,12330,1,88.13,False
1920.1,12427,120,6880.09,True
1920.1,12440,120,6879.76,True
1920.1,12890,10410,4.7,False
1920.1,13100,120,6864.24,True
1920.1,13335,120,6907.39,True
1920.1,13344,120,6944.25,True
1920.1,13374,120,6916.97,True
1920.1,13384,120,6792.51,True
1920.1,13425,120,6946.05,True
1920.1,13452,120,6951.25,True
1920.1,13537,120,6930.33,True
1925.1,13153,120,6924.73,True
1925.1,13225,120,6798.9,True
1925.1,13309,120,6909.65,True
1925.1,13377,120,6887.72,True
1930.1,12682,120,6842.15,True
1930.1,13551,120,6950.75,True
1930.1,13648,120,6866.33,True
1935.1,9657,1220014000,101.24,True
1935.1,10325,1,107.74,False
1935.1,10935,1,87.25,False
1935.1,12994,120,6916.6,True
1935.1,13129,120,6867.31,True
1940.1,9135,1,115.8,False
1940.1,12878,10410,4.1,False
1940.1,13396,120,6846.68,True
1940.1,13444,120,6932.82,True
1940.1,13458,120,6820.66,True
1940.1,13636,120,6858.43,True
1940.1,14747,10589,10.26,False
1940.1,15416,1220007501,140.52,True
1945.1,6145,1220000201,68.49,True
1945.1,9523,1220000402,131.78,True
1945.1,9937,1220000201,77.61,True
1945.1,10010,1,71.58,False
1945.1,10328,1220000402,105.15,True
1945.1,12349,1220014000,104.68,True
1945.1,13339,120,6886.22,True
1945.1,13364,120,6848.19,True
1945.1,13391,120,6882.78,True
1945.1,13411,120,6871.84,True
1945.1,13629,120,6813.63,True
1945.1,13649,120,6812.23,True
1945.1,13659,120,6819.66,True
1945.1,13754,120,6848.78,True
1945.1,14708,10267,0.21,False
1950.1,8978,1220000201,67.69,True
1950.1,11246,1220000201,86.68,True
1950.1,11270,1220000201,51.55,True
1950.1,12904,120,6796.92,True
1950.1,13398,120,6827.86,True
1950.1,13617,120,6958.91,True
1950.1,13923,120,6946.4,True
1950.1,14002,120,6945.91,True
1950.1,14459,10267,21.72,False
1955.1,10791,1220000201,62.65,True
1955.1,13119,120,6921.33,True
1955.1,13164,1210009403,100.64,True
1955.1,13513,120,6913.32,True
1955.1,13553,120,6936.03,True
1955.1,13810,120,6884.68,True
1955.1,13851,120,6929.4,True
1955.1,14054,1220000201,80.27,True
1955.1,16212,10313,7.12,False
1955.1,16241,1220007501,138.63,True
1960.1,12980,120,6861.33,True
1960.1,13322,120,6857.98,True
1960.1,13336,120,6891.22,True
1960.1,13361,120,6816.25,True
1960.1,13394,120,6862.63,True
1960.1,13568,120,6827.58,True
1960.1,13789,120,6919.63,True
1960.1,14043,120,6866.06,True
1960.1,14062,120,6804.58,True
1960.1,15580,1220014000,89.87,True
1965.1,8684,1,102.34,False
1965.1,9069,1220000201,69.99,True
1965.1,13494,120,6863.09,True
1965.1,13506,120,6827.81,True
1965.1,13729,120,6894.54,True
1965.1,13817,120,6939.09,True
1965.1,13827,120,6908.91,True
1970.1,13569,120,6818.37,True
1970.1,13753,120,6875.3,True
1970.1,15817,10589,16.08,False
1975.1,9615,1,102.74,False
1975.1,13579,120,6929.25,True
1975.1,13627,120,6867.0,True
1975.1,13703,120,6913.42,True
1975.1,13841,120,6831.36,True
1975.1,13900,120,6834.66,True
1980.1,12737,1,115.7,False
1980.1,12744,1,94.25,False
1980.1,13679,120,6956.19,True
1980.1,13726,120,6960.66,True
1980.1,13815,120,6890.5,True
1985.1,13337,10111,30.5,False
1985.1,13589,120,6831.1,True
1985.1,13672,120,6910.57,True
1985.1,13781,120,6913.7,True
1985.1,16875,10111,12.1,False
1990.1,13581,120,6917.58,True
1990.1,13704,120,6870.12,True
1990.1,13829,120,6891.08,True
1990.1,14000,120,6952.28,True
1995.1,3277,10607,15.05,False
1995.1,10972,10111,26.67,False
1995.1,13045,120,6901.96,True
1995.1,13661,120,6950.61,True
1995.1,17490,1220000502,310.72,True
2000.1,13971,120,6814.13,True
2000.1,14322,120,6833.72,True
2000.1,15090,1210009403,94.26,True
2000.1,17514,1220000502,329.81,True
2005.1,12944,120,6921.02,True
2005.1,13640,120,6886.79,True
2005.1,13779,120,6936.91,True
2005.1,14137,120,6957.44,True
2005.1,14186,120,6863.12,True
2005.1,14215,120,6957.87,True
2005.1,14245,120,6900.86,True
2005.1,14519,120,6853.93,True
2010.1,13308,120,6829.17,True
2010.1,14144,120,6922.89,True
2010.1,14369,120,6855.49,True
2010.1,14464,120,6864.33,True
2010.1,14473,120,6912.05,True
2010.1,14510,120,6851.24,True
2010.1,17658,1220000502,325.41,True
2015.1,13351,120,6950.87,True
2015.1,13717,120,6878.35,True
2015.1,13765,120,6819.22,True
2015.1,14024,120,6801.79,True
2015.1,14082,120,6902.02,True
2015.1,14108,120,6891.69,True
2015.1,14160,1,106.43,False
2015.1,14206,120,6856.09,True
2015.1,17689,1220000502,332.2,True
2015.1,17700,1220000502,315.31,True
2020.1,13745,120,6846.13,True
2020.1,14329,120,6898.6,True
2020.1,14348,120,6799.08,True
2025.1,13291,120,6877.32,True
2025.1,13999,120,6859.69,True
2025.1,14134,1,120.93,False
2025.1,14192,120,6826.11,True
2030.1,13805,120,6920.53,True
2030.1,14065,120,6825.49,True
2035.1,11832,1,48.92,False
2035.1,13763,120,6920.83,True
2035.1,14068,120,6828.36,True
2035.1,14156,120,6929.31,True
2035.1,14434,120,6945.67,True
2035.1,14834,120,6828.02,True
2035.1,16637,1,101.55,False
2035.1,16879,1,65.45,False
2040.1,13478,120,6774.49,True
2040.1,13685,120,6817.88,True
2040.1,14393,120,6927.95,True
2040.1,14545,120,6930.95,True
2040.1,14677,120,6860.64,True
2040.1,14734,120,6806.04,True
2045.1,14843,120,6819.54,True
2045.1,17073,1,124.92,False
2045.1,17472,10111,10.48,False
2050.1,13880,120,6796.42,True
2050.1,14335,120,6845.82,True
2050.1,14656,120,6821.54,True
2050.1,14760,120,6860.59,True
2050.1,14784,120,6892.85,True
2050.1,14894,120,6924.89,True
2055.1,13915,120,6923.61,True
2055.1,14220,120,6932.72,True
2055.1,14447,120,6887.37,True
2055.1,14594,120,6917.72,True
2055.1,15191,120,6920.6,True
2060.1,13378,120,6834.21,True
2060.1,14083,120,6902.49,True
2060.1,14164,120,6826.97,True
2060.1,14210,120,6933.82,True
2060.1,14314,120,6803.13,True
2060.1,14405,120,6861.59,True
2060.1,14457,120,6894.4,True
2060.1,14462,120,6800.03,True
2060.1,14476,120,6861.63,True
2060.1,16474,1220007501,146.9,True
2065.1,12251,1,129.8,False
2065.1,13430,120,6875.88,True
2065.1,13511,120,6912.53,True
2065.1,13711,120,6945.87,True
2065.1,13780,120,6925.89,True
2065.1,13847,120,6931.0,True
2065.1,13937,120,6864.53,True
2065.1,14305,120,6937.47,True
2065.1,14332,120,6833.75,True
2065.1,14605,120,6888.6,True
2065.1,14617,120,6900.73,True
2065.1,14662,120,6893.65,True
2065.1,14910,120,6829.76,True
2065.1,16593,1220007501,136.13,True
2070.1,13530,120,6887.75,True
2070.1,14325,120,6952.29,True
2070.1,14435,120,6909.92,True
2075.1,13862,120,6839.96,True
2075.1,14606,120,6952.21,True
2080.1,13408,120,6935.97,True
2080.1,14607,120,6896.66,True
2080.1,14858,120,6958.28,True
2085.1,11767,1220014000,96.84,True
2085.1,14580,120,6812.81,True
2085.1,14885,120,6948.99,True
2085.1,15062,120,6876.16,True
2085.1,15125,120,6888.61,True
2085.1,15144,120,6807.23,True
2085.1,17378,10313,4.03,False
2090.1,11756,1,139.61,False
2090.1,13460,120,6910.63,True
2090.1,14570,120,6841.79,True
2090.1,14572,120,6823.47,True
2090.1,14626,120,6938.23,True
2090.1,14764,120,6845.33,True
2090.1,15083,120,6887.29,True
2090.1,15267,120,6887.51,True
2090.1,16536,10589,21.13,False
2090.1,18210,10113,17.98,False
2095.1,10588,1220014000,95.92,True
2095.1,12694,10111,31.29,False
2095.1,13501,1220000201,67.1,True
2095.1,14233,1220000201,79.63,True
2095.1,14540,120,6871.28,True
2095.1,14571,120,6935.8,True
2095.1,14782,120,6954.1,True
2095.1,14983,1220000201,56.08,True
2095.1,15253,10267,2.32,False
2095.1,15284,120,6863.55,True
2095.1,15664,120,6949.99,True
2095.1,18441,1220000502,328.45,True
2100.1,11194,1220000201,50.76,True
2100.1,14702,120,6844.77,True
2100.1,14743,120,6931.92,True
2100.1,14985,120,6882.03,True
2100.1,16100,10266,20.55,False
2105.1,7568,1220000201,77.69,True
2105.1,10756,1,113.85,False
2105.1,11637,1,90.31,False
2105.1,14441,120,6890.85,True
2105.1,14521,120,6864.0,True
2105.1,15115,120,6955.08,True
2105.1,17379,10266,21.27,False
2110.1,10218,1,120.96,False
2110.1,12102,1,98.82,False
2110.1,14777,120,6880.49,True
2110.1,15329,120,6813.73,True
2115.1,12643,1,116.0,False
2115.1,14909,120,6922.77,True
2115.1,14930,120,6839.55,True
2115.1,14969,120,6881.15,True
2115.1,15128,120,6907.33,True
2115.1,15327,120,6921.54,True
2120.1,14828,120,6848.81,True
2120.1,15046,120,6816.26,True
2120.1,15270,120,6881.2,True
2120.1,15439,120,6838.01,True
2120.1,15452,120,6806.42,True
2120.1,18218,10111,28.69,False
2125.1,14783,1,125.41,False
2125.1,14995,120,6855.34,True
2125.1,14998,120,6864.65,True
2125.1,15118,120,6783.54,True
2125.1,15134,120,6893.41,True
2125.1,15192,120,6940.78,True
2125.1,15223,120,6864.8,True
2125.1,15426,120,6940.69,True
2125.1,15542,120,6855.42,True
2125.1,15566,120,6932.33,True
2125.1,15668,120,6831.04,True
2125.1,15689,1,94.9,False
2130.1,14346,120,6921.4,True
2130.1,14727,120,6808.45,True
2130.1,14922,120,6825.79,True
2130.1,14996,120,6862.35,True
2130.1,15029,120,6827.29,True
2130.1,15153,120,6956.01,True
2130.1,15279,120,6880.17,True
2130.1,15285,120,6863.38,True
2130.1,15400,120,6835.48,True
2135.1,15149,120,6947.74,True
2135.1,15158,120,6790.02,True
2135.1,15193,120,6943.93,True
2135.1,15866,120,6896.87,True
2140.1,14182,120,6861.37,True
2140.1,15543,120,6960.22,True
2140.1,15683,120,6830.27,True
2145.1,15000,120,6836.9,True
2145.1,15492,120,6908.94,True
2145.1,15583,120,6811.6,True
2145.1,15754,120,6785.82,True
2150.1,14285,120,6841.65,True
2150.1,14387,120,6930.77,True
2150.1,15308,120,6824.9,True
2150.1,15312,120,6832.43,True
2150.1,15325,120,6940.55,True
2150.1,15393,120,6905.43,True
2150.1,15453,120,6797.24,True
2150.1,15613,120,6887.66,True
2150.1,15636,120,6799.23,True
2150.1,15724,1,135.21,False
2150.1,15761,120,6882.94,True
2155.1,15292,120,6914.92,True
2155.1,15505,120,6889.47,True
2155.1,15642,1,101.99,False
2155.1,15663,120,6868.93,True
2155.1,15673,120,6928.3,True
2155.1,15828,120,6840.17,True
2160.1,15173,120,6944.1,True
2160.1,15484,120,6887.69,True
2160.1,15702,120,6909.36,True
2160.1,19109,1220000502,324.46,True
2165.1,14214,120,6821.72,True
2165.1,15750,120,6797.61,True
2170.1,15103,120,6942.56,True
2170.1,15370,120,6798.43,True
2170.1,15620,120,6849.46,True
2170.1,15769,120,6836.94,True
2170.1,15928,120,6921.62,True
2175.1,15011,120,6867.95,True
2175.1,15593,120,6869.91,True
2175.1,15621,120,6842.59,True
2180.1,12237,1,58.12,False
2180.1,14944,120,6951.01,True
2180.1,15500,120,6917.06,True
2185.1,16108,120,6834.56,True
2185.1,17745,1,104.56,False
2190.1,15089,120,6865.89,True
2190.1,15235,1,50.45,False
2190.1,15243,120,6819.58,True
2195.1,15071,120,6862.33,True
2195.1,16083,120,6823.44,True
2195.1,17750,1220011503,206.55,True
2200.1,14975,120,6931.16,True
2200.1,15174,120,6893.25,True
2200.1,15412,120,6936.58,True
2200.1,15703,120,6913.69,True
2200.1,15832,120,6839.96,True
2200.1,15970,120,6864.35,True
2200.1,15981,120,6892.29,True
2200.1,16323,120,6830.02,True
2205.1,12858,327,38.52,True
2205.1,15531,120,6850.47,True
2205.1,15804,120,6958.75,True
2205.1,15898,120,6952.38,True
2205.1,16179,120,6884.0,True
2205.1,16272,120,6841.34,True
2210.1,14093,1220014000,89.9,True
2210.1,14389,1220000402,144.45,True
2210.1,15269,120,6873.14,True
2210.1,15518,120,6880.3,True
2210.1,15667,120,6844.45,True
2210.1,15842,120,6819.53,True
2210.1,15969,120,6947.79,True
2210.1,16077,120,6909.68,True
2210.1,16150,120,6834.94,True
2210.1,16214,120,6852.85,True
2210.1,16256,120,6806.05,True
2210.1,16353,120,6826.41,True
2210.1,17351,10313,12.16,False
2215.1,15631,120,6952.0,True
2215.1,15734,120,6857.68,True
2215.1,15792,120,6802.62,True
2215.1,15951,120,6816.2,True
2215.1,16213,120,6815.27,True
2215.1,17747,10034,30.49,False
2215.1,18041,10313,4.34,False
2220.1,15558,120,6895.81,True
2220.1,15897,120,6931.68,True
2220.1,16039,120,6890.56,True
2220.1,16046,120,6813.1,True
2220.1,16062,120,6862.07,True
2220.1,16534,120,6856.49,True
2220.1,18172,10313,0.7,False
2225.1,15196,120,6868.09,True
2225.1,15530,120,6848.36,True
2225.1,15718,120,6904.83,True
2225.1,15806,120,6942.84,True
2225.1,15896,120,6929.19,True
2225.1,15910,120,6907.93,True
2225.1,16020,120,6859.39,True
2225.1,16143,120,6825.82,True
2225.1,16527,120,6934.83,True
2225.1,18731,1220007501,138.48,True
2230.1,15821,120,6901.47,True
2230.1,15877,120,6922.77,True
2230.1,16021,120,6942.04,True
2230.1,16101,120,6864.13,True
2230.1,16331,120,6827.93,True
2230.1,16380,120,6836.73,True
2230.1,16382,120,6904.28,True
2230.1,16385,120,6813.58,True
2230.1,16471,120,6868.79,True
2230.1,16582,120,6886.12,True
2230.1,16592,120,6849.58,True
2230.1,18931,10313,1.26,False
2235.1,13843,10410,1.79,False
2235.1,14234,120,6851.82,True
2235.1,15938,120,6820.39,True
2235.1,16526,120,6817.18,True
2235.1,16675,120,6894.74,True
2235.1,16741,1,124.97,False
2235.1,16941,10589,24.71,False
2235.1,19164,10313,3.55,False
2235.1,19205,1220007501,138.1,True
2235.1,19347,1220000502,302.99,True
2240.1,8822,1,132.5,False
2240.1,11431,1220014000,96.58,True
2240.1,15963,120,6930.37,True
2240.1,16355,120,6891.16,True
2240.1,16374,120,6788.12,True
2240.1,16446,120,6819.68,True
2240.1,16523,120,6932.52,True
2240.1,19273,1220000502,330.29,True
2240.1,19561,1220000502,334.84,True
2245.1,6237,1220000201,79.64,True
2245.1,8142,1220000201,70.98,True
2245.1,11843,10111,30.59,False
2245.1,12448,1,119.75,False
2245.1,12919,1220014000,103.23,True
2245.1,12927,1,97.2,False
2245.1,15860,120,6960.48,True
2245.1,16119,120,6885.4,True
2245.1,16326,120,6921.86,True
2245.1,16339,120,6843.69,True
2245.1,16556,120,6822.68,True
2245.1,16702,120,6805.06,True
2250.1,11766,1220000201,79.92,True
2250.1,12852,1,87.08,False
2250.1,13783,10267,10.81,False
2250.1,16015,120,6937.43,True
2250.1,16422,120,6899.22,True
2250.1,16433,120,6859.91,True
2250.1,16682,120,6961.72,True
2250.1,16719,120,6897.8,True
2255.1,10266,1,124.62,False
2255.1,10484,1,101.65,False
2255.1,14287,10267,11.54,False
2255.1,16167,120,6892.0,True
2255.1,16240,120,6862.18,True
2255.1,16543,120,6931.19,True
2255.1,16926,1210009403,95.97,True
2255.1,17829,10266,22.98,False
2255.1,18267,1220014000,92.57,True
2260.1,15584,1,134.3,False
2260.1,15986,120,6933.44,True
2260.1,16030,120,6932.07,True
2260.1,16740,120,6949.9,True
2260.1,16779,120,6911.23,True
2260.1,17158,10267,10.11,False
2260.1,18929,10410,0.81,False
2260.1,20079,10113,11.53,False
2265.1,9431,1,133.96,False
2265.1,11464,10111,0.19,False
2265.1,14071,1,107.22,False
2265.1,15649,120,6795.59,True
2265.1,15827,120,6915.84,True
2265.1,15950,120,6794.5,True
2265.1,16250,120,6917.89,True
2265.1,16342,120,6881.76,True
2265.1,16491,120,6849.32,True
2265.1,16680,120,6887.56,True
2265.1,17439,10267,1.16,False
2270.1,15995,120,6882.64,True
2270.1,16152,120,6959.41,True
2270.1,16557,120,6917.54,True
2270.1,16626,120,6898.68,True
2270.1,16915,120,6843.97,True
2275.1,13252,1220000201,61.45,True
2275.1,15576,120,6820.94,True
2275.1,15681,120,6825.35,True
2275.1,15904,1,109.1,False
2275.1,16203,120,6939.64,True
2275.1,16561,120,6858.97,True
2275.1,16630,120,6955.25,True
2280.1,15819,120,6948.41,True
2280.1,15851,120,6870.37,True
2280.1,15892,120,6912.25,True
2280.1,16118,120,6867.72,True
2280.1,16533,120,6940.04,True
2280.1,16619,120,6830.78,True
2280.1,16647,120,6914.76,True
2280.1,16659,120,6814.01,True
2280.1,16753,120,6904.05,True
2280.1,16789,120,6847.36,True
2280.1,16973,120,6882.59,True
2290.1,15728,120,6862.64,True
2290.1,16251,1,138.69,False
2290.1,16345,1,119.66,False
2290.1,16597,120,6826.11,True
2290.1,17109,120,6899.84,True
2295.1,15665,120,6849.4,True
2295.1,16225,120,6952.04,True
2295.1,16458,120,6814.73,True
2295.1,16459,120,6901.85,True
2295.1,16651,120,6883.83,True
2295.1,16734,120,6935.15,True
2295.1,16758,10267,1.6,False
2295.1,16771,120,6857.11,True
2300.1,4205,1,64.47,False
2300.1,15536,120,6845.05,True
2300.1,16417,120,6806.92,True
2300.1,16591,120,6927.18,True
2300.1,16699,120,6817.85,True
2300.1,16847,120,6892.58,True
2300.1,16851,120,6952.14,True
2300.1,17106,120,6951.91,True
2305.1,15694,1220000201,47.66,True
2305.1,16852,120,6949.9,True
2305.1,16876,120,6940.14,True
2305.1,17217,120,6841.45,True
2305.1,17307,381,69.66,False
2310.1,13857,381,73.39,False
2310.1,16097,1220000201,60.88,True
2310.1,16460,120,6951.08,True
2310.1,16562,120,6876.53,True
2310.1,16627,120,6879.09,True
2310.1,16802,120,6848.05,True
2310.1,16877,120,6915.26,True
2310.1,16902,120,6812.21,True
2310.1,16993,120,6873.16,True
2310.1,17038,120,6805.09,True
2310.1,17074,120,6815.49,True
2315.1,15513,120,6928.32,True
2315.1,16307,120,6878.75,True
2315.1,16606,120,6848.77,True
2315.1,16932,120,6942.7,True
2315.1,16984,120,6827.83,True
2315.1,17001,120,6876.02,True
2315.1,17051,120,6853.76,True
2315.1,17156,120,6927.29,True
2315.1,17183,120,6910.7,True
2315.1,17206,120,6893.17,True
2315.1,17293,120,6822.47,True
2315.1,17425,120,6858.64,True
2315.1,17466,120,6895.55,True
2320.1,16752,120,6853.2,True
2320.1,16829,120,6813.39,True
2320.1,17054,120,6922.28,True
2320.1,17064,120,6913.6,True
2320.1,17120,120,6825.37,True
2320.1,17124,120,6944.37,True
2320.1,17236,120,6931.02,True
2325.1,9251,1220007501,141.82,True
2325.1,15632,120,6880.32,True
2325.1,16725,120,6953.29,True
2325.1,16917,120,6921.03,True
2325.1,17097,120,6825.5,True
2325.1,17108,120,6933.07,True
2325.1,17139,120,6939.98,True
2325.1,17173,120,6908.17,True
2325.1,17198,120,6847.99,True
2325.1,17273,120,6927.09,True
2325.1,17340,120,6863.78,True
2325.1,17369,120,6837.44,True
2325.1,17382,120,6873.53,True
2325.1,17445,120,6858.34,True
2325.1,17577,120,6897.78,True
2325.1,17666,120,6893.44,True
2330.1,6561,10111,21.15,False
2330.1,17081,120,6908.69,True
2330.1,17129,120,6911.46,True
2330.1,17170,120,6874.57,True
2330.1,17257,120,6949.26,True
2330.1,17311,120,6876.39,True
2330.1,17465,120,6945.65,True
2330.1,17512,120,6913.52,True
2335.1,17176,120,6829.6,True
2335.1,17525,10034,13.48,False
2335.1,18984,1,108.99,False
2335.1,19555,1,69.98,False
2340.1,16772,120,6912.71,True
2340.1,17153,120,6892.79,True
2340.1,17332,120,6890.09,True
2340.1,17458,120,6846.53,True
2340.1,17476,120,6814.16,True
2340.1,20374,1,77.71,False
2345.1,12866,120,6870.54,True
2345.1,17029,120,6862.03,True
2350.1,12999,1,77.9,False
2350.1,17543,120,6932.1,True
2355.1,16918,120,6961.13,True
2355.1,17496,120,6802.58,True
2355.1,19255,1220007501,140.58,True
2360.1,13120,1,72.45,False
2360.1,17474,120,6960.43,True
2360.1,17647,120,6877.46,True
2360.1,17815,120,6959.96,True
2365.1,17487,120,6893.42,True
2365.1,17502,120,6920.3,True
2365.1,17743,120,6845.71,True
2365.1,17774,120,6918.75,True
2370.1,13525,1,73.81,False
2370.1,17565,120,6837.3,True
2375.1,17456,120,6927.76,True
2375.1,17636,120,6930.15,True
2375.1,17701,120,6889.31,True
2375.1,18032,120,6817.85,True
2375.1,20712,10111,0.73,False
2380.1,9178,1,104.77,False
2380.1,17028,120,6894.39,True
2380.1,17409,120,6872.87,True
2380.1,17509,120,6903.71,True
2380.1,17605,120,6944.24,True
2380.1,17796,120,6880.67,True
2380.1,17907,120,6909.11,True
2385.1,16883,120,6852.64,True
2385.1,17231,120,6857.74,True
2385.1,17320,120,6835.73,True
2385.1,17735,120,6812.48,True
2385.1,17945,120,6824.03,True
2385.1,18620,10589,6.72,False
2385.1,19477,10410,1.03,False
2390.1,15913,120,6858.35,True
2390.1,17331,120,6921.76,True
2390.1,17334,120,6821.72,True
2390.1,17348,120,6820.32,True
2390.1,17606,120,6952.67,True
2390.1,17621,120,6952.42,True
2390.1,17716,120,6879.82,True
2390.1,17753,120,6919.36,True
2390.1,17788,120,6821.61,True
2390.1,17826,120,6812.21,True
2390.1,17848,120,6882.82,True
2390.1,17863,120,6915.82,True
2390.1,17875,120,6850.34,True
2390.1,17928,120,6852.41,True
2390.1,17961,120,6846.76,True
2390.1,18037,120,6882.35,True
2390.1,18080,120,6941.89,True
2390.1,18087,120,6907.91,True
2390.1,21057,10113,4.72,False
2390.1,21072,1220000502,311.59,True
2395.1,11827,10267,0.28,False
2395.1,13797,1,107.25,False
2395.1,14895,1220000201,70.68,True
2395.1,16057,1,138.79,False
2395.1,16502,1220000201,79.96,True
2395.1,16956,1220000201,51.86,True
2395.1,17535,120,6934.81,True
2395.1,17635,120,6928.93,True
2395.1,17728,120,6939.71,True
2395.1,17746,120,6870.51,True
2395.1,17806,120,6905.56,True
2395.1,17882,120,6905.07,True
2395.1,17912,120,6892.73,True
2395.1,17931,120,6855.53,True
2395.1,17942,120,6897.94,True
2395.1,18049,120,6931.85,True
2395.1,18065,120,6861.51,True
2395.1,18108,120,6873.75,True
2395.1,21367,10113,1.22,False
2400.1,17820,120,6819.2,True
2400.1,17825,120,6942.41,True
2400.1,18014,120,6860.44,True
2400.1,18269,1220000201,75.31,True
2405.1,12540,1,103.83,False
2405.1,14246,1,125.33,False
2405.1,17367,47,933.0,True
2405.1,17423,120,6938.14,True
2405.1,17625,120,6822.45,True
2405.1,17775,120,6933.75,True
2405.1,17988,10267,9.44,False
2410.1,16778,10228,15.29,False
2410.1,17327,120,6816.03,True
2410.1,17421,120,6826.52,True
2410.1,17776,120,6811.32,True
2410.1,17854,120,6893.76,True
2415.1,14277,1,122.21,False
2415.1,18149,120,6872.02,True
2415.1,19515,1220007501,133.13,True
2420.1,10302,1,137.82,False
2420.1,16604,120,6852.63,True
2420.1,17590,120,6859.21,True
2420.1,17748,120,6813.38,True
2420.1,17873,120,6954.43,True
2420.1,17891,120,6890.94,True
2420.1,17975,120,6930.49,True
2420.1,18068,120,6868.19,True
2420.1,18070,120,6897.65,True
2420.1,18101,120,6920.73,True
2420.1,18144,120,6885.52,True
2420.1,18170,120,6824.04,True
2420.1,18231,120,6904.04,True
2425.1,17162,120,6888.4,True
2425.1,17761,120,6887.28,True
2425.1,17844,120,6922.85,True
2425.1,17890,120,6961.38,True
2425.1,18010,120,6877.51,True
2425.1,18106,120,6868.9,True
2425.1,18118,120,6835.42,True
2425.1,18121,120,6933.82,True
2425.1,18238,120,6853.03,True
2425.1,18258,120,6848.52,True
2425.1,18407,120,6825.28,True
2425.1,18590,120,6932.47,True
2425.1,21735,10113,12.64,False
2430.1,15205,10266,16.66,False
2430.1,16640,120,6841.54,True
2430.1,17868,120,6915.88,True
2430.1,17896,120,6957.27,True
2430.1,18302,120,6954.04,True
2430.1,18333,120,6879.31,True
2430.1,20497,10313,6.88,False
2435.1,17255,1,137.63,False
2435.1,17422,120,6933.39,True
2435.1,17843,1,115.75,False
2435.1,17980,1,98.12,False
2435.1,18102,120,6806.84,True
2435.1,18195,120,6906.6,True
2435.1,18264,120,6889.15,True
2435.1,18399,120,6885.75,True
2435.1,18417,120,6791.34,True
2435.1,18500,120,6846.36,True
2435.1,18867,1220000502,309.72,True
2435.1,21826,1220000502,315.16,True
2440.1,18196,1,112.71,False
2440.1,18313,120,6814.91,True
2440.1,18338,120,6828.51,True
2440.1,18360,120,6952.37,True
2440.1,18608,120,6875.09,True
2440.1,21879,10113,17.01,False
2445.1,17703,120,6846.46,True
2445.1,18277,120,6812.98,True
2445.1,18418,120,6924.66,True
2445.1,18533,120,6849.12,True
2450.1,17376,1,136.73,False
2450.1,18048,120,6858.81,True
2450.1,18221,120,6876.45,True
2450.1,18363,120,6943.0,True
2450.1,18466,120,6911.0,True
2450.1,18515,120,6950.08,True
2450.1,18593,120,6914.16,True
2450.1,18600,120,6912.7,True
2450.1,18635,120,6935.47,True
2450.1,18687,120,6856.98,True
2450.1,18689,120,6866.41,True
2450.1,18713,120,6900.91,True
2455.1,18028,120,6948.82,True
2455.1,18131,120,6868.73,True
2455.1,18398,120,6827.34,True
2455.1,18431,120,6897.63,True
2455.1,18464,120,6835.95,True
