sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,4,0,55.123474
15,15.000000,0,0.000000,0,52,0,56.644716
30,15.000000,3,720.000000,0,97,0,59.116416
45,15.000000,24,5760.000000,9,124,2,48.351357
60,15.000000,19,4560.000000,26,165,5,43.257331
75,15.000000,37,8880.000000,39,203,0,44.839677
90,15.000000,44,10560.000000,71,219,5,44.469294
105,15.000000,36,8640.000000,102,254,4,40.474331
120,15.000000,36,8640.000000,124,286,9,35.547838
135,15.000000,68,16320.000000,126,303,6,37.737849
150,15.000000,72,17280.000000,172,304,13,41.376891
165,15.000000,41,9840.000000,220,303,11,40.053348
180,15.000000,41,9840.000000,237,290,17,36.863246
195,15.000000,65,15600.000000,245,333,6,35.236922
210,15.000000,41,9840.000000,255,358,5,37.162423
225,15.000000,37,8880.000000,277,352,9,33.890082
240,15.000000,39,9360.000000,303,353,3,28.906974
255,15.000000,60,14400.000000,283,355,10,29.694860
270,15.000000,81,19440.000000,292,387,20,35.896838
285,15.000000,82,19680.000000,300,422,19,37.149435
300,15.000000,32,7680.000000,306,417,28,35.681092
315,15.000000,53,12720.000000,320,417,13,32.110850
330,15.000000,58,13920.000000,330,425,10,31.360511
345,15.000000,61,14640.000000,334,444,3,27.769161
360,15.000000,50,12000.000000,344,472,6,27.017201
375,15.000000,61,14640.000000,333,471,11,23.946439
390,15.000000,59,14160.000000,335,495,29,28.296076
405,15.000000,63,15120.000000,341,511,35,29.629049
420,15.000000,45,10800.000000,357,495,30,28.665172
435,15.000000,36,8640.000000,356,496,16,26.349140
450,15.000000,52,12480.000000,363,520,15,28.389386
465,15.000000,39,9360.000000,376,545,7,25.187868
480,15.000000,29,6960.000000,406,540,3,21.689256
495,15.000000,46,11040.000000,393,528,9,19.876685
510,15.000000,62,14880.000000,387,556,29,23.472164
525,15.000000,97,23280.000000,391,600,33,26.124117
540,15.000000,31,7440.000000,391,582,44,24.299720
555,15.000000,31,7440.000000,407,564,29,22.934798
570,15.000000,43,10320.000000,405,602,12,24.271600
585,15.000000,62,14880.000000,406,620,4,21.893503
600,15.000000,41,9840.000000,409,635,10,20.628721
615,15.000000,60,14400.000000,399,618,5,17.786860
630,15.000000,80,19200.000000,390,642,26,21.622562
645,15.000000,48,11520.000000,397,652,36,22.095354
660,15.000000,44,10560.000000,408,644,34,21.421259
675,15.000000,57,13680.000000,432,645,22,21.029139
690,15.000000,61,14640.000000,429,675,5,23.002532
705,15.000000,52,12480.000000,429,681,7,20.789479
720,15.000000,51,12240.000000,438,695,9,18.540006
735,15.000000,48,11520.000000,448,668,6,16.330868
750,15.000000,69,16560.000000,424,673,20,18.952075
765,15.000000,92,22080.000000,417,721,28,21.235968
780,15.000000,63,15120.000000,416,707,32,22.397892
795,15.000000,23,5520.000000,459,698,31,20.799422
810,15.000000,32,7680.000000,462,703,14,20.737005
825,15.000000,39,9360.000000,473,709,4,18.152706
840,15.000000,34,8160.000000,473,700,12,16.240953
855,15.000000,36,8640.000000,479,697,6,13.696863
870,15.000000,76,18240.000000,438,698,18,16.405661
885,15.000000,94,22560.000000,423,739,35,18.943572
900,15.000000,70,16800.000000,440,742,29,18.775124
