sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
5,28,0,9,0,19,0,57.569272,62.757569,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
10,54,0,16,0,38,0,60.539204,77.719340,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
15,86,0,24,0,62,0,62.551179,87.972739,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
20,113,0,31,0,82,0,64.128854,96.183137,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
25,139,0,36,0,101,2,65.255097,99.863436,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
30,163,0,40,0,119,4,64.888392,103.273682,0,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
35,191,1,45,2,136,7,63.297472,104.749738,3,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
40,217,6,51,3,146,11,59.595896,104.115777,11,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
45,240,12,60,5,148,15,57.841437,102.178287,26,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
50,264,20,66,8,156,14,56.843261,104.515368,36,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
55,295,30,73,9,172,11,53.350862,105.268453,45,VISSIM_ADAPTER_STACKELBERG,ok,3.35998
60,326,32,83,8,191,12,52.205243,104.781802,63,VISSIM_ADAPTER_STACKELBERG,ok,3.038173
65,361,34,90,5,216,16,52.178477,103.987263,76,VISSIM_ADAPTER_STACKELBERG,ok,3.038173
70,387,39,94,3,231,20,51.394363,105.501739,89,VISSIM_ADAPTER_STACKELBERG,ok,3.038173
75,420,40,104,4,247,25,52.028723,106.992785,108,VISSIM_ADAPTER_STACKELBERG,ok,3.038173
80,447,42,108,9,260,28,51.584760,108.317490,124,VISSIM_ADAPTER_STACKELBERG,ok,3.038173
