sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,2,0,4,0,55.365052,56.092435,0,VISSIM_ADAPTER_WU,ok,0.685707
5,25,0,8,0,17,0,58.237131,65.131551,0,VISSIM_ADAPTER_WU,ok,0.685707
10,53,0,18,0,35,0,60.424052,74.605627,0,VISSIM_ADAPTER_WU,ok,0.685707
15,81,0,29,0,52,0,63.490287,82.981622,0,VISSIM_ADAPTER_WU,ok,0.685707
20,103,0,31,0,72,0,66.375765,98.052898,0,VISSIM_ADAPTER_WU,ok,0.685707
25,118,0,34,0,82,2,67.974568,102.538935,0,VISSIM_ADAPTER_WU,ok,0.685707
30,140,0,40,0,97,3,66.605400,101.472391,0,VISSIM_ADAPTER_WU,ok,0.685707
35,166,1,44,1,111,9,64.622938,100.279386,3,VISSIM_ADAPTER_WU,ok,0.685707
40,186,5,52,3,116,10,61.547204,100.682001,10,VISSIM_ADAPTER_WU,ok,0.685707
45,208,9,59,6,124,10,59.395920,102.765483,29,VISSIM_ADAPTER_WU,ok,0.685707
50,234,15,64,7,136,12,57.309710,102.223617,36,VISSIM_ADAPTER_WU,ok,0.685707
55,264,22,74,8,149,11,56.153001,100.826980,46,VISSIM_ADAPTER_WU,ok,0.685707
60,292,26,81,12,165,8,55.323344,101.856812,62,VISSIM_ADAPTER_WU,ok,0.752181
65,320,25,90,11,179,15,55.440550,102.791294,48,VISSIM_ADAPTER_WU,ok,0.752181
70,351,28,98,8,194,23,57.651081,104.827778,43,VISSIM_ADAPTER_WU,ok,0.752181
75,382,41,107,6,209,19,57.803837,104.540787,39,VISSIM_ADAPTER_WU,ok,0.752181
80,410,53,110,4,219,24,58.996575,106.276550,46,VISSIM_ADAPTER_WU,ok,0.752181
85,434,56,112,3,224,39,59.926797,107.843251,49,VISSIM_ADAPTER_WU,ok,0.752181
90,458,70,118,6,230,34,60.482326,106.839854,60,VISSIM_ADAPTER_WU,ok,0.752181
95,488,83,123,10,239,33,59.127371,105.818135,76,VISSIM_ADAPTER_WU,ok,0.752181
100,512,98,130,12,247,25,56.515045,100.522806,93,VISSIM_ADAPTER_WU,ok,0.752181
105,533,106,132,9,260,26,53.469694,98.388474,107,VISSIM_ADAPTER_WU,ok,0.752181
110,552,115,131,4,271,31,52.118590,96.081634,129,VISSIM_ADAPTER_WU,ok,0.752181
115,581,122,134,8,287,30,50.170041,92.569672,138,VISSIM_ADAPTER_WU,ok,0.752181
120,603,124,142,13,292,32,47.340942,89.203415,161,VISSIM_ADAPTER_WU,ok,0.824341
125,626,136,146,17,308,19,44.094360,88.588320,172,VISSIM_ADAPTER_WU,ok,0.824341
130,645,119,150,16,304,56,43.111816,84.343907,148,VISSIM_ADAPTER_WU,ok,0.824341
135,663,127,144,21,312,59,43.352260,79.043190,148,VISSIM_ADAPTER_WU,ok,0.824341
140,678,135,145,27,313,58,42.863832,73.817356,136,VISSIM_ADAPTER_WU,ok,0.824341
145,692,156,142,32,310,52,41.305867,68.184055,147,VISSIM_ADAPTER_WU,ok,0.824341
150,715,174,142,36,315,48,41.352593,63.889129,153,VISSIM_ADAPTER_WU,ok,0.824341
155,734,183,142,36,312,61,40.898960,59.289788,163,VISSIM_ADAPTER_WU,ok,0.824341
160,753,204,145,39,308,57,39.851549,56.171575,167,VISSIM_ADAPTER_WU,ok,0.824341
165,774,219,152,41,311,51,39.212781,54.549686,188,VISSIM_ADAPTER_WU,ok,0.824341
170,787,225,155,48,306,53,37.475985,52.428643,204,VISSIM_ADAPTER_WU,ok,0.824341
175,790,227,159,50,295,59,36.415437,52.536124,232,VISSIM_ADAPTER_WU,ok,0.824341
180,809,234,165,52,298,60,35.675287,51.696980,248,VISSIM_ADAPTER_WU,ok,0.878405
185,821,243,167,56,306,49,34.009835,52.067795,266,VISSIM_ADAPTER_WU,ok,0.878405
190,834,243,168,54,317,52,33.042232,52.077417,241,VISSIM_ADAPTER_WU,ok,0.878405
195,853,241,165,46,334,67,34.340719,55.985961,218,VISSIM_ADAPTER_WU,ok,0.878405
200,872,239,169,45,352,67,36.267055,57.667723,233,VISSIM_ADAPTER_WU,ok,0.878405
205,887,247,175,37,360,68,37.917941,60.049571,239,VISSIM_ADAPTER_WU,ok,0.878405
210,895,256,167,27,376,69,38.921490,61.739109,257,VISSIM_ADAPTER_WU,ok,0.878405
215,885,268,162,19,375,61,39.255902,64.206555,264,VISSIM_ADAPTER_WU,ok,0.878405
220,887,273,161,11,386,56,39.495546,66.109840,283,VISSIM_ADAPTER_WU,ok,0.878405
225,893,289,162,11,387,44,38.609823,66.923420,293,VISSIM_ADAPTER_WU,ok,0.878405
230,902,292,162,7,393,48,37.808535,67.243381,315,VISSIM_ADAPTER_WU,ok,0.878405
235,898,306,156,4,394,38,36.217300,68.499697,325,VISSIM_ADAPTER_WU,ok,0.878405
240,901,311,149,7,392,42,34.850588,70.255130,346,VISSIM_ADAPTER_WU,ok,0.881128
245,902,314,146,7,392,43,33.687700,72.342316,363,VISSIM_ADAPTER_WU,ok,0.881128
250,895,325,141,10,392,27,31.336011,71.879696,357,VISSIM_ADAPTER_WU,ok,0.881128
255,899,298,146,16,371,68,31.948841,74.546871,322,VISSIM_ADAPTER_WU,ok,0.881128
260,910,293,143,25,379,70,33.259715,75.957297,293,VISSIM_ADAPTER_WU,ok,0.881128
265,921,297,142,33,386,63,34.226965,77.050646,282,VISSIM_ADAPTER_WU,ok,0.881128
270,935,303,138,40,393,61,35.636504,78.615348,275,VISSIM_ADAPTER_WU,ok,0.881128
275,955,312,137,42,403,61,37.299273,80.475933,257,VISSIM_ADAPTER_WU,ok,0.881128
280,968,317,140,43,403,65,38.005798,81.033633,244,VISSIM_ADAPTER_WU,ok,0.881128
285,991,317,137,44,423,70,38.356618,82.147964,252,VISSIM_ADAPTER_WU,ok,0.881128
290,1009,321,138,44,440,66,38.722937,85.687416,246,VISSIM_ADAPTER_WU,ok,0.881128
295,1009,318,134,51,433,73,37.602910,85.124596,266,VISSIM_ADAPTER_WU,ok,0.881128
300,1013,317,129,53,436,78,37.093296,84.178462,288,VISSIM_ADAPTER_WU,ok,0.893738
305,1014,321,126,56,431,80,36.712472,85.935042,300,VISSIM_ADAPTER_WU,ok,0.893738
310,1023,336,127,62,440,58,34.572100,86.259000,327,VISSIM_ADAPTER_WU,ok,0.893738
315,1037,333,134,60,438,72,33.917317,87.904315,304,VISSIM_ADAPTER_WU,ok,0.893738
320,1040,330,142,57,438,73,34.674502,88.190988,291,VISSIM_ADAPTER_WU,ok,0.893738
325,1042,334,146,55,439,68,35.315505,86.314107,294,VISSIM_ADAPTER_WU,ok,0.893738
330,1042,336,142,51,446,67,35.214949,84.980920,313,VISSIM_ADAPTER_WU,ok,0.893738
335,1036,336,142,40,449,69,34.853061,82.851017,341,VISSIM_ADAPTER_WU,ok,0.893738
340,1044,344,144,36,460,60,34.252232,84.526367,349,VISSIM_ADAPTER_WU,ok,0.893738
345,1053,342,143,30,475,63,33.999317,86.482761,385,VISSIM_ADAPTER_WU,ok,0.893738
350,1070,350,139,26,497,58,33.149523,86.176147,408,VISSIM_ADAPTER_WU,ok,0.893738
355,1066,358,134,24,498,52,31.815460,87.434166,439,VISSIM_ADAPTER_WU,ok,0.893738
360,1081,361,129,22,516,53,31.210148,89.480671,446,VISSIM_ADAPTER_WU,ok,0.852366
365,1093,371,134,20,525,43,30.707835,91.021810,472,VISSIM_ADAPTER_WU,ok,0.852366
370,1086,376,133,16,516,45,29.366739,92.218152,500,VISSIM_ADAPTER_WU,ok,0.852366
375,1085,382,136,18,509,40,28.137549,95.298044,492,VISSIM_ADAPTER_WU,ok,0.852366
380,1089,358,135,23,495,78,29.163095,99.037899,476,VISSIM_ADAPTER_WU,ok,0.852366
385,1100,364,135,33,499,69,29.921158,98.268149,452,VISSIM_ADAPTER_WU,ok,0.852366
390,1123,363,144,44,512,60,30.612506,94.176169,426,VISSIM_ADAPTER_WU,ok,0.852366
395,1129,363,141,51,510,64,31.568606,93.713406,429,VISSIM_ADAPTER_WU,ok,0.852366
400,1141,362,143,53,513,70,32.873416,95.768130,416,VISSIM_ADAPTER_WU,ok,0.852366
405,1164,361,146,57,524,76,33.270363,97.310817,412,VISSIM_ADAPTER_WU,ok,0.852366
410,1194,374,151,61,542,66,33.919637,97.780477,419,VISSIM_ADAPTER_WU,ok,0.852366
415,1214,373,157,64,544,76,34.053397,96.198616,407,VISSIM_ADAPTER_WU,ok,0.852366
420,1205,378,153,68,531,75,32.853863,91.747218,420,VISSIM_ADAPTER_WU,ok,0.841456
