sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,2.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,2.000000,10.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,2.000000,10.000000,120.000000,163,0,7,0,156,0,54.077702,113.592995,0
45,2400.000000,600.000000,2.000000,10.000000,120.000000,260,14,16,7,211,12,47.521665,95.852833,20
60,2400.000000,600.000000,2.000000,10.000000,120.000000,324,47,14,16,231,16,39.540264,112.990048,70
75,2400.000000,600.000000,2.000000,10.000000,120.000000,376,66,13,23,248,26,33.946725,116.416328,98
90,2400.000000,600.000000,2.000000,10.000000,120.000000,452,97,15,29,279,32,35.851881,103.683907,124
105,2400.000000,600.000000,2.000000,10.000000,120.000000,520,127,15,29,315,34,33.932601,95.149708,150
120,2400.000000,600.000000,2.000000,10.000000,120.000000,563,144,20,37,323,39,26.676000,100.560163,204
135,2400.000000,600.000000,2.000000,10.000000,120.000000,617,160,18,47,350,42,20.946187,111.229867,255
150,2400.000000,600.000000,2.000000,10.000000,120.000000,684,186,20,48,377,53,21.998920,106.670349,288
165,2400.000000,600.000000,2.000000,10.000000,120.000000,760,217,23,55,417,48,21.030115,107.385310,342
180,2400.000000,600.000000,2.000000,10.000000,120.000000,829,247,18,64,456,44,17.810738,105.422799,435
195,2400.000000,600.000000,2.000000,10.000000,120.000000,913,255,17,55,518,68,17.881130,101.823025,451
210,2400.000000,600.000000,2.000000,10.000000,120.000000,983,288,17,48,555,75,18.323514,105.395676,498
225,2400.000000,600.000000,2.000000,10.000000,120.000000,1048,326,13,44,591,74,14.520383,109.468014,589
240,2400.000000,600.000000,2.000000,10.000000,120.000000,1091,359,13,41,611,67,12.041854,111.164309,664
255,2400.000000,600.000000,2.000000,10.000000,120.000000,1154,376,19,42,649,68,10.141801,103.096204,694
270,2400.000000,600.000000,2.000000,10.000000,120.000000,1204,393,25,47,668,71,9.494963,108.931033,785
285,2400.000000,600.000000,2.000000,10.000000,120.000000,1238,417,18,48,682,73,9.145131,114.892472,823
300,2400.000000,600.000000,2.000000,10.000000,120.000000,1287,439,16,54,706,72,8.726108,104.420951,889
315,2400.000000,600.000000,2.000000,10.000000,120.000000,1339,448,16,51,739,85,8.178078,106.413581,916
330,2400.000000,600.000000,2.000000,10.000000,120.000000,1375,474,18,46,752,85,8.473765,111.937202,988
