sim_sec,site,link,green_sec,cycle_sec,interval_sec,passage_count,release_rate_vph,queue_count,presence_count,downstream_count,mean_speed_kph
1,D,25,2.000000,10,1.000000,0,0.000000,0,0,0,0.000000
1,F,31,10.000000,10,1.000000,0,0.000000,0,0,0,0.000000
15,D,25,2.000000,10,14.000000,0,0.000000,0,0,0,0.000000
15,F,31,10.000000,10,14.000000,0,0.000000,0,0,0,0.000000
30,D,25,2.000000,10,15.000000,0,0.000000,0,0,0,0.000000
30,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
45,D,25,2.000000,10,15.000000,0,0.000000,6,0,0,47.143067
45,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
60,D,25,2.000000,10,15.000000,1,240.000000,14,3,0,17.184767
60,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
75,D,25,2.000000,10,15.000000,2,480.000000,16,2,1,6.454892
75,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
90,D,25,2.000000,10,15.000000,1,240.000000,23,3,0,8.156945
90,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
105,D,25,2.000000,10,15.000000,3,720.000000,26,3,2,7.631694
105,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
120,D,25,2.000000,10,15.000000,1,240.000000,33,6,0,4.904977
120,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
135,D,25,2.000000,10,15.000000,4,960.000000,35,4,2,7.441746
135,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
150,D,25,2.000000,10,15.000000,1,240.000000,36,6,0,3.068010
150,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
165,D,25,2.000000,10,15.000000,4,960.000000,38,4,1,5.056267
165,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
180,D,25,2.000000,10,15.000000,1,240.000000,43,5,0,2.004863
180,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
195,D,25,2.000000,10,15.000000,3,720.000000,41,4,1,2.759374
195,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
210,D,25,2.000000,10,15.000000,2,480.000000,42,6,0,2.372985
210,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
225,D,25,2.000000,10,15.000000,4,960.000000,38,4,1,3.357414
225,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
240,D,25,2.000000,10,15.000000,3,720.000000,38,5,0,2.318990
240,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
255,D,25,2.000000,10,15.000000,4,960.000000,38,4,1,3.922992
255,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
270,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,3.021276
270,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
285,D,25,2.000000,10,15.000000,2,480.000000,39,5,1,4.062929
285,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
300,D,25,2.000000,10,15.000000,2,480.000000,43,6,0,1.795186
300,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
315,D,25,2.000000,10,15.000000,4,960.000000,39,4,1,3.612697
315,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
330,D,25,2.000000,10,15.000000,1,240.000000,41,6,0,1.928312
330,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
345,D,25,2.000000,10,15.000000,4,960.000000,39,4,1,3.644760
345,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
360,D,25,2.000000,10,15.000000,2,480.000000,41,6,0,2.394421
360,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
375,D,25,2.000000,10,15.000000,4,960.000000,40,4,1,3.454564
375,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
390,D,25,2.000000,10,15.000000,1,240.000000,40,6,0,3.315597
390,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
405,D,25,2.000000,10,15.000000,4,960.000000,38,4,1,3.758371
405,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
420,D,25,2.000000,10,15.000000,1,240.000000,40,5,0,2.267121
420,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
435,D,25,2.000000,10,15.000000,5,1200.000000,40,4,1,3.908134
435,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
450,D,25,2.000000,10,15.000000,2,480.000000,39,5,0,2.460108
450,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
465,D,25,2.000000,10,15.000000,3,720.000000,39,3,1,3.774821
465,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
480,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,3.020088
480,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
495,D,25,2.000000,10,15.000000,4,960.000000,39,4,1,3.421632
495,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
510,D,25,2.000000,10,15.000000,1,240.000000,41,6,0,3.262433
510,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
525,D,25,2.000000,10,15.000000,4,960.000000,41,4,1,3.159967
525,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
540,D,25,2.000000,10,15.000000,2,480.000000,39,5,0,2.579523
540,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
555,D,25,2.000000,10,15.000000,5,1200.000000,38,3,1,4.435688
555,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
570,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,2.637479
570,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
585,D,25,2.000000,10,15.000000,4,960.000000,41,4,2,4.369235
585,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
600,D,25,2.000000,10,15.000000,2,480.000000,39,6,0,3.068327
600,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
615,D,25,2.000000,10,15.000000,4,960.000000,38,4,1,3.927690
615,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
630,D,25,2.000000,10,15.000000,2,480.000000,42,6,0,2.706258
630,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
645,D,25,2.000000,10,15.000000,4,960.000000,40,4,1,2.991679
645,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
660,D,25,2.000000,10,15.000000,2,480.000000,39,6,0,2.138592
660,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
675,D,25,2.000000,10,15.000000,3,720.000000,40,4,1,3.381034
675,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
690,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,2.387247
690,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
705,D,25,2.000000,10,15.000000,3,720.000000,40,4,1,3.958721
705,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
720,D,25,2.000000,10,15.000000,2,480.000000,41,6,0,2.731322
720,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
735,D,25,2.000000,10,15.000000,4,960.000000,41,4,1,3.794148
735,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
750,D,25,2.000000,10,15.000000,1,240.000000,42,6,0,2.103718
750,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
765,D,25,2.000000,10,15.000000,4,960.000000,39,4,2,4.335816
765,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
780,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,2.824498
780,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
795,D,25,2.000000,10,15.000000,3,720.000000,41,4,1,3.422605
795,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
810,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,2.920537
810,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
825,D,25,2.000000,10,15.000000,4,960.000000,41,4,2,3.469342
825,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
840,D,25,2.000000,10,15.000000,2,480.000000,41,5,0,2.473962
840,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
855,D,25,2.000000,10,15.000000,4,960.000000,40,4,2,4.360080
855,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
870,D,25,2.000000,10,15.000000,2,480.000000,42,6,0,2.826661
870,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
885,D,25,2.000000,10,15.000000,3,720.000000,41,4,1,3.736463
885,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
900,D,25,2.000000,10,15.000000,2,480.000000,40,6,0,2.666275
900,F,31,10.000000,10,15.000000,0,0.000000,0,0,0,0.000000
