sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,60.000000,1600.000000,10.000000,10.000000,120.000000,1,0,1,0,0,0,58.153997,58.153997,0
15,60.000000,1600.000000,10.000000,10.000000,120.000000,18,0,16,0,2,0,73.017940,75.647997,0
30,60.000000,1600.000000,10.000000,10.000000,120.000000,32,0,26,0,2,4,97.036792,96.772388,0
45,60.000000,1600.000000,10.000000,10.000000,120.000000,51,0,40,2,5,4,94.541723,101.973385,0
60,60.000000,1600.000000,10.000000,10.000000,120.000000,68,1,54,6,5,2,90.771069,103.792278,4
75,60.000000,1600.000000,10.000000,10.000000,120.000000,82,6,57,0,6,13,100.598838,106.789236,3
90,60.000000,1600.000000,10.000000,10.000000,120.000000,88,5,53,2,9,19,109.990331,117.179318,3
105,60.000000,1600.000000,10.000000,10.000000,120.000000,100,7,64,5,17,7,107.706476,114.283996,3
120,60.000000,1600.000000,10.000000,10.000000,120.000000,91,10,57,3,13,8,104.018876,113.374965,5
135,60.000000,1600.000000,10.000000,10.000000,120.000000,85,12,50,11,5,7,96.402600,119.039715,3
150,60.000000,1600.000000,10.000000,10.000000,120.000000,91,13,53,15,5,5,82.544572,115.640802,17
165,60.000000,1600.000000,10.000000,10.000000,120.000000,95,14,51,19,6,5,75.487450,114.963449,23
180,60.000000,1600.000000,10.000000,10.000000,120.000000,107,15,53,20,8,11,75.311515,114.706829,28
195,60.000000,1600.000000,10.000000,10.000000,120.000000,108,20,49,6,16,17,90.762619,115.814142,1
210,60.000000,1600.000000,10.000000,10.000000,120.000000,112,24,55,2,19,12,98.205817,109.528796,4
225,60.000000,1600.000000,10.000000,10.000000,120.000000,109,23,57,1,16,12,93.751753,110.249242,13
240,60.000000,1600.000000,10.000000,10.000000,120.000000,106,24,59,3,12,8,87.036975,105.279590,17
255,60.000000,1600.000000,10.000000,10.000000,120.000000,121,14,71,9,12,15,84.924599,101.111821,3
270,60.000000,1600.000000,10.000000,10.000000,120.000000,126,12,68,14,19,13,85.597285,107.018181,11
285,60.000000,1600.000000,10.000000,10.000000,120.000000,126,12,66,24,11,13,80.109030,110.468263,19
300,60.000000,1600.000000,10.000000,10.000000,120.000000,130,11,70,32,7,10,73.214645,109.527936,37
315,60.000000,1600.000000,10.000000,10.000000,120.000000,131,13,62,23,10,23,80.341510,112.698026,5
330,60.000000,1600.000000,10.000000,10.000000,120.000000,134,26,62,6,29,11,93.123346,107.433181,3
345,60.000000,1600.000000,10.000000,10.000000,120.000000,128,20,62,0,38,8,97.719006,111.088285,7
360,60.000000,1600.000000,10.000000,10.000000,120.000000,99,16,54,2,20,7,93.210178,110.531620,12
375,60.000000,1600.000000,10.000000,10.000000,120.000000,102,13,57,7,11,14,89.646718,107.818520,2
390,60.000000,1600.000000,10.000000,10.000000,120.000000,110,12,60,11,15,12,83.861150,105.291840,10
405,60.000000,1600.000000,10.000000,10.000000,120.000000,118,13,65,20,9,11,74.915003,104.441955,19
420,60.000000,1600.000000,10.000000,10.000000,120.000000,129,12,69,26,9,13,73.085277,102.638236,27
435,60.000000,1600.000000,10.000000,10.000000,120.000000,144,16,71,22,8,27,79.592210,106.601626,6
450,60.000000,1600.000000,10.000000,10.000000,120.000000,152,25,67,15,29,16,85.358826,106.066751,5
465,60.000000,1600.000000,10.000000,10.000000,120.000000,149,24,67,11,36,11,84.748511,108.872658,12
480,60.000000,1600.000000,10.000000,10.000000,120.000000,142,33,71,1,26,11,88.437100,109.335223,18
495,60.000000,1600.000000,10.000000,10.000000,120.000000,135,19,67,9,12,28,83.276322,109.572660,4
