sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,2400.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,53.253911,58.153997,0
15,2400.000000,600.000000,10.000000,10.000000,120.000000,80,0,3,0,77,0,54.120255,103.451284,0
30,2400.000000,600.000000,10.000000,10.000000,120.000000,163,0,7,0,156,0,54.246084,113.592995,0
45,2400.000000,600.000000,10.000000,10.000000,120.000000,260,14,16,6,211,13,47.664890,95.852833,21
60,2400.000000,600.000000,10.000000,10.000000,120.000000,324,47,14,14,232,17,41.230401,112.990048,65
75,2400.000000,600.000000,10.000000,10.000000,120.000000,376,64,13,14,250,35,35.259587,116.416328,96
90,2400.000000,600.000000,10.000000,10.000000,120.000000,452,105,14,14,280,39,35.784917,105.824316,133
105,2400.000000,600.000000,10.000000,10.000000,120.000000,520,127,13,7,321,52,32.973227,94.013539,170
120,2400.000000,600.000000,10.000000,10.000000,120.000000,565,139,25,19,336,46,27.952056,97.998567,223
135,2400.000000,600.000000,10.000000,10.000000,120.000000,620,152,32,27,356,53,25.892299,103.519241,229
150,2400.000000,600.000000,10.000000,10.000000,120.000000,682,187,37,37,371,50,27.052533,102.957306,236
165,2400.000000,600.000000,10.000000,10.000000,120.000000,750,221,38,50,396,45,26.706403,104.505768,261
180,2400.000000,600.000000,10.000000,10.000000,120.000000,813,245,29,64,420,55,23.369556,105.106303,312
195,2400.000000,600.000000,10.000000,10.000000,120.000000,891,259,26,59,480,67,21.525670,103.795662,360
210,2400.000000,600.000000,10.000000,10.000000,120.000000,959,294,26,50,519,70,21.073861,104.323361,418
225,2400.000000,600.000000,10.000000,10.000000,120.000000,1019,322,22,50,556,69,17.509256,98.498983,497
240,2400.000000,600.000000,10.000000,10.000000,120.000000,1061,345,25,53,575,63,13.879884,103.728892,609
255,2400.000000,600.000000,10.000000,10.000000,120.000000,1101,370,29,55,587,60,12.686420,100.179267,629
270,2400.000000,600.000000,10.000000,10.000000,120.000000,1154,408,36,54,599,57,12.728393,110.167937,683
285,2400.000000,600.000000,10.000000,10.000000,120.000000,1191,446,28,59,605,53,12.111576,112.405635,733
300,2400.000000,600.000000,10.000000,10.000000,120.000000,1244,471,25,65,626,57,12.180103,99.442896,738
315,2400.000000,600.000000,10.000000,10.000000,120.000000,1311,474,28,63,670,76,11.484013,101.295174,820
330,2400.000000,600.000000,10.000000,10.000000,120.000000,1365,493,32,56,700,84,10.961177,103.830842,902
345,2400.000000,600.000000,10.000000,10.000000,120.000000,1385,512,25,47,712,89,9.054847,112.117190,975
360,2400.000000,600.000000,10.000000,10.000000,120.000000,1399,512,26,45,704,112,7.636405,107.366708,1007
375,2400.000000,600.000000,10.000000,10.000000,120.000000,1429,502,28,46,713,140,8.645093,104.654479,990
390,2400.000000,600.000000,10.000000,10.000000,120.000000,1469,512,30,53,728,146,9.083772,102.384394,1005
405,2400.000000,600.000000,10.000000,10.000000,120.000000,1525,531,30,57,762,145,7.986993,99.079582,1099
420,2400.000000,600.000000,10.000000,10.000000,120.000000,1553,555,36,64,776,122,7.833741,104.349948,1125
435,2400.000000,600.000000,10.000000,10.000000,120.000000,1556,573,34,59,766,124,8.039832,105.615112,1139
450,2400.000000,600.000000,10.000000,10.000000,120.000000,1589,587,36,52,787,127,8.040813,104.163179,1177
465,2400.000000,600.000000,10.000000,10.000000,120.000000,1619,595,36,51,817,120,7.380820,108.672359,1247
480,2400.000000,600.000000,10.000000,10.000000,120.000000,1635,593,35,57,821,129,6.811265,105.964638,1287
495,2400.000000,600.000000,10.000000,10.000000,120.000000,1641,584,29,59,821,148,6.623384,101.091155,1267
510,2400.000000,600.000000,10.000000,10.000000,120.000000,1658,590,34,61,811,162,6.767116,98.722488,1283
525,2400.000000,600.000000,10.000000,10.000000,120.000000,1681,609,28,64,818,162,6.347607,103.464084,1300
540,2400.000000,600.000000,10.000000,10.000000,120.000000,1700,634,26,69,829,142,5.869486,107.992168,1336
555,2400.000000,600.000000,10.000000,10.000000,120.000000,1711,652,29,60,827,143,5.701105,98.594794,1316
570,2400.000000,600.000000,10.000000,10.000000,120.000000,1732,651,29,54,852,146,6.503802,104.412257,1369
585,2400.000000,600.000000,10.000000,10.000000,120.000000,1749,654,29,52,869,145,5.856940,99.975137,1414
600,2400.000000,600.000000,10.000000,10.000000,120.000000,1752,659,31,53,874,135,5.580020,108.037208,1442
615,2400.000000,600.000000,10.000000,10.000000,120.000000,1764,658,31,52,874,149,5.449253,102.603168,1443
630,2400.000000,600.000000,10.000000,10.000000,120.000000,1771,662,32,56,860,161,5.770901,99.913584,1419
645,2400.000000,600.000000,10.000000,10.000000,120.000000,1803,672,34,64,873,160,5.242605,99.746711,1470
660,2400.000000,600.000000,10.000000,10.000000,120.000000,1821,691,31,67,884,148,4.764082,107.594397,1501
675,2400.000000,600.000000,10.000000,10.000000,120.000000,1839,695,38,68,882,156,5.180597,103.137796,1505
690,2400.000000,600.000000,10.000000,10.000000,120.000000,1849,698,39,51,891,170,6.414485,102.427336,1502
705,2400.000000,600.000000,10.000000,10.000000,120.000000,1844,698,33,52,899,162,6.550364,109.093315,1507
720,2400.000000,600.000000,10.000000,10.000000,120.000000,1826,699,24,58,881,164,5.806428,106.020340,1513
735,2400.000000,600.000000,10.000000,10.000000,120.000000,1828,702,28,55,883,160,5.183165,106.069974,1518
750,2400.000000,600.000000,10.000000,10.000000,120.000000,1817,698,26,60,858,175,4.652514,103.753041,1500
765,2400.000000,600.000000,10.000000,10.000000,120.000000,1836,701,27,65,867,176,4.259333,101.239006,1526
780,2400.000000,600.000000,10.000000,10.000000,120.000000,1859,706,23,66,892,172,3.782256,94.221599,1578
795,2400.000000,600.000000,10.000000,10.000000,120.000000,1879,708,27,71,907,166,4.092451,101.144342,1584
810,2400.000000,600.000000,10.000000,10.000000,120.000000,1884,704,31,55,922,172,5.221592,103.547933,1567
825,2400.000000,600.000000,10.000000,10.000000,120.000000,1875,697,28,51,932,167,5.150771,107.614671,1589
840,2400.000000,600.000000,10.000000,10.000000,120.000000,1859,706,28,49,915,161,4.226052,107.582620,1590
855,2400.000000,600.000000,10.000000,10.000000,120.000000,1865,713,28,51,915,158,3.867022,108.564651,1593
870,2400.000000,600.000000,10.000000,10.000000,120.000000,1865,707,29,57,906,166,3.882503,109.922493,1598
885,2400.000000,600.000000,10.000000,10.000000,120.000000,1885,707,25,59,926,168,3.477333,103.079329,1619
900,2400.000000,600.000000,10.000000,10.000000,120.000000,1902,711,28,64,938,161,3.464349,107.516149,1655
