sec,link_or_cell,n,stop_le1_kph,slow_lt30_kph,mean_speed_kph
2504,359,2,0,0,41.894999999999996
2504,364,2,2,2,0.0
2504,367,1,1,1,0.0
2504,387,3,0,0,77.37
2504,39,11,1,1,44.78545454545454
2504,40,26,17,20,10.547307692307694
2504,403,11,2,2,34.625454545454545
2504,404,2,0,0,40.875
2504,407,2,0,0,61.190000000000005
2504,409,3,0,0,41.53
2504,413,1,0,0,76.91
2504,416,3,0,0,45.73
2504,420,8,0,0,58.995
2504,423,4,0,0,42.7575
2504,425,2,2,2,0.0
2504,426,2,0,0,53.495000000000005
2504,427,8,0,0,41.04625
2504,46,4,4,4,0.0
2504,47,21,8,11,30.764761904761908
2504,52,21,13,14,18.343333333333334
2504,56,1,0,0,40.69
2504,57,1,1,1,0.0
2504,58,11,0,0,45.443636363636365
2504,61,12,0,2,40.255833333333335
2504,68,1,0,0,38.94
2504,69,21,0,0,42.259047619047614
2504,70,5,0,0,52.162
2504,71,13,10,13,3.1984615384615385
2504,74,149,0,0,97.6555033557047
2504,78,3,0,0,42.88666666666666
2504,E8,88,30,77,13.5125
2504,E9,25,5,8,63.023999999999994
2505,100,6,0,1,37.87166666666666
2505,10025,1,0,0,45.53
2505,10118,11,0,0,47.65909090909091
2505,10187,1,0,0,44.94
2505,10210,1,0,0,33.18
2505,10211,2,0,0,43.05
2505,10216,1,0,0,42.56
2505,10247,1,0,0,72.73
2505,10260,1,0,0,32.66
2505,10280,4,4,4,0.0
2505,10343,2,2,2,0.0
2505,10370,1,0,0,30.65
2505,10372,1,0,0,43.83
2505,10388,1,0,0,42.48
2505,10402,1,0,0,42.29
2505,10403,2,0,0,41.2
2505,10480,2,0,0,40.165000000000006
2505,10481,42,21,40,7.740714285714286
2505,10482,4,0,0,41.1675
2505,10483,3,0,0,123.89666666666666
2505,10484,6,0,1,35.626666666666665
2505,10491,8,0,3,29.1375
2505,10499,1,0,0,42.83
2505,10501,4,0,0,60.64
2505,10508,2,0,0,42.05
2505,10514,1,1,1,0.0
2505,10517,4,2,4,6.4475
2505,10520,5,5,5,0.0
2505,10523,5,5,5,0.0
2505,10539,2,0,0,38.915000000000006
2505,10540,1,0,0,45.96
2505,10547,1,0,0,43.06
2505,10559,1,0,0,42.91
2505,10579,2,0,0,41.415
2505,10586,1,0,0,46.77
2505,10593,1,1,1,0.0
2505,10595,1,0,0,40.7
2505,10621,4,0,0,39.74
2505,10638,1,0,0,30.95
2505,10639,1,0,0,30.34
2505,10643,4,0,0,64.7125
2505,10644,15,0,2,33.63733333333333
2505,10646,7,0,0,38.715714285714284
2505,10649,2,0,0,40.095
2505,10650,2,0,0,54.33
2505,10682,21,5,20,11.194761904761904
2505,10686,1,0,0,116.99
2505,10699,3,0,0,109.20333333333333
2505,10771,1,0,0,84.44
2505,119,10,0,0,76.92999999999999
2505,120,246,0,1,99.0140243902439
2505,121,6,0,1,40.75
2505,1210006903,5,0,0,43.328
2505,1210008202,2,0,0,40.61
2505,1210008303,4,0,4,15.195
2505,1210008401,12,1,1,38.29916666666667
2505,1210008501,2,0,0,41.685
2505,1210008703,5,5,5,0.0
2505,1210009403,7,0,1,34.074285714285715
2505,1210009503,2,0,0,49.35
2505,1210009700,1,1,1,0.0
2505,1210012001,2,1,1,19.22
2505,1210012101,3,0,0,65.62666666666667
2505,1210012600,4,0,0,39.65
2505,1210012700,5,0,0,55.638
2505,1210014303,2,0,0,42.69
2505,1210018302,7,7,7,0.0
2505,121008402,1,0,0,44.11
2505,122,3,3,3,0.0
2505,1220000201,4,3,3,26.855
2505,1220000402,3,0,0,55.36333333333334
2505,1220006503,5,4,4,11.238
2505,1220006803,5,0,0,38.592
2505,1220006903,9,6,6,11.792222222222222
2505,1220007104,8,1,4,36.65
2505,1220007200,39,38,39,0.02897435897435897
2505,1220007402,2,2,2,0.0
2505,1220007501,14,6,10,15.374285714285715
2505,1220008201,1,1,1,0.0
2505,1220008202,2,0,0,36.46
2505,1220008203,1,0,0,47.35
2505,1220008401,1,0,0,42.76
2505,1220008402,1,0,0,44.02
2505,1220008501,3,0,0,38.28333333333333
2505,1220008502,21,0,1,38.347142857142856
2505,1220008701,1,1,1,0.0
2505,1220008703,5,5,5,0.0
2505,1220009403,1,0,0,40.85
2505,1220011001,1,1,1,0.0
2505,1220011101,2,0,0,54.5
2505,1220011503,6,0,5,25.498333333333335
2505,1220012001,1,0,0,43.9
2505,1220012103,7,7,7,0.0
2505,1220012402,2,0,0,35.45
2505,1220012502,6,1,1,71.98666666666666
2505,1220012700,4,0,0,44.605000000000004
2505,1220014000,3,0,0,42.72666666666667
2505,1220014100,8,4,7,7.6275
2505,1220014201,14,8,9,16.094285714285714
2505,1220014203,6,0,0,41.36333333333334
2505,1220014303,3,1,1,29.669999999999998
2505,1220015000,1,1,1,0.59
2505,1220018201,3,0,0,41.48666666666667
2505,1220018301,2,0,0,42.575
2505,1220018302,2,0,0,34.004999999999995
2505,1220018401,4,4,4,0.1025
2505,1220018504,14,9,12,8.593571428571428
2505,1220043200,2,2,2,0.0
2505,124,4,0,0,64.7375
2505,126,1,0,0,42.87
2505,127,173,137,158,5.540809248554913
2505,129,5,0,0,41.168
2505,136,1,0,0,43.19
2505,138,1,0,1,19.63
2505,173,14,14,14,0.0
2505,176,5,5,5,0.0
2505,178,8,6,7,9.405000000000001
2505,182,1,0,0,67.15
2505,183,2,2,2,0.0
2505,2,428,116,299,30.30981308411215
2505,21,5,5,5,0.11599999999999999
2505,217,1,1,1,0.0
2505,236,1,0,0,40.58
2505,24,71,0,2,99.44957746478873
2505,254,1,0,0,41.05
2505,26,353,11,90,51.488271954674225
2505,29,6,1,3,28.683333333333334
2505,30,17,1,1,80.67588235294117
2505,31,11,0,2,40.484545454545454
2505,317,4,0,0,41.417500000000004
2505,32,21,0,0,39.86333333333333
2505,321,3,0,0,42.11666666666667
2505,322,21,21,21,0.0
2505,324,1,0,0,90.82
2505,325,15,8,15,3.844
2505,326,31,26,31,2.446774193548387
2505,329,34,30,33,1.6352941176470588
2505,337,3,0,0,42.266666666666666
2505,341,1,1,1,0.0
2505,353,5,0,0,44.88
2505,358,3,0,0,39.596666666666664
2505,359,1,0,0,40.77
2505,364,2,2,2,0.0
2505,367,1,1,1,0.0
2505,387,2,0,0,66.76
2505,39,11,1,1,44.700909090909086
2505,40,26,18,20,10.099230769230768
2505,403,11,2,2,34.691818181818185
2505,404,2,0,0,40.545
2505,407,2,0,0,60.47
2505,409,3,0,0,42.203333333333326
2505,413,1,0,0,76.91
2505,416,4,0,0,51.25
2505,420,9,0,0,65.73888888888888
2505,423,4,0,0,43.69
2505,425,2,2,2,0.0
2505,426,2,0,0,52.489999999999995
2505,427,8,0,1,37.48625
2505,46,4,4,4,0.0
2505,47,21,9,11,29.017142857142858
2505,52,21,13,14,17.906666666666666
2505,56,1,0,0,41.66
2505,57,1,1,1,0.0
2505,58,11,0,0,45.95454545454545
2505,61,12,0,2,40.431666666666665
2505,68,1,0,0,38.4
2505,69,21,0,0,42.59142857142857
2505,70,4,0,0,53.815
2505,71,13,11,13,1.6823076923076923
2505,74,148,0,0,97.41628378378378
2505,78,3,0,0,42.93
2505,E8,89,37,79,12.942247191011235
2505,E9,23,3,7,64.51086956521739
2506,100,6,0,0,37.91
2506,10118,10,0,0,48.355000000000004
2506,10119,1,0,0,32.35
2506,10210,1,0,0,33.18
2506,10211,1,0,0,43.73
2506,10231,2,0,0,40.525000000000006
2506,10260,1,0,0,40.31
2506,10280,4,4,4,0.0
2506,10343,2,2,2,0.0
2506,10367,1,0,0,43.67
2506,10370,1,0,1,29.77
2506,10372,2,0,0,40.92
2506,10381,1,0,0,40.94
2506,10388,1,0,0,41.43
2506,10402,1,0,0,41.48
2506,10403,1,0,0,41.76
2506,10480,2,0,0,40.44
2506,10481,42,23,39,7.149523809523809
2506,10482,4,0,0,41.677499999999995
2506,10483,3,0,0,93.72333333333334
2506,10484,6,0,1,36.74
2506,10491,8,0,3,31.19125
2506,10499,1,0,0,69.86
2506,10501,4,0,0,59.85
2506,10508,2,0,0,42.05
2506,10513,2,0,0,35.730000000000004
2506,10514,1,1,1,0.0
2506,10515,1,0,0,95.72
2506,10517,4,1,4,9.845
2506,10520,5,5,5,0.0
2506,10523,5,5,5,0.0
2506,10526,1,0,0,41.14
2506,10539,3,0,0,39.95666666666667
2506,10540,1,0,0,47.46
2506,10559,2,0,0,41.555
2506,10579,1,0,0,40.56
2506,10586,1,0,0,45.77
2506,10593,1,1,1,0.0
2506,10595,1,0,0,41.3
2506,10596,1,0,0,33.93
2506,10621,4,0,0,39.894999999999996
2506,10628,1,0,0,74.99
2506,10638,1,0,0,31.69
2506,10639,1,0,0,30.34
2506,10643,4,0,0,70.405
2506,10644,15,0,3,33.79866666666667
2506,10646,8,0,0,39.47875
2506,10649,2,0,0,39.739999999999995
2506,10650,1,0,0,44.84
2506,10657,1,0,0,66.18
2506,10682,21,7,20,8.43
2506,10686,1,0,0,116.94
2506,10699,2,0,0,89.82499999999999
2506,10771,1,0,0,90.53
2506,119,11,0,0,85.81272727272727
2506,120,246,0,1,99.21707317073171
2506,121,5,0,0,43.676
2506,1210006903,5,0,0,43.328
2506,1210008202,3,0,0,40.836666666666666
2506,1210008303,3,0,3,15.51
2506,1210008401,12,1,4,33.78916666666667
2506,1210008501,2,0,0,41.44
2506,1210008703,5,5,5,0.0
2506,1210009403,8,0,3,31.67375
2506,1210009503,3,0,0,57.51
2506,1210009700,1,1,1,0.0
2506,1210012001,1,1,1,0.0
2506,1210012101,3,0,0,68.75666666666666
2506,1210012600,4,0,0,39.65
2506,1210012700,4,0,0,53.1475
2506,1210014303,2,0,0,43.21
2506,1210018302,7,7,7,0.0
2506,121008402,2,0,0,44.525
2506,122,3,3,3,0.0
2506,1220000201,4,3,3,27.4125
2506,1220000402,3,0,0,56.85666666666666
2506,1220006503,5,4,4,9.324
2506,1220006803,3,0,0,39.38333333333333
2506,1220006903,9,6,6,11.33
2506,1220007104,8,2,4,31.5425
2506,1220007200,39,39,39,0.01
2506,1220007402,2,2,2,0.0
2506,1220007501,14,6,11,11.867857142857144
2506,1220008201,1,1,1,0.0
2506,1220008202,2,0,0,36.26
2506,1220008203,1,0,0,46.6
2506,1220008401,2,0,0,42.739999999999995
2506,1220008402,2,0,0,44.695
2506,1220008501,3,0,0,40.61
2506,1220008502,21,0,1,38.27142857142857
2506,1220008701,1,1,1,0.0
2506,1220008703,5,5,5,0.0
2506,1220011001,1,1,1,0.0
2506,1220011101,2,0,0,55.4
2506,1220011503,5,0,2,28.214
2506,1220012001,1,0,0,43.39
2506,1220012103,7,7,7,0.0
2506,1220012502,6,1,1,70.26666666666667
2506,1220012700,2,0,0,47.855000000000004
2506,1220014000,2,0,0,42.745000000000005
2506,1220014100,8,5,8,4.50375
2506,1220014201,14,8,9,15.373571428571427
2506,1220014203,5,0,0,41.298
2506,1220014303,3,1,1,29.97
2506,1220015000,1,1,1,0.0
2506,1220018201,3,0,0,41.75666666666667
2506,1220018301,3,0,0,43.13666666666666
2506,1220018302,3,0,0,36.583333333333336
2506,1220018401,4,4,4,0.0
2506,1220018504,14,10,12,5.673571428571429
2506,1220043200,2,2,2,0.0
2506,124,5,0,0,75.94200000000001
2506,126,1,0,0,43.65
2506,127,173,137,160,5.304797687861272
2506,129,5,0,0,41.00599999999999
2506,136,1,0,0,43.84
2506,138,1,0,1,14.85
2506,173,14,14,14,0.0
2506,176,5,5,5,0.0
2506,178,8,6,7,7.015
2506,182,1,0,0,68.4
2506,183,2,2,2,0.0
2506,2,428,96,305,30.48105140186916
2506,21,5,5,5,0.0
2506,217,1,1,1,0.0
2506,24,70,0,3,98.44357142857143
2506,254,1,0,0,41.12
2506,259,1,0,0,43.2
2506,26,353,12,89,50.8657507082153
2506,29,5,1,2,29.913999999999998
2506,30,18,1,1,80.23111111111112
2506,31,11,0,3,38.943636363636365
2506,317,4,0,0,41.265
2506,32,21,0,1,40.15904761904762
2506,321,3,0,0,40.91
2506,322,21,21,21,0.0
2506,325,15,11,15,2.054666666666667
2506,326,31,26,31,1.9541935483870967
2506,329,34,30,33,1.6685294117647058
2506,337,2,0,0,40.025
2506,341,1,1,1,0.0
2506,353,7,0,0,43.65571428571428
2506,358,3,0,0,40.306666666666665
2506,364,2,2,2,0.0
2506,367,1,1,1,0.0
2506,387,3,0,0,60.98666666666666
2506,39,11,1,1,44.596363636363634
2506,40,26,19,21,9.305
2506,403,11,2,2,34.74363636363636
2506,404,2,0,0,40.545
2506,407,3,0,0,61.126666666666665
2506,409,3,0,0,41.943333333333335
2506,416,4,0,0,51.4825
2506,420,9,0,0,66.0488888888889
2506,423,4,0,0,43.7975
2506,425,2,2,2,0.0
2506,426,2,0,0,51.59
2506,427,8,0,2,33.027499999999996
2506,46,4,4,4,0.0
2506,47,21,10,11,27.37809523809524
2506,52,20,13,14,14.5935
2506,56,1,0,0,42.62
2506,57,1,1,1,0.0
2506,58,11,0,0,46.04
2506,61,11,0,3,38.26454545454545
2506,68,1,0,0,37.87
2506,69,22,0,0,42.79181818181818
2506,70,4,0,0,52.3
2506,71,13,11,13,0.6561538461538461
2506,74,147,0,0,98.48748299319728
2506,78,3,0,0,43.0
2506,E8,90,22,82,14.538555555555556
2506,E9,22,3,6,64.50136363636364
2507,100,6,0,0,38.16166666666667
2507,10118,12,0,0,50.012499999999996
2507,10119,1,0,0,40.59
2507,10210,1,0,0,32.27
2507,10211,1,0,0,44.49
2507,10215,1,0,1,23.85
2507,10216,1,0,0,43.52
2507,10231,2,0,0,50.040000000000006
2507,10280,4,4,4,0.0
2507,10343,2,2,2,0.0
2507,10367,1,0,0,43.67
2507,10372,1,0,0,44.65
2507,10396,2,0,0,40.61
2507,10402,2,0,0,41.68
2507,10403,1,0,0,40.32
2507,10411,1,0,0,42.44
2507,10480,2,0,0,40.89
2507,10481,42,19,40,6.861666666666666
2507,10482,4,0,0,41.677499999999995
2507,10483,2,0,0,80.34
2507,10484,6,0,0,37.718333333333334
2507,10490,1,0,0,42.27
2507,10491,8,0,2,31.939999999999998
2507,10501,4,0,0,59.4975
2507,10513,1,0,0,31.43
2507,10514,1,1,1,0.0
2507,10517,3,1,3,10.173333333333334
2507,10520,5,5,5,0.0
2507,10523,5,5,5,0.0
2507,10526,1,0,0,34.7
2507,10539,1,0,0,42.22
2507,10547,1,0,0,42.91
2507,10550,1,0,0,40.24
2507,10557,1,0,0,42.76
2507,10559,1,0,0,40.8
2507,10586,2,0,0,44.06
2507,10593,1,1,1,0.0
2507,10595,2,0,0,41.405
2507,10596,1,0,0,33.93
2507,10621,4,0,0,40.05
2507,10628,1,0,0,75.97
2507,10639,1,0,0,30.34
2507,10643,4,0,0,75.7
2507,10644,15,0,3,33.39066666666667
2507,10646,8,0,0,39.71
2507,10649,2,0,0,40.010000000000005
2507,10675,1,0,0,43.22
2507,10682,21,7,21,8.052857142857142
2507,10686,1,0,0,113.61
2507,119,12,0,0,86.2425
2507,120,247,0,1,99.25165991902834
2507,121,5,0,0,47.7
2507,1210006903,5,0,0,43.328
2507,1210008202,2,0,0,41.705
2507,1210008203,1,0,0,41.3
2507,1210008303,3,0,3,18.696666666666665
2507,1210008401,12,1,6,26.555000000000003
2507,1210008501,2,0,0,42.26
2507,1210008703,5,5,5,0.0
2507,1210009403,9,0,3,31.282222222222217
2507,1210009503,3,0,0,57.879999999999995
2507,1210009700,1,1,1,0.0
2507,1210012001,1,1,1,0.0
2507,1210012101,3,0,0,70.91333333333334
2507,1210012600,4,0,0,39.65
2507,1210012700,5,0,0,50.774
2507,1210014303,2,0,0,43.055
2507,1210018302,8,7,7,4.1475
2507,121008402,2,0,0,44.525
2507,122,3,3,3,0.0
2507,1220000201,4,3,3,26.705
2507,1220000402,3,0,0,57.66
2507,1220006503,6,4,4,15.473333333333334
2507,1220006803,2,0,0,40.870000000000005
2507,1220006903,9,6,7,10.53
2507,1220007104,8,2,5,26.94125
2507,1220007200,39,39,39,0.0
2507,1220007402,2,2,2,0.0
2507,1220007501,14,8,11,10.984285714285715
2507,1220008201,1,1,1,0.0
2507,1220008202,1,0,0,31.81
2507,1220008203,1,0,0,45.86
2507,1220008303,1,0,0,40.38
2507,1220008401,1,0,0,43.06
2507,1220008402,2,0,0,46.11
2507,1220008501,3,0,0,41.00666666666667
2507,1220008502,21,0,1,38.52142857142857
2507,1220008701,1,1,1,0.0
2507,1220008703,5,5,5,0.0
2507,1220011001,1,1,1,0.0
2507,1220011101,3,0,0,54.36666666666667
2507,1220011503,5,0,2,33.114
2507,1220012001,1,0,0,42.87
2507,1220012101,1,0,1,28.89
2507,1220012103,7,7,7,0.0
2507,1220012402,2,0,0,38.195
2507,1220012502,7,1,1,70.86714285714285
2507,1220012700,1,0,0,34.43
2507,1220014000,2,0,0,42.985
2507,1220014100,8,6,8,2.35625
2507,1220014201,16,8,11,16.700625
2507,1220014203,4,0,0,42.6275
2507,1220014303,3,1,1,30.26666666666667
2507,1220015000,1,1,1,0.0
2507,1220018201,3,0,0,42.03
2507,1220018301,3,0,0,43.52
2507,1220018302,2,0,0,38.045
2507,1220018401,4,4,4,0.0
2507,1220018504,14,11,14,3.3449999999999998
2507,1220043200,2,2,2,0.0
2507,124,6,0,0,83.95
2507,126,1,0,0,43.65
2507,127,171,136,163,4.459415204678362
2507,129,5,0,0,40.922000000000004
2507,173,14,14,14,0.0
2507,176,5,5,5,0.0
2507,178,8,6,7,4.84625
2507,182,1,0,0,69.65
2507,183,2,2,2,0.0
2507,2,429,99,300,30.45048951048951
2507,21,6,5,6,4.296666666666667
2507,217,1,1,1,0.0
2507,24,70,0,3,97.84428571428572
2507,26,352,11,96,49.93372159090909
2507,29,5,1,2,30.544
2507,30,17,1,1,79.47705882352942
2507,31,11,0,3,37.019090909090906
2507,317,5,0,0,41.3
2507,32,20,0,1,40.202
2507,321,4,0,0,39.6025
2507,322,21,21,21,0.0
2507,325,16,9,16,3.3575
2507,326,31,26,31,1.6951612903225806
2507,329,34,30,33,1.7455882352941177
2507,337,2,0,0,40.06
2507,341,1,1,1,0.0
2507,353,8,0,0,43.06
2507,358,2,0,0,39.845
2507,364,2,2,2,0.0
2507,367,1,1,1,0.0
2507,387,4,0,0,65.8925
2507,39,11,1,1,44.667272727272724
2507,40,26,19,21,8.608076923076924
2507,403,12,2,2,35.181666666666665
2507,404,2,0,0,40.55
2507,407,4,0,0,56.705
2507,409,2,0,0,42.45
2507,416,4,0,0,50.004999999999995
2507,420,10,0,0,70.212
2507,423,3,0,0,43.48333333333333
2507,425,2,2,2,0.0
2507,426,2,0,0,50.82
2507,427,8,0,3,28.13125
2507,46,4,4,4,0.0
2507,47,21,10,11,25.979523809523812
2507,52,20,13,14,14.218
2507,56,1,0,0,43.58
2507,57,1,1,1,0.0
2507,58,11,0,0,45.58181818181818
2507,61,11,0,2,39.52363636363636
2507,68,1,0,0,37.33
2507,69,22,0,0,42.94863636363636
2507,70,5,0,0,47.872
2507,71,13,12,13,0.19846153846153847
2507,74,150,0,0,98.39133333333334
2507,78,3,0,0,43.669999999999995
2507,E8,92,28,81,14.74032608695652
2507,E9,21,3,6,67.83857142857143
2508,100,5,0,0,37.19
2508,10023,1,0,0,104.05
2508,10118,12,0,0,49.86333333333334
2508,10119,1,0,0,41.47
2508,10210,1,0,0,31.58
2508,10215,1,0,1,23.85
2508,10216,2,0,0,44.65
2508,10244,1,0,0,61.17
2508,10248,2,0,0,42.155
2508,10280,4,4,4,0.0
2508,10343,2,2,2,0.0
2508,10372,1,0,0,45.29
2508,10396,1,0,0,41.88
2508,10403,1,0,0,39.49
2508,10409,1,0,0,41.74
2508,10480,2,0,0,44.290000000000006
2508,10481,42,25,41,5.830952380952381
2508,10482,4,0,0,41.4525
2508,10483,1,0,0,32.87
2508,10484,7,0,1,36.62
2508,10490,1,0,0,41.64
2508,10491,8,0,3,33.6425
2508,10499,1,0,0,52.28
2508,10501,4,0,0,59.4025
2508,10508,1,0,0,40.13
2508,10513,1,0,0,39.38
2508,10514,1,1,1,0.0
2508,10517,3,0,3,18.38
2508,10520,5,5,5,0.0
2508,10523,5,5,5,0.0
2508,10539,2,0,0,42.665
2508,10547,1,0,0,42.35
2508,10550,2,0,0,40.635000000000005
2508,10557,1,0,0,42.76
2508,10574,1,0,0,43.84
2508,10586,1,0,0,42.51
2508,10593,1,1,1,0.0
2508,10595,2,0,0,41.955
2508,10596,1,0,0,33.93
2508,10598,1,0,0,44.73
2508,10621,4,0,0,40.505
2508,10628,1,0,0,76.95
2508,10639,1,0,0,30.34
2508,10643,5,0,1,68.946
2508,10644,15,0,3,32.99733333333333
2508,10646,9,0,0,40.626666666666665
2508,10649,1,0,0,39.66
2508,10653,2,0,0,58.32
2508,10682,21,4,20,8.257619047619048
2508,10699,2,0,0,118.015
2508,119,13,0,0,88.1376923076923
2508,120,248,0,1,99.49
2508,121,5,0,1,48.108
2508,1210006903,5,0,0,43.328
2508,1210008202,3,0,0,41.57666666666666
2508,1210008203,1,0,0,41.65
2508,1210008303,3,0,3,22.11
2508,1210008401,12,0,8,21.229166666666668
2508,1210008501,2,0,0,41.614999999999995
2508,1210008703,5,5,5,0.0
2508,1210009403,9,1,4,27.64333333333333
2508,1210009503,3,0,0,58.24666666666666
2508,1210009700,1,1,1,0.0
2508,1210012001,1,1,1,0.0
2508,1210012101,3,0,0,72.95333333333333
2508,1210012600,2,0,0,37.144999999999996
2508,1210012700,6,0,0,48.97333333333333
2508,1210014303,2,0,0,42.9
2508,1210018302,8,7,7,4.1475
2508,121008402,2,0,0,44.525
2508,122,3,3,3,0.0
2508,1220000201,3,3,3,0.0
2508,1220000402,3,0,0,58.44
2508,1220006503,6,4,5,13.96
2508,1220006903,9,6,7,9.83
2508,1220007001,1,0,0,44.63
2508,1220007104,8,2,5,22.97125
2508,1220007200,39,39,39,0.0
2508,1220007402,2,2,2,0.0
2508,1220007501,14,9,11,10.348571428571429
2508,1220008201,3,1,1,27.373333333333335
2508,1220008202,1,0,0,32.26
2508,1220008203,2,0,0,44.739999999999995
2508,1220008303,1,0,0,41.43
2508,1220008401,1,0,0,43.4
2508,1220008402,2,0,0,45.525
2508,1220008501,3,0,0,41.4
2508,1220008502,21,0,2,38.581428571428575
2508,1220008701,1,1,1,0.0
2508,1220008703,5,5,5,0.0
2508,1220011001,1,1,1,0.0
2508,1220011003,1,0,0,41.68
2508,1220011101,3,0,0,57.02333333333333
2508,1220011503,3,0,1,30.633333333333336
2508,1220012001,1,0,0,42.36
2508,1220012101,1,0,1,29.77
2508,1220012103,7,7,7,0.0
2508,1220012402,2,0,0,39.445
2508,1220012502,7,1,1,68.14714285714285
2508,1220012700,1,0,0,33.35
2508,1220014000,1,0,0,37.15
2508,1220014100,8,7,8,0.95875
2508,1220014201,16,8,12,14.215
2508,1220014203,4,0,0,42.5325
2508,1220014303,3,1,1,29.97
2508,1220015000,1,1,1,0.0
2508,1220018201,3,0,0,42.78333333333333
2508,1220018301,3,0,0,43.84
2508,1220018302,2,0,0,37.17
2508,1220018401,4,4,4,0.0
2508,1220018504,14,11,14,1.7378571428571428
2508,1220043200,2,2,2,0.0
2508,124,6,0,0,83.51
2508,126,2,0,0,50.614999999999995
2508,127,170,136,163,3.93
2508,129,5,0,0,41.480000000000004
2508,173,14,14,14,0.0
2508,176,5,5,5,0.0
2508,178,8,6,8,3.085
2508,182,1,0,0,70.9
2508,183,2,2,2,0.0
2508,2,426,97,302,30.29417840375587
2508,21,6,5,5,5.875
2508,217,1,1,1,0.0
2508,24,69,0,2,97.4623188405797
2508,26,352,16,99,49.47650568181818
2508,29,5,1,2,31.176
2508,30,18,1,1,79.14611111111111
2508,31,10,0,2,37.64
2508,317,5,0,0,39.948
2508,32,20,0,2,40.0815
2508,321,5,0,0,36.708
2508,322,21,21,21,0.0
2508,325,16,11,16,2.6793750000000003
2508,326,31,27,31,1.7129032258064516
2508,329,34,31,33,1.5617647058823527
2508,337,2,0,0,40.09
2508,341,2,1,2,10.43
2508,353,7,0,0,42.23142857142857
2508,358,2,0,0,40.480000000000004
2508,364,2,2,2,0.0
2508,367,1,1,1,0.0
2508,387,4,0,0,68.205
2508,39,11,1,1,44.73818181818182
2508,40,26,19,21,8.082692307692309
2508,403,13,2,2,35.746153846153845
2508,404,2,0,0,40.545
2508,407,2,0,0,54.394999999999996
2508,409,2,0,0,42.08
2508,416,5,0,0,47.424
2508,420,11,0,0,73.13636363636364
2508,423,3,0,0,42.913333333333334
2508,425,2,2,2,0.0
2508,426,2,0,0,49.525
2508,427,8,0,4,25.02
2508,46,4,4,4,0.0
2508,47,21,11,11,24.771904761904764
2508,52,20,14,14,14.033000000000001
2508,56,1,0,0,44.55
2508,57,1,1,1,0.0
2508,58,11,0,0,45.29818181818182
2508,61,10,0,0,39.021
2508,68,1,0,0,37.87
2508,69,24,0,0,42.970416666666665
2508,70,4,0,0,44.6675
2508,71,13,13,13,0.06384615384615384
2508,74,150,0,0,98.39620000000001
2508,78,3,0,0,43.38666666666666
2508,E8,91,28,81,15.088131868131867
2508,E9,20,4,6,65.804
2509,100,5,0,0,40.874
2509,10023,1,0,0,101.34
2509,10118,11,0,0,49.874545454545455
2509,10119,1,0,0,42.35
2509,10202,1,0,0,68.63
2509,10209,1,0,0,42.4
2509,10215,1,0,0,30.97
2509,10216,2,0,0,44.435
2509,10244,1,0,0,60.46
2509,10248,3,0,0,42.42333333333333
2509,10249,2,0,0,66.975
2509,10280,4,4,4,0.0
2509,10343,2,2,2,0.0
2509,10369,1,0,0,30.65
2509,10372,1,0,1,28.32
2509,10379,1,0,0,44.37
2509,10396,1,0,0,41.85
2509,10402,1,0,0,40.32
2509,10480,2,0,0,43.790000000000006
2509,10481,42,18,42,6.023571428571429
2509,10482,4,0,0,41.677499999999995
2509,10483,1,0,0,33.43
2509,10484,7,0,1,38.51571428571429
2509,10490,2,0,0,42.39
2509,10491,8,0,1,35.19375
2509,10501,4,0,0,59.317499999999995
2509,10508,2,0,0,40.7
2509,10513,2,0,0,39.445
2509,10514,1,1,1,0.0
2509,10517,2,0,2,13.605
2509,10520,5,5,5,0.0
2509,10523,5,5,5,0.0
2509,10527,1,0,0,123.12
2509,10539,2,0,0,42.89
2509,10550,2,0,0,39.870000000000005
2509,10559,1,0,0,40.58
2509,10574,1,0,0,44.61
2509,10586,1,0,0,41.67
2509,10590,1,0,0,43.07
2509,10593,1,1,1,0.0
2509,10595,1,0,0,41.91
2509,10598,2,0,0,39.075
2509,10621,4,0,0,40.957499999999996
2509,10628,1,0,0,77.93
2509,10639,1,0,0,30.34
2509,10643,5,0,0,71.276
2509,10644,15,0,3,32.678666666666665
2509,10646,9,0,0,41.03
2509,10649,2,0,0,40.16
2509,10653,1,0,0,42.05
2509,10682,22,5,21,9.308636363636364
2509,10685,1,0,0,126.58
2509,10686,1,0,0,115.2
2509,10699,1,0,0,110.62
2509,119,13,0,0,87.1846153846154
2509,120,247,0,1,99.43854251012145
2509,121,5,0,1,39.654
2509,1210006903,4,0,0,43.3925
2509,1210008202,3,0,0,41.276666666666664
2509,1210008203,1,0,0,42.01
2509,1210008303,2,0,1,27.92
2509,1210008401,13,0,9,19.253846153846155
2509,1210008501,2,0,0,41.644999999999996
2509,1210008703,5,5,5,0.0
2509,1210009403,9,2,5,23.024444444444445
2509,1210009503,1,0,0,39.53
2509,1210009700,1,1,1,0.0
2509,1210012001,1,1,1,0.0
2509,1210012101,3,0,0,74.20333333333333
2509,1210012600,1,0,0,31.33
2509,1210012700,6,0,0,48.99166666666667
2509,1210014303,2,0,0,42.745000000000005
2509,1210018302,9,7,7,7.124444444444445
2509,121008402,2,0,0,38.995
2509,122,3,3,3,0.0
2509,1220000201,3,3,3,0.0
