sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,3000.000000,600.000000,10.000000,10.000000,120.000000,7,0,1,0,6,0,54.644834,55.611930,0
15,3000.000000,600.000000,10.000000,10.000000,120.000000,83,0,4,0,79,0,53.519394,93.051274,0
30,3000.000000,600.000000,10.000000,10.000000,120.000000,167,0,11,0,155,1,52.327494,92.066680,0
45,3000.000000,600.000000,10.000000,10.000000,120.000000,262,8,14,1,225,14,43.157109,111.027703,19
60,3000.000000,600.000000,10.000000,10.000000,120.000000,373,45,13,1,301,13,40.481341,120.866763,60
75,3000.000000,600.000000,10.000000,10.000000,120.000000,475,84,15,1,369,6,33.308179,112.132317,108
90,3000.000000,600.000000,10.000000,10.000000,120.000000,568,110,17,7,403,31,30.879624,116.801277,131
105,3000.000000,600.000000,10.000000,10.000000,120.000000,651,156,20,12,429,34,31.859313,111.400249,178
120,3000.000000,600.000000,10.000000,10.000000,120.000000,727,181,18,8,478,42,28.938767,110.251547,195
135,3000.000000,600.000000,10.000000,10.000000,120.000000,781,195,20,12,513,41,26.761079,112.932015,288
150,3000.000000,600.000000,10.000000,10.000000,120.000000,837,218,23,4,563,29,23.750893,102.441638,338
165,3000.000000,600.000000,10.000000,10.000000,120.000000,908,215,27,12,595,59,26.927818,98.844913,304
180,3000.000000,600.000000,10.000000,10.000000,120.000000,967,243,28,11,634,51,25.687764,102.550421,364
195,3000.000000,600.000000,10.000000,10.000000,120.000000,997,243,32,8,663,51,24.046559,106.208666,384
210,3000.000000,600.000000,10.000000,10.000000,120.000000,1005,255,26,5,673,46,21.287689,102.745104,450
225,3000.000000,600.000000,10.000000,10.000000,120.000000,1026,271,36,4,683,32,19.938764,102.812573,477
240,3000.000000,600.000000,10.000000,10.000000,120.000000,1042,264,26,13,687,52,21.545048,113.351563,432
255,3000.000000,600.000000,10.000000,10.000000,120.000000,1072,285,25,8,701,53,23.715462,108.819280,452
270,3000.000000,600.000000,10.000000,10.000000,120.000000,1069,284,25,9,698,53,22.272655,112.690393,462
285,3000.000000,600.000000,10.000000,10.000000,120.000000,1052,297,29,5,677,44,20.802477,103.134717,503
300,3000.000000,600.000000,10.000000,10.000000,120.000000,1072,313,26,3,691,39,18.186133,105.069988,518
315,3000.000000,600.000000,10.000000,10.000000,120.000000,1101,303,28,19,699,52,20.978933,97.041786,502
330,3000.000000,600.000000,10.000000,10.000000,120.000000,1117,320,33,18,692,54,23.786185,108.816991,483
345,3000.000000,600.000000,10.000000,10.000000,120.000000,1106,321,29,9,686,61,21.796950,107.984345,478
360,3000.000000,600.000000,10.000000,10.000000,120.000000,1098,331,36,11,666,54,20.786126,103.053255,510
375,3000.000000,600.000000,10.000000,10.000000,120.000000,1130,342,48,2,685,53,18.760091,103.724817,538
390,3000.000000,600.000000,10.000000,10.000000,120.000000,1153,330,45,19,700,59,22.333897,107.600074,502
405,3000.000000,600.000000,10.000000,10.000000,120.000000,1174,328,42,22,719,63,23.565114,102.201500,487
420,3000.000000,600.000000,10.000000,10.000000,120.000000,1156,333,37,5,713,68,21.572907,104.514478,529
435,3000.000000,600.000000,10.000000,10.000000,120.000000,1142,346,40,4,690,62,20.990809,101.892959,553
450,3000.000000,600.000000,10.000000,10.000000,120.000000,1163,346,36,4,710,67,18.665755,105.172123,587
465,3000.000000,600.000000,10.000000,10.000000,120.000000,1185,347,41,21,726,50,21.116329,95.441948,534
480,3000.000000,600.000000,10.000000,10.000000,120.000000,1192,357,40,22,726,47,22.176486,105.081064,543
495,3000.000000,600.000000,10.000000,10.000000,120.000000,1165,357,30,11,706,61,20.777302,111.015757,533
510,3000.000000,600.000000,10.000000,10.000000,120.000000,1142,371,30,6,675,60,19.687658,107.112099,546
525,3000.000000,600.000000,10.000000,10.000000,120.000000,1171,368,39,4,696,64,17.613403,93.437041,553
540,3000.000000,600.000000,10.000000,10.000000,120.000000,1184,371,43,25,684,61,21.103272,101.574890,515
555,3000.000000,600.000000,10.000000,10.000000,120.000000,1210,392,48,31,698,41,21.836631,105.709855,526
570,3000.000000,600.000000,10.000000,10.000000,120.000000,1191,385,36,17,684,69,20.608548,106.294939,548
585,3000.000000,600.000000,10.000000,10.000000,120.000000,1185,401,37,15,668,64,18.856904,107.874885,598
600,3000.000000,600.000000,10.000000,10.000000,120.000000,1213,390,42,10,689,82,18.030502,99.572592,597
615,3000.000000,600.000000,10.000000,10.000000,120.000000,1245,387,47,24,721,66,20.555371,97.055424,590
630,3000.000000,600.000000,10.000000,10.000000,120.000000,1249,412,45,25,730,37,20.449339,106.757606,580
645,3000.000000,600.000000,10.000000,10.000000,120.000000,1218,398,42,6,715,57,19.653309,106.628035,581
660,3000.000000,600.000000,10.000000,10.000000,120.000000,1195,387,34,5,708,61,17.636378,98.421160,616
675,3000.000000,600.000000,10.000000,10.000000,120.000000,1226,382,39,5,727,73,17.948868,99.873884,591
690,3000.000000,600.000000,10.000000,10.000000,120.000000,1249,394,43,22,745,45,19.461219,100.101868,620
705,3000.000000,600.000000,10.000000,10.000000,120.000000,1259,410,42,20,760,27,19.187498,103.674904,615
720,3000.000000,600.000000,10.000000,10.000000,120.000000,1224,385,37,7,739,56,18.331273,106.971296,618
735,3000.000000,600.000000,10.000000,10.000000,120.000000,1210,385,37,4,724,60,16.757100,110.349843,655
750,3000.000000,600.000000,10.000000,10.000000,120.000000,1227,383,39,6,730,69,16.836007,100.862561,622
765,3000.000000,600.000000,10.000000,10.000000,120.000000,1245,376,42,16,742,69,19.065544,105.891853,610
780,3000.000000,600.000000,10.000000,10.000000,120.000000,1262,388,37,21,770,46,19.191615,109.113861,589
795,3000.000000,600.000000,10.000000,10.000000,120.000000,1222,380,28,12,737,65,18.201620,109.262285,613
810,3000.000000,600.000000,10.000000,10.000000,120.000000,1191,391,23,6,701,70,15.128883,105.803634,643
825,3000.000000,600.000000,10.000000,10.000000,120.000000,1215,390,25,8,712,80,16.424315,96.682869,596
840,3000.000000,600.000000,10.000000,10.000000,120.000000,1237,394,23,17,731,72,18.017053,100.014049,591
