sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,6,0,54.644834
15,15.000000,0,0.000000,0,79,0,53.519394
30,15.000000,4,960.000000,0,155,0,52.327494
45,15.000000,37,8880.000000,8,225,1,43.157109
60,15.000000,39,9360.000000,45,301,1,40.481341
75,15.000000,35,8400.000000,84,369,1,33.308179
90,15.000000,75,18000.000000,110,403,7,30.879624
105,15.000000,90,21600.000000,156,429,12,31.859313
120,15.000000,50,12000.000000,181,478,8,28.938767
135,15.000000,81,19440.000000,195,513,12,26.761079
150,15.000000,39,9360.000000,218,563,4,23.750893
165,15.000000,67,16080.000000,215,595,12,26.927818
180,15.000000,51,12240.000000,243,634,11,25.687764
195,15.000000,46,11040.000000,243,663,8,24.046559
210,15.000000,50,12000.000000,255,673,5,21.287689
225,15.000000,44,10560.000000,271,683,4,19.938764
240,15.000000,62,14880.000000,264,687,13,21.545048
255,15.000000,44,10560.000000,285,701,8,23.715462
270,15.000000,38,9120.000000,284,698,9,22.272655
285,15.000000,15,3600.000000,297,677,5,20.802477
300,15.000000,33,7920.000000,313,691,3,18.186133
315,15.000000,34,8160.000000,303,699,19,20.978933
330,15.000000,80,19200.000000,320,692,18,23.786185
345,15.000000,48,11520.000000,321,686,9,21.796950
360,15.000000,67,16080.000000,331,666,11,20.786126
375,15.000000,45,10800.000000,342,685,2,18.760091
390,15.000000,73,17520.000000,330,700,19,22.333897
405,15.000000,53,12720.000000,328,719,22,23.565114
420,15.000000,39,9360.000000,333,713,5,21.572907
435,15.000000,38,9120.000000,346,690,4,20.990809
450,15.000000,26,6240.000000,346,710,4,18.665755
465,15.000000,36,8640.000000,347,726,21,21.116329
480,15.000000,54,12960.000000,357,726,22,22.176486
495,15.000000,55,13200.000000,357,706,11,20.777302
510,15.000000,60,14400.000000,371,675,6,19.687658
525,15.000000,62,14880.000000,368,696,4,17.613403
540,15.000000,74,17760.000000,371,684,25,21.103272
555,15.000000,69,16560.000000,392,698,31,21.836631
570,15.000000,52,12480.000000,385,684,17,20.608548
585,15.000000,72,17280.000000,401,668,15,18.856904
600,15.000000,70,16800.000000,390,689,10,18.030502
615,15.000000,81,19440.000000,387,721,24,20.555371
630,15.000000,55,13200.000000,412,730,25,20.449339
645,15.000000,46,11040.000000,398,715,6,19.653309
660,15.000000,33,7920.000000,387,708,5,17.636378
675,15.000000,43,10320.000000,382,727,5,17.948868
690,15.000000,86,20640.000000,394,745,22,19.461219
705,15.000000,66,15840.000000,410,760,20,19.187498
720,15.000000,53,12720.000000,385,739,7,18.331273
735,15.000000,49,11760.000000,385,724,4,16.757100
750,15.000000,65,15600.000000,383,730,6,16.836007
765,15.000000,87,20880.000000,376,742,16,19.065544
780,15.000000,83,19920.000000,388,770,21,19.191615
795,15.000000,52,12480.000000,380,737,12,18.201620
810,15.000000,57,13680.000000,391,701,6,15.128883
825,15.000000,59,14160.000000,390,712,8,16.424315
840,15.000000,88,21120.000000,394,731,17,18.017053
855,15.000000,91,21840.000000,413,759,15,17.727772
870,15.000000,54,12960.000000,410,732,4,17.060339
885,15.000000,39,9360.000000,402,709,5,15.613053
900,15.000000,50,12000.000000,399,733,11,15.536570
