sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,900.000000,600.000000,4.000000,4.000000,120.000000,3,0,1,0,2,0,55.982052,55.611930,0
10,900.000000,600.000000,4.000000,4.000000,120.000000,21,0,4,0,17,0,57.343218,71.961766,0
20,900.000000,600.000000,4.000000,4.000000,120.000000,42,0,5,0,37,0,58.713944,99.135487,0
30,900.000000,600.000000,4.000000,4.000000,120.000000,64,0,11,0,52,1,59.022023,92.066680,0
40,900.000000,600.000000,4.000000,4.000000,120.000000,86,2,13,1,65,5,57.498326,111.763743,5
50,900.000000,600.000000,4.000000,4.000000,120.000000,98,8,14,2,71,3,49.488591,116.394589,18
60,900.000000,600.000000,4.000000,4.000000,120.000000,114,14,13,3,80,4,45.718925,120.866763,32
70,900.000000,600.000000,4.000000,4.000000,120.000000,135,20,13,2,85,15,48.474967,117.027812,10
80,900.000000,600.000000,4.000000,4.000000,120.000000,149,41,16,0,75,17,54.138104,111.731736,16
90,900.000000,600.000000,4.000000,4.000000,120.000000,163,62,17,2,72,10,53.387987,116.801277,19
100,900.000000,600.000000,4.000000,4.000000,120.000000,179,72,19,1,80,7,51.055026,113.635190,30
110,900.000000,600.000000,4.000000,4.000000,120.000000,194,67,19,5,95,8,44.457588,110.405580,45
120,900.000000,600.000000,4.000000,4.000000,120.000000,214,68,19,6,113,8,37.618370,110.569526,74
130,900.000000,600.000000,4.000000,4.000000,120.000000,230,50,19,7,109,45,44.318844,110.133580,30
140,900.000000,600.000000,4.000000,4.000000,120.000000,249,79,18,10,115,27,50.939769,114.460513,20
150,900.000000,600.000000,4.000000,4.000000,120.000000,266,96,17,12,122,19,50.776841,113.196701,27
160,900.000000,600.000000,4.000000,4.000000,120.000000,277,107,17,12,121,20,48.061636,113.654289,34
170,900.000000,600.000000,4.000000,4.000000,120.000000,284,101,18,12,116,37,43.514547,109.679598,57
180,900.000000,600.000000,4.000000,4.000000,120.000000,292,107,20,10,126,29,39.915845,102.041047,80
190,900.000000,600.000000,4.000000,4.000000,120.000000,318,100,26,6,136,50,44.162023,105.123455,45
200,900.000000,600.000000,4.000000,4.000000,120.000000,334,119,28,7,151,29,48.978201,104.850041,40
210,900.000000,600.000000,4.000000,4.000000,120.000000,340,141,26,4,145,24,46.888431,112.232242,51
220,900.000000,600.000000,4.000000,4.000000,120.000000,349,154,26,0,148,21,43.147680,103.078211,81
230,900.000000,600.000000,4.000000,4.000000,120.000000,353,162,26,1,145,19,38.293743,107.846332,112
240,900.000000,600.000000,4.000000,4.000000,120.000000,362,164,26,3,156,13,31.950750,113.756782,157
