sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,6,0,54.644834
15,15.000000,0,0.000000,0,72,0,54.447923
30,15.000000,3,720.000000,0,126,0,54.042518
45,15.000000,29,6960.000000,8,175,8,43.473005
60,15.000000,26,6240.000000,28,229,11,39.274667
75,15.000000,45,10800.000000,54,283,7,38.130194
90,15.000000,50,12000.000000,93,320,10,34.712533
105,15.000000,51,12240.000000,126,358,5,29.822278
120,15.000000,50,12000.000000,146,394,20,26.391721
135,15.000000,49,11760.000000,159,421,27,22.716317
150,15.000000,36,8640.000000,194,440,41,22.625144
165,15.000000,62,14880.000000,228,444,58,20.152318
180,15.000000,43,10320.000000,250,467,58,18.495696
195,15.000000,47,11280.000000,262,530,51,17.487426
210,15.000000,51,12240.000000,294,563,54,17.001726
225,15.000000,49,11760.000000,327,590,54,14.724666
240,15.000000,44,10560.000000,353,611,55,13.001455
255,15.000000,36,8640.000000,377,624,62,11.658853
270,15.000000,65,15600.000000,412,654,64,11.414950
285,15.000000,61,14640.000000,440,672,64,10.887783
300,15.000000,56,13440.000000,461,689,69,10.549107
315,15.000000,36,8640.000000,470,722,57,10.549120
330,15.000000,44,10560.000000,484,742,50,10.072166
345,15.000000,37,8880.000000,494,747,52,8.507584
360,15.000000,42,10080.000000,498,753,55,8.035424
375,15.000000,42,10080.000000,491,751,55,8.554064
390,15.000000,51,12240.000000,509,753,57,8.555910
405,15.000000,51,12240.000000,528,783,61,8.035532
420,15.000000,34,8160.000000,544,794,64,7.647578
435,15.000000,30,7200.000000,551,793,60,7.708048
450,15.000000,47,11280.000000,565,814,56,7.883434
465,15.000000,33,7920.000000,578,835,50,6.499761
480,15.000000,50,12000.000000,581,847,47,5.633680
495,15.000000,39,9360.000000,573,842,52,5.751102
510,15.000000,60,14400.000000,581,834,61,6.427406
525,15.000000,25,6000.000000,606,849,67,5.675797
540,15.000000,23,5520.000000,620,857,67,5.596966
555,15.000000,35,8400.000000,637,844,59,6.438427
570,15.000000,54,12960.000000,642,855,57,6.748792
585,15.000000,39,9360.000000,636,869,48,6.474330
600,15.000000,36,8640.000000,639,864,50,5.658729
615,15.000000,26,6240.000000,633,861,54,5.312827
630,15.000000,72,17280.000000,639,860,56,5.243731
645,15.000000,41,9840.000000,650,877,63,4.751298
660,15.000000,54,12960.000000,673,892,68,4.489630
675,15.000000,41,9840.000000,677,882,68,4.594132
690,15.000000,39,9360.000000,685,907,52,5.703151
705,15.000000,33,7920.000000,683,917,54,5.365931
720,15.000000,17,4080.000000,693,899,51,4.994289
735,15.000000,31,7440.000000,684,890,55,5.023201
750,15.000000,37,8880.000000,684,873,57,4.733010
765,15.000000,28,6720.000000,685,878,63,4.550109
780,15.000000,28,6720.000000,690,891,72,4.211490
795,15.000000,38,9120.000000,682,906,77,3.502703
810,15.000000,44,10560.000000,682,929,60,4.729085
825,15.000000,32,7680.000000,682,924,59,4.965689
840,15.000000,34,8160.000000,682,916,54,4.519439
855,15.000000,48,11520.000000,687,917,57,3.635898
870,15.000000,38,9120.000000,689,900,57,3.594459
885,15.000000,29,6960.000000,683,914,59,3.603142
900,15.000000,27,6480.000000,691,934,63,3.412263
