sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,6,0,1,0,5,0,54.713706,55.611930,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
5,27,0,8,0,19,0,57.256110,63.063146,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
10,61,0,16,0,45,0,58.593308,75.734163,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
15,85,0,21,0,64,0,61.609500,88.912748,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
20,107,0,27,0,80,0,63.663073,97.496270,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
25,135,0,31,0,99,5,64.259814,94.085888,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
30,157,0,30,0,118,9,64.419796,101.968051,0,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
35,179,0,32,3,130,14,61.379180,101.474716,3,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
40,208,3,39,7,145,14,57.282590,101.536699,15,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
45,234,7,41,12,158,16,54.583357,101.862313,31,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
50,266,14,49,16,167,20,51.415210,100.062903,45,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
55,292,24,50,17,184,17,50.687811,101.488909,64,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.538832
60,326,27,53,22,205,19,49.487557,103.190591,71,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
65,365,33,59,15,227,31,48.053474,98.566413,63,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
70,397,37,63,11,237,49,49.105169,98.496284,60,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
75,429,51,68,9,252,49,51.605415,101.673852,73,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
80,471,64,72,13,275,47,51.931311,103.177210,70,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
85,504,77,74,18,286,49,50.850387,102.155409,89,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
90,536,88,75,25,300,48,49.112090,102.106064,99,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
95,562,100,72,24,310,56,47.348808,101.839793,122,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
100,589,115,77,24,319,54,45.784506,101.366461,141,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
105,614,122,75,27,327,63,43.959717,99.483695,156,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
110,652,133,82,25,350,62,43.568094,101.004757,181,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
115,679,138,87,24,357,73,43.264939,98.311802,201,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.660213
120,703,155,85,33,370,60,43.217544,102.419565,221,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
125,721,164,84,36,378,59,40.503687,104.675316,210,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
130,748,168,86,47,384,63,38.532974,104.367003,219,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
135,773,177,89,57,387,63,36.446882,103.796322,230,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
140,797,185,88,66,390,68,34.617200,103.188360,257,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
145,815,200,94,75,384,62,32.931919,101.699067,275,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
150,834,211,90,82,381,70,31.645726,102.018013,303,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
155,864,224,95,90,386,69,31.431862,103.504041,314,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
160,894,235,93,101,400,65,31.019015,104.281105,335,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
165,917,243,89,114,404,67,30.072063,104.276000,345,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
170,938,252,79,127,409,71,28.687941,107.013953,368,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
175,954,259,73,134,409,79,26.794341,102.948050,406,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.752094
180,970,267,72,141,410,80,25.954938,104.441682,420,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
185,995,265,75,146,422,87,25.515867,100.343509,421,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
190,1024,262,80,151,443,88,24.645835,99.445098,418,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
195,1049,264,85,145,459,96,25.254061,96.935033,435,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
200,1091,279,93,139,484,96,26.502241,95.015960,438,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
205,1113,297,92,132,491,101,26.825946,97.196889,443,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
210,1129,311,85,122,493,118,26.516863,96.560627,459,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
215,1153,322,82,115,510,124,26.042184,94.923436,486,STACKELBERG_MPC_VISSIM_ADAPTER,ok,3.794207
