sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,6.000000,6.000000,120.000000,3,0,1,0,2,0,53.655251,58.153997,0
15,1200.000000,600.000000,6.000000,6.000000,120.000000,34,0,3,0,31,0,57.074194,103.451284,0
30,1200.000000,600.000000,6.000000,6.000000,120.000000,85,0,5,0,78,2,57.220383,108.811285,0
45,1200.000000,600.000000,6.000000,6.000000,120.000000,134,10,15,3,101,5,55.307575,92.392013,4
60,1200.000000,600.000000,6.000000,6.000000,120.000000,180,26,18,8,118,10,49.157392,113.371778,25
75,1200.000000,600.000000,6.000000,6.000000,120.000000,226,47,21,1,139,18,49.338145,115.956294,23
90,1200.000000,600.000000,6.000000,6.000000,120.000000,270,77,25,0,154,14,46.915292,111.072055,48
105,1200.000000,600.000000,6.000000,6.000000,120.000000,302,88,28,2,171,13,39.350479,103.489016,97
120,1200.000000,600.000000,6.000000,6.000000,120.000000,330,102,34,4,181,9,32.959393,108.121040,147
135,1200.000000,600.000000,6.000000,6.000000,120.000000,347,96,31,6,170,44,41.917559,113.970845,62
150,1200.000000,600.000000,6.000000,6.000000,120.000000,369,137,29,14,149,40,49.350792,111.705772,44
165,1200.000000,600.000000,6.000000,6.000000,120.000000,394,176,31,11,148,28,47.215027,115.149446,72
180,1200.000000,600.000000,6.000000,6.000000,120.000000,397,168,28,12,147,42,41.241340,109.044055,107
195,1200.000000,600.000000,6.000000,6.000000,120.000000,419,158,27,11,166,57,45.026199,101.490094,52
210,1200.000000,600.000000,6.000000,6.000000,120.000000,437,186,33,8,181,29,48.060888,109.595144,71
225,1200.000000,600.000000,6.000000,6.000000,120.000000,428,208,26,5,164,25,39.816093,117.803464,125
240,1200.000000,600.000000,6.000000,6.000000,120.000000,411,215,24,4,151,17,29.964088,112.506981,190
255,1200.000000,600.000000,6.000000,6.000000,120.000000,423,191,30,4,139,59,35.733255,107.678491,100
270,1200.000000,600.000000,6.000000,6.000000,120.000000,438,200,29,19,148,42,46.683668,103.427925,48
285,1200.000000,600.000000,6.000000,6.000000,120.000000,454,198,26,23,175,32,46.510801,111.211283,44
300,1200.000000,600.000000,6.000000,6.000000,120.000000,442,188,21,17,169,47,42.476708,117.440705,87
315,1200.000000,600.000000,6.000000,6.000000,120.000000,443,187,26,4,162,64,43.100933,104.683576,60
330,1200.000000,600.000000,6.000000,6.000000,120.000000,462,207,39,6,177,33,45.240169,102.016957,87
345,1200.000000,600.000000,6.000000,6.000000,120.000000,465,218,36,0,191,20,37.537200,110.155216,157
360,1200.000000,600.000000,6.000000,6.000000,120.000000,453,226,28,6,180,13,27.894706,106.196590,227
375,1200.000000,600.000000,6.000000,6.000000,120.000000,477,195,24,9,186,63,31.065059,108.636625,148
390,1200.000000,600.000000,6.000000,6.000000,120.000000,503,204,22,26,199,52,43.244180,105.188349,57
405,1200.000000,600.000000,6.000000,6.000000,120.000000,532,216,23,33,221,39,45.700321,110.809675,64
420,1200.000000,600.000000,6.000000,6.000000,120.000000,526,215,25,26,210,50,39.846560,108.552859,122
435,1200.000000,600.000000,6.000000,6.000000,120.000000,527,220,33,8,200,66,38.862854,107.940183,86
450,1200.000000,600.000000,6.000000,6.000000,120.000000,536,234,38,8,204,52,42.567396,107.403446,97
465,1200.000000,600.000000,6.000000,6.000000,120.000000,540,257,40,6,200,37,40.174522,105.899568,144
480,1200.000000,600.000000,6.000000,6.000000,120.000000,545,264,37,2,214,28,33.408427,103.853880,218
495,1200.000000,600.000000,6.000000,6.000000,120.000000,537,241,28,7,199,62,29.587980,107.990833,187
510,1200.000000,600.000000,6.000000,6.000000,120.000000,544,234,32,25,204,49,40.538069,106.502271,91
525,1200.000000,600.000000,6.000000,6.000000,120.000000,571,223,29,33,236,50,43.979309,104.313185,59
540,1200.000000,600.000000,6.000000,6.000000,120.000000,541,231,25,28,200,57,41.959613,110.195375,95
555,1200.000000,600.000000,6.000000,6.000000,120.000000,530,227,27,22,191,63,37.176625,94.179944,94
570,1200.000000,600.000000,6.000000,6.000000,120.000000,527,243,29,14,184,57,41.166441,101.601150,103
585,1200.000000,600.000000,6.000000,6.000000,120.000000,536,264,35,8,189,40,38.178316,96.604004,151
600,1200.000000,600.000000,6.000000,6.000000,120.000000,555,270,39,4,206,36,32.214425,105.121776,228
615,1200.000000,600.000000,6.000000,6.000000,120.000000,563,266,46,4,199,48,27.923129,101.346832,229
630,1200.000000,600.000000,6.000000,6.000000,120.000000,575,249,42,24,209,51,39.689010,108.626611,123
645,1200.000000,600.000000,6.000000,6.000000,120.000000,596,254,36,34,229,43,43.309563,102.943604,90
660,1200.000000,600.000000,6.000000,6.000000,120.000000,588,259,35,26,213,55,41.110802,110.314743,113
