sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,5,0,1,0,4,0,55.123474,55.611930,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
5,25,0,8,0,17,0,57.575242,63.063146,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
10,51,0,16,0,35,0,60.221962,75.734163,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
15,73,0,21,0,52,0,63.060464,88.912748,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
20,99,0,27,0,72,0,64.933611,97.457908,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
25,118,0,34,0,82,2,66.650875,97.948579,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
30,136,0,35,0,97,4,66.852301,106.598334,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
35,160,1,41,0,111,7,64.768880,107.477535,3,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
40,178,5,45,2,116,10,61.146306,105.689343,10,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
45,199,9,51,4,124,11,58.660793,106.178339,29,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
50,226,15,59,5,136,11,56.792086,104.470690,36,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
55,250,22,63,7,149,9,55.753095,107.336034,46,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.419511
60,275,26,66,10,165,8,54.884122,109.916417,60,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
65,305,25,76,8,179,17,54.437744,105.672372,46,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
70,337,29,82,6,194,26,56.420135,105.190586,43,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
75,366,41,89,1,209,26,57.404571,107.637279,39,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
80,392,53,94,3,217,25,58.361573,109.244572,46,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
85,419,57,98,6,221,37,58.936803,109.212589,49,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
90,438,71,102,6,224,35,58.724035,108.553546,60,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
95,465,83,103,9,237,33,57.658531,110.018269,76,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
100,492,98,107,7,250,30,56.939330,110.199968,92,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
105,513,105,108,8,262,30,54.320774,108.816109,104,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
110,535,115,113,5,271,31,53.332441,106.618220,123,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
115,565,121,120,9,285,30,52.136099,106.263279,138,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,5.318423
120,579,127,119,15,290,28,49.593521,106.921822,158,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
125,598,140,115,15,309,19,45.706485,105.062247,170,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
130,614,121,114,14,306,59,44.871672,103.414130,148,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
135,641,131,114,18,314,64,46.733590,104.474919,142,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
140,659,138,119,25,316,61,47.516526,103.647307,135,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
145,677,157,122,31,311,56,47.299753,103.021174,141,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
150,702,175,127,37,316,47,48.060426,104.539553,149,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
155,724,184,127,40,315,58,48.556351,105.786909,154,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
160,737,203,124,43,314,53,47.691406,108.482815,165,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
165,752,218,126,49,316,43,46.857046,108.614738,178,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,6.214994
