sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,2,0,0,0,2,0,56.487467,0.000000,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
5,13,0,6,0,7,0,59.419537,64.853656,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
10,24,0,10,0,14,0,65.738835,83.353174,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
15,34,0,11,0,23,0,68.106231,100.754391,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
20,49,0,14,0,35,0,66.201368,101.395742,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
25,56,0,15,0,41,0,66.946525,107.416886,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
30,64,0,19,0,45,0,66.075666,104.120290,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
35,78,0,24,0,52,2,63.154251,95.712799,2,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
40,84,0,26,0,52,6,61.757306,96.795887,7,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
45,93,2,29,0,54,8,61.033301,100.899722,14,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
50,113,6,37,1,63,6,60.402243,98.450067,19,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
55,126,8,43,2,63,10,62.140894,101.696604,23,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
60,138,14,49,4,67,4,62.090949,104.419536,24,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
65,147,15,51,4,66,11,64.308347,110.449838,13,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
70,158,19,53,1,65,20,69.494038,112.356989,7,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
75,175,33,62,2,67,11,72.002465,109.023743,9,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
80,191,37,71,3,68,12,71.816484,105.118752,12,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
85,198,41,73,3,71,10,70.975883,107.712043,16,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
90,210,47,77,1,76,9,69.708050,106.887893,23,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
95,220,48,77,4,80,11,69.768475,108.543084,27,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
100,233,48,84,2,81,18,68.652071,106.280517,35,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
105,240,49,85,3,85,18,66.790457,106.488213,39,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
110,245,51,90,5,87,12,63.887245,104.638296,54,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
115,251,50,90,2,92,17,60.043734,100.535921,62,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
120,253,52,90,7,90,14,57.271080,99.358517,72,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
125,261,53,92,11,94,11,54.948278,98.348289,66,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
130,271,38,94,11,85,43,60.806967,101.076255,16,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
135,285,50,96,13,82,44,65.841245,103.307581,12,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
140,297,69,98,15,81,34,68.412957,104.195200,19,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
145,302,76,96,22,81,27,68.724168,105.792360,21,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
150,311,87,99,26,85,14,67.688487,105.553204,23,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
155,314,88,97,26,84,19,66.261748,108.406233,27,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
160,316,90,90,28,89,19,63.957966,112.160725,36,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
165,316,91,89,31,85,20,61.658938,112.295568,50,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
170,312,93,88,34,74,23,59.666052,112.530830,61,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
175,308,83,83,35,71,36,57.047623,113.371054,69,VISSIM_ADAPTER_NO-CONTROL,ok,0.451678
180,313,93,82,38,75,25,55.670603,112.357285,82,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
185,320,101,86,40,76,17,53.297864,108.222290,86,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
190,334,97,91,38,78,30,55.482527,109.029709,41,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
195,344,98,91,28,79,48,61.161191,109.937675,20,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
200,357,121,98,16,93,29,65.546448,107.316579,16,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
205,359,133,97,14,91,24,67.577983,108.521478,17,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
210,366,139,103,11,94,19,68.237073,106.958461,23,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
215,367,140,98,3,105,21,65.685166,105.760524,37,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
220,361,136,86,1,116,22,62.610530,106.254525,53,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
225,364,137,82,3,122,20,60.896360,109.702227,69,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
230,358,135,81,2,115,25,58.124605,108.150666,76,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
235,351,138,83,5,109,16,54.000708,105.937996,99,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
240,350,139,83,6,104,18,50.993737,108.415373,114,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
245,347,142,81,8,101,15,47.991864,109.086126,134,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
250,347,145,81,11,102,8,46.143239,111.118804,110,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
255,356,118,82,11,88,57,51.198496,110.978870,50,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
260,360,119,76,18,92,55,55.838704,110.594082,29,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
265,360,128,72,23,94,43,57.107442,111.383605,32,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
270,366,121,69,24,112,40,59.104896,114.090606,37,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
275,375,118,68,29,121,39,59.357341,113.060423,41,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
280,381,125,64,31,132,29,57.170746,112.776271,44,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
285,390,131,64,34,137,24,55.360776,112.333875,49,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
290,395,127,70,34,133,31,53.164555,109.122237,67,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
295,388,125,76,31,116,40,52.377697,108.548062,82,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
300,376,118,77,33,104,44,51.746041,110.778829,93,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
305,375,119,82,37,100,37,50.014282,106.654305,100,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
310,373,126,79,41,100,27,47.000932,107.566915,113,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
315,375,110,80,37,93,55,49.148296,107.334441,57,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
320,375,117,78,32,95,53,54.205084,107.542830,34,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
325,381,127,82,23,96,53,59.158678,106.512650,34,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
330,390,142,88,16,105,39,60.591616,102.502257,37,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
335,391,152,86,9,114,30,60.488860,102.253117,47,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
340,395,151,91,7,116,30,59.031016,103.500611,60,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
345,399,152,93,7,122,25,58.244044,104.585387,75,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
350,400,147,94,6,130,23,56.838664,103.497245,84,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
355,403,146,94,4,134,25,54.597348,103.977810,93,VISSIM_ADAPTER_NO-CONTROL,ok,0.480433
360,400,144,95,5,133,23,51.962924,104.968964,120,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
365,392,146,91,6,128,21,48.862398,107.411674,145,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
370,394,147,102,5,124,16,47.276994,104.583104,163,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
375,396,138,104,3,112,39,47.313861,105.764846,120,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
380,402,115,100,11,107,69,54.233221,108.158575,58,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
385,401,118,99,17,104,63,60.013681,111.741309,35,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
390,404,131,101,29,104,39,61.671449,111.648620,28,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
395,407,126,96,32,115,38,61.515024,113.315505,40,VISSIM_ADAPTER_NO-CONTROL,ok,0.433033
