sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,3,0,2,0,1,0,56.273029,57.928415,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
5,14,0,7,0,7,0,59.933198,65.602297,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
10,21,0,9,0,12,0,65.987144,81.269494,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
15,29,0,12,0,17,0,68.975203,91.744200,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
20,41,0,14,0,27,0,70.092723,102.885625,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
25,53,0,16,0,37,0,69.143930,105.057972,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
30,61,0,18,0,43,0,68.306152,105.809822,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
35,72,0,24,0,45,3,66.124882,95.480163,0,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
40,85,2,30,0,48,5,66.311747,96.795691,4,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
45,91,5,30,1,52,3,68.027599,104.915396,5,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
50,103,6,36,1,53,7,67.271422,105.067804,6,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
55,112,13,40,3,52,4,66.698462,108.933126,12,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
60,128,16,47,5,53,7,66.363680,106.622034,16,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
65,135,20,50,3,52,10,68.005468,110.220000,3,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
70,145,23,53,3,47,19,71.815490,109.325155,6,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
75,154,34,54,2,48,16,74.242567,112.847874,8,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
80,165,42,58,1,52,12,74.046774,112.071649,9,VISSIM_ADAPTER_NO-CONTROL,ok,0.423065
