sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,1,0,0,0,1,0,54.351038,0.000000,0,VISSIM_ADAPTER_PFO,ok,0.418979
5,11,0,5,0,6,0,56.999082,58.395392,0,VISSIM_ADAPTER_PFO,ok,0.418979
10,20,0,9,0,11,0,61.700950,71.338596,0,VISSIM_ADAPTER_PFO,ok,0.418979
15,29,0,12,0,17,0,66.183334,84.363302,0,VISSIM_ADAPTER_PFO,ok,0.418979
20,40,0,16,0,24,0,70.037528,94.562418,0,VISSIM_ADAPTER_PFO,ok,0.418979
25,44,0,17,0,27,0,73.214843,104.612320,0,VISSIM_ADAPTER_PFO,ok,0.418979
30,63,0,25,0,38,0,68.875527,97.221729,0,VISSIM_ADAPTER_PFO,ok,0.418979
35,70,1,26,0,43,0,68.976869,104.052008,2,VISSIM_ADAPTER_PFO,ok,0.418979
40,77,1,30,0,41,5,69.094748,102.893152,4,VISSIM_ADAPTER_PFO,ok,0.418979
45,91,5,36,0,46,4,68.585784,103.122874,8,VISSIM_ADAPTER_PFO,ok,0.418979
50,101,8,39,2,50,2,67.287888,104.456101,9,VISSIM_ADAPTER_PFO,ok,0.418979
55,115,8,45,2,57,3,66.350983,105.450592,17,VISSIM_ADAPTER_PFO,ok,0.418979
60,127,9,51,3,59,5,65.412552,106.388532,19,VISSIM_ADAPTER_PFO,ok,0.418979
65,139,11,56,2,60,10,66.450350,107.786503,10,VISSIM_ADAPTER_PFO,ok,0.418979
70,146,15,60,1,53,17,73.107740,109.587829,5,VISSIM_ADAPTER_PFO,ok,0.418979
75,151,28,60,0,46,17,76.794423,112.217961,5,VISSIM_ADAPTER_PFO,ok,0.418979
80,164,37,64,1,50,12,75.453272,110.941759,9,VISSIM_ADAPTER_PFO,ok,0.418979
85,179,40,71,2,52,14,73.952905,106.905514,13,VISSIM_ADAPTER_PFO,ok,0.418979
90,189,45,73,5,54,12,73.410228,108.738602,19,VISSIM_ADAPTER_PFO,ok,0.418979
95,198,49,77,4,54,14,73.712886,109.114971,21,VISSIM_ADAPTER_PFO,ok,0.418979
100,210,51,81,3,60,15,73.975325,107.319392,23,VISSIM_ADAPTER_PFO,ok,0.418979
105,220,52,83,1,66,18,73.430882,109.069079,24,VISSIM_ADAPTER_PFO,ok,0.418979
110,225,49,86,5,65,20,72.248451,111.261967,27,VISSIM_ADAPTER_PFO,ok,0.418979
115,224,55,86,7,62,14,69.839870,110.924408,37,VISSIM_ADAPTER_PFO,ok,0.418979
120,232,55,86,8,67,16,67.462459,109.581805,47,VISSIM_ADAPTER_PFO,ok,0.418979
125,242,58,84,8,77,15,65.277032,110.300157,36,VISSIM_ADAPTER_PFO,ok,0.418979
130,246,42,85,6,63,50,69.566072,111.741571,6,VISSIM_ADAPTER_PFO,ok,0.418979
135,249,52,84,11,60,42,73.830828,113.896796,9,VISSIM_ADAPTER_PFO,ok,0.418979
140,255,65,82,14,62,32,71.963848,111.327297,11,VISSIM_ADAPTER_PFO,ok,0.418979
145,257,78,85,15,61,18,70.352079,109.321740,13,VISSIM_ADAPTER_PFO,ok,0.418979
150,266,74,85,22,69,16,68.570036,110.697285,20,VISSIM_ADAPTER_PFO,ok,0.418979
155,271,75,81,23,71,21,67.356335,114.138528,26,VISSIM_ADAPTER_PFO,ok,0.418979
160,273,78,81,26,69,19,66.063006,114.877458,30,VISSIM_ADAPTER_PFO,ok,0.418979
165,276,78,82,29,67,20,63.276622,111.728270,41,VISSIM_ADAPTER_PFO,ok,0.418979
170,272,72,80,27,63,30,61.178736,112.116048,49,VISSIM_ADAPTER_PFO,ok,0.418979
175,286,70,87,26,72,31,59.878607,108.331440,60,VISSIM_ADAPTER_PFO,ok,0.418979
180,292,69,90,31,75,27,58.803365,106.807110,66,VISSIM_ADAPTER_PFO,ok,0.407416
185,294,74,88,33,76,23,57.172251,108.013459,71,VISSIM_ADAPTER_PFO,ok,0.407416
190,302,73,89,35,75,30,60.400472,109.251217,26,VISSIM_ADAPTER_PFO,ok,0.407416
195,309,70,89,25,77,48,65.525891,108.999295,11,VISSIM_ADAPTER_PFO,ok,0.407416
200,317,90,91,21,84,31,68.737222,109.279697,12,VISSIM_ADAPTER_PFO,ok,0.407416
205,325,101,90,20,88,26,69.996988,109.093802,18,VISSIM_ADAPTER_PFO,ok,0.407416
210,327,104,88,10,94,31,69.365302,106.503057,27,VISSIM_ADAPTER_PFO,ok,0.407416
215,325,106,85,4,103,27,68.339087,108.809125,38,VISSIM_ADAPTER_PFO,ok,0.407416
220,327,101,80,5,116,25,67.069503,113.555997,49,VISSIM_ADAPTER_PFO,ok,0.407416
225,326,99,79,5,121,22,64.806209,113.212581,58,VISSIM_ADAPTER_PFO,ok,0.407416
230,319,96,77,3,116,27,61.796791,111.859237,66,VISSIM_ADAPTER_PFO,ok,0.407416
235,313,103,75,5,110,20,57.622806,114.005975,79,VISSIM_ADAPTER_PFO,ok,0.407416
240,307,105,70,6,105,21,53.944180,112.346404,96,VISSIM_ADAPTER_PFO,ok,0.407416
245,311,110,73,4,109,15,50.686369,110.074009,108,VISSIM_ADAPTER_PFO,ok,0.407416
250,316,111,75,3,114,13,50.159447,110.418454,82,VISSIM_ADAPTER_PFO,ok,0.407416
255,317,84,73,7,95,58,55.960002,109.638466,28,VISSIM_ADAPTER_PFO,ok,0.407416
260,310,95,74,14,87,40,60.086262,107.251341,14,VISSIM_ADAPTER_PFO,ok,0.407416
265,311,99,74,17,88,33,60.858837,107.743429,21,VISSIM_ADAPTER_PFO,ok,0.407416
270,322,103,73,20,101,25,60.702508,105.687627,30,VISSIM_ADAPTER_PFO,ok,0.407416
275,337,109,73,19,116,20,59.268182,104.043452,33,VISSIM_ADAPTER_PFO,ok,0.407416
280,345,109,70,15,123,28,58.309569,104.060875,38,VISSIM_ADAPTER_PFO,ok,0.407416
285,355,106,73,18,126,32,57.473281,102.334395,44,VISSIM_ADAPTER_PFO,ok,0.407416
290,352,109,75,20,118,30,55.947788,103.943435,52,VISSIM_ADAPTER_PFO,ok,0.407416
295,348,107,75,23,110,33,54.825616,109.055905,67,VISSIM_ADAPTER_PFO,ok,0.407416
300,344,99,78,22,105,40,52.915449,110.055644,81,VISSIM_ADAPTER_PFO,ok,0.407416
305,349,98,80,24,107,40,51.852858,110.378146,90,VISSIM_ADAPTER_PFO,ok,0.407416
310,346,107,74,25,112,28,48.380693,109.697600,102,VISSIM_ADAPTER_PFO,ok,0.407416
315,347,100,70,21,107,49,50.449247,109.480009,48,VISSIM_ADAPTER_PFO,ok,0.407416
320,354,101,64,16,114,59,56.883797,112.493781,24,VISSIM_ADAPTER_PFO,ok,0.407416
325,366,114,70,10,122,50,61.160872,110.103903,27,VISSIM_ADAPTER_PFO,ok,0.407416
330,367,125,70,6,130,36,62.097685,106.093491,35,VISSIM_ADAPTER_PFO,ok,0.407416
335,377,129,75,7,144,22,60.675663,101.647539,41,VISSIM_ADAPTER_PFO,ok,0.407416
340,372,125,74,5,144,24,58.230389,100.502855,53,VISSIM_ADAPTER_PFO,ok,0.407416
345,373,129,75,4,147,18,56.981897,102.189135,70,VISSIM_ADAPTER_PFO,ok,0.407416
350,366,129,75,5,141,16,55.130281,104.582579,79,VISSIM_ADAPTER_PFO,ok,0.407416
355,362,132,75,5,137,13,52.984109,106.067756,87,VISSIM_ADAPTER_PFO,ok,0.407416
360,357,133,73,5,136,10,50.702300,106.920332,106,VISSIM_ADAPTER_PFO,ok,0.41492
365,349,128,70,4,129,18,47.657695,110.277657,121,VISSIM_ADAPTER_PFO,ok,0.41492
370,340,134,69,3,118,16,44.894585,109.762683,144,VISSIM_ADAPTER_PFO,ok,0.41492
375,341,129,72,5,111,24,44.717244,108.098889,102,VISSIM_ADAPTER_PFO,ok,0.41492
380,347,107,68,8,104,60,50.677573,106.887665,38,VISSIM_ADAPTER_PFO,ok,0.41492
385,352,111,68,12,107,54,55.923651,109.258391,14,VISSIM_ADAPTER_PFO,ok,0.41492
390,360,118,71,15,111,45,59.208973,109.528216,18,VISSIM_ADAPTER_PFO,ok,0.41492
395,361,116,73,18,117,37,60.061198,108.884178,25,VISSIM_ADAPTER_PFO,ok,0.41492
400,365,127,73,18,125,22,59.646132,108.799655,29,VISSIM_ADAPTER_PFO,ok,0.41492
405,371,132,74,16,131,18,58.763956,109.022649,33,VISSIM_ADAPTER_PFO,ok,0.41492
410,375,130,76,16,131,22,57.421367,108.133182,41,VISSIM_ADAPTER_PFO,ok,0.41492
415,369,127,73,14,122,33,55.931112,111.090169,53,VISSIM_ADAPTER_PFO,ok,0.41492
420,360,120,73,15,109,43,53.297494,112.505866,70,VISSIM_ADAPTER_PFO,ok,0.41492
425,356,129,75,17,104,31,51.852807,109.769641,86,VISSIM_ADAPTER_PFO,ok,0.41492
430,348,118,77,20,98,35,49.249423,102.670073,97,VISSIM_ADAPTER_PFO,ok,0.41492
435,349,124,74,21,103,27,47.454178,102.684262,90,VISSIM_ADAPTER_PFO,ok,0.41492
440,355,114,78,15,96,52,51.636251,100.353656,45,VISSIM_ADAPTER_PFO,ok,0.41492
445,361,126,78,10,100,47,57.087725,101.327054,34,VISSIM_ADAPTER_PFO,ok,0.41492
450,371,138,83,9,112,29,60.096005,99.848766,29,VISSIM_ADAPTER_PFO,ok,0.41492
455,372,143,82,4,120,23,60.277940,102.328187,41,VISSIM_ADAPTER_PFO,ok,0.41492
460,374,150,82,5,120,17,59.374437,100.228606,51,VISSIM_ADAPTER_PFO,ok,0.41492
465,373,146,81,4,120,22,56.903741,99.694420,65,VISSIM_ADAPTER_PFO,ok,0.41492
470,376,144,80,5,127,20,54.024084,98.342746,80,VISSIM_ADAPTER_PFO,ok,0.41492
475,369,140,76,1,131,21,51.946639,100.785920,91,VISSIM_ADAPTER_PFO,ok,0.41492
480,364,142,71,3,129,19,49.520926,102.477832,103,VISSIM_ADAPTER_PFO,ok,0.41492
485,359,139,67,4,126,23,47.685169,104.848930,124,VISSIM_ADAPTER_PFO,ok,0.41492
490,356,139,67,6,121,23,46.095882,106.941077,138,VISSIM_ADAPTER_PFO,ok,0.41492
495,351,141,66,9,115,20,43.468549,107.166255,152,VISSIM_ADAPTER_PFO,ok,0.41492
500,342,131,64,13,97,37,43.649955,108.439817,93,VISSIM_ADAPTER_PFO,ok,0.41492
505,338,112,63,17,81,65,50.567381,109.053006,36,VISSIM_ADAPTER_PFO,ok,0.41492
510,344,120,63,25,77,59,55.768267,105.218845,22,VISSIM_ADAPTER_PFO,ok,0.41492
515,356,123,68,33,88,44,58.343521,106.126651,27,VISSIM_ADAPTER_PFO,ok,0.41492
520,360,119,66,34,103,38,58.288911,105.903037,34,VISSIM_ADAPTER_PFO,ok,0.41492
525,371,118,70,35,120,28,57.980475,107.231066,40,VISSIM_ADAPTER_PFO,ok,0.41492
530,377,117,71,33,125,31,57.921964,109.112367,45,VISSIM_ADAPTER_PFO,ok,0.41492
535,383,119,73,35,124,32,56.967690,108.454007,50,VISSIM_ADAPTER_PFO,ok,0.41492
540,383,118,75,35,116,39,55.160573,106.853179,62,VISSIM_ADAPTER_PFO,ok,0.42332
545,374,111,73,36,106,48,52.339334,109.894748,80,VISSIM_ADAPTER_PFO,ok,0.42332
550,366,106,76,36,99,49,50.567504,108.484625,97,VISSIM_ADAPTER_PFO,ok,0.42332
555,361,103,79,40,94,45,50.015779,108.645464,111,VISSIM_ADAPTER_PFO,ok,0.42332
560,364,109,83,47,102,23,49.370295,108.087969,80,VISSIM_ADAPTER_PFO,ok,0.42332
565,372,90,84,40,93,65,53.296216,103.670195,42,VISSIM_ADAPTER_PFO,ok,0.42332
570,385,107,95,40,103,40,57.263051,97.357665,29,VISSIM_ADAPTER_PFO,ok,0.42332
575,394,116,97,30,108,43,61.038785,99.560672,29,VISSIM_ADAPTER_PFO,ok,0.42332
580,400,127,93,21,122,37,63.501451,102.142020,35,VISSIM_ADAPTER_PFO,ok,0.42332
585,398,133,94,13,126,32,64.252053,102.648069,40,VISSIM_ADAPTER_PFO,ok,0.42332
590,392,136,95,11,124,26,63.581460,102.533829,49,VISSIM_ADAPTER_PFO,ok,0.42332
595,388,137,95,10,128,18,61.950254,101.732133,63,VISSIM_ADAPTER_PFO,ok,0.42332
600,381,132,91,4,134,20,59.719413,103.370841,79,VISSIM_ADAPTER_PFO,ok,0.42332
605,379,130,96,6,129,18,57.625343,105.596360,93,VISSIM_ADAPTER_PFO,ok,0.42332
610,378,127,99,6,128,18,55.600966,107.397114,109,VISSIM_ADAPTER_PFO,ok,0.42332
615,359,129,95,4,113,18,52.516985,108.308849,126,VISSIM_ADAPTER_PFO,ok,0.42332
620,339,134,94,4,96,11,50.001461,110.649944,137,VISSIM_ADAPTER_PFO,ok,0.42332
625,340,115,97,4,80,44,53.306014,109.893656,66,VISSIM_ADAPTER_PFO,ok,0.42332
630,337,104,92,8,70,63,60.064877,110.128192,25,VISSIM_ADAPTER_PFO,ok,0.42332
635,345,109,93,15,76,52,63.614231,108.538457,20,VISSIM_ADAPTER_PFO,ok,0.42332
640,352,111,99,18,79,45,65.266859,104.913434,24,VISSIM_ADAPTER_PFO,ok,0.42332
645,352,113,98,20,90,31,65.435009,105.961518,28,VISSIM_ADAPTER_PFO,ok,0.42332
650,358,121,100,20,95,22,64.159538,104.819695,30,VISSIM_ADAPTER_PFO,ok,0.42332
655,367,119,99,24,102,23,62.343614,102.309781,34,VISSIM_ADAPTER_PFO,ok,0.42332
