sim_sec,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles,controller_mode,controller_status,decision_wall_sec
1,1,0,0,0,1,0,54.351038,0.000000,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
5,11,0,5,0,6,0,56.999082,58.395392,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
10,20,0,9,0,11,0,61.700950,71.338596,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
15,29,0,12,0,17,0,66.183334,84.363302,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
20,40,0,16,0,24,0,70.037528,94.562418,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
25,44,0,17,0,27,0,73.214843,104.612320,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
30,63,0,25,0,38,0,68.875527,97.221729,0,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
35,70,1,26,0,43,0,68.976869,104.052008,2,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
40,77,1,30,0,41,5,69.094748,102.893152,4,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
45,91,5,36,0,46,4,68.585784,103.122874,8,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
50,101,8,39,2,50,2,67.287888,104.456101,9,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
55,115,8,45,2,57,3,66.350983,105.450592,17,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
60,127,9,51,3,59,5,65.412552,106.388532,19,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
65,139,11,56,2,60,10,66.450350,107.786503,10,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
70,146,15,60,1,53,17,73.107740,109.587829,5,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
75,151,28,60,0,46,17,76.794423,112.217961,5,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
80,164,37,64,1,50,12,75.453272,110.941759,9,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
85,179,40,71,2,52,14,73.952905,106.905514,13,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
90,189,45,73,5,54,12,73.410228,108.738602,19,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
95,198,49,77,4,54,14,73.712886,109.114971,21,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
100,210,51,81,3,60,15,73.975325,107.319392,23,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
105,220,52,83,1,66,18,73.430882,109.069079,24,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
110,225,49,86,5,65,20,72.248451,111.261967,27,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
115,224,55,86,7,62,14,69.839870,110.924408,37,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
120,232,55,86,8,67,16,67.462459,109.581805,47,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
125,242,58,84,8,77,15,65.277032,110.300157,36,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
130,246,42,85,6,63,50,69.566072,111.741571,6,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
135,249,52,84,11,60,42,73.830828,113.896796,9,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
140,255,65,82,14,62,32,71.963848,111.327297,11,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
145,257,78,85,15,61,18,70.352079,109.321740,13,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
150,266,74,85,22,69,16,68.570036,110.697285,20,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
155,271,75,81,23,71,21,67.356335,114.138528,26,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
160,273,78,81,26,69,19,66.063006,114.877458,30,VISSIM_ADAPTER_STACKELBERG-WU-METERED,ok,0.399019
