scope,candidate,scenario_id,internal_storage_fraction,offramp_storage_fraction,metric,n,mean_abs_error
scenario,int070_off030,ramp_d_bias,0.7,0.3,urban_link_occupancy_total_veh,6,89.8301013232755
scenario,int070_off030,ramp_d_bias,0.7,0.3,urban_movement_queue_total_veh,6,117.72175925925927
scenario,int070_off030,ramp_d_bias,0.7,0.3,urban_queue_plus_link_occupancy_total_veh,6,23.17221399253719
scenario,int070_off030,urban_d_heavy,0.7,0.3,freeway_total_veh,6,8.607081799896887
scenario,int070_off030,urban_d_heavy,0.7,0.3,protected_accumulation_veh,6,46.70198057941614
scenario,int070_off030,urban_d_heavy,0.7,0.3,total_model_vehicles,6,70.95414854682222
scenario,int070_off030,urban_d_heavy,0.7,0.3,urban_link_occupancy_total_veh,6,64.25446680142807
scenario,int070_off030,urban_d_heavy,0.7,0.3,urban_movement_queue_total_veh,6,57.24722222222228
scenario,int070_off030,urban_d_heavy,0.7,0.3,urban_queue_plus_link_occupancy_total_veh,6,80.29494199109196
scenario,int070_off035,fw_eb_heavy,0.7,0.35,freeway_total_veh,6,16.321822982999162
scenario,int070_off035,fw_eb_heavy,0.7,0.35,protected_accumulation_veh,6,49.95273184935362
scenario,int070_off035,fw_eb_heavy,0.7,0.35,total_model_vehicles,6,46.20498571528396
scenario,int070_off035,fw_eb_heavy,0.7,0.35,urban_link_occupancy_total_veh,6,75.17930002972525
scenario,int070_off035,fw_eb_heavy,0.7,0.35,urban_movement_queue_total_veh,6,47.08611111111109
scenario,int070_off035,fw_eb_heavy,0.7,0.35,urban_queue_plus_link_occupancy_total_veh,6,52.15307527265323
scenario,int070_off035,ramp_d_bias,0.7,0.35,freeway_total_veh,6,18.09135407427549
scenario,int070_off035,ramp_d_bias,0.7,0.35,protected_accumulation_veh,6,52.53607570145989
scenario,int070_off035,ramp_d_bias,0.7,0.35,total_model_vehicles,6,20.655253183685563
scenario,int070_off035,ramp_d_bias,0.7,0.35,urban_link_occupancy_total_veh,6,88.58311913913573
scenario,int070_off035,ramp_d_bias,0.7,0.35,urban_movement_queue_total_veh,6,116.66342592592594
scenario,int070_off035,ramp_d_bias,0.7,0.35,urban_queue_plus_link_occupancy_total_veh,6,23.363038919372425
scenario,int070_off035,urban_d_heavy,0.7,0.35,freeway_total_veh,6,8.607996240244352
scenario,int070_off035,urban_d_heavy,0.7,0.35,protected_accumulation_veh,6,46.506147246082776
scenario,int070_off035,urban_d_heavy,0.7,0.35,total_model_vehicles,6,70.9298987256405
scenario,int070_off035,urban_d_heavy,0.7,0.35,urban_link_occupancy_total_veh,6,63.95444887293827
scenario,int070_off035,urban_d_heavy,0.7,0.35,urban_movement_queue_total_veh,6,57.9055555555556
scenario,int070_off035,urban_d_heavy,0.7,0.35,urban_queue_plus_link_occupancy_total_veh,6,80.26960976496132
scenario,int070_off040,fw_eb_heavy,0.7,0.4,freeway_total_veh,6,16.320842175006447
scenario,int070_off040,fw_eb_heavy,0.7,0.4,protected_accumulation_veh,6,49.73189851602034
scenario,int070_off040,fw_eb_heavy,0.7,0.4,total_model_vehicles,6,46.18500631220672
scenario,int070_off040,fw_eb_heavy,0.7,0.4,urban_link_occupancy_total_veh,6,74.78343453482607
scenario,int070_off040,fw_eb_heavy,0.7,0.4,urban_movement_queue_total_veh,6,47.97777777777777
scenario,int070_off040,fw_eb_heavy,0.7,0.4,urban_queue_plus_link_occupancy_total_veh,6,52.131948337622525
scenario,int070_off040,ramp_d_bias,0.7,0.4,freeway_total_veh,6,18.096517394998195
scenario,int070_off040,ramp_d_bias,0.7,0.4,protected_accumulation_veh,6,53.97253403479325
scenario,int070_off040,ramp_d_bias,0.7,0.4,total_model_vehicles,6,20.550472118598247
scenario,int070_off040,ramp_d_bias,0.7,0.4,urban_link_occupancy_total_veh,6,87.33612238237404
scenario,int070_off040,ramp_d_bias,0.7,0.4,urban_movement_queue_total_veh,6,115.60509259259257
scenario,int070_off040,ramp_d_bias,0.7,0.4,urban_queue_plus_link_occupancy_total_veh,6,23.553849856221238
scenario,int070_off040,urban_d_heavy,0.7,0.4,freeway_total_veh,6,8.608990502211258
scenario,int070_off040,urban_d_heavy,0.7,0.4,protected_accumulation_veh,6,46.310313912749436
scenario,int070_off040,urban_d_heavy,0.7,0.4,total_model_vehicles,6,70.90571955683215
scenario,int070_off040,urban_d_heavy,0.7,0.4,urban_link_occupancy_total_veh,6,63.654428877984316
scenario,int070_off040,urban_d_heavy,0.7,0.4,urban_movement_queue_total_veh,6,58.56388888888893
scenario,int070_off040,urban_d_heavy,0.7,0.4,urban_queue_plus_link_occupancy_total_veh,6,80.24427561321761
scenario,int070_off050,fw_eb_heavy,0.7,0.5,freeway_total_veh,6,16.318628810423053
scenario,int070_off050,fw_eb_heavy,0.7,0.5,protected_accumulation_veh,6,50.6054140392895
scenario,int070_off050,fw_eb_heavy,0.7,0.5,total_model_vehicles,6,46.1452812272828
scenario,int070_off050,fw_eb_heavy,0.7,0.5,urban_link_occupancy_total_veh,6,73.9916933538475
scenario,int070_off050,fw_eb_heavy,0.7,0.5,urban_movement_queue_total_veh,6,49.76111111111112
scenario,int070_off050,fw_eb_heavy,0.7,0.5,urban_queue_plus_link_occupancy_total_veh,6,52.08968450197343
scenario,int070_off050,ramp_d_bias,0.7,0.5,freeway_total_veh,6,18.108468742397662
scenario,int070_off050,ramp_d_bias,0.7,0.5,protected_accumulation_veh,6,56.84545070145989
scenario,int070_off050,ramp_d_bias,0.7,0.5,total_model_vehicles,6,20.34239830139028
scenario,int070_off050,ramp_d_bias,0.7,0.5,urban_link_occupancy_total_veh,6,84.8420855094245
scenario,int070_off050,ramp_d_bias,0.7,0.5,urban_movement_queue_total_veh,6,113.4884259259259
scenario,int070_off050,ramp_d_bias,0.7,0.5,urban_queue_plus_link_occupancy_total_veh,6,23.93543012147826
scenario,int070_off050,urban_d_heavy,0.7,0.5,freeway_total_veh,6,8.611217955658853
scenario,int070_off050,urban_d_heavy,0.7,0.5,protected_accumulation_veh,6,45.91864724608278
scenario,int070_off050,urban_d_heavy,0.7,0.5,total_model_vehicles,6,70.85757265797677
scenario,int070_off050,urban_d_heavy,0.7,0.5,urban_link_occupancy_total_veh,6,63.054382697498234
scenario,int070_off050,urban_d_heavy,0.7,0.5,urban_movement_queue_total_veh,6,59.880555555555624
scenario,int070_off050,urban_d_heavy,0.7,0.5,urban_queue_plus_link_occupancy_total_veh,6,80.19360154172423
scenario,int075_off010,fw_eb_heavy,0.75,0.1,freeway_total_veh,6,16.343271583607116
scenario,int075_off010,fw_eb_heavy,0.75,0.1,protected_accumulation_veh,6,51.41525881105787
scenario,int075_off010,fw_eb_heavy,0.75,0.1,total_model_vehicles,6,46.96710388499471
scenario,int075_off010,fw_eb_heavy,0.75,0.1,urban_link_occupancy_total_veh,6,71.78891723724475
scenario,int075_off010,fw_eb_heavy,0.75,0.1,urban_movement_queue_total_veh,6,41.16527777777778
scenario,int075_off010,fw_eb_heavy,0.75,0.1,urban_queue_plus_link_occupancy_total_veh,6,52.96870189380943
scenario,int075_off010,ramp_d_bias,0.75,0.1,freeway_total_veh,6,18.00477900489848
scenario,int075_off010,ramp_d_bias,0.75,0.1,protected_accumulation_veh,6,45.98161751054245
scenario,int075_off010,ramp_d_bias,0.75,0.1,total_model_vehicles,6,21.472093979990706
scenario,int075_off010,ramp_d_bias,0.75,0.1,urban_link_occupancy_total_veh,6,89.02068346041152
scenario,int075_off010,ramp_d_bias,0.75,0.1,urban_movement_queue_total_veh,6,115.43726851851854
scenario,int075_off010,ramp_d_bias,0.75,0.1,urban_queue_plus_link_occupancy_total_veh,6,22.223332470422005
scenario,int075_off010,urban_d_heavy,0.75,0.1,freeway_total_veh,6,8.648045224154187
scenario,int075_off010,urban_d_heavy,0.75,0.1,protected_accumulation_veh,6,48.00441036011408
scenario,int075_off010,urban_d_heavy,0.75,0.1,total_model_vehicles,6,71.72587270803518
scenario,int075_off010,urban_d_heavy,0.75,0.1,urban_link_occupancy_total_veh,6,61.85152139053984
scenario,int075_off010,urban_d_heavy,0.75,0.1,urban_movement_queue_total_veh,6,53.333333333333364
scenario,int075_off010,urban_d_heavy,0.75,0.1,urban_queue_plus_link_occupancy_total_veh,6,81.12316699958019
scenario,int075_off020,fw_eb_heavy,0.75,0.2,freeway_total_veh,6,16.34206976143629
scenario,int075_off020,fw_eb_heavy,0.75,0.2,protected_accumulation_veh,6,50.97359214439119
scenario,int075_off020,fw_eb_heavy,0.75,0.2,total_model_vehicles,6,46.92643948351813
scenario,int075_off020,fw_eb_heavy,0.75,0.2,urban_link_occupancy_total_veh,6,70.99721693083595
scenario,int075_off020,fw_eb_heavy,0.75,0.2,urban_movement_queue_total_veh,6,42.94861111111111
scenario,int075_off020,fw_eb_heavy,0.75,0.2,urban_queue_plus_link_occupancy_total_veh,6,52.92647803156625
scenario,int075_off020,ramp_d_bias,0.75,0.2,freeway_total_veh,6,18.01012030950023
scenario,int075_off020,ramp_d_bias,0.75,0.2,protected_accumulation_veh,6,47.956127681556296
scenario,int075_off020,ramp_d_bias,0.75,0.2,total_model_vehicles,6,21.335041820991574
scenario,int075_off020,ramp_d_bias,0.75,0.2,urban_link_occupancy_total_veh,6,86.52890550254831
scenario,int075_off020,ramp_d_bias,0.75,0.2,urban_movement_queue_total_veh,6,113.24560185185182
scenario,int075_off020,ramp_d_bias,0.75,0.2,urban_queue_plus_link_occupancy_total_veh,6,22.527023124998184
scenario,int075_off020,urban_d_heavy,0.75,0.2,freeway_total_veh,6,8.649313580805531
scenario,int075_off020,urban_d_heavy,0.75,0.2,protected_accumulation_veh,6,47.61274369344741
scenario,int075_off020,urban_d_heavy,0.75,0.2,total_model_vehicles,6,71.67687678309176
scenario,int075_off020,urban_d_heavy,0.75,0.2,urban_link_occupancy_total_veh,6,61.251500026184736
scenario,int075_off020,urban_d_heavy,0.75,0.2,urban_movement_queue_total_veh,6,54.355555555555604
scenario,int075_off020,urban_d_heavy,0.75,0.2,urban_queue_plus_link_occupancy_total_veh,6,81.0725160540239
scenario,int075_off030,fw_eb_heavy,0.75,0.3,freeway_total_veh,6,16.34053001842242
scenario,int075_off030,fw_eb_heavy,0.75,0.3,protected_accumulation_veh,6,50.531925477724556
scenario,int075_off030,fw_eb_heavy,0.75,0.3,total_model_vehicles,6,46.88608890376914
scenario,int075_off030,fw_eb_heavy,0.75,0.3,urban_link_occupancy_total_veh,6,70.20550297755543
scenario,int075_off030,fw_eb_heavy,0.75,0.3,urban_movement_queue_total_veh,6,44.731944444444444
scenario,int075_off030,fw_eb_heavy,0.75,0.3,urban_queue_plus_link_occupancy_total_veh,6,52.884240822611225
scenario,int075_off030,ramp_d_bias,0.75,0.3,freeway_total_veh,6,18.017693396643978
scenario,int075_off030,ramp_d_bias,0.75,0.3,protected_accumulation_veh,6,50.88321101488957
scenario,int075_off030,ramp_d_bias,0.75,0.3,total_model_vehicles,6,21.17712127654939
scenario,int075_off030,ramp_d_bias,0.75,0.3,urban_link_occupancy_total_veh,6,83.93081847942064
scenario,int075_off030,ramp_d_bias,0.75,0.3,urban_movement_queue_total_veh,6,110.97060185185184
scenario,int075_off030,ramp_d_bias,0.75,0.3,urban_queue_plus_link_occupancy_total_veh,6,22.853863532283388
scenario,int075_off030,urban_d_heavy,0.75,0.3,freeway_total_veh,6,8.650902526335246
scenario,int075_off030,urban_d_heavy,0.75,0.3,protected_accumulation_veh,6,47.221077026780776
scenario,int075_off030,urban_d_heavy,0.75,0.3,total_model_vehicles,6,71.62816472830944
scenario,int075_off030,urban_d_heavy,0.75,0.3,urban_link_occupancy_total_veh,6,60.651470376020285
scenario,int075_off030,urban_d_heavy,0.75,0.3,urban_movement_queue_total_veh,6,55.67222222222227
scenario,int075_off030,urban_d_heavy,0.75,0.3,urban_queue_plus_link_occupancy_total_veh,6,81.02185738603642
scenario,int075_off035,fw_eb_heavy,0.75,0.35,freeway_total_veh,6,16.339633719231067
scenario,int075_off035,fw_eb_heavy,0.75,0.35,protected_accumulation_veh,6,50.3110921443912
scenario,int075_off035,fw_eb_heavy,0.75,0.35,total_model_vehicles,6,46.866031012342454
scenario,int075_off035,fw_eb_heavy,0.75,0.35,urban_link_occupancy_total_veh,6,69.80964089072151
scenario,int075_off035,fw_eb_heavy,0.75,0.35,urban_movement_queue_total_veh,6,45.62361111111111
scenario,int075_off035,fw_eb_heavy,0.75,0.35,urban_queue_plus_link_occupancy_total_veh,6,52.86311722057833
scenario,int075_off035,ramp_d_bias,0.75,0.35,freeway_total_veh,6,18.0223090755214
scenario,int075_off035,ramp_d_bias,0.75,0.35,protected_accumulation_veh,6,52.31966934822293
scenario,int075_off035,ramp_d_bias,0.75,0.35,total_model_vehicles,6,21.07183818727816
scenario,int075_off035,ramp_d_bias,0.75,0.35,urban_link_occupancy_total_veh,6,82.68383629528087
scenario,int075_off035,ramp_d_bias,0.75,0.35,urban_movement_queue_total_veh,6,109.91226851851853
scenario,int075_off035,ramp_d_bias,0.75,0.35,urban_queue_plus_link_occupancy_total_veh,6,23.044688459118614
scenario,int075_off035,urban_d_heavy,0.75,0.35,freeway_total_veh,6,8.651816966682711
scenario,int075_off035,urban_d_heavy,0.75,0.35,protected_accumulation_veh,6,47.025243693447415
scenario,int075_off035,urban_d_heavy,0.75,0.35,total_model_vehicles,6,71.60391490712765
scenario,int075_off035,urban_d_heavy,0.75,0.35,urban_link_occupancy_total_veh,6,60.35145244753049
scenario,int075_off035,urban_d_heavy,0.75,0.35,urban_movement_queue_total_veh,6,56.330555555555605
scenario,int075_off035,urban_d_heavy,0.75,0.35,urban_queue_plus_link_occupancy_total_veh,6,80.99652515990583
scenario,int075_off040,fw_eb_heavy,0.75,0.4,freeway_total_veh,6,16.33865331962101
scenario,int075_off040,fw_eb_heavy,0.75,0.4,protected_accumulation_veh,6,50.090258811057915
scenario,int075_off040,fw_eb_heavy,0.75,0.4,total_model_vehicles,6,46.846051206962365
scenario,int075_off040,fw_eb_heavy,0.75,0.4,urban_link_occupancy_total_veh,6,69.41377540190219
scenario,int075_off040,fw_eb_heavy,0.75,0.4,urban_movement_queue_total_veh,6,46.515277777777776
scenario,int075_off040,fw_eb_heavy,0.75,0.4,urban_queue_plus_link_occupancy_total_veh,6,52.84199029170439
scenario,int075_off040,ramp_d_bias,0.75,0.4,freeway_total_veh,6,18.0274723962441
scenario,int075_off040,ramp_d_bias,0.75,0.4,protected_accumulation_veh,6,53.75612768155627
scenario,int075_off040,ramp_d_bias,0.75,0.4,total_model_vehicles,6,20.967057122190823
scenario,int075_off040,ramp_d_bias,0.75,0.4,urban_link_occupancy_total_veh,6,81.4368395385192
scenario,int075_off040,ramp_d_bias,0.75,0.4,urban_movement_queue_total_veh,6,108.85393518518515
scenario,int075_off040,ramp_d_bias,0.75,0.4,urban_queue_plus_link_occupancy_total_veh,6,23.2354993959674
scenario,int075_off040,urban_d_heavy,0.75,0.4,freeway_total_veh,6,8.652811228649618
scenario,int075_off040,urban_d_heavy,0.75,0.4,protected_accumulation_veh,6,46.82941036011408
scenario,int075_off040,urban_d_heavy,0.75,0.4,total_model_vehicles,6,71.57973573831936
scenario,int075_off040,urban_d_heavy,0.75,0.4,urban_link_occupancy_total_veh,6,60.05143245257655
scenario,int075_off040,urban_d_heavy,0.75,0.4,urban_movement_queue_total_veh,6,56.98888888888892
scenario,int075_off040,urban_d_heavy,0.75,0.4,urban_queue_plus_link_occupancy_total_veh,6,80.97119100816212
scenario,int075_off050,fw_eb_heavy,0.75,0.5,freeway_total_veh,6,16.336440859054342
scenario,int075_off050,fw_eb_heavy,0.75,0.5,protected_accumulation_veh,6,50.7868255240227
scenario,int075_off050,fw_eb_heavy,0.75,0.5,total_model_vehicles,6,46.806325232452615
scenario,int075_off050,fw_eb_heavy,0.75,0.5,urban_link_occupancy_total_veh,6,68.62203423535446
scenario,int075_off050,fw_eb_heavy,0.75,0.5,urban_movement_queue_total_veh,6,48.29861111111111
scenario,int075_off050,fw_eb_heavy,0.75,0.5,urban_queue_plus_link_occupancy_total_veh,6,52.799726470668574
scenario,int075_off050,ramp_d_bias,0.75,0.5,freeway_total_veh,6,18.039423743643567
scenario,int075_off050,ramp_d_bias,0.75,0.5,protected_accumulation_veh,6,56.629044348222926
scenario,int075_off050,ramp_d_bias,0.75,0.5,total_model_vehicles,6,20.758983304982802
scenario,int075_off050,ramp_d_bias,0.75,0.5,urban_link_occupancy_total_veh,6,78.94280266556967
scenario,int075_off050,ramp_d_bias,0.75,0.5,urban_movement_queue_total_veh,6,106.7372685185185
scenario,int075_off050,ramp_d_bias,0.75,0.5,urban_queue_plus_link_occupancy_total_veh,6,23.617079661224476
scenario,int075_off050,urban_d_heavy,0.75,0.5,freeway_total_veh,6,8.655038682097214
scenario,int075_off050,urban_d_heavy,0.75,0.5,protected_accumulation_veh,6,46.43774369344742
scenario,int075_off050,urban_d_heavy,0.75,0.5,total_model_vehicles,6,71.53158883946396
scenario,int075_off050,urban_d_heavy,0.75,0.5,urban_link_occupancy_total_veh,6,59.45138627209047
scenario,int075_off050,urban_d_heavy,0.75,0.5,urban_movement_queue_total_veh,6,58.30555555555561
scenario,int075_off050,urban_d_heavy,0.75,0.5,urban_queue_plus_link_occupancy_total_veh,6,80.92051693666878
scenario,int080_off010,fw_eb_heavy,0.8,0.1,freeway_total_veh,6,16.36107774716015
scenario,int080_off010,fw_eb_heavy,0.8,0.1,protected_accumulation_veh,6,51.77361897672125
scenario,int080_off010,fw_eb_heavy,0.8,0.1,total_model_vehicles,6,47.62816509924183
scenario,int080_off010,fw_eb_heavy,0.8,0.1,urban_link_occupancy_total_veh,6,67.35675693592405
scenario,int080_off010,fw_eb_heavy,0.8,0.1,urban_movement_queue_total_veh,6,39.59861111111112
scenario,int080_off010,fw_eb_heavy,0.8,0.1,urban_queue_plus_link_occupancy_total_veh,6,53.67874266471773
scenario,int080_off010,ramp_d_bias,0.8,0.1,freeway_total_veh,6,18.049134624210232
scenario,int080_off010,ramp_d_bias,0.8,0.1,protected_accumulation_veh,6,45.72572414412686
scenario,int080_off010,ramp_d_bias,0.8,0.1,total_model_vehicles,6,21.97206299395585
scenario,int080_off010,ramp_d_bias,0.8,0.1,urban_link_occupancy_total_veh,6,82.19221763017313
scenario,int080_off010,ramp_d_bias,0.8,0.1,urban_movement_queue_total_veh,6,107.56018518518519
scenario,int080_off010,ramp_d_bias,0.8,0.1,urban_queue_plus_link_occupancy_total_veh,6,21.49478273561277
scenario,int080_off010,urban_d_heavy,0.8,0.1,freeway_total_veh,6,8.692026668498796
scenario,int080_off010,urban_d_heavy,0.8,0.1,protected_accumulation_veh,6,48.32559029975366
scenario,int080_off010,urban_d_heavy,0.8,0.1,total_model_vehicles,6,72.39968617355011
scenario,int080_off010,urban_d_heavy,0.8,0.1,urban_link_occupancy_total_veh,6,57.43598296706591
scenario,int080_off010,urban_d_heavy,0.8,0.1,urban_movement_queue_total_veh,6,55.83750000000001
scenario,int080_off010,urban_d_heavy,0.8,0.1,urban_queue_plus_link_occupancy_total_veh,6,81.85003986530879
scenario,int080_off020,fw_eb_heavy,0.8,0.2,freeway_total_veh,6,16.35987647774721
scenario,int080_off020,fw_eb_heavy,0.8,0.2,protected_accumulation_veh,6,51.331952310054575
scenario,int080_off020,fw_eb_heavy,0.8,0.2,total_model_vehicles,6,47.587500150303356
scenario,int080_off020,fw_eb_heavy,0.8,0.2,urban_link_occupancy_total_veh,6,66.56505663481128
scenario,int080_off020,fw_eb_heavy,0.8,0.2,urban_movement_queue_total_veh,6,41.38194444444446
scenario,int080_off020,fw_eb_heavy,0.8,0.2,urban_queue_plus_link_occupancy_total_veh,6,53.636518807837554
scenario,int080_off020,ramp_d_bias,0.8,0.2,freeway_total_veh,6,18.054475928811982
scenario,int080_off020,ramp_d_bias,0.8,0.2,protected_accumulation_veh,6,47.38761995668564
scenario,int080_off020,ramp_d_bias,0.8,0.2,total_model_vehicles,6,21.835010834956716
scenario,int080_off020,ramp_d_bias,0.8,0.2,urban_link_occupancy_total_veh,6,79.70043967230987
scenario,int080_off020,ramp_d_bias,0.8,0.2,urban_movement_queue_total_veh,6,105.3685185185185
scenario,int080_off020,ramp_d_bias,0.8,0.2,urban_queue_plus_link_occupancy_total_veh,6,21.798473390189084
scenario,int080_off020,urban_d_heavy,0.8,0.2,freeway_total_veh,6,8.69329502515014
scenario,int080_off020,urban_d_heavy,0.8,0.2,protected_accumulation_veh,6,47.93392363308695
scenario,int080_off020,urban_d_heavy,0.8,0.2,total_model_vehicles,6,72.35069024860663
scenario,int080_off020,urban_d_heavy,0.8,0.2,urban_link_occupancy_total_veh,6,56.83596160271076
scenario,int080_off020,urban_d_heavy,0.8,0.2,urban_movement_queue_total_veh,6,56.08750000000001
scenario,int080_off020,urban_d_heavy,0.8,0.2,urban_queue_plus_link_occupancy_total_veh,6,81.79938891975243
scenario,int080_off030,fw_eb_heavy,0.8,0.3,freeway_total_veh,6,16.35833740471662
scenario,int080_off030,fw_eb_heavy,0.8,0.3,protected_accumulation_veh,6,50.890285643387934
scenario,int080_off030,fw_eb_heavy,0.8,0.3,total_model_vehicles,6,47.54714890893475
scenario,int080_off030,fw_eb_heavy,0.8,0.3,urban_link_occupancy_total_veh,6,65.77334268989443
scenario,int080_off030,fw_eb_heavy,0.8,0.3,urban_movement_queue_total_veh,6,43.16527777777777
scenario,int080_off030,fw_eb_heavy,0.8,0.3,urban_queue_plus_link_occupancy_total_veh,6,53.59428160735201
scenario,int080_off030,ramp_d_bias,0.8,0.3,freeway_total_veh,6,18.06204901595573
scenario,int080_off030,ramp_d_bias,0.8,0.3,protected_accumulation_veh,6,50.31470329001888
scenario,int080_off030,ramp_d_bias,0.8,0.3,total_model_vehicles,6,21.677090290514553
scenario,int080_off030,ramp_d_bias,0.8,0.3,urban_link_occupancy_total_veh,6,77.10235264918222
scenario,int080_off030,ramp_d_bias,0.8,0.3,urban_movement_queue_total_veh,6,103.09351851851851
scenario,int080_off030,ramp_d_bias,0.8,0.3,urban_queue_plus_link_occupancy_total_veh,6,22.125313797474252
scenario,int080_off030,urban_d_heavy,0.8,0.3,freeway_total_veh,6,8.694883970679856
scenario,int080_off030,urban_d_heavy,0.8,0.3,protected_accumulation_veh,6,47.54225696642033
scenario,int080_off030,urban_d_heavy,0.8,0.3,total_model_vehicles,6,72.30197819382441
scenario,int080_off030,urban_d_heavy,0.8,0.3,urban_link_occupancy_total_veh,6,56.23593195254635
scenario,int080_off030,urban_d_heavy,0.8,0.3,urban_movement_queue_total_veh,6,56.33750000000001
scenario,int080_off030,urban_d_heavy,0.8,0.3,urban_queue_plus_link_occupancy_total_veh,6,81.74873025176507
scenario,int080_off035,fw_eb_heavy,0.8,0.35,freeway_total_veh,6,16.357441484340985
scenario,int080_off035,fw_eb_heavy,0.8,0.35,protected_accumulation_veh,6,50.669452310054574
scenario,int080_off035,fw_eb_heavy,0.8,0.35,total_model_vehicles,6,47.52709064402012
scenario,int080_off035,fw_eb_heavy,0.8,0.35,urban_link_occupancy_total_veh,6,65.3774806083883
scenario,int080_off035,fw_eb_heavy,0.8,0.35,urban_movement_queue_total_veh,6,44.05694444444445
scenario,int080_off035,fw_eb_heavy,0.8,0.35,urban_queue_plus_link_occupancy_total_veh,6,53.573158010714245
scenario,int080_off035,ramp_d_bias,0.8,0.35,freeway_total_veh,6,18.06666469483315
scenario,int080_off035,ramp_d_bias,0.8,0.35,protected_accumulation_veh,6,51.75116162335229
scenario,int080_off035,ramp_d_bias,0.8,0.35,total_model_vehicles,6,21.5718072012434
scenario,int080_off035,ramp_d_bias,0.8,0.35,urban_link_occupancy_total_veh,6,75.85537046504247
scenario,int080_off035,ramp_d_bias,0.8,0.35,urban_movement_queue_total_veh,6,102.0351851851852
scenario,int080_off035,ramp_d_bias,0.8,0.35,urban_queue_plus_link_occupancy_total_veh,6,22.316138724309397
scenario,int080_off035,urban_d_heavy,0.8,0.35,freeway_total_veh,6,8.69579841102732
scenario,int080_off035,urban_d_heavy,0.8,0.35,protected_accumulation_veh,6,47.34642363308699
scenario,int080_off035,urban_d_heavy,0.8,0.35,total_model_vehicles,6,72.27772837264258
scenario,int080_off035,urban_d_heavy,0.8,0.35,urban_link_occupancy_total_veh,6,55.93591402405656
scenario,int080_off035,urban_d_heavy,0.8,0.35,urban_movement_queue_total_veh,6,56.46250000000001
scenario,int080_off035,urban_d_heavy,0.8,0.35,urban_queue_plus_link_occupancy_total_veh,6,81.72339802563441
scenario,int080_off040,fw_eb_heavy,0.8,0.4,freeway_total_veh,6,16.35646149268184
scenario,int080_off040,fw_eb_heavy,0.8,0.4,protected_accumulation_veh,6,50.44861897672125
scenario,int080_off040,fw_eb_heavy,0.8,0.4,total_model_vehicles,6,47.50711043677804
scenario,int080_off040,fw_eb_heavy,0.8,0.4,urban_link_occupancy_total_veh,6,64.98161512565785
scenario,int080_off040,fw_eb_heavy,0.8,0.4,urban_movement_queue_total_veh,6,44.94861111111112
scenario,int080_off040,fw_eb_heavy,0.8,0.4,urban_queue_plus_link_occupancy_total_veh,6,53.5520310880062
scenario,int080_off040,ramp_d_bias,0.8,0.4,freeway_total_veh,6,18.07182801555585
scenario,int080_off040,ramp_d_bias,0.8,0.4,protected_accumulation_veh,6,53.18761995668564
scenario,int080_off040,ramp_d_bias,0.8,0.4,total_model_vehicles,6,21.467026136155926
scenario,int080_off040,ramp_d_bias,0.8,0.4,urban_link_occupancy_total_veh,6,74.60837370828082
scenario,int080_off040,ramp_d_bias,0.8,0.4,urban_movement_queue_total_veh,6,100.97685185185182
scenario,int080_off040,ramp_d_bias,0.8,0.4,urban_queue_plus_link_occupancy_total_veh,6,22.50694966115822
scenario,int080_off040,urban_d_heavy,0.8,0.4,freeway_total_veh,6,8.696792672994228
scenario,int080_off040,urban_d_heavy,0.8,0.4,protected_accumulation_veh,6,47.15059029975363
scenario,int080_off040,urban_d_heavy,0.8,0.4,total_model_vehicles,6,72.25354920383421
scenario,int080_off040,urban_d_heavy,0.8,0.4,urban_link_occupancy_total_veh,6,55.63589402910258
scenario,int080_off040,urban_d_heavy,0.8,0.4,urban_movement_queue_total_veh,6,56.58750000000001
scenario,int080_off040,urban_d_heavy,0.8,0.4,urban_queue_plus_link_occupancy_total_veh,6,81.69806387389066
scenario,int080_off050,fw_eb_heavy,0.8,0.5,freeway_total_veh,6,16.354249935154268
scenario,int080_off050,fw_eb_heavy,0.8,0.5,protected_accumulation_veh,6,50.96823634452565
scenario,int080_off050,fw_eb_heavy,0.8,0.5,total_model_vehicles,6,47.467383573679946
scenario,int080_off050,fw_eb_heavy,0.8,0.5,urban_link_occupancy_total_veh,6,64.18987397356088
scenario,int080_off050,fw_eb_heavy,0.8,0.5,urban_movement_queue_total_veh,6,46.731944444444444
scenario,int080_off050,fw_eb_heavy,0.8,0.5,urban_queue_plus_link_occupancy_total_veh,6,53.50976728160392
scenario,int080_off050,ramp_d_bias,0.8,0.5,freeway_total_veh,6,18.08377936295532
scenario,int080_off050,ramp_d_bias,0.8,0.5,protected_accumulation_veh,6,56.060536623352284
scenario,int080_off050,ramp_d_bias,0.8,0.5,total_model_vehicles,6,21.258952318947962
scenario,int080_off050,ramp_d_bias,0.8,0.5,urban_link_occupancy_total_veh,6,72.11433683533126
scenario,int080_off050,ramp_d_bias,0.8,0.5,urban_movement_queue_total_veh,6,98.86018518518517
scenario,int080_off050,ramp_d_bias,0.8,0.5,urban_queue_plus_link_occupancy_total_veh,6,22.8885299264153
scenario,int080_off050,urban_d_heavy,0.8,0.5,freeway_total_veh,6,8.699020126441823
scenario,int080_off050,urban_d_heavy,0.8,0.5,protected_accumulation_veh,6,46.75892363308699
scenario,int080_off050,urban_d_heavy,0.8,0.5,total_model_vehicles,6,72.20540230497885
