sim_sec,interval_sec,total_signal_discharge,total_signal_discharge_rate_vph,urban_vehicles,boundary_vehicles,ramp_vehicles,mean_speed_kph
1,1.000000,0,0.000000,0,6,0,54.644834
15,15.000000,0,0.000000,0,79,0,53.519394
30,15.000000,4,960.000000,0,155,0,52.327494
45,15.000000,35,8400.000000,13,222,2,43.768337
60,15.000000,39,9360.000000,35,302,2,39.790037
75,15.000000,41,9840.000000,72,369,0,33.843721
90,15.000000,53,12720.000000,107,416,4,28.811647
105,15.000000,62,14880.000000,112,466,6,26.660386
120,15.000000,106,25440.000000,156,497,11,28.349554
135,15.000000,83,19920.000000,204,518,12,28.640566
150,15.000000,53,12720.000000,237,535,7,25.105187
165,15.000000,44,10560.000000,227,599,10,24.242499
180,15.000000,62,14880.000000,240,661,5,21.859958
195,15.000000,40,9600.000000,276,694,2,18.120759
210,15.000000,59,14160.000000,247,673,11,21.100644
225,15.000000,60,14400.000000,249,664,13,25.357864
240,15.000000,63,15120.000000,267,688,11,26.082545
255,15.000000,28,6720.000000,270,695,5,22.057780
270,15.000000,39,9360.000000,272,711,10,20.648527
285,15.000000,66,15840.000000,289,742,4,18.898241
300,15.000000,46,11040.000000,285,731,3,16.167721
315,15.000000,57,13680.000000,286,700,16,20.874667
330,15.000000,47,11280.000000,307,692,21,24.741490
345,15.000000,27,6480.000000,332,696,19,22.197628
360,15.000000,24,5760.000000,327,700,8,22.050076
375,15.000000,20,4800.000000,333,738,5,19.625052
390,15.000000,15,3600.000000,349,755,3,17.009033
405,15.000000,40,9600.000000,320,716,12,19.197947
420,15.000000,52,12480.000000,315,706,19,22.759382
435,15.000000,57,13680.000000,327,708,21,24.889954
450,15.000000,33,7920.000000,327,707,9,21.945468
465,15.000000,63,15120.000000,328,739,12,20.272506
480,15.000000,80,19200.000000,341,759,5,18.615460
495,15.000000,53,12720.000000,350,749,5,15.725769
510,15.000000,45,10800.000000,346,709,19,18.973603
525,15.000000,81,19440.000000,361,684,30,22.958782
540,15.000000,44,10560.000000,383,687,29,22.048790
555,15.000000,49,11760.000000,376,704,16,20.639083
570,15.000000,54,12960.000000,380,722,13,19.083178
585,15.000000,68,16320.000000,406,740,3,17.033190
600,15.000000,67,16080.000000,386,710,13,18.695151
615,15.000000,89,21360.000000,379,686,28,22.205143
630,15.000000,85,20400.000000,382,697,28,23.586373
645,15.000000,49,11760.000000,387,715,8,20.224129
660,15.000000,57,13680.000000,388,741,9,18.533450
675,15.000000,48,11520.000000,395,756,1,16.361715
690,15.000000,33,7920.000000,409,741,4,14.552338
705,15.000000,63,15120.000000,386,725,21,18.943967
720,15.000000,41,9840.000000,392,725,25,21.291707
735,15.000000,36,8640.000000,403,731,20,19.670898
750,15.000000,54,12960.000000,388,749,5,19.680184
765,15.000000,55,13200.000000,390,756,7,18.234520
780,15.000000,41,9840.000000,412,745,8,15.512664
795,15.000000,45,10800.000000,397,725,11,15.379786
810,15.000000,64,15360.000000,395,712,25,18.140234
825,15.000000,77,18480.000000,381,716,23,20.916139
840,15.000000,66,15840.000000,371,730,10,18.467554
855,15.000000,93,22320.000000,381,743,10,16.825215
870,15.000000,66,15840.000000,395,772,3,14.366843
885,15.000000,47,11280.000000,411,763,2,12.360213
900,15.000000,70,16800.000000,399,748,18,15.612895
