sim_sec,urban_volume_vph,freeway_volume_vph,ramp_green_D_sec,ramp_green_F_sec,vsl_speed_kph,total_vehicles,urban_vehicles,freeway_vehicles,ramp_vehicles,boundary_vehicles,other_vehicles,mean_speed_kph,freeway_mean_speed_kph,stopped_vehicles
1,1200.000000,600.000000,10.000000,10.000000,120.000000,5,0,1,0,4,0,55.123474,55.611930,0
15,1200.000000,600.000000,10.000000,10.000000,120.000000,41,0,4,0,37,0,56.993973,93.051274,0
30,1200.000000,600.000000,10.000000,10.000000,120.000000,84,0,11,0,72,1,57.542647,92.066680,0
45,1200.000000,600.000000,10.000000,10.000000,120.000000,113,8,14,2,87,2,49.606673,111.027703,16
60,1200.000000,600.000000,10.000000,10.000000,120.000000,143,18,13,2,103,7,42.554660,120.866763,37
75,1200.000000,600.000000,10.000000,10.000000,120.000000,179,35,15,0,112,17,48.079528,112.132317,14
90,1200.000000,600.000000,10.000000,10.000000,120.000000,215,64,17,3,117,14,47.848363,116.801277,31
105,1200.000000,600.000000,10.000000,10.000000,120.000000,256,82,21,2,137,14,45.921535,110.755511,57
120,1200.000000,600.000000,10.000000,10.000000,120.000000,289,89,18,8,162,12,37.304932,110.251547,99
135,1200.000000,600.000000,10.000000,10.000000,120.000000,324,93,20,7,159,45,46.975770,112.853536,24
150,1200.000000,600.000000,10.000000,10.000000,120.000000,364,131,19,12,165,37,48.497269,107.459130,42
165,1200.000000,600.000000,10.000000,10.000000,120.000000,394,155,23,11,175,30,44.112121,106.537517,73
180,1200.000000,600.000000,10.000000,10.000000,120.000000,411,153,21,10,184,43,38.848685,102.169350,113
195,1200.000000,600.000000,10.000000,10.000000,120.000000,445,157,29,5,209,45,42.219864,105.194443,76
210,1200.000000,600.000000,10.000000,10.000000,120.000000,456,180,27,5,217,27,39.509886,106.481427,109
225,1200.000000,600.000000,10.000000,10.000000,120.000000,475,197,30,1,225,22,35.927339,107.779791,156
240,1200.000000,600.000000,10.000000,10.000000,120.000000,476,219,26,2,212,17,28.706662,112.276031,209
255,1200.000000,600.000000,10.000000,10.000000,120.000000,496,201,21,8,209,57,33.507697,114.623194,113
270,1200.000000,600.000000,10.000000,10.000000,120.000000,512,203,20,19,214,56,43.384030,112.484452,67
285,1200.000000,600.000000,10.000000,10.000000,120.000000,532,230,23,15,223,41,43.983525,112.181131,89
300,1200.000000,600.000000,10.000000,10.000000,120.000000,525,234,19,13,216,43,37.156136,101.699836,145
315,1200.000000,600.000000,10.000000,10.000000,120.000000,521,231,30,4,204,52,37.306807,102.136643,102
330,1200.000000,600.000000,10.000000,10.000000,120.000000,524,236,35,8,212,33,37.737732,103.203992,142
345,1200.000000,600.000000,10.000000,10.000000,120.000000,533,253,33,5,211,31,37.111493,109.446647,160
360,1200.000000,600.000000,10.000000,10.000000,120.000000,531,260,32,7,206,26,32.032869,108.140180,225
375,1200.000000,600.000000,10.000000,10.000000,120.000000,538,243,35,5,193,62,32.232614,113.848997,161
390,1200.000000,600.000000,10.000000,10.000000,120.000000,558,263,32,18,186,59,42.087805,109.968113,90
405,1200.000000,600.000000,10.000000,10.000000,120.000000,581,261,37,19,213,51,44.937713,103.926466,79
420,1200.000000,600.000000,10.000000,10.000000,120.000000,583,236,39,16,229,63,42.500019,105.156436,120
435,1200.000000,600.000000,10.000000,10.000000,120.000000,583,234,41,4,227,77,40.822158,99.688441,86
450,1200.000000,600.000000,10.000000,10.000000,120.000000,572,243,42,9,228,50,42.352756,103.099111,113
465,1200.000000,600.000000,10.000000,10.000000,120.000000,568,262,38,2,231,35,36.476242,104.009617,180
480,1200.000000,600.000000,10.000000,10.000000,120.000000,565,274,37,4,225,25,30.488507,103.744376,255
495,1200.000000,600.000000,10.000000,10.000000,120.000000,540,254,31,5,186,64,26.183876,104.627970,216
510,1200.000000,600.000000,10.000000,10.000000,120.000000,555,270,31,17,193,44,37.378430,103.018740,117
525,1200.000000,600.000000,10.000000,10.000000,120.000000,585,278,30,18,216,43,42.628065,101.226540,93
540,1200.000000,600.000000,10.000000,10.000000,120.000000,581,252,29,24,224,52,40.242601,105.971107,120
555,1200.000000,600.000000,10.000000,10.000000,120.000000,585,241,39,13,222,70,38.823370,99.669043,102
570,1200.000000,600.000000,10.000000,10.000000,120.000000,582,262,39,8,216,57,41.277620,105.540326,108
585,1200.000000,600.000000,10.000000,10.000000,120.000000,586,276,34,5,220,51,38.163815,108.571170,168
600,1200.000000,600.000000,10.000000,10.000000,120.000000,587,292,44,4,211,36,32.664925,100.166679,227
615,1200.000000,600.000000,10.000000,10.000000,120.000000,592,292,42,8,202,48,28.187083,103.874486,231
630,1200.000000,600.000000,10.000000,10.000000,120.000000,591,283,35,27,189,57,38.832603,108.140584,125
645,1200.000000,600.000000,10.000000,10.000000,120.000000,608,285,26,32,206,59,41.815828,111.437430,119
660,1200.000000,600.000000,10.000000,10.000000,120.000000,597,281,26,33,196,61,38.878052,106.085972,140
675,1200.000000,600.000000,10.000000,10.000000,120.000000,585,267,32,15,200,71,34.983110,102.348978,151
690,1200.000000,600.000000,10.000000,10.000000,120.000000,586,265,41,10,203,67,40.103440,98.332695,122
705,1200.000000,600.000000,10.000000,10.000000,120.000000,599,279,49,6,220,45,36.996375,95.879500,169
720,1200.000000,600.000000,10.000000,10.000000,120.000000,600,274,57,5,227,37,32.994062,102.563023,235
735,1200.000000,600.000000,10.000000,10.000000,120.000000,579,287,53,4,207,28,27.121787,107.677942,267
750,1200.000000,600.000000,10.000000,10.000000,120.000000,587,269,40,19,209,50,36.685583,111.263109,146
765,1200.000000,600.000000,10.000000,10.000000,120.000000,593,273,30,19,219,52,41.685691,114.653758,117
780,1200.000000,600.000000,10.000000,10.000000,120.000000,611,275,25,18,234,59,40.580648,110.066355,129
795,1200.000000,600.000000,10.000000,10.000000,120.000000,605,275,31,14,240,45,36.642563,100.969762,127
810,1200.000000,600.000000,10.000000,10.000000,120.000000,598,263,32,7,232,64,38.748268,102.156792,128
825,1200.000000,600.000000,10.000000,10.000000,120.000000,588,286,33,5,227,37,33.768820,99.309232,193
840,1200.000000,600.000000,10.000000,10.000000,120.000000,588,295,32,3,238,20,28.629178,104.470315,263
855,1200.000000,600.000000,10.000000,10.000000,120.000000,590,300,20,9,252,9,20.804029,109.132991,330
870,1200.000000,600.000000,10.000000,10.000000,120.000000,589,267,14,16,231,61,30.653304,90.940961,176
885,1200.000000,600.000000,10.000000,10.000000,120.000000,614,280,20,23,240,51,39.185048,98.931940,131
900,1200.000000,600.000000,10.000000,10.000000,120.000000,624,283,20,17,236,68,38.366603,112.521477,143
