case_id,controller,scenario_id,category,demand_profile,urban_volume_vph,freeway_volume_vph,returncode,elapsed_sec,run_dir,state_csv,action_csv,decision_dir,ok,state_rows,completed_sim_sec,warmup_sec,analysis_time_h,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_ramp_vehicles,mean_boundary_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,final_stopped_vehicles,controller_statuses,fallback_state_rows,mean_decision_wall_sec_state_csv,max_decision_wall_sec_state_csv,action_rows,decision_count_action_csv,mean_vsl_kph,mean_ramp_green_sec,mean_ramp_rate_vph,mean_signal_green_sec,mean_signal_split_abs_sec,mean_signal_offset_abs_sec,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,ramp_rate_abs_step_vph,signal_green_abs_step_sec,signal_split_abs_step_sec,signal_offset_abs_step_sec,decision_json_count,controller_variants,controller_statuses_json,controller_error_count,controller_error_sample,mean_decision_wall_sec,max_decision_wall_sec,mean_prediction_wall_sec,prediction_error_count,prediction_lag_max_abs_sec,prediction_total_abs_error_mean_veh,prediction_total_abs_error_max_veh,prediction_np_abs_error_mean_veh,prediction_freeway_abs_error_mean_veh,wu_convergence_rate,wu_residual_mean,wu_residual_max,wu_iterations_mean,pfo_convergence_rate,pfo_residual_objective_mean,pfo_residual_control_mean,pfo_iterations_mean,primary_rank_key,vehicle_hours_total_delta_vs_no_control,vehicle_hours_total_pct_vs_no_control,stopped_vehicle_hours_delta_vs_no_control,stopped_vehicle_hours_pct_vs_no_control,mean_speed_kph_delta_vs_no_control,mean_speed_kph_pct_vs_no_control,mean_total_vehicles_delta_vs_no_control,mean_total_vehicles_pct_vs_no_control,final_total_vehicles_delta_vs_no_control,final_total_vehicles_pct_vs_no_control,prediction_total_abs_error_mean_veh_delta_vs_no_control,prediction_total_abs_error_mean_veh_pct_vs_no_control
no-control_sym_high_u2600_fw3400_seed13_300s,no-control,sym_high,4_symmetric_high,sym,2600.0,3400.0,0,52.404,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\no-control_sym_high_u2600_fw3400_seed13_300s,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\no-control_sym_high_u2600_fw3400_seed13_300s\state.csv,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\no-control_sym_high_u2600_fw3400_seed13_300s\action.csv,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\no-control_sym_high_u2600_fw3400_seed13_300s\decisions,True,61,300.0,60.0,0.06805555555555555,68.15972222222223,9.679166666666667,15.130555555555556,24.745833333333334,1001.530612244898,142.22448979591837,222.3265306122449,34.95918367346939,546.5102040816327,35.94927110204082,92.32808467346938,363.61224489795916,1349.0,348.0,160.0,541.0,ok,0,0.3786653114754098,0.40751,162,6,120.0,10.0,865.049,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,no-control,ok,0,,0.3769943333333333,0.40751,0.0518905,5,1.0,101.40285782971084,218.85772024692278,94.30390846682486,50.449514315745944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.34618055555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pfo_sym_high_u2600_fw3400_seed13_300s,pfo,sym_high,4_symmetric_high,sym,2600.0,3400.0,0,254.103,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\pfo_sym_high_u2600_fw3400_seed13_300s,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\pfo_sym_high_u2600_fw3400_seed13_300s\state.csv,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\pfo_sym_high_u2600_fw3400_seed13_300s\action.csv,evaluation\runs\controller_pfo_h3_i3_smoke_300s_20260628\pfo_sym_high_u2600_fw3400_seed13_300s\decisions,True,61,300.0,60.0,0.06805555555555555,68.06527777777778,9.686111111111112,14.543055555555556,24.116666666666667,1000.1428571428571,142.3265306122449,213.69387755102042,35.44897959183673,551.8367346938776,36.18267316326531,92.30598308163265,354.3673469387755,1322.0,323.0,163.0,501.0,ok,0,34.265273639344265,54.643152,162,6,120.0,10.0,865.049,57.0,4.8,7.166666666666667,0.0,0.0,0.0,0.0,2.4,7.0,6,pfo,ok,0,,33.499710666666665,54.643152,0.04226066666666667,5,1.0,102.17662413125099,197.64470084025834,46.570401265807845,55.385361732946485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6666666666666667,74.09444444444445,-0.09444444444444855,-0.13856342333164126,-0.6291666666666664,-2.5425155750126276,0.23340206122448848,0.6492539461008388,-1.3877551020408418,-0.1385634233316378,-27.0,-2.001482579688658,0.7737663015401495,0.7630616316944052
