case_id,controller,scenario_id,category,demand_profile,urban_volume_vph,freeway_volume_vph,returncode,elapsed_sec,run_dir,state_csv,action_csv,decision_dir,ok,state_rows,completed_sim_sec,warmup_sec,analysis_time_h,vehicle_hours_total,vehicle_hours_freeway,vehicle_hours_urban,stopped_vehicle_hours,mean_total_vehicles,mean_freeway_vehicles,mean_urban_vehicles,mean_ramp_vehicles,mean_boundary_vehicles,mean_speed_kph,freeway_mean_speed_kph,mean_stopped_vehicles,final_total_vehicles,final_urban_vehicles,final_freeway_vehicles,final_stopped_vehicles,controller_statuses,fallback_state_rows,mean_decision_wall_sec_state_csv,max_decision_wall_sec_state_csv,action_rows,decision_count_action_csv,mean_vsl_kph,mean_ramp_green_sec,mean_ramp_rate_vph,mean_signal_green_sec,mean_signal_split_abs_sec,mean_signal_offset_abs_sec,vsl_mean_abs_step_kph,ramp_green_abs_step_sec,ramp_rate_abs_step_vph,signal_green_abs_step_sec,signal_split_abs_step_sec,signal_offset_abs_step_sec,decision_json_count,controller_variants,controller_statuses_json,controller_error_count,controller_error_sample,mean_decision_wall_sec,max_decision_wall_sec,mean_prediction_wall_sec,prediction_error_count,prediction_lag_max_abs_sec,prediction_total_abs_error_mean_veh,prediction_total_abs_error_max_veh,prediction_np_abs_error_mean_veh,prediction_freeway_abs_error_mean_veh,wu_convergence_rate,wu_residual_mean,wu_residual_max,wu_iterations_mean,pfo_convergence_rate,pfo_residual_objective_mean,pfo_residual_control_mean,pfo_iterations_mean,primary_rank_key,vehicle_hours_total_delta_vs_no_control,vehicle_hours_total_pct_vs_no_control,stopped_vehicle_hours_delta_vs_no_control,stopped_vehicle_hours_pct_vs_no_control,mean_speed_kph_delta_vs_no_control,mean_speed_kph_pct_vs_no_control,mean_total_vehicles_delta_vs_no_control,mean_total_vehicles_pct_vs_no_control,final_total_vehicles_delta_vs_no_control,final_total_vehicles_pct_vs_no_control,prediction_total_abs_error_mean_veh_delta_vs_no_control,prediction_total_abs_error_mean_veh_pct_vs_no_control
no-control_fw_eb_heavy_u1800_fw3400_seed13_600s,no-control,fw_eb_heavy,2_vsl,fw_eb_heavy,1800.0,3400.0,0,79.461,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\no-control_fw_eb_heavy_u1800_fw3400_seed13_600s,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\no-control_fw_eb_heavy_u1800_fw3400_seed13_600s\state.csv,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\no-control_fw_eb_heavy_u1800_fw3400_seed13_600s\action.csv,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\no-control_fw_eb_heavy_u1800_fw3400_seed13_600s\decisions,True,121,600.0,120.0,0.13472222222222222,142.8111111111111,19.555555555555557,45.831944444444446,51.543055555555554,1060.041237113402,145.15463917525773,340.1958762886598,33.70103092783505,473.0412371134021,33.08552919587629,77.43587184536082,382.58762886597935,1355.0,456.0,159.0,613.0,ok,0,0.3966591074380165,0.45641,297,11,120.0,10.0,865.049,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,no-control,ok,0,,0.3966761818181818,0.45641,0.04664818181818182,10,1.0,97.39380374966,193.67744194893635,83.81517335581114,64.1930306188861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.69687499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pfo_fw_eb_heavy_u1800_fw3400_seed13_600s,pfo,fw_eb_heavy,2_vsl,fw_eb_heavy,1800.0,3400.0,0,424.85,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\pfo_fw_eb_heavy_u1800_fw3400_seed13_600s,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\pfo_fw_eb_heavy_u1800_fw3400_seed13_600s\state.csv,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\pfo_fw_eb_heavy_u1800_fw3400_seed13_600s\action.csv,evaluation\runs\controller_pfo_h3_i3_fw_eb_600s_20260628\pfo_fw_eb_heavy_u1800_fw3400_seed13_600s\decisions,True,121,600.0,120.0,0.13472222222222222,143.41805555555555,19.408333333333335,44.21666666666667,53.06944444444444,1064.5463917525774,144.06185567010309,328.2061855670103,28.690721649484537,499.3814432989691,32.4469597628866,77.65332245360824,393.91752577319585,1367.0,444.0,158.0,707.0,ok,0,31.51079378512397,54.82059,297,11,120.0,10.0,865.049,57.0,8.50909090909091,14.636363636363637,0.0,0.0,0.0,0.0,13.2,14.2,11,pfo,ok,0,,31.332062636363638,54.82059,0.041703636363636366,10,1.0,61.809009513403495,136.1289947721591,76.03997243010734,84.58942255704761,0.0,0.0,0.0,0.0,1.0,0.003254624695749476,0.003254624695749476,1.1818181818181819,156.68541666666667,0.6069444444444514,0.42499805492881526,1.5263888888888886,2.961386111934466,-0.6385694329896907,-1.930056579144216,4.505154639175316,0.4249980549288159,12.0,0.8856088560885609,-35.5847942362565,-36.53702069971851
