sim_sec,connector,lane,count,stopped_below5,mean_speed_kph,minimum_stopped_front_position_m,maximum_stopped_front_position_m
1127.0,10682,1,18,6,12.966666666666667,33.98,161.2
1128.0,10639,1,2,0,35.035,,
1128.0,10682,1,17,5,12.75,41.3,161.88
1129.0,10639,1,2,0,33.629999999999995,,
1129.0,10682,1,18,8,12.443333333333333,35.15,150.31
1130.0,10639,1,2,0,32.22,,
1130.0,10682,1,18,7,12.437222222222223,35.15,151.29
1131.0,10639,1,2,0,30.814999999999998,,
1131.0,10682,1,17,8,9.718823529411765,29.68,144.71
1132.0,10639,1,2,0,29.409999999999997,,
1132.0,10682,1,18,10,8.294444444444444,15.34,145.57
1133.0,10639,1,2,0,29.409999999999997,,
1133.0,10682,1,18,9,9.747777777777777,16.26,133.03
1134.0,10639,1,2,0,29.409999999999997,,
1134.0,10682,1,17,10,8.148235294117647,16.32,133.87
1135.0,10639,1,2,0,29.409999999999997,,
1135.0,10682,1,17,8,10.228235294117647,10.08,113.89
1136.0,10639,1,2,0,29.409999999999997,,
1136.0,10682,1,17,8,10.189411764705882,10.66,114.07
1137.0,10639,1,2,0,29.409999999999997,,
1137.0,10682,1,17,5,11.52,10.82,108.27
1138.0,10639,1,2,0,33.15,,
1138.0,10682,1,17,5,12.153529411764707,10.82,108.27
1139.0,10639,1,2,0,36.56999999999999,,
1139.0,10682,1,16,5,14.574375,11.45,101.83
1140.0,10639,1,3,0,39.29333333333333,,
1140.0,10682,1,16,4,15.18375,84.5,102.31
1141.0,10639,1,3,0,39.056666666666665,,
1141.0,10682,1,16,4,16.4725,84.75,103.36
1142.0,10639,1,4,0,37.2775,,
1142.0,10682,1,16,4,15.954374999999999,78.13,96.62
1143.0,10639,1,4,0,36.725,,
1143.0,10682,1,16,4,17.21875,71.58,90.75
1144.0,10639,1,4,0,37.775,,
1144.0,10682,1,15,4,15.26,72.42,91.21
1145.0,10639,1,4,0,35.4925,,
1145.0,10682,1,15,6,16.695333333333334,58.58,92.32
1146.0,10639,1,4,1,30.75,316.33,316.33
1146.0,10682,1,16,6,15.755,50.41,85.25
1147.0,10639,1,4,0,33.36,,
1147.0,10682,1,15,5,16.716666666666665,59.25,86.24
1148.0,10639,1,4,0,41.515,,
1148.0,10682,1,15,4,16.86733333333333,52.72,72.74
1149.0,10639,1,4,0,41.8625,,
1149.0,10682,1,15,4,16.773333333333333,53.09,72.74
1150.0,10639,1,4,0,41.8875,,
1150.0,10682,1,16,4,18.0075,46.86,66.61
1151.0,10639,1,4,0,41.8875,,
1151.0,10682,1,16,4,17.29625,35.16,59.86
1152.0,10639,1,4,0,41.8875,,
1152.0,10682,1,16,4,17.015625,35.83,59.86
1153.0,10639,1,4,0,41.8875,,
1153.0,10682,1,16,4,17.10125,30.29,53.44
1154.0,10639,1,4,0,41.8875,,
1154.0,10682,1,16,5,15.448125,30.83,222.56
1155.0,10639,1,4,0,41.8875,,
1155.0,10682,1,17,6,15.665882352941177,24.27,222.95
1156.0,10639,1,4,0,41.8875,,
1156.0,10682,1,17,7,13.902941176470588,18.68,223.72
1157.0,10639,1,4,0,41.8875,,
1157.0,10682,1,18,4,14.729444444444445,19.09,36.2
1158.0,10639,1,4,0,41.8875,,
1158.0,10682,1,17,5,14.648823529411764,12.6,203.82
1159.0,10639,1,4,0,41.6625,,
1159.0,10682,1,18,6,13.932222222222222,7.06,213.27
1160.0,10639,1,4,0,41.4375,,
1160.0,10682,1,18,7,13.242222222222223,1.38,220.93
1161.0,10639,1,4,0,41.2125,,
1161.0,10682,1,18,7,12.065555555555555,1.75,214.56
1162.0,10639,1,4,0,40.9875,,
1162.0,10682,1,18,8,9.971666666666668,1.8,223.47
1163.0,10639,1,5,0,41.914,,
1163.0,10682,1,18,4,12.150555555555556,1.8,208.39
1164.0,10639,1,5,0,41.769999999999996,,
1164.0,10682,1,17,6,11.831176470588234,1.8,208.71
1165.0,10639,1,5,0,41.769999999999996,,
1165.0,10682,1,17,5,13.351764705882353,1.8,209.25
1166.0,10639,1,5,0,41.769999999999996,,
1166.0,10682,1,17,2,15.664117647058825,190.05,196.19
1167.0,10639,1,5,0,41.339999999999996,,
1167.0,10682,1,16,3,15.165625,183.69,196.19
1168.0,10639,1,4,0,42.07,,
1168.0,10682,1,16,3,16.094375,177.03,190.05
1169.0,10639,1,4,0,42.295,,
1169.0,10682,1,16,3,15.0725,177.72,190.05
1170.0,10639,1,4,0,38.81,,
1170.0,10682,1,16,3,16.174375,178.15,224.99
1171.0,10639,1,3,0,38.95333333333333,,
1171.0,10682,1,17,4,15.031176470588235,170.93,225.75
1172.0,10639,1,3,1,25.44666666666667,315.41,315.41
1172.0,10682,1,16,3,17.159375,171.0,219.41
1173.0,10639,1,3,1,17.403333333333332,315.43,315.43
1173.0,10682,1,16,5,17.568749999999998,164.2,219.94
1174.0,10639,1,3,1,18.793333333333333,310.66,310.66
1174.0,10682,1,17,2,18.621764705882352,164.6,213.24
1175.0,10639,1,2,1,22.45,310.66,310.66
1175.0,10682,1,17,6,15.676470588235293,146.41,213.46
1176.0,10639,1,2,0,27.63,,
1176.0,10682,1,17,4,14.67705882352941,128.29,174.69
1177.0,10639,1,2,0,27.63,,
1177.0,10682,1,17,5,14.576470588235296,141.48,174.69
1178.0,10639,1,2,0,25.28,,
1178.0,10682,1,17,5,13.328235294117647,141.48,220.31
1179.0,10639,1,2,0,25.73,,
1179.0,10682,1,18,6,12.898888888888889,0.61,214.29
1180.0,10639,1,1,0,44.9,,
1180.0,10682,1,17,5,12.383529411764707,1.37,149.68
1181.0,10639,1,1,0,44.9,,
1181.0,10682,1,17,5,12.949411764705884,1.97,208.43
1182.0,10639,1,1,0,42.45,,
1182.0,10682,1,17,6,12.828235294117647,2.58,209.61
1183.0,10639,1,1,0,43.35,,
1183.0,10682,1,17,5,12.92705882352941,117.27,204.05
1184.0,10639,1,1,0,44.9,,
1184.0,10682,1,16,5,12.395,118.48,204.93
1185.0,10639,1,1,0,44.9,,
1185.0,10682,1,17,4,12.634117647058824,118.57,149.67
1186.0,10639,1,1,0,44.9,,
1186.0,10682,1,17,4,12.830588235294117,112.39,142.97
1187.0,10639,1,1,0,44.9,,
1187.0,10682,1,17,5,14.259411764705883,106.45,143.41
1188.0,10639,1,1,0,23.32,,
1188.0,10682,1,16,5,13.565625,98.87,137.32
1189.0,10639,1,2,0,26.995,,
1189.0,10682,1,16,5,12.778125,99.38,220.23
1190.0,10639,1,2,0,25.935000000000002,,
1190.0,10682,1,17,6,10.649411764705881,99.56,220.59
1191.0,10639,1,3,1,30.053333333333338,319.11,319.11
1191.0,10682,1,17,6,12.503529411764706,93.19,214.04
1192.0,10639,1,3,1,30.303333333333338,320.09,320.09
1192.0,10682,1,17,8,9.504117647058823,93.82,223.39
1193.0,10639,1,2,0,43.7,,
1193.0,10682,1,17,6,10.208823529411765,102.14,207.11
1194.0,10639,1,2,0,43.7,,
1194.0,10682,1,17,6,11.023529411764706,88.97,208.42
1195.0,10639,1,2,0,43.7,,
1195.0,10682,1,17,4,13.129411764705882,82.07,209.49
1196.0,10639,1,2,0,43.7,,
1196.0,10682,1,18,5,13.675,82.99,210.21
1197.0,10639,1,2,0,43.7,,
1197.0,10682,1,18,5,12.578333333333333,83.48,210.85
1198.0,10639,1,2,0,43.7,,
1198.0,10682,1,18,5,11.822222222222223,83.85,204.32
1199.0,10639,1,2,0,43.7,,
1199.0,10682,1,18,8,10.475555555555555,77.45,204.37
1200.0,10639,1,2,0,43.7,,
1200.0,10682,1,18,8,10.537222222222221,77.45,193.19
1201.0,10639,1,2,0,43.7,,
1201.0,10682,1,18,6,9.878333333333334,105.36,193.19
1202.0,10639,1,2,0,43.7,,
1202.0,10682,1,19,4,13.037368421052632,115.11,187.96
1203.0,10639,1,2,0,43.7,,
1203.0,10682,1,18,5,12.881111111111112,108.23,188.31
1204.0,10639,1,2,0,43.7,,
1204.0,10682,1,19,4,14.418947368421051,108.23,181.91
1205.0,10639,1,2,0,43.7,,
1205.0,10682,1,19,6,13.50263157894737,101.97,182.67
1206.0,10639,1,2,0,43.7,,
1206.0,10682,1,20,7,13.9515,95.44,177.0
1207.0,10639,1,2,0,43.7,,
1207.0,10682,1,20,8,12.369,83.75,224.84
1208.0,10639,1,2,0,43.7,,
1208.0,10682,1,20,8,10.4235,77.37,165.11
1209.0,10639,1,2,0,43.7,,
1209.0,10682,1,20,8,11.268,70.79,206.61
1210.0,10639,1,2,0,43.7,,
1210.0,10682,1,20,8,10.996500000000001,71.58,207.76
1211.0,10639,1,3,0,41.71333333333333,,
1211.0,10682,1,20,8,8.442,72.03,208.66
1212.0,10639,1,3,0,38.51,,
1212.0,10682,1,21,6,11.163809523809524,64.77,163.98
1213.0,10639,1,3,0,41.72,,
1213.0,10682,1,20,6,9.2405,58.08,157.04
1214.0,10639,1,3,0,34.093333333333334,,
1214.0,10682,1,21,8,10.046190476190477,51.17,157.95
1215.0,10639,1,3,1,26.669999999999998,313.03,313.03
1215.0,10682,1,22,8,9.395,51.17,221.45
1216.0,10639,1,3,0,25.926666666666666,,
1216.0,10682,1,22,5,10.268636363636363,61.51,222.01
1217.0,10639,1,3,0,23.363333333333333,,
1217.0,10682,1,23,7,11.12695652173913,61.54,223.12
1218.0,10639,1,3,1,22.689999999999998,317.94,317.94
1218.0,10682,1,23,8,8.895217391304348,55.53,215.85
1219.0,10639,1,3,2,13.876666666666665,311.82,317.94
1219.0,10682,1,23,11,7.730869565217391,43.03,216.9
1220.0,10639,1,3,2,13.596666666666666,311.83,318.02
1220.0,10682,1,24,8,8.362083333333333,43.53,211.76
1221.0,10639,1,3,2,13.81,311.83,318.26
1221.0,10682,1,24,11,6.209166666666667,37.5,212.83
1222.0,10639,1,3,1,15.866666666666665,311.85,311.85
1222.0,10682,1,25,11,6.782,25.29,192.47
1223.0,10639,1,3,2,13.719999999999999,311.97,320.46
1223.0,10682,1,24,12,6.239583333333333,25.91,193.15
1224.0,10639,1,3,1,15.983333333333333,320.47,320.47
1224.0,10682,1,25,13,5.6972000000000005,19.16,220.3
1225.0,10639,1,3,2,13.623333333333333,314.31,320.47
1225.0,10682,1,25,15,5.917999999999999,6.65,220.71
1226.0,10639,1,3,2,13.409999999999998,314.36,320.47
1226.0,10682,1,26,15,6.562692307692307,7.44,213.7
1227.0,10639,1,3,2,13.409999999999998,314.36,320.47
1227.0,10682,1,26,16,5.591923076923077,1.81,224.08
1228.0,10639,1,3,2,13.409999999999998,314.36,320.47
1228.0,10682,1,26,11,7.399615384615386,2.4,208.56
1229.0,10639,1,3,2,13.409999999999998,314.36,320.47
1229.0,10682,1,25,13,6.3828,2.42,209.2
1230.0,10639,1,3,2,13.409999999999998,314.36,320.47
1230.0,10682,1,25,14,6.558400000000001,2.59,175.78
1231.0,10639,1,3,2,13.409999999999998,314.36,320.47
1231.0,10682,1,25,15,5.876,2.63,169.82
1232.0,10639,1,2,1,20.115,314.36,314.36
1232.0,10682,1,25,12,7.1596,2.63,225.0
1233.0,10639,1,3,1,27.366666666666664,314.36,314.36
1233.0,10682,1,25,14,5.7303999999999995,2.76,226.12
1234.0,10639,1,3,0,30.103333333333335,,
1234.0,10682,1,24,10,6.894166666666667,2.78,220.25
1235.0,10639,1,3,1,27.843333333333334,317.08,317.08
1235.0,10682,1,24,12,6.83875,2.78,176.77
1236.0,10639,1,3,1,27.34,317.76,317.76
1236.0,10682,1,24,12,6.4991666666666665,2.78,223.81
1237.0,10639,1,3,0,28.676666666666666,,
1237.0,10682,1,24,13,6.341666666666666,2.78,223.84
1238.0,10639,1,2,0,36.864999999999995,,
1238.0,10682,1,24,11,7.7775,3.11,217.05
1239.0,10639,1,2,0,36.275,,
1239.0,10682,1,23,8,8.996086956521738,3.77,152.99
1240.0,10639,1,2,0,35.56,,
1240.0,10682,1,23,7,9.418695652173913,81.42,147.31
1241.0,10639,1,1,0,41.29,,
1241.0,10682,1,23,9,7.452608695652174,32.39,223.0
1242.0,10639,1,1,0,41.29,,
1242.0,10682,1,24,9,8.08375,76.17,223.0
1243.0,10639,1,1,0,41.29,,
1243.0,10682,1,24,11,8.385833333333332,63.61,223.0
1244.0,10639,1,1,0,41.29,,
1244.0,10682,1,24,11,7.96375,56.71,216.58
1245.0,10639,1,1,0,41.29,,
1245.0,10682,1,23,10,7.230869565217391,49.2,209.92
1246.0,10639,1,1,0,41.29,,
1246.0,10682,1,24,12,7.097916666666666,43.15,210.92
1247.0,10639,1,1,0,41.29,,
1247.0,10682,1,24,10,7.641249999999999,57.77,211.93
1248.0,10639,1,1,0,41.29,,
1248.0,10682,1,23,11,7.468695652173913,51.23,212.93
1249.0,10639,1,1,0,41.29,,
1249.0,10682,1,23,12,6.649565217391304,39.81,197.71
1250.0,10639,1,1,0,41.29,,
1250.0,10682,1,24,11,6.989583333333333,33.51,190.98
1251.0,10639,1,1,0,41.29,,
1251.0,10682,1,24,12,6.179166666666667,34.32,191.98
1252.0,10639,1,1,0,41.29,,
1252.0,10682,1,23,10,6.2043478260869565,35.14,192.91
1253.0,10639,1,1,0,41.29,,
1253.0,10682,1,24,10,7.2825,30.24,123.35
1254.0,10639,1,1,0,41.29,,
1254.0,10682,1,24,12,6.82125,30.24,220.13
1255.0,10639,1,1,0,41.29,,
1255.0,10682,1,25,13,6.1732,11.76,220.46
1256.0,10639,1,1,0,41.29,,
1256.0,10682,1,25,13,6.715199999999999,11.92,221.1
1257.0,10639,1,1,0,41.29,,
1257.0,10682,1,25,9,7.3448,12.08,177.71
1258.0,10639,1,1,0,41.29,,
1258.0,10682,1,24,12,6.052499999999999,7.52,207.53
1259.0,10639,1,1,0,41.29,,
1259.0,10682,1,25,13,6.311599999999999,0.7,208.16
1260.0,10639,1,2,0,35.08,,
1260.0,10682,1,25,11,6.533200000000001,1.18,201.89
1261.0,10639,1,1,0,40.83,,
1261.0,10682,1,24,12,6.0495833333333335,1.47,202.18
1262.0,10639,1,1,0,40.83,,
1262.0,10682,1,24,11,6.75,1.97,196.4
1263.0,10639,1,1,0,40.83,,
1263.0,10682,1,24,10,7.264166666666667,2.32,196.59
1264.0,10639,1,1,0,40.83,,
1264.0,10682,1,24,12,7.124583333333334,2.43,223.02
1265.0,10639,1,1,0,40.83,,
1265.0,10682,1,24,10,7.927083333333333,2.47,190.89
1266.0,10639,1,1,0,40.83,,
1266.0,10682,1,24,11,6.966666666666666,2.47,226.5
1267.0,10639,1,2,0,41.4,,
1267.0,10682,1,24,11,7.507083333333333,2.47,226.5
1268.0,10639,1,2,0,40.825,,
1268.0,10682,1,23,9,7.457826086956522,2.47,220.3
1269.0,10639,1,2,0,40.825,,
1269.0,10682,1,23,11,6.050869565217391,2.47,220.61
1270.0,10639,1,2,0,40.825,,
1270.0,10682,1,23,9,6.754347826086956,2.47,214.8
1271.0,10639,1,3,0,40.126666666666665,,
1271.0,10682,1,23,12,6.6265217391304345,46.27,222.3
1272.0,10639,1,3,0,41.14333333333334,,
1272.0,10682,1,23,8,7.990869565217391,47.59,209.55
1273.0,10639,1,4,0,40.87,,
1273.0,10682,1,22,8,9.117272727272727,48.61,210.59
1274.0,10639,1,4,0,41.095,,
1274.0,10682,1,22,10,7.547727272727273,37.67,211.22
1275.0,10639,1,4,0,41.915,,
1275.0,10682,1,22,11,6.9386363636363635,32.54,219.73
1276.0,10639,1,4,0,41.8775,,
1276.0,10682,1,22,8,8.774090909090908,32.54,205.78
1277.0,10639,1,4,0,41.8375,,
1277.0,10682,1,23,8,8.136956521739132,32.69,206.92
1278.0,10639,1,4,0,41.8,,
1278.0,10682,1,22,8,8.891818181818183,25.66,207.84
1279.0,10639,1,4,0,41.8,,
1279.0,10682,1,22,7,10.026363636363637,26.39,208.37
1280.0,10639,1,4,0,41.8,,
1280.0,10682,1,22,6,8.78,26.63,220.71
1281.0,10639,1,4,0,41.8,,
1281.0,10682,1,22,8,8.416818181818183,14.46,195.39
1282.0,10639,1,4,0,41.8,,
1282.0,10682,1,22,7,7.515000000000001,14.82,195.39
1283.0,10639,1,4,0,41.8,,
1283.0,10682,1,22,9,6.989545454545455,1.96,182.68
1284.0,10639,1,4,0,41.8,,
1284.0,10682,1,22,9,6.528181818181818,2.77,192.76
1285.0,10639,1,4,0,41.8,,
1285.0,10682,1,22,9,6.685454545454546,2.91,212.51
1286.0,10639,1,4,0,41.575,,
1286.0,10682,1,22,9,7.005454545454546,2.94,221.99
1287.0,10639,1,4,0,41.35,,
1287.0,10682,1,22,9,7.698636363636364,3.59,186.99
1288.0,10639,1,4,0,38.13,,
1288.0,10682,1,22,7,7.957727272727272,4.81,181.04
1289.0,10639,1,4,0,40.370000000000005,,
1289.0,10682,1,21,8,7.752380952380953,6.01,174.08
1290.0,10639,1,4,0,40.9675,,
1290.0,10682,1,21,5,8.194285714285714,111.77,155.68
1291.0,10639,1,4,0,40.9675,,
1291.0,10682,1,21,7,8.359523809523811,106.34,221.83
1292.0,10639,1,4,0,40.9675,,
1292.0,10682,1,22,7,8.79,106.69,214.97
1293.0,10639,1,4,0,40.9675,,
1293.0,10682,1,22,9,8.21,100.91,223.88
1294.0,10639,1,4,0,38.0275,,
1294.0,10682,1,22,9,7.320454545454546,82.08,216.56
1295.0,10639,1,4,0,35.315,,
1295.0,10682,1,22,10,7.842272727272728,90.46,217.74
1296.0,10639,1,4,0,33.0125,,
1296.0,10682,1,22,11,7.180000000000001,84.54,218.78
1297.0,10639,1,4,1,27.795,317.96,317.96
1297.0,10682,1,23,7,8.581739130434782,84.7,211.36
1298.0,10639,1,4,1,21.7075,318.66,318.66
1298.0,10682,1,23,8,9.232608695652173,78.25,204.8
1299.0,10639,1,4,0,19.2675,,
1299.0,10682,1,22,6,9.383181818181818,78.79,205.68
1300.0,10639,1,3,1,18.833333333333332,313.52,313.52
1300.0,10682,1,22,10,8.004090909090909,54.43,200.52
1301.0,10639,1,3,2,16.753333333333334,306.76,313.97
1301.0,10682,1,23,13,6.656521739130435,49.28,221.66
1302.0,10639,1,3,2,16.116666666666667,307.88,314.88
1302.0,10682,1,23,11,7.700869565217391,49.65,202.78
1303.0,10639,1,3,2,15.023333333333333,308.74,315.06
1303.0,10682,1,24,14,6.41875,43.74,187.14
1304.0,10639,1,3,2,14.0,308.91,315.06
1304.0,10682,1,23,12,6.39695652173913,37.88,181.62
1305.0,10639,1,3,2,14.0,308.91,315.06
1305.0,10682,1,23,10,6.500869565217392,38.55,220.31
1306.0,10639,1,3,2,14.0,308.91,315.06
1306.0,10682,1,24,12,5.980833333333333,38.77,221.63
1307.0,10639,1,3,2,14.0,308.91,315.06
1307.0,10682,1,24,15,4.783333333333333,9.99,221.74
1308.0,10639,1,3,2,14.0,308.91,315.06
1308.0,10682,1,24,13,5.131666666666667,11.11,221.74
1309.0,10639,1,3,2,14.299999999999999,308.91,315.18
1309.0,10682,1,25,11,6.9908,26.99,216.19
1310.0,10639,1,3,2,14.299999999999999,308.91,315.43
1310.0,10682,1,24,13,6.1620833333333325,27.42,216.19
1311.0,10639,1,3,1,18.74,309.04,309.04
1311.0,10682,1,24,13,5.405,13.05,209.37
1312.0,10639,1,2,1,21.45,309.29,309.29
1312.0,10682,1,25,13,5.763999999999999,14.32,209.8
1313.0,10639,1,2,0,27.66,,
1313.0,10682,1,25,15,5.202000000000001,14.41,203.46
1314.0,10639,1,2,0,29.57,,
1314.0,10682,1,24,14,5.20375,7.22,203.96
1315.0,10639,1,2,0,23.855,,
1315.0,10682,1,24,14,5.305416666666667,7.22,198.24
1316.0,10639,1,1,0,30.57,,
1316.0,10682,1,24,12,7.217083333333334,7.62,198.75
1317.0,10639,1,1,1,4.36,315.19,315.19
1317.0,10682,1,23,13,5.236521739130435,8.01,194.46
1318.0,10639,1,1,1,0.0,315.53,315.53
1318.0,10682,1,23,12,6.867391304347826,8.13,194.46
1319.0,10639,1,1,1,0.0,315.53,315.53
1319.0,10682,1,23,11,6.782173913043478,8.17,169.54
1320.0,10639,1,1,1,0.0,315.53,315.53
1320.0,10682,1,23,10,5.9739130434782615,8.17,170.48
1321.0,10639,1,1,1,0.9,315.66,315.66
1321.0,10682,1,23,11,6.048260869565218,8.17,189.28
