link,bin,lane,cls,rows,stopped,qtail_min,qhead_max,nveh
31,1800,1,ramp,133,1,612.7100219726562,612.7100219726562,33
31,1800,1,signal,438,0,,,97
31,1800,2,ramp,46,3,386.75,730.3800048828125,16
31,1800,2,signal,462,0,,,96
31,1800,3,ramp,41,0,,,9
31,1800,3,signal,349,0,,,65
31,1950,1,ramp,70,0,,,31
31,1950,1,signal,312,0,,,72
31,1950,2,ramp,41,0,,,14
31,1950,2,signal,432,0,,,68
31,1950,3,ramp,37,0,,,10
31,1950,3,signal,232,0,,,38
31,2100,1,ramp,96,0,,,34
31,2100,1,signal,460,2,614.969970703125,615.5999755859375,86
31,2100,2,ramp,22,0,,,11
31,2100,2,signal,590,0,,,90
31,2100,3,ramp,65,0,,,9
31,2100,3,signal,303,0,,,49
31,2250,1,ramp,119,1,349.1000061035156,349.1000061035156,38
31,2250,1,signal,484,0,,,84
31,2250,2,ramp,49,0,,,16
31,2250,2,signal,457,0,,,71
31,2250,3,ramp,29,0,,,10
31,2250,3,signal,298,0,,,48
31,2400,1,ramp,97,1,354.5799865722656,354.5799865722656,36
31,2400,1,signal,450,0,,,86
31,2400,2,ramp,28,0,,,11
31,2400,2,signal,359,0,,,69
31,2400,3,ramp,42,0,,,9
31,2400,3,signal,226,0,,,47
31,2550,1,ramp,99,1,348.69000244140625,348.69000244140625,39
31,2550,1,signal,461,1,353.6400146484375,353.6400146484375,89
31,2550,2,ramp,34,0,,,13
31,2550,2,signal,458,0,,,82
31,2550,3,ramp,31,0,,,8
31,2550,3,signal,340,0,,,60
31,2700,1,ramp,95,0,,,37
31,2700,1,signal,473,1,625.4000244140625,625.4000244140625,86
31,2700,2,ramp,41,0,,,13
31,2700,2,signal,438,0,,,62
31,2700,3,ramp,36,0,,,7
31,2700,3,signal,268,0,,,38
31,2850,1,ramp,72,0,,,36
31,2850,1,signal,457,0,,,74
31,2850,2,ramp,23,0,,,8
31,2850,2,signal,412,0,,,67
31,2850,3,ramp,44,0,,,7
31,2850,3,signal,267,0,,,42
31,3000,1,ramp,160,0,,,48
31,3000,1,signal,407,0,,,77
31,3000,2,ramp,56,0,,,14
31,3000,2,signal,397,0,,,59
31,3000,3,ramp,42,0,,,10
31,3000,3,signal,225,0,,,47
31,3150,1,ramp,112,1,355.239990234375,355.239990234375,41
31,3150,1,signal,467,0,,,73
31,3150,2,ramp,50,0,,,18
31,3150,2,signal,307,0,,,59
31,3150,3,ramp,52,0,,,10
31,3150,3,signal,238,0,,,40
31,3300,1,ramp,114,0,,,43
31,3300,1,signal,578,0,,,92
31,3300,2,ramp,19,0,,,10
31,3300,2,signal,399,0,,,83
31,3300,3,ramp,45,0,,,9
31,3300,3,signal,396,0,,,61
31,3450,1,ramp,149,1,358.8399963378906,358.8399963378906,48
31,3450,1,signal,419,0,,,82
31,3450,2,ramp,25,1,407.0899963378906,407.0899963378906,10
31,3450,2,signal,470,0,,,83
31,3450,3,ramp,20,0,,,8
31,3450,3,signal,306,0,,,59
31,3600,1,ramp,114,0,,,33
31,3600,1,signal,370,0,,,65
31,3600,2,ramp,32,0,,,13
31,3600,2,signal,400,0,,,58
31,3600,3,ramp,29,0,,,9
31,3600,3,signal,358,0,,,46
31,3750,1,ramp,50,1,622.030029296875,622.030029296875,25
31,3750,1,signal,497,1,622.0399780273438,622.0399780273438,88
31,3750,2,ramp,63,1,729.9299926757812,729.9299926757812,13
31,3750,2,signal,379,0,,,76
31,3750,3,ramp,39,0,,,9
31,3750,3,signal,284,0,,,59
31,3900,1,ramp,102,0,,,35
31,3900,1,signal,447,1,722.6900024414062,722.6900024414062,75
31,3900,2,ramp,37,0,,,11
31,3900,2,signal,428,0,,,71
31,3900,3,ramp,31,0,,,9
31,3900,3,signal,299,0,,,50
31,4050,1,ramp,92,0,,,34
31,4050,1,signal,331,0,,,65
31,4050,2,ramp,28,0,,,12
31,4050,2,signal,284,0,,,49
31,4050,3,ramp,35,0,,,10
31,4050,3,signal,152,0,,,37
31,4200,1,ramp,153,32,698.8800048828125,734.489990234375,39
31,4200,1,signal,525,2,614.77001953125,617.0800170898438,90
31,4200,2,ramp,64,0,,,16
31,4200,2,signal,464,0,,,66
31,4200,3,ramp,43,0,,,10
31,4200,3,signal,242,0,,,40
31,4350,1,ramp,328,225,675.8499755859375,734.489990234375,44
31,4350,1,signal,381,1,681.6599731445312,681.6599731445312,77
31,4350,2,ramp,19,0,,,8
31,4350,2,signal,325,11,658.760009765625,729.9299926757812,58
31,4350,3,ramp,37,0,,,10
31,4350,3,signal,210,0,,,40
31,4500,1,ramp,571,435,605.469970703125,734.489990234375,49
31,4500,1,signal,422,1,622.97998046875,622.97998046875,69
31,4500,2,ramp,41,0,,,11
31,4500,2,signal,280,16,613.2000122070312,729.9299926757812,43
31,4500,3,ramp,29,0,,,9
31,4500,3,signal,183,0,,,28
31,4650,1,ramp,651,606,355.8299865722656,734.489990234375,33
31,4650,1,signal,381,25,575.969970703125,587.3599853515625,61
31,4650,2,ramp,22,1,407.0899963378906,407.0899963378906,6
31,4650,2,signal,265,21,723.7999877929688,729.9299926757812,43
31,4650,3,ramp,10,0,,,4
31,4650,3,signal,235,0,,,28
31,4800,1,ramp,538,459,593.8900146484375,734.5599975585938,36
31,4800,1,signal,486,100,570.7999877929688,639.3800048828125,60
31,4800,2,ramp,34,18,717.6599731445312,729.9299926757812,5
31,4800,2,signal,161,26,722.2999877929688,729.9299926757812,30
31,4800,3,ramp,14,0,,,4
31,4800,3,signal,275,0,,,30
31,4950,1,ramp,401,320,645.8800048828125,734.6500244140625,33
31,4950,1,signal,764,325,585.0599975585938,659.8400268554688,73
31,4950,2,ramp,26,4,729.9299926757812,729.9299926757812,10
31,4950,2,signal,269,11,723.2000122070312,729.9299926757812,31
31,4950,3,ramp,17,0,,,6
31,4950,3,signal,178,0,,,22
31,5100,1,ramp,404,330,666.3499755859375,734.6199951171875,37
31,5100,1,signal,822,433,573.8800048828125,659.8400268554688,81
31,5100,2,ramp,19,0,,,10
31,5100,2,signal,274,18,723.8699951171875,729.9299926757812,33
31,5100,3,ramp,18,0,,,7
31,5100,3,signal,141,0,,,19
31,5250,1,ramp,245,173,666.3499755859375,734.6199951171875,29
31,5250,1,signal,802,438,570.22998046875,728.6599731445312,81
31,5250,2,ramp,4,0,,,3
31,5250,2,signal,338,52,711.4199829101562,729.9299926757812,61
31,5250,3,ramp,11,0,,,3
31,5250,3,signal,251,4,716.6799926757812,722.4299926757812,35
32,0,1,ramp,191,0,,,18
32,0,1,signal,35,3,1947.81005859375,1954.010009765625,8
32,0,2,ramp,211,0,,,23
32,0,2,signal,33,0,,,4
32,0,3,ramp,146,0,,,14
32,0,3,signal,42,0,,,4
32,150,1,ramp,274,0,,,33
32,150,1,signal,265,73,1895.1600341796875,1954.2099609375,49
32,150,2,ramp,304,0,,,40
32,150,2,signal,211,67,1906.77001953125,1954.1800537109375,48
32,150,3,ramp,232,0,,,25
32,150,3,signal,198,77,1910.4100341796875,1953.93994140625,28
32,300,1,ramp,282,0,,,31
32,300,1,signal,514,219,1275.8299560546875,1954.239990234375,60
32,300,2,ramp,282,0,,,37
32,300,2,signal,496,213,1818.4300537109375,1954.1800537109375,80
32,300,3,ramp,262,0,,,24
32,300,3,signal,546,335,1812.5899658203125,1954.2099609375,53
32,450,1,ramp,240,0,,,28
32,450,1,signal,658,370,1725.97998046875,1954.239990234375,75
32,450,2,ramp,233,0,,,26
32,450,2,signal,698,388,1717.800048828125,1954.1199951171875,85
32,450,3,ramp,108,0,,,14
32,450,3,signal,829,566,1725.1500244140625,1953.969970703125,56
32,600,1,ramp,284,0,,,31
32,600,1,signal,1112,815,1602.3699951171875,1954.3199462890625,90
32,600,2,ramp,321,0,,,37
32,600,2,signal,1014,656,1592.449951171875,1954.050048828125,105
32,600,3,ramp,202,0,,,20
32,600,3,signal,1141,901,1610.68994140625,1953.9000244140625,61
32,750,1,ramp,252,0,,,37
32,750,1,signal,1390,1049,1546.1500244140625,1954.3199462890625,98
32,750,2,ramp,205,0,,,32
32,750,2,signal,1292,872,1551.8699951171875,1954.030029296875,105
32,750,3,ramp,180,0,,,17
32,750,3,signal,1373,1057,1564.4100341796875,1954.1400146484375,76
32,900,1,ramp,319,0,,,35
32,900,1,signal,1524,1026,1497.77001953125,1954.239990234375,108
32,900,2,ramp,321,0,,,41
32,900,2,signal,1327,865,1507.280029296875,1954.0899658203125,107
32,900,3,ramp,233,0,,,25
32,900,3,signal,1546,1211,1511.0699462890625,1954.1400146484375,78
32,1050,1,ramp,452,1,1267.5999755859375,1267.5999755859375,55
32,1050,1,signal,1394,936,1271.3900146484375,1954.2099609375,103
32,1050,2,ramp,411,0,,,58
32,1050,2,signal,1424,848,1472.56005859375,1954.1400146484375,125
32,1050,3,ramp,288,0,,,28
32,1050,3,signal,1587,1078,1476.52001953125,1953.8299560546875,83
32,1200,1,ramp,348,0,,,50
32,1200,1,signal,1392,922,1474.6099853515625,1954.260009765625,100
32,1200,2,ramp,282,0,,,39
32,1200,2,signal,1403,831,1485.3900146484375,1954.1400146484375,119
32,1200,3,ramp,213,0,,,22
32,1200,3,signal,1475,1043,1486.8399658203125,1953.800048828125,73
32,1350,1,ramp,305,0,,,36
32,1350,1,signal,1524,987,1482.800048828125,1954.280029296875,118
32,1350,2,ramp,317,0,,,41
32,1350,2,signal,1442,912,1473.3499755859375,1954.2099609375,122
32,1350,3,ramp,226,0,,,24
32,1350,3,signal,1557,1066,1479.56005859375,1953.9100341796875,78
32,1500,1,ramp,367,0,,,44
32,1500,1,signal,1565,1085,1271.8299560546875,1954.280029296875,108
32,1500,2,ramp,306,0,,,42
32,1500,2,signal,1445,874,1442.43994140625,1954.2099609375,120
32,1500,3,ramp,274,0,,,28
32,1500,3,signal,1622,1148,1453.3599853515625,1953.949951171875,80
32,1650,1,ramp,329,0,,,42
32,1650,1,signal,1466,999,1474.6500244140625,1954.199951171875,105
32,1650,2,ramp,318,0,,,39
32,1650,2,signal,1395,849,1482.949951171875,1954.280029296875,114
32,1650,3,ramp,251,0,,,26
32,1650,3,signal,1588,1171,1472.77001953125,1954.02001953125,73
32,1800,1,ramp,411,0,,,57
32,1800,1,signal,1372,900,1272.68994140625,1954.4200439453125,102
32,1800,2,ramp,384,0,,,46
32,1800,2,signal,1393,763,1511.06005859375,1954.280029296875,115
32,1800,3,ramp,342,0,,,32
32,1800,3,signal,1438,1076,1509.8599853515625,1953.97998046875,68
32,1950,1,ramp,385,0,,,49
32,1950,1,signal,1379,898,1505.1400146484375,1954.4200439453125,113
32,1950,2,ramp,312,0,,,41
32,1950,2,signal,1376,787,1494.739990234375,1954.1600341796875,117
32,1950,3,ramp,239,0,,,26
32,1950,3,signal,1500,1044,1511.3299560546875,1954.0,74
32,2100,1,ramp,397,0,,,45
32,2100,1,signal,1575,947,1485.1600341796875,1954.469970703125,107
32,2100,2,ramp,343,0,,,46
32,2100,2,signal,1369,818,1490.3699951171875,1954.4000244140625,105
32,2100,3,ramp,331,0,,,36
32,2100,3,signal,1558,1089,1496.97998046875,1953.6199951171875,73
32,2250,1,ramp,346,1,1270.8199462890625,1270.8199462890625,40
32,2250,1,signal,1421,894,1511.7099609375,1954.469970703125,108
32,2250,2,ramp,406,0,,,55
32,2250,2,signal,1302,768,1507.300048828125,1954.4000244140625,122
32,2250,3,ramp,356,0,,,35
32,2250,3,signal,1533,1102,1514.68994140625,1953.8900146484375,81
32,2400,1,ramp,364,0,,,44
32,2400,1,signal,1403,834,1481.5,1954.3900146484375,102
32,2400,2,ramp,382,1,1028.06005859375,1028.06005859375,59
32,2400,2,signal,1475,860,1478.199951171875,1954.010009765625,113
32,2400,3,ramp,332,0,,,39
32,2400,3,signal,1642,1202,1458.489990234375,1954.0,81
32,2550,1,ramp,471,90,961.8699951171875,1027.77001953125,52
32,2550,1,signal,1524,893,981.7000122070312,1954.31005859375,115
32,2550,2,ramp,502,104,968.9400024414062,1028.449951171875,55
32,2550,2,signal,1449,891,1495.1800537109375,1954.300048828125,124
32,2550,3,ramp,300,2,1009.77001953125,1009.77001953125,32
32,2550,3,signal,1582,1089,1021.1199951171875,1954.280029296875,81
32,2700,1,ramp,542,126,935.3099975585938,1027.75,58
32,2700,1,signal,1508,967,950.4000244140625,1954.3199462890625,111
32,2700,2,ramp,601,216,931.3900146484375,1027.8299560546875,57
32,2700,2,signal,1359,730,930.9199829101562,1954.3399658203125,115
32,2700,3,ramp,306,0,,,33
32,2700,3,signal,1511,1073,1506.02001953125,1953.9599609375,81
32,2850,1,ramp,326,11,950.4400024414062,1026.5799560546875,42
32,2850,1,signal,1396,843,996.1199951171875,1954.3199462890625,109
32,2850,2,ramp,308,17,970.1699829101562,1025.8499755859375,43
32,2850,2,signal,1402,824,1515.0799560546875,1954.3399658203125,128
32,2850,3,ramp,212,0,,,23
32,2850,3,signal,1538,1154,1516.800048828125,1953.989990234375,77
32,3000,1,ramp,208,0,,,31
32,3000,1,signal,1368,870,1516.6800537109375,1954.27001953125,103
32,3000,2,ramp,217,0,,,30
32,3000,2,signal,1405,840,1510.6700439453125,1954.18994140625,120
32,3000,3,ramp,158,0,,,17
32,3000,3,signal,1450,1024,1511.4200439453125,1953.8699951171875,74
32,3150,1,ramp,332,0,,,42
32,3150,1,signal,1294,776,1513.030029296875,1954.27001953125,102
32,3150,2,ramp,361,0,,,42
32,3150,2,signal,1431,859,1502.260009765625,1954.0799560546875,120
32,3150,3,ramp,218,0,,,22
32,3150,3,signal,1519,1055,1501.9200439453125,1953.9000244140625,84
32,3300,1,ramp,301,0,,,50
32,3300,1,signal,1346,856,1513.8399658203125,1954.27001953125,100
32,3300,2,ramp,327,0,,,39
32,3300,2,signal,1339,779,1515.949951171875,1954.1400146484375,112
32,3300,3,ramp,240,0,,,26
32,3300,3,signal,1556,1076,1511.280029296875,1954.0799560546875,81
32,3450,1,ramp,280,0,,,41
32,3450,1,signal,1689,1347,1511.1700439453125,1954.3499755859375,99
32,3450,2,ramp,368,0,,,43
32,3450,2,signal,1577,1246,1506.18994140625,1954.2900390625,100
32,3450,3,ramp,284,0,,,27
32,3450,3,signal,1654,1312,1514.8900146484375,1953.9599609375,75
32,3600,1,ramp,301,0,,,37
32,3600,1,signal,1826,1370,1271.43994140625,1954.3499755859375,116
32,3600,2,ramp,282,0,,,39
32,3600,2,signal,1734,1319,1466.030029296875,1954.2900390625,105
32,3600,3,ramp,252,0,,,26
32,3600,3,signal,1822,1476,1476.5899658203125,1953.780029296875,78
32,3750,1,ramp,202,0,,,29
32,3750,1,signal,1667,1125,1416.25,1954.239990234375,116
32,3750,2,ramp,201,0,,,27
32,3750,2,signal,1614,1127,1422.52001953125,1954.239990234375,121
32,3750,3,ramp,160,0,,,18
32,3750,3,signal,1583,1134,1421.8299560546875,1954.030029296875,79
32,3900,1,ramp,246,0,,,28
32,3900,1,signal,1518,970,1445.6400146484375,1954.3599853515625,113
32,3900,2,ramp,240,0,,,30
32,3900,2,signal,1430,858,1450.260009765625,1954.31005859375,119
32,3900,3,ramp,176,0,,,17
32,3900,3,signal,1445,939,1449.6500244140625,1953.8199462890625,75
32,4050,1,ramp,192,0,,,29
32,4050,1,signal,1354,871,1496.050048828125,1954.3599853515625,105
32,4050,2,ramp,182,0,,,23
32,4050,2,signal,1321,767,1504.800048828125,1954.3599853515625,113
32,4050,3,ramp,117,0,,,11
32,4050,3,signal,1542,1052,1496.97998046875,1954.02001953125,78
32,4200,1,ramp,206,0,,,25
32,4200,1,signal,1406,924,1516.8699951171875,1954.489990234375,91
32,4200,2,ramp,244,0,,,29
32,4200,2,signal,1301,738,1519.5400390625,1955.4000244140625,106
32,4200,3,ramp,197,0,,,16
32,4200,3,signal,1528,1161,1508.3199462890625,1953.969970703125,71
32,4350,1,ramp,263,0,,,27
32,4350,1,signal,1722,1379,1513.47998046875,1954.489990234375,99
32,4350,2,ramp,234,0,,,30
32,4350,2,signal,1602,1195,1516.6500244140625,1954.199951171875,106
32,4350,3,ramp,226,0,,,21
32,4350,3,signal,1596,1347,1519.81005859375,1954.3699951171875,72
32,4500,1,ramp,191,4,1024.9100341796875,1024.9100341796875,24
32,4500,1,signal,1859,1418,1424.8599853515625,1954.1099853515625,121
32,4500,2,ramp,194,10,1015.2999877929688,1026.6500244140625,26
32,4500,2,signal,1726,1342,1432.1600341796875,1954.739990234375,110
32,4500,3,ramp,106,0,,,12
32,4500,3,signal,1926,1624,1437.6300048828125,1953.989990234375,82
32,4650,1,ramp,378,165,948.8099975585938,1024.9100341796875,22
32,4650,1,signal,1730,1204,1428.1600341796875,1954.1500244140625,116
32,4650,2,ramp,419,219,941.0,1026.6500244140625,26
32,4650,2,signal,1552,974,1422.6300048828125,1954.739990234375,111
32,4650,3,ramp,84,0,,,9
32,4650,3,signal,1851,1253,1434.18994140625,1953.9599609375,86
32,4800,1,ramp,549,446,896.22998046875,1028.52001953125,29
32,4800,1,signal,1925,1534,890.0,1954.25,106
32,4800,2,ramp,667,524,892.02001953125,1027.489990234375,30
32,4800,2,signal,1733,1374,887.8499755859375,1954.219970703125,105
32,4800,3,ramp,95,18,1008.9199829101562,1015.0,8
32,4800,3,signal,1891,1467,997.0399780273438,1954.2099609375,87
32,4950,1,ramp,266,181,908.0399780273438,1028.47998046875,23
32,4950,1,signal,2184,1555,882.7999877929688,1954.25,133
32,4950,2,ramp,371,271,910.719970703125,1027.72998046875,24
32,4950,2,signal,2040,1427,895.6500244140625,1954.2900390625,134
32,4950,3,ramp,38,0,,,7
32,4950,3,signal,1966,1505,1438.510009765625,1953.969970703125,90
32,5100,1,ramp,97,90,1011.22998046875,1023.030029296875,6
32,5100,1,signal,2342,1701,846.5599975585938,1954.260009765625,139
32,5100,2,ramp,259,240,985.510009765625,1025.31005859375,12
32,5100,2,signal,2168,1437,849.5800170898438,1954.2900390625,143
32,5100,3,ramp,82,17,1009.6199951171875,1015.780029296875,6
32,5100,3,signal,1691,1128,997.239990234375,1954.280029296875,82
32,5250,1,ramp,95,66,1011.22998046875,1027.1500244140625,16
32,5250,1,signal,2209,1624,828.3800048828125,1954.260009765625,134
32,5250,2,ramp,194,182,985.510009765625,1026.6700439453125,11
32,5250,2,signal,2196,1603,837.010009765625,1954.219970703125,141
32,5250,3,ramp,29,18,1008.9400024414062,1021.1199951171875,3
32,5250,3,signal,1878,1304,907.4099731445312,1954.010009765625,95
68,150,1,ramp,4,0,,,4
68,150,1,signal,305,0,,,62
68,150,2,ramp,3,0,,,3
68,150,2,signal,190,0,,,38
68,150,3,ramp,7,0,,,4
68,150,3,signal,69,0,,,16
68,150,4,signal,31,0,,,7
68,300,1,ramp,47,2,235.5500030517578,350.7099914550781,15
68,300,1,signal,439,1,246.5500030517578,246.5500030517578,90
68,300,2,ramp,38,6,327.6400146484375,347.0,18
68,300,2,signal,322,3,334.3599853515625,339.3299865722656,81
68,300,3,ramp,19,0,,,11
68,300,3,signal,257,1,339.5,339.5,57
68,300,4,ramp,17,0,,,7
68,300,4,signal,215,0,,,36
68,450,1,ramp,56,1,239.38999938964844,239.38999938964844,19
68,450,1,signal,518,0,,,115
68,450,2,ramp,21,2,240.00999450683594,346.8399963378906,16
68,450,2,signal,429,0,,,100
68,450,3,ramp,24,0,,,11
68,450,3,signal,342,0,,,82
68,450,4,ramp,19,0,,,7
68,450,4,signal,276,0,,,55
68,600,1,ramp,73,1,310.7799987792969,310.7799987792969,21
68,600,1,signal,526,3,238.52000427246094,302.5199890136719,92
68,600,2,ramp,83,16,285.20001220703125,347.0,25
68,600,2,signal,427,0,,,106
68,600,3,ramp,27,2,339.5,340.1499938964844,17
68,600,3,signal,382,1,335.44000244140625,335.44000244140625,81
68,600,4,ramp,36,3,334.5,334.5,14
68,600,4,signal,334,0,,,51
68,750,1,ramp,123,8,219.5399932861328,301.5400085449219,32
68,750,1,signal,415,5,237.72000122070312,339.9599914550781,104
68,750,2,ramp,80,9,316.9800109863281,346.2099914550781,35
68,750,2,signal,410,2,324.1600036621094,328.0899963378906,111
68,750,3,ramp,45,5,334.1400146484375,339.5,22
68,750,3,signal,354,0,,,88
68,750,4,ramp,31,0,,,13
68,750,4,signal,351,0,,,68
68,900,1,ramp,114,2,240.1199951171875,251.52999877929688,29
68,900,1,signal,466,2,246.0800018310547,346.489990234375,110
68,900,2,ramp,69,10,327.3599853515625,347.0,33
68,900,2,signal,373,3,322.4700012207031,341.3299865722656,105
68,900,3,ramp,30,1,339.5,339.5,20
68,900,3,signal,328,0,,,83
68,900,4,ramp,22,0,,,10
68,900,4,signal,277,0,,,53
68,1050,1,ramp,115,9,228.9199981689453,340.3699951171875,26
68,1050,1,signal,521,3,234.1999969482422,342.6700134277344,119
68,1050,2,ramp,136,51,290.1499938964844,347.0,38
68,1050,2,signal,387,6,238.08999633789062,327.6099853515625,115
68,1050,3,ramp,40,1,339.5,339.5,22
68,1050,3,signal,350,0,,,92
68,1050,4,ramp,25,0,,,14
68,1050,4,signal,407,0,,,71
68,1200,1,ramp,83,2,311.3299865722656,317.1099853515625,30
68,1200,1,signal,416,3,305.989990234375,340.989990234375,104
68,1200,2,ramp,52,6,323.94000244140625,347.0,27
68,1200,2,signal,452,0,,,116
68,1200,3,ramp,15,0,,,9
68,1200,3,signal,358,0,,,91
68,1200,4,ramp,24,0,,,10
68,1200,4,signal,465,0,,,66
68,1350,1,ramp,129,8,235.1199951171875,351.19000244140625,34
68,1350,1,signal,419,2,322.7099914550781,329.3800048828125,106
68,1350,2,ramp,69,25,317.05999755859375,347.0,29
68,1350,2,signal,378,13,323.239990234375,340.8299865722656,113
68,1350,3,ramp,54,11,333.05999755859375,339.5,24
68,1350,3,signal,335,0,,,83
68,1350,4,ramp,23,0,,,11
68,1350,4,signal,323,1,331.2699890136719,331.2699890136719,69
68,1500,1,ramp,234,34,185.64999389648438,351.6499938964844,47
68,1500,1,signal,393,8,238.85000610351562,341.239990234375,84
68,1500,2,ramp,129,11,324.8299865722656,347.0,50
68,1500,2,signal,288,0,,,77
68,1500,3,ramp,53,0,,,28
68,1500,3,signal,283,0,,,64
68,1500,4,ramp,34,0,,,15
68,1500,4,signal,252,0,,,45
68,1650,1,ramp,198,17,5.139999866485596,341.4800109863281,51
68,1650,1,signal,409,4,238.3800048828125,276.0400085449219,93
68,1650,2,ramp,75,7,337.3800048828125,347.45001220703125,41
68,1650,2,signal,370,1,340.6400146484375,340.6400146484375,87
68,1650,3,ramp,54,1,339.5,339.5,27
68,1650,3,signal,297,1,332.69000244140625,332.69000244140625,67
68,1650,4,ramp,33,0,,,15
68,1650,4,signal,304,0,,,56
68,1800,1,ramp,116,5,239.61000061035156,244.02999877929688,35
68,1800,1,signal,391,4,235.61000061035156,248.41000366210938,101
68,1800,2,ramp,81,15,329.07000732421875,347.45001220703125,33
68,1800,2,signal,389,0,,,116
68,1800,3,ramp,36,0,,,22
68,1800,3,signal,327,0,,,92
68,1800,4,ramp,28,0,,,14
68,1800,4,signal,333,0,,,71
68,1950,1,ramp,182,23,201.4600067138672,329.010009765625,37
68,1950,1,signal,491,9,238.25999450683594,328.760009765625,105
68,1950,2,ramp,123,24,298.92999267578125,347.0,41
68,1950,2,signal,352,2,321.4700012207031,322.6300048828125,98
68,1950,3,ramp,37,3,339.5,339.5,23
68,1950,3,signal,366,1,339.5,339.5,96
68,1950,4,ramp,36,0,,,16
68,1950,4,signal,395,0,,,87
68,2100,1,ramp,203,32,218.0,351.4200134277344,44
68,2100,1,signal,514,11,238.7100067138672,344.0899963378906,104
68,2100,2,ramp,94,15,304.8800048828125,347.0,39
68,2100,2,signal,415,16,311.9200134277344,341.1700134277344,92
68,2100,3,ramp,63,13,328.44000244140625,339.5,23
68,2100,3,signal,352,0,,,70
68,2100,4,ramp,33,0,,,15
68,2100,4,signal,266,0,,,54
68,2250,1,ramp,193,27,232.4499969482422,350.5400085449219,41
68,2250,1,signal,490,10,228.10000610351562,334.7900085449219,98
68,2250,2,ramp,105,19,217.6999969482422,347.0,40
68,2250,2,signal,438,7,323.19000244140625,341.4800109863281,91
68,2250,3,ramp,40,3,339.07000732421875,339.5,23
68,2250,3,signal,387,1,339.5,339.5,80
68,2250,4,ramp,27,0,,,15
68,2250,4,signal,354,0,,,58
68,2400,1,ramp,172,14,189.17999267578125,318.7699890136719,41
68,2400,1,signal,484,2,222.7100067138672,227.3800048828125,99
68,2400,2,ramp,120,47,229.10000610351562,347.0,36
68,2400,2,signal,368,0,,,87
68,2400,3,ramp,45,7,339.5,339.5,20
68,2400,3,signal,358,1,332.6199951171875,332.6199951171875,82
68,2400,4,ramp,30,0,,,12
68,2400,4,signal,344,0,,,65
68,2550,1,ramp,147,12,230.9199981689453,342.6499938964844,29
68,2550,1,signal,615,6,239.02999877929688,341.7699890136719,105
68,2550,2,ramp,157,81,300.2900085449219,347.45001220703125,37
68,2550,2,signal,382,15,293.55999755859375,337.0299987792969,83
68,2550,3,ramp,57,18,326.7900085449219,339.5,21
68,2550,3,signal,341,2,327.0799865722656,333.6000061035156,70
68,2550,4,ramp,29,0,,,15
68,2550,4,signal,326,0,,,57
68,2700,1,ramp,103,5,230.36000061035156,342.3699951171875,28
