link,bin,lane,cls,seg,rows,stopped,mean_speed
31,4950,3,signal,1300,11,0,77.097275
31,4950,3,signal,1400,9,0,73.079994
31,4950,3,signal,1500,12,0,73.36833
31,4950,3,signal,1600,11,0,71.81364
31,4950,3,signal,1700,14,0,81.735
31,4950,3,signal,1800,13,0,70.34077
31,4950,3,signal,1900,11,0,70.365456
31,5100,1,ramp,200,1,0,39.27
31,5100,1,ramp,300,4,0,42.6525
31,5100,1,ramp,400,1,0,43.7
31,5100,1,signal,0,24,0,35.499165
31,5100,1,signal,100,24,0,40.44042
31,5100,1,signal,200,31,0,40.96
31,5100,1,signal,300,228,198,3.8939912
31,5100,1,signal,400,419,418,0.08634845
31,5100,1,signal,500,510,510,0.0
31,5100,1,signal,600,480,480,0.0
31,5100,1,signal,700,180,180,0.0
31,5100,1,signal,800,6,0,93.42667
31,5100,1,signal,900,29,0,105.59448
31,5100,1,signal,1000,21,0,106.00477
31,5100,1,signal,1100,22,0,114.832275
31,5100,1,signal,1200,19,0,108.5342
31,5100,1,signal,1300,22,0,110.84863
31,5100,1,signal,1400,21,0,113.36619
31,5100,1,signal,1500,20,0,109.9095
31,5100,1,signal,1600,21,0,113.89238
31,5100,1,signal,1700,10,0,109.258995
31,5100,1,signal,1800,19,0,109.69315
31,5100,1,signal,1900,16,0,110.0675
31,5100,2,signal,0,10,0,48.677
31,5100,2,signal,100,7,0,46.485714
31,5100,2,signal,200,6,0,48.746662
31,5100,2,signal,300,14,0,39.497856
31,5100,2,signal,400,28,9,31.094286
31,5100,2,signal,500,19,0,46.16421
31,5100,2,signal,600,13,0,42.286922
31,5100,2,signal,700,18,0,45.53889
31,5100,2,signal,800,18,0,45.663334
31,5100,2,signal,900,20,0,57.6385
31,5100,2,signal,1000,20,0,72.8635
31,5100,2,signal,1100,23,0,64.08087
31,5100,2,signal,1200,15,0,79.6
31,5100,2,signal,1300,15,0,79.215996
31,5100,2,signal,1400,13,0,85.214615
31,5100,2,signal,1500,15,0,84.765335
31,5100,2,signal,1600,13,0,89.098465
31,5100,2,signal,1700,11,0,100.15
31,5100,2,signal,1800,11,0,90.49909
31,5100,2,signal,1900,16,0,93.60687
31,5100,3,signal,0,6,0,52.855
31,5100,3,signal,100,1,0,61.28
31,5100,3,signal,300,3,0,35.64
31,5100,3,signal,400,10,0,44.126
31,5100,3,signal,500,8,0,38.71375
31,5100,3,signal,600,12,0,44.610836
31,5100,3,signal,700,11,0,45.14182
31,5100,3,signal,800,8,0,39.21375
31,5100,3,signal,900,5,0,39.158
31,5100,3,signal,1000,7,0,44.377144
31,5100,3,signal,1100,9,0,66.14333
31,5100,3,signal,1200,6,0,65.25833
31,5100,3,signal,1300,8,0,68.64375
31,5100,3,signal,1400,5,0,76.276
31,5100,3,signal,1500,6,0,96.935
31,5100,3,signal,1600,7,0,80.608574
31,5100,3,signal,1700,9,0,90.48778
31,5100,3,signal,1800,8,0,90.0175
31,5100,3,signal,1900,8,0,92.1175
31,5250,1,signal,0,17,0,40.282352
31,5250,1,signal,100,28,0,39.2175
31,5250,1,signal,200,249,230,2.5883534
31,5250,1,signal,300,450,450,0.0
31,5250,1,signal,400,450,450,0.0
31,5250,1,signal,500,510,510,0.0
31,5250,1,signal,600,480,480,0.0
31,5250,1,signal,700,180,180,0.0
31,5250,1,signal,800,11,0,88.13909
31,5250,1,signal,900,41,0,92.56171
31,5250,1,signal,1000,29,0,82.98586
31,5250,1,signal,1100,37,0,86.86324
31,5250,1,signal,1200,25,0,90.9736
31,5250,1,signal,1300,28,0,88.59571
31,5250,1,signal,1400,21,0,100.06095
31,5250,1,signal,1500,23,0,106.96001
31,5250,1,signal,1600,22,0,106.99
31,5250,1,signal,1700,22,0,105.37727
31,5250,1,signal,1800,29,0,110.117584
31,5250,1,signal,1900,18,0,106.24833
31,5250,2,signal,0,6,0,43.75833
31,5250,2,signal,100,3,0,54.690002
31,5250,2,signal,200,7,0,47.037144
31,5250,2,signal,300,36,7,24.269445
31,5250,2,signal,400,50,17,20.7784
31,5250,2,signal,500,20,0,40.1215
31,5250,2,signal,600,21,0,40.234283
31,5250,2,signal,700,21,0,39.952858
31,5250,2,signal,800,18,0,40.48833
31,5250,2,signal,900,22,0,50.102272
31,5250,2,signal,1000,34,0,49.21853
31,5250,2,signal,1100,32,0,48.715313
31,5250,2,signal,1200,32,0,43.80125
31,5250,2,signal,1300,32,0,49.156563
31,5250,2,signal,1400,31,0,45.52516
31,5250,2,signal,1500,29,0,45.681725
31,5250,2,signal,1600,29,0,48.463448
31,5250,2,signal,1700,28,0,50.978214
31,5250,2,signal,1800,26,0,49.715385
31,5250,2,signal,1900,21,0,60.199043
31,5250,3,signal,0,6,0,48.183334
31,5250,3,signal,100,3,0,57.39333
31,5250,3,signal,200,4,0,47.595
31,5250,3,signal,300,9,0,41.69667
31,5250,3,signal,400,18,0,43.31
31,5250,3,signal,500,22,0,43.425453
31,5250,3,signal,600,21,0,43.421906
31,5250,3,signal,700,19,0,42.223156
31,5250,3,signal,800,21,0,42.775715
31,5250,3,signal,900,24,0,40.97875
31,5250,3,signal,1000,21,0,43.318573
31,5250,3,signal,1100,28,0,46.455357
31,5250,3,signal,1200,31,0,50.168064
31,5250,3,signal,1300,24,0,51.768337
31,5250,3,signal,1400,22,0,50.38182
31,5250,3,signal,1500,23,0,56.09739
31,5250,3,signal,1600,19,0,48.726315
31,5250,3,signal,1700,14,0,58.04357
31,5250,3,signal,1800,8,0,63.415
31,5250,3,signal,1900,8,0,67.77625
32,0,1,ramp,0,30,0,38.616333
32,0,1,ramp,100,31,0,40.05516
32,0,1,ramp,200,31,0,39.06774
32,0,1,ramp,300,36,0,38.656944
32,0,1,ramp,400,33,0,38.62727
32,0,1,ramp,500,26,0,37.49923
32,0,1,ramp,600,24,0,36.349167
32,0,1,ramp,700,18,0,37.09778
32,0,1,ramp,800,15,0,36.448666
32,0,1,ramp,900,15,0,35.458668
32,0,1,ramp,1000,10,0,37.401
32,0,1,ramp,1100,8,0,40.114998
32,0,1,ramp,1200,7,0,39.31429
32,0,1,ramp,1300,2,0,40.35
32,0,1,signal,0,3,0,43.83
32,0,1,signal,100,6,0,41.655
32,0,1,signal,200,5,0,39.406
32,0,1,signal,300,5,0,39.545998
32,0,1,signal,400,3,0,40.45
32,0,1,signal,500,4,0,40.5875
32,0,1,signal,600,3,0,36.463333
32,0,1,signal,700,2,0,41.39
32,0,1,signal,800,2,0,41.39
32,0,1,signal,900,2,0,41.39
32,0,1,signal,1000,1,0,39.25
32,0,1,signal,1100,2,0,41.39
32,0,1,signal,1200,4,0,40.1125
32,0,1,signal,1300,7,0,84.81286
32,0,1,signal,1400,3,0,72.11667
32,0,1,signal,1500,2,0,120.615005
32,0,1,signal,1600,2,0,128.405
32,0,1,signal,1700,1,0,126.19
32,0,1,signal,1800,2,0,79.065
32,0,1,signal,1900,5,3,11.3880005
32,0,2,ramp,0,21,0,40.95762
32,0,2,ramp,100,33,0,38.517273
32,0,2,ramp,200,33,0,38.267574
32,0,2,ramp,300,28,0,38.7225
32,0,2,ramp,400,20,0,38.7495
32,0,2,ramp,500,22,0,39.115
32,0,2,ramp,600,19,0,39.528946
32,0,2,ramp,700,18,0,39.96278
32,0,2,ramp,800,17,0,39.27706
32,0,2,ramp,900,14,0,39.11786
32,0,2,ramp,1000,3,0,40.966663
32,0,2,signal,0,2,0,43.37
32,0,2,signal,400,2,0,44.114998
32,0,2,signal,500,2,0,44.12
32,0,2,signal,600,1,0,42.68
32,0,2,signal,700,4,0,41.2975
32,0,2,signal,800,4,0,41.1425
32,0,2,signal,900,3,0,39.313335
32,0,2,signal,1000,3,0,44.006664
32,0,2,signal,1300,2,0,68.065
32,0,2,signal,1400,3,0,84.956665
32,0,2,signal,1600,1,0,118.59
32,0,2,signal,1800,1,0,92.6
32,0,3,ramp,0,23,0,39.036957
32,0,3,ramp,100,7,0,37.91
32,0,3,ramp,200,6,0,38.22
32,0,3,ramp,300,4,0,38.585
32,0,3,ramp,400,1,0,37.93
32,0,3,signal,0,1,0,42.56
32,0,3,signal,100,2,0,42.01
32,0,3,signal,200,2,0,40.91
32,0,3,signal,300,1,0,41.46
32,0,3,signal,400,2,0,42.010002
32,0,3,signal,500,2,0,40.91
32,0,3,signal,600,2,0,40.91
32,0,3,signal,700,1,0,42.56
32,0,3,signal,800,2,0,42.01
32,0,3,signal,900,2,0,40.91
32,0,3,signal,1000,1,0,41.46
32,0,3,signal,1500,1,0,86.5
32,150,1,ramp,0,21,0,41.22381
32,150,1,ramp,100,21,0,40.290474
32,150,1,ramp,200,24,0,40.897915
32,150,1,ramp,300,25,0,40.403603
32,150,1,ramp,400,25,0,38.278797
32,150,1,ramp,500,34,0,38.21
32,150,1,ramp,600,34,0,37.726173
32,150,1,ramp,700,38,0,38.126053
32,150,1,ramp,800,38,0,36.397106
32,150,1,ramp,900,39,0,35.340256
32,150,1,ramp,1000,33,0,34.47303
32,150,1,ramp,1100,25,0,32.8308
32,150,1,ramp,1200,32,1,31.4525
32,150,1,ramp,1300,9,0,32.966667
32,150,1,signal,0,4,0,39.0075
32,150,1,signal,100,6,0,37.899998
32,150,1,signal,200,6,0,36.850002
32,150,1,signal,300,4,0,36.4575
32,150,1,signal,400,3,0,34.666668
32,150,1,signal,500,2,0,33.22
32,150,1,signal,600,2,0,32.275
32,150,1,signal,700,3,0,33.063335
32,150,1,signal,800,2,0,32.275
32,150,1,signal,900,2,0,32.275
32,150,1,signal,1000,2,0,32.275
32,150,1,signal,1100,2,0,33.22
32,150,1,signal,1200,17,0,51.022354
32,150,1,signal,1300,22,0,86.067726
32,150,1,signal,1400,16,0,107.12875
32,150,1,signal,1500,16,0,107.53125
32,150,1,signal,1600,18,0,107.958336
32,150,1,signal,1700,19,0,96.09052
32,150,1,signal,1800,27,2,53.232964
32,150,1,signal,1900,104,73,7.670769
32,150,2,ramp,0,28,0,42.278217
32,150,2,ramp,100,43,0,41.676743
32,150,2,ramp,200,41,0,41.911465
32,150,2,ramp,300,37,0,41.12946
32,150,2,ramp,400,44,0,40.70659
32,150,2,ramp,500,41,0,39.977074
32,150,2,ramp,600,41,0,39.529755
32,150,2,ramp,700,38,0,38.71816
32,150,2,ramp,800,41,0,39.60878
32,150,2,ramp,900,48,0,39.059376
32,150,2,ramp,1000,10,0,37.461998
32,150,2,signal,0,4,0,39.61
32,150,2,signal,100,2,0,39.61
32,150,2,signal,200,2,0,43.09
32,150,2,signal,300,2,0,39.559998
32,150,2,signal,400,2,0,42.08
32,150,2,signal,500,1,0,42.84
32,150,2,signal,600,2,0,39.559998
32,150,2,signal,700,2,0,42.59
32,150,2,signal,800,1,0,42.33
32,150,2,signal,900,1,0,39.81
32,150,2,signal,1000,1,0,40.94
32,150,2,signal,1100,3,0,43.100002
32,150,2,signal,1200,6,0,42.571667
32,150,2,signal,1300,11,0,52.56455
32,150,2,signal,1400,11,0,62.744545
32,150,2,signal,1500,12,0,88.56417
32,150,2,signal,1600,7,0,76.118576
32,150,2,signal,1700,14,0,82.729996
32,150,2,signal,1800,13,0,61.74846
32,150,2,signal,1900,106,74,8.33
32,150,3,ramp,0,15,0,43.620667
32,150,3,ramp,100,7,0,41.561428
32,150,3,ramp,200,5,0,43.878
32,150,3,ramp,300,2,0,40.895
32,150,3,signal,0,5,0,42.792
32,150,3,signal,100,5,0,42.476
32,150,3,signal,200,5,0,42.488
32,150,3,signal,300,5,0,41.602
32,150,3,signal,400,5,0,43.674
32,150,3,signal,500,6,0,42.208332
32,150,3,signal,600,3,0,41.56
32,150,3,signal,700,4,0,42.275
32,150,3,signal,800,3,0,43.303333
32,150,3,signal,900,3,0,41.273335
32,150,3,signal,1000,5,0,41.892002
32,150,3,signal,1100,3,0,43.309998
32,150,3,signal,1200,3,0,40.649998
32,150,3,signal,1300,12,0,62.554165
32,150,3,signal,1400,12,0,83.385
32,150,3,signal,1500,5,0,86.28
32,150,3,signal,1600,10,0,99.278
32,150,3,signal,1700,12,0,99.92166
32,150,3,signal,1800,11,0,73.91637
32,150,3,signal,1900,87,71,5.933678
32,300,1,ramp,0,25,0,41.5984
32,300,1,ramp,100,26,0,39.800003
32,300,1,ramp,200,26,0,40.94269
32,300,1,ramp,300,35,0,39.49657
32,300,1,ramp,400,39,0,38.361023
32,300,1,ramp,500,45,0,38.443333
32,300,1,ramp,600,46,0,37.808475
32,300,1,ramp,700,43,0,37.05186
32,300,1,ramp,800,43,0,37.326744
32,300,1,ramp,900,37,0,37.96973
32,300,1,ramp,1000,23,0,39.11913
32,300,1,ramp,1100,18,0,40.11111
32,300,1,ramp,1200,18,0,40.031666
32,300,1,ramp,1300,7,0,41.011433
32,300,1,signal,0,1,0,45.74
32,300,1,signal,100,3,0,42.41
32,300,1,signal,200,3,0,41.59
32,300,1,signal,300,5,0,42.078
32,300,1,signal,400,7,0,40.432858
32,300,1,signal,500,6,0,41.415
32,300,1,signal,600,8,0,40.52375
32,300,1,signal,700,7,0,42.144287
32,300,1,signal,800,6,0,39.998333
32,300,1,signal,900,7,0,40.944283
32,300,1,signal,1000,8,0,40.53625
32,300,1,signal,1100,7,0,42.095715
32,300,1,signal,1200,22,0,47.73909
32,300,1,signal,1300,22,0,56.982273
32,300,1,signal,1400,16,0,68.21125
32,300,1,signal,1500,14,0,63.233574
32,300,1,signal,1600,25,0,77.1312
32,300,1,signal,1700,28,0,61.048927
32,300,1,signal,1800,124,65,15.567742
32,300,1,signal,1900,153,123,6.119281
32,300,2,ramp,0,24,0,39.926666
32,300,2,ramp,100,37,0,38.48892
32,300,2,ramp,200,36,0,38.866943
32,300,2,ramp,300,35,0,39.24514
32,300,2,ramp,400,35,0,40.382
32,300,2,ramp,500,33,0,41.12273
32,300,2,ramp,600,38,0,40.304737
32,300,2,ramp,700,40,0,40.8645
32,300,2,ramp,800,37,0,40.693787
32,300,2,ramp,900,41,0,40.27561
32,300,2,ramp,1000,14,0,39.90429
32,300,2,signal,0,4,0,41.3275
32,300,2,signal,100,3,0,39.093334
32,300,2,signal,200,4,0,37.64
32,300,2,signal,300,1,0,43.18
32,300,2,signal,400,2,0,39.545
32,300,2,signal,500,2,0,41.625
32,300,2,signal,600,2,0,41.620003
32,300,2,signal,700,2,0,39.545
32,300,2,signal,800,1,0,42.14
32,300,2,signal,900,1,0,39.31
32,300,2,signal,1000,2,0,43.09
32,300,2,signal,1100,2,0,40.57
32,300,2,signal,1200,4,0,43.035
32,300,2,signal,1300,26,0,65.52962
32,300,2,signal,1400,19,0,76.61053
32,300,2,signal,1500,30,0,89.355995
32,300,2,signal,1600,23,0,99.92739
32,300,2,signal,1700,33,0,74.13122
32,300,2,signal,1800,167,91,13.963412
32,300,2,signal,1900,208,162,4.9102883
32,300,3,ramp,0,20,0,41.405
32,300,3,ramp,100,5,0,37.946
32,300,3,ramp,200,7,0,39.205715
32,300,3,ramp,300,3,0,38.926666
32,300,3,signal,0,3,0,42.593334
32,300,3,signal,100,2,0,42.35
32,300,3,signal,200,2,0,37.9
32,300,3,signal,300,4,0,42.864998
32,300,3,signal,400,3,0,41.603333
32,300,3,signal,500,2,0,37.895
32,300,3,signal,600,1,0,42.51
32,300,3,signal,700,2,0,42.085
32,300,3,signal,800,2,0,41.235
32,300,3,signal,900,1,0,43.36
32,300,3,signal,1000,2,0,42.085
32,300,3,signal,1100,3,0,44.033337
32,300,3,signal,1200,3,0,41.213333
32,300,3,signal,1300,12,0,57.759167
32,300,3,signal,1400,16,0,60.43
32,300,3,signal,1500,16,0,79.07625
32,300,3,signal,1600,24,0,80.487495
32,300,3,signal,1700,37,0,61.87189
32,300,3,signal,1800,180,134,7.620111
32,300,3,signal,1900,214,189,2.5497665
32,450,1,ramp,0,19,0,42.390526
32,450,1,ramp,100,21,0,41.19476
32,450,1,ramp,200,21,0,41.36143
32,450,1,ramp,300,22,0,41.277725
32,450,1,ramp,400,28,0,41.563572
32,450,1,ramp,500,32,0,40.9175
32,450,1,ramp,600,35,0,41.494286
32,450,1,ramp,700,39,0,41.51949
32,450,1,ramp,800,36,0,41.663334
32,450,1,ramp,900,36,0,41.66389
32,450,1,ramp,1000,20,0,40.715
32,450,1,ramp,1100,21,0,38.93333
32,450,1,ramp,1200,17,0,38.17706
32,450,1,ramp,1300,8,0,43.05375
32,450,1,signal,1200,13,0,50.27077
32,450,1,signal,1300,17,0,73.01353
32,450,1,signal,1400,9,0,76.90667
32,450,1,signal,1500,18,0,101.07388
32,450,1,signal,1600,21,0,74.328094
32,450,1,signal,1700,104,44,20.1775
32,450,1,signal,1800,225,164,7.9936886
32,450,1,signal,1900,225,194,4.3572445
32,450,2,ramp,0,18,0,41.803333
32,450,2,ramp,100,32,0,40.63344
32,450,2,ramp,200,30,0,41.256332
32,450,2,ramp,300,27,0,41.011112
32,450,2,ramp,400,25,0,39.8328
32,450,2,ramp,500,22,0,38.25682
32,450,2,ramp,600,17,0,38.14294
32,450,2,ramp,700,14,0,37.011425
32,450,2,ramp,800,15,0,37.834
32,450,2,ramp,900,15,0,37.704666
32,450,2,ramp,1000,3,0,34.986668
32,450,2,signal,0,2,0,30.48
32,450,2,signal,100,2,0,31.205
32,450,2,signal,200,3,0,30.843332
32,450,2,signal,300,2,0,30.48
32,450,2,signal,400,2,0,31.205002
32,450,2,signal,500,3,0,30.6
32,450,2,signal,600,2,0,31.205
32,450,2,signal,700,2,0,31.205
32,450,2,signal,800,2,0,31.205002
32,450,2,signal,900,2,0,39.545
32,450,2,signal,1000,2,0,39.545
32,450,2,signal,1100,3,0,41.716667
32,450,2,signal,1200,4,0,37.66
32,450,2,signal,1300,23,0,65.06261
32,450,2,signal,1400,16,0,82.09187
32,450,2,signal,1500,22,0,90.93364
32,450,2,signal,1600,24,0,81.61125
32,450,2,signal,1700,95,41,22.125051
32,450,2,signal,1800,243,170,7.0709467
32,450,2,signal,1900,229,191,3.9493015
32,450,3,ramp,0,12,0,42.578335
32,450,3,ramp,100,2,0,37.965
32,450,3,ramp,200,1,0,40.95
32,450,3,ramp,300,1,0,39.3
32,450,3,signal,0,6,0,36.991665
32,450,3,signal,100,7,0,38.05714
32,450,3,signal,200,7,0,38.18714
32,450,3,signal,300,9,0,38.22222
32,450,3,signal,400,7,0,38.764286
32,450,3,signal,500,8,0,38.99875
32,450,3,signal,600,12,0,38.981667
32,450,3,signal,700,11,0,39.251816
32,450,3,signal,800,12,0,38.298336
32,450,3,signal,900,10,0,36.896
32,450,3,signal,1000,12,0,37.321667
32,450,3,signal,1100,7,0,39.28857
32,450,3,signal,1200,5,0,42.045998
32,450,3,signal,1300,11,0,58.267273
32,450,3,signal,1400,17,0,70.12706
32,450,3,signal,1500,13,0,70.63154
32,450,3,signal,1600,21,0,81.454285
32,450,3,signal,1700,104,63,15.636154
32,450,3,signal,1800,306,259,3.478791
32,450,3,signal,1900,226,202,2.9219027
32,600,1,ramp,0,30,0,42.287
32,600,1,ramp,100,28,0,41.625
32,600,1,ramp,200,31,0,41.57613
32,600,1,ramp,300,33,0,41.63515
32,600,1,ramp,400,46,0,39.646088
32,600,1,ramp,500,42,0,40.12262
32,600,1,ramp,600,44,0,39.868637
32,600,1,ramp,700,43,0,39.759304
32,600,1,ramp,800,38,0,39.667896
32,600,1,ramp,900,42,0,40.264046
32,600,1,ramp,1000,14,0,42.089287
32,600,1,ramp,1100,5,0,42.958
32,600,1,ramp,1200,11,0,41.835453
32,600,1,ramp,1300,4,0,44.3
32,600,1,signal,0,2,0,45.489998
32,600,1,signal,100,3,0,42.376667
32,600,1,signal,200,4,0,43.395
32,600,1,signal,300,4,0,43.074997
32,600,1,signal,400,2,0,44.129997
32,600,1,signal,500,4,0,42.71
32,600,1,signal,600,4,0,42.98
32,600,1,signal,700,2,0,45.225
32,600,1,signal,800,4,0,42.55
32,600,1,signal,900,4,0,42.9075
32,600,1,signal,1000,2,0,44.910004
32,600,1,signal,1100,4,0,42.91
32,600,1,signal,1200,19,0,53.56526
32,600,1,signal,1300,26,0,76.54077
32,600,1,signal,1400,17,0,87.38412
32,600,1,signal,1500,23,0,82.46435
32,600,1,signal,1600,118,67,19.558136
32,600,1,signal,1700,237,177,6.8075953
32,600,1,signal,1800,362,298,4.439641
32,600,1,signal,1900,183,150,6.1359015
32,600,2,ramp,0,31,0,40.899033
32,600,2,ramp,100,44,0,38.441364
32,600,2,ramp,200,44,0,38.79159
32,600,2,ramp,300,45,0,38.03
32,600,2,ramp,400,36,0,38.046112
32,600,2,ramp,500,34,0,38.052647
32,600,2,ramp,600,33,0,38.773335
32,600,2,ramp,700,32,0,39.165627
32,600,2,ramp,800,33,0,37.82485
32,600,2,ramp,900,28,0,39.81607
32,600,2,ramp,1000,9,0,41.247776
32,600,2,signal,0,1,0,44.81
32,600,2,signal,800,1,0,28.67
32,600,2,signal,900,2,0,31.205002
32,600,2,signal,1000,2,0,31.205
32,600,2,signal,1100,4,0,32.372498
32,600,2,signal,1200,8,0,36.81625
32,600,2,signal,1300,28,0,63.797497
32,600,2,signal,1400,26,0,72.945
32,600,2,signal,1500,34,0,77.85206
32,600,2,signal,1600,105,54,24.426762
32,600,2,signal,1700,259,184,6.485135
32,600,2,signal,1800,337,233,4.933175
32,600,2,signal,1900,214,176,3.6859813
32,600,3,ramp,0,20,0,42.616
32,600,3,ramp,100,6,0,42.683334
32,600,3,ramp,200,7,0,42.577145
32,600,3,ramp,300,4,0,45.43
32,600,3,signal,0,4,0,43.36
32,600,3,signal,100,4,0,42.614998
32,600,3,signal,200,3,0,42.846664
32,600,3,signal,300,2,0,43.739998
32,600,3,signal,400,2,0,44.785
32,600,3,signal,500,1,0,43.22
32,600,3,signal,600,2,0,44.785
32,600,3,signal,1100,3,0,35.710003
32,600,3,signal,1200,2,0,30.75
32,600,3,signal,1300,8,0,55.33875
32,600,3,signal,1400,16,0,79.05813
32,600,3,signal,1500,19,0,73.20368
32,600,3,signal,1600,103,72,17.179125
32,600,3,signal,1700,302,265,3.3232782
32,600,3,signal,1800,387,324,2.8633075
32,600,3,signal,1900,220,192,2.9718182
32,750,1,ramp,0,14,0,44.19
32,750,1,ramp,100,23,0,42.34
32,750,1,ramp,200,24,0,42.558334
32,750,1,ramp,300,20,0,41.8605
32,750,1,ramp,400,27,0,42.396294
32,750,1,ramp,500,27,0,42.09074
32,750,1,ramp,600,25,0,42.3704
32,750,1,ramp,700,33,0,42.559998
32,750,1,ramp,800,33,0,42.225456
32,750,1,ramp,900,34,0,41.549118
32,750,1,ramp,1000,19,0,41.326317
32,750,1,ramp,1100,15,0,41.951336
32,750,1,ramp,1200,16,0,40.72
32,750,1,ramp,1300,5,0,43.086
32,750,1,signal,1200,25,0,48.0492
32,750,1,signal,1300,25,0,67.0232
32,750,1,signal,1400,18,0,77.24
32,750,1,signal,1500,93,63,15.331613
32,750,1,signal,1600,277,212,5.707509
32,750,1,signal,1700,337,272,4.3125815
32,750,1,signal,1800,381,320,4.533596
32,750,1,signal,1900,173,145,5.657341
32,750,2,ramp,0,18,0,42.803333
32,750,2,ramp,100,31,0,41.448067
32,750,2,ramp,200,29,0,42.845516
32,750,2,ramp,300,33,0,42.133636
32,750,2,ramp,400,28,0,42.5225
32,750,2,ramp,500,27,0,41.604813
32,750,2,ramp,600,30,0,40.118668
32,750,2,ramp,700,29,0,40.223103
32,750,2,ramp,800,33,0,39.858185
32,750,2,ramp,900,34,0,37.83029
32,750,2,ramp,1000,12,0,39.345
32,750,2,signal,0,1,0,44.32
32,750,2,signal,100,2,0,43.825
32,750,2,signal,200,1,0,41.36
32,750,2,signal,300,2,0,43.825
32,750,2,signal,400,2,0,43.824997
32,750,2,signal,500,1,0,40.38
32,750,2,signal,600,2,0,43.824997
32,750,2,signal,1200,3,0,32.643333
32,750,2,signal,1300,24,0,64.84167
32,750,2,signal,1400,14,0,71.09215
32,750,2,signal,1500,90,55,19.526556
32,750,2,signal,1600,283,209,5.5819435
32,750,2,signal,1700,342,261,4.278041
32,750,2,signal,1800,374,318,2.9810965
32,750,2,signal,1900,221,186,4.2226696
32,750,3,ramp,0,16,0,43.74125
32,750,3,ramp,100,3,0,43.693333
32,750,3,ramp,200,2,0,41.75
32,750,3,ramp,300,1,0,43.48
32,750,3,signal,0,4,0,43.802498
32,750,3,signal,100,3,0,41.006664
32,750,3,signal,200,3,0,44.486664
32,750,3,signal,300,5,0,41.834
32,750,3,signal,400,5,0,43.09
32,750,3,signal,500,6,0,42.62833
32,750,3,signal,600,4,0,42.18
32,750,3,signal,700,6,0,43.015
32,750,3,signal,800,8,0,42.55125
32,750,3,signal,900,7,0,43.19286
32,750,3,signal,1000,3,0,40.5
32,750,3,signal,1100,6,0,43.26
32,750,3,signal,1200,5,0,42.02
32,750,3,signal,1300,13,0,60.173077
32,750,3,signal,1400,19,0,71.058945
32,750,3,signal,1500,77,39,22.295584
32,750,3,signal,1600,326,285,2.9790182
32,750,3,signal,1700,323,270,4.0826006
32,750,3,signal,1800,369,308,3.8646882
32,750,3,signal,1900,238,212,2.8388236
32,900,1,ramp,0,37,0,42.259727
32,900,1,ramp,100,42,0,41.75905
32,900,1,ramp,200,40,0,41.79375
32,900,1,ramp,300,36,0,41.477497
32,900,1,ramp,400,42,0,41.35143
32,900,1,ramp,500,42,0,41.184525
32,900,1,ramp,600,43,0,41.71186
32,900,1,ramp,700,43,0,41.06814
32,900,1,ramp,800,42,0,41.414047
32,900,1,ramp,900,45,0,40.85911
32,900,1,ramp,1000,26,0,40.78923
32,900,1,ramp,1100,11,0,42.627274
32,900,1,ramp,1200,13,0,40.571537
32,900,1,ramp,1300,7,0,44.32857
32,900,1,signal,0,1,0,42.99
32,900,1,signal,100,3,0,43.34667
32,900,1,signal,200,3,0,41.983334
32,900,1,signal,300,2,0,42.15
32,900,1,signal,400,2,0,40.205
32,900,1,signal,500,1,0,39.88
32,900,1,signal,600,2,0,40.97
32,900,1,signal,700,2,0,36.989998
32,900,1,signal,800,2,0,36.325
32,900,1,signal,900,2,0,35.28
32,900,1,signal,1000,1,0,29.91
32,900,1,signal,1200,24,0,47.6525
32,900,1,signal,1300,37,0,66.20676
32,900,1,signal,1400,37,0,49.915947
32,900,1,signal,1500,278,205,4.690108
32,900,1,signal,1600,336,238,5.3745236
32,900,1,signal,1700,291,209,6.1681786
32,900,1,signal,1800,316,235,6.7488604
32,900,1,signal,1900,166,125,9.340722
32,900,2,ramp,0,35,0,40.231712
32,900,2,ramp,100,44,0,40.249546
32,900,2,ramp,200,43,0,40.26
32,900,2,ramp,300,46,0,40.389565
32,900,2,ramp,400,38,0,39.744213
32,900,2,ramp,500,37,0,40.500813
32,900,2,ramp,600,35,0,40.27543
32,900,2,ramp,700,33,0,39.780605
32,900,2,ramp,800,32,0,39.665314
32,900,2,ramp,900,29,0,39.47655
32,900,2,ramp,1000,9,0,39.16
32,900,2,signal,0,4,0,41.1675
32,900,2,signal,700,2,0,43.825
32,900,2,signal,800,1,0,41.36
32,900,2,signal,900,2,0,43.825
32,900,2,signal,1000,3,0,44.083332
32,900,2,signal,1100,1,0,42.35
32,900,2,signal,1200,5,0,47.09
32,900,2,signal,1300,21,0,66.21476
32,900,2,signal,1400,24,0,59.163334
32,900,2,signal,1500,310,240,3.9768388
32,900,2,signal,1600,296,212,5.41598
32,900,2,signal,1700,295,184,7.9925084
32,900,2,signal,1800,309,190,6.8668613
32,900,2,signal,1900,167,115,8.824192
32,900,3,ramp,0,23,0,41.51826
32,900,3,ramp,100,6,0,42.035
32,900,3,ramp,200,3,0,40.006668
32,900,3,ramp,300,2,0,39.705
32,900,3,signal,0,7,0,44.552856
32,900,3,signal,100,6,0,43.596664
32,900,3,signal,200,5,0,43.216
32,900,3,signal,300,6,0,43.305004
32,900,3,signal,400,4,0,44.3825
