link,bin,rows,stopped,mean_speed
136,1350,11,0,42.587273
136,1500,10,0,39.416
136,1650,8,0,45.1325
136,1800,12,0,42.4675
136,1950,22,0,41.944546
136,2100,8,0,40.8675
136,2250,6,0,42.838333
136,2400,16,0,42.0275
136,2550,5,0,43.357998
136,2700,12,0,37.606667
136,2850,12,0,37.858334
136,3000,11,0,46.048183
136,3150,9,0,44.194443
136,3300,7,0,39.06429
136,3450,9,0,46.72111
136,3600,14,0,31.312143
136,3750,9,0,38.352222
136,3900,14,3,31.859285
136,4050,11,1,34.29909
136,4200,3,0,46.706665
136,4350,6,0,42.54333
136,4500,6,0,40.388332
136,4650,7,0,43.57
136,4800,4,0,43.3275
136,4950,5,0,49.914
136,5100,7,0,49.315712
136,5250,3,0,41.74667
138,0,17,0,42.49882
138,150,20,0,42.309
138,300,28,0,42.21643
138,450,15,0,43.704666
138,600,34,1,36.26
138,750,35,0,36.256855
138,900,63,9,31.99365
138,1050,42,3,33.664764
138,1200,51,7,31.04098
138,1350,50,9,29.3676
138,1500,28,0,42.6825
138,1650,48,1,37.313126
138,1800,48,0,39.71771
138,1950,33,3,37.93818
138,2100,36,1,37.612778
138,2250,58,1,38.34431
138,2400,36,0,41.595833
138,2550,31,0,41.04968
138,2700,43,0,41.609303
138,2850,28,0,39.422497
138,3000,43,2,38.34302
138,3150,38,0,36.696316
138,3300,43,6,35.40791
138,3450,35,7,29.224857
138,3600,40,10,26.701
138,3750,20,0,41.035
138,3900,29,1,40.991726
138,4050,22,0,39.16
138,4200,17,0,42.02706
138,4350,25,1,39.562
138,4500,23,0,42.858696
138,4650,13,0,41.798462
138,4800,37,1,37.572433
138,4950,17,0,43.201763
138,5100,22,0,40.68773
138,5250,10,0,39.258003
142,1650,1,0,46.2
164,0,6,0,38.99667
164,150,4,0,40.0125
164,300,3,0,45.066666
164,450,10,0,39.922
164,600,9,0,41.415554
164,750,2,0,41.675
164,900,12,0,42.1825
164,1050,11,0,41.593636
164,1200,6,0,39.138332
164,1350,4,0,41.1125
164,1500,11,0,38.34909
164,1650,10,0,40.166
164,1800,8,0,40.38375
164,1950,8,1,27.00375
164,2100,12,0,38.055836
164,2250,8,0,41.205
164,2400,6,0,41.78
164,2550,10,0,39.35
164,2700,5,0,42.706
164,2850,9,0,42.251114
164,3000,9,0,42.535557
164,3150,5,0,42.760002
164,3300,4,0,26.305
164,3450,11,0,38.37364
164,3600,6,0,39.704998
164,3750,6,0,41.118332
164,3900,4,0,41.4775
164,4050,4,0,31.1
164,4200,4,0,41.125
164,4350,7,0,36.22286
164,4500,5,0,43.608
164,4650,3,0,39.899998
164,4800,6,0,41.955
164,4950,3,0,43.066666
164,5100,5,0,42.558002
164,5250,1,0,44.43
165,150,2,0,43.28
165,300,2,0,43.515
165,600,5,0,43.510002
165,750,8,0,42.3125
165,900,7,0,40.872856
165,1050,2,0,41.855
165,1200,5,0,42.714
165,1350,4,0,40.497498
165,1500,8,0,39.96375
165,1650,7,0,42.30857
165,1800,4,0,37.625
165,1950,3,0,58.72
165,2100,1,0,44.56
165,2250,9,0,41.906666
165,2400,9,0,40.92
165,2550,3,0,40.856663
165,2700,4,0,44.06
165,2850,6,0,41.775
165,3000,3,0,44.193333
165,3150,3,0,43.646667
165,3300,6,0,42.608334
165,3450,4,0,37.0025
165,3600,4,0,36.7325
165,3750,8,0,39.435
165,3900,2,0,40.504997
165,4050,3,0,43.77
165,4200,2,0,43.035
165,4350,3,0,40.36333
165,4500,4,0,47.395
165,4650,5,0,40.146
165,4800,4,0,41.935
165,4950,2,0,40.915
165,5100,2,0,72.37
165,5250,6,0,37.74
167,300,3,0,43.736664
167,450,2,0,41.21
167,900,3,0,41.156666
167,1050,3,0,59.946667
167,1200,2,0,43.504997
167,1350,2,0,41.92
167,1500,2,0,45.510002
167,1650,2,0,42.915
167,1800,1,0,40.57
167,2100,2,0,49.010002
167,2250,9,0,39.096664
167,2400,3,0,41.210003
167,2550,3,0,42.37
167,2700,3,0,42.32
167,2850,7,0,42.21714
167,3000,5,0,38.012
167,3300,1,0,45.16
167,3450,2,0,45.065002
167,3600,2,0,44.735
167,3750,3,0,41.460003
167,3900,3,0,38.623333
167,4050,4,0,39.252502
167,4200,3,0,40.84667
167,4350,2,0,43.67
167,4650,2,0,37.324997
167,4800,2,0,64.095
167,4950,3,0,42.213333
167,5250,2,0,44.16
168,150,2,0,40.99
168,300,2,0,42.345
168,450,6,0,41.541668
168,600,9,0,46.02889
168,750,7,0,38.464287
168,900,15,0,42.623333
168,1050,21,0,39.69143
168,1200,21,5,31.120478
168,1350,18,0,42.91
168,1500,17,0,42.901176
168,1650,22,0,40.41409
168,1800,17,0,37.96941
168,1950,8,0,41.9675
168,2100,15,0,46.075333
168,2250,14,0,39.103573
168,2400,8,0,41.12625
168,2550,27,0,38.63889
168,2700,21,0,41.677143
168,2850,20,0,40.292
168,3000,15,0,42.777336
168,3150,20,0,40.177498
168,3300,25,11,19.6712
168,3450,16,0,38.860626
168,3600,23,0,42.948696
168,3750,34,0,38.826763
168,3900,12,0,41.673332
168,4050,6,0,36.413334
168,4200,15,0,41.908
168,4350,14,0,40.377857
168,4500,6,0,41.088333
168,4650,7,0,43.059998
168,4800,14,0,40.49286
168,4950,4,0,42.665
168,5100,3,0,43.13
168,5250,6,0,42.69
170,600,1,0,39.94
170,900,3,0,42.289997
170,1050,1,0,33.39
170,1200,1,0,45.6
170,1350,1,0,40.09
170,1650,3,0,41.016666
170,2100,1,0,44.2
170,2850,1,0,39.58
170,3150,1,0,42.04
170,3450,1,0,37.61
170,3750,1,0,42.22
170,4050,1,0,32.73
170,4200,2,0,34.05
170,4350,1,0,40.1
170,4500,1,0,45.43
170,4650,1,0,45.82
170,4800,1,0,43.06
172,750,1,0,74.35
172,1050,1,0,45.59
172,1500,1,0,71.55
172,1650,1,0,68.41
172,1800,1,0,71.43
172,2100,1,0,47.73
172,3300,1,0,70.3
172,3750,1,0,74.72
172,4200,2,0,38.89
172,4800,1,0,35.92
173,0,29,25,2.0834484
173,150,54,39,10.6029625
173,300,29,17,19.541035
173,450,94,72,6.0845747
173,600,101,87,4.832475
173,750,133,96,7.4417295
173,900,146,122,4.2988358
173,1050,55,40,13.553454
173,1200,132,115,2.904091
173,1350,203,141,7.3481774
173,1500,184,148,4.8781524
173,1650,232,211,2.5184052
173,1800,145,89,11.707379
173,1950,149,121,5.586846
173,2100,108,85,7.7152777
173,2250,188,164,3.6013298
173,2400,227,187,3.3788106
173,2550,202,153,6.1703467
173,2700,130,102,7.8856153
173,2850,231,174,6.611645
173,3000,72,59,8.918889
173,3150,100,70,10.0182
173,3300,108,73,10.596296
173,3450,94,65,11.561915
173,3600,225,204,2.8186224
173,3750,219,196,2.1584017
173,3900,168,137,5.003869
173,4050,130,105,4.7105384
173,4200,179,145,4.0568714
173,4350,195,138,7.0198975
173,4500,88,71,6.8495455
173,4650,104,91,4.0982695
173,4800,293,258,3.5059726
173,4950,85,69,5.0735292
173,5100,156,127,3.9156413
173,5250,74,45,11.293649
174,0,70,0,40.612
174,150,111,0,44.965588
174,300,148,0,54.42723
174,450,202,0,48.255592
174,600,218,0,54.53367
174,750,332,1,45.031597
174,900,196,6,42.75444
174,1050,218,0,55.179817
174,1200,415,21,42.33311
174,1350,390,22,39.64041
174,1500,372,6,43.18121
174,1650,453,39,41.06554
174,1800,460,24,39.14191
174,1950,283,0,47.16795
174,2100,345,0,46.23846
174,2250,351,2,43.198833
174,2400,485,35,38.40641
174,2550,460,54,33.589
174,2700,348,2,43.051723
174,2850,407,15,38.54769
174,3000,283,0,52.47364
174,3150,387,3,40.630905
174,3300,356,0,45.515114
174,3450,379,0,43.09789
174,3600,280,4,41.84532
174,3750,426,22,42.00911
174,3900,377,83,30.735386
174,4050,358,34,41.235138
174,4200,351,43,40.208145
174,4350,350,29,41.528316
174,4500,219,0,43.4811
174,4650,267,11,46.578987
174,4800,351,90,33.37151
174,4950,283,0,41.82364
174,5100,214,7,45.541965
174,5250,314,5,47.074234
176,0,31,20,24.53387
176,150,88,57,21.056023
176,300,79,51,18.771772
176,450,96,66,17.645624
176,600,76,50,19.89329
176,750,105,76,16.55181
176,900,204,155,9.998578
176,1050,328,250,8.791311
176,1200,268,206,7.208694
176,1350,248,175,9.955403
176,1500,303,240,7.596766
176,1650,393,301,7.9423413
176,1800,304,199,10.098651
176,1950,576,468,5.1999826
176,2100,520,432,4.970096
176,2250,550,464,4.997145
176,2400,377,287,7.505756
176,2550,178,126,11.954045
176,2700,518,425,4.874884
176,2850,204,161,8.460686
176,3000,601,518,4.1232114
176,3150,554,489,3.3505957
176,3300,588,515,3.9821088
176,3450,440,370,4.6790457
176,3600,374,337,3.2598398
176,3750,116,78,14.885862
176,3900,174,154,4.292874
176,4050,76,52,16.249868
176,4200,219,153,10.571735
176,4350,166,115,10.252109
176,4500,254,205,6.7482285
176,4650,207,179,4.11913
176,4800,76,47,19.752367
176,4950,132,102,10.593788
176,5100,133,101,9.424586
176,5250,107,78,11.570281
178,150,9,6,13.83
178,300,32,17,31.13625
178,450,51,30,20.112745
178,600,59,39,19.34288
178,750,88,58,13.418636
178,900,118,89,7.7641525
178,1050,238,196,4.747143
178,1200,310,267,4.0158386
178,1350,358,310,3.3071227
178,1500,389,330,3.8095632
178,1650,345,287,4.525275
178,1800,370,311,3.835108
178,1950,272,230,4.205956
178,2100,215,181,4.3953023
178,2250,312,270,3.8627245
178,2400,404,343,5.1834407
178,2550,411,354,4.1747446
178,2700,487,423,3.3623407
178,2850,334,280,4.142784
178,3000,590,553,1.4301187
178,3150,503,420,4.8574953
178,3300,391,355,2.738798
178,3450,318,267,4.785063
178,3600,351,298,4.1145015
178,3750,409,349,4.408949
178,3900,348,300,3.8218966
178,4050,378,319,4.623968
178,4200,342,306,3.4660528
178,4350,351,302,4.560541
178,4500,217,191,3.6674654
178,4650,253,217,4.7067194
178,4800,242,202,5.074711
178,4950,267,233,4.1890635
178,5100,263,218,4.672395
178,5250,339,299,3.987404
182,0,17,0,73.14706
182,150,148,0,72.162025
182,300,120,0,68.22459
182,450,131,0,70.30473
182,600,126,0,70.20627
182,750,138,0,70.5363
182,900,165,0,66.718605
182,1050,245,0,61.150772
182,1200,208,4,62.236057
182,1350,170,0,68.75959
182,1500,193,0,61.650623
182,1650,258,0,63.707638
182,1800,195,0,66.55805
182,1950,236,11,62.5758
182,2100,192,0,67.05167
182,2250,350,7,56.97943
182,2400,269,16,59.815166
182,2550,164,0,67.72164
182,2700,255,0,60.099056
182,2850,188,61,43.62553
182,3000,178,0,65.56545
182,3150,160,0,65.82525
182,3300,207,0,66.71739
182,3450,153,2,65.18771
182,3600,195,9,64.593285
182,3750,93,0,67.58505
182,3900,124,0,61.586452
182,4050,78,0,72.8241
182,4200,181,0,64.12182
182,4350,168,0,66.74054
182,4500,112,0,64.81125
182,4650,98,0,71.28408
182,4800,106,0,68.42462
182,4950,103,1,65.241356
182,5100,112,0,68.03474
182,5250,84,0,70.581665
183,0,12,11,1.8583335
183,150,73,48,19.228357
183,300,96,69,12.177917
183,450,105,78,12.533143
183,600,114,87,10.969999
183,750,81,59,14.248889
183,900,217,172,7.704148
183,1050,141,93,15.02617
183,1200,97,55,18.633608
183,1350,153,115,11.221373
183,1500,175,140,9.126228
183,1650,120,71,20.1235
183,1800,192,148,9.15401
183,1950,154,109,12.420389
183,2100,176,138,10.267727
183,2250,148,98,16.035
183,2400,487,413,4.8204107
183,2550,359,317,3.8331754
183,2700,378,320,4.8239946
183,2850,521,456,3.7116506
183,3000,129,94,9.456202
183,3150,529,474,2.7151985
183,3300,555,498,2.9214416
183,3450,579,521,2.425734
183,3600,550,487,3.467709
183,3750,463,417,2.5315766
183,3900,297,262,4.269495
183,4050,140,127,3.8537145
183,4200,190,156,6.4794207
183,4350,346,295,5.1104336
183,4500,112,86,8.78
183,4650,135,114,7.4628887
183,4800,141,119,5.867234
183,4950,303,274,2.990495
183,5100,242,211,4.0995455
183,5250,152,128,7.285855
190,0,3,0,43.763336
190,150,7,0,41.311428
190,300,7,0,39.011425
190,450,3,0,42.266666
190,600,16,0,41.796875
190,750,8,0,43.48125
190,900,10,0,43.763
190,1050,8,0,41.684998
190,1200,16,0,40.190624
190,1350,6,0,44.156666
190,1500,4,0,43.802498
190,1650,11,0,41.706364
190,1800,9,0,41.642223
190,1950,11,0,41.532726
190,2100,17,0,42.171764
190,2250,16,0,38.6125
190,2400,13,0,42.35923
190,2550,10,0,43.014
190,2700,14,0,42.297855
190,2850,2,0,42.405
190,3000,11,0,39.26
190,3150,7,0,42.02
190,3300,5,0,41.652
190,3450,6,0,43.543335
190,3600,17,0,34.275295
190,3750,5,0,40.926003
190,3900,12,0,40.2625
190,4050,10,0,40.15
190,4200,8,0,40.595
190,4350,3,0,42.51
190,4500,9,0,39.84111
190,4650,11,0,40.798183
190,4800,3,0,43.566666
190,4950,5,0,39.698
190,5100,4,0,36.275
190,5250,2,0,36.885002
194,0,1,0,41.33
194,150,1,0,41.33
194,300,4,0,40.690002
194,450,4,0,41.18
194,600,5,0,43.466
194,750,2,0,41.05
194,900,4,0,44.5
194,1050,11,0,41.553635
194,1200,7,0,45.28286
194,1350,3,0,40.233334
194,1500,7,0,39.395714
194,1650,3,0,43.306667
194,1800,3,0,40.92
194,1950,2,0,45.364998
194,2100,2,0,52.335
194,2250,7,0,42.489998
194,2400,4,0,37.46
194,2550,11,0,41.148182
194,2700,17,0,41.424706
194,2850,3,0,43.52667
194,3000,4,0,45.552498
194,3150,3,0,40.056667
194,3300,3,0,41.45
194,3450,5,0,38.59
194,3600,6,0,41.783333
194,3750,7,0,35.55143
194,3900,11,0,36.299088
194,4050,4,0,48.399998
194,4200,3,0,42.543335
194,4500,1,0,59.49
194,4650,3,0,42.433334
194,4800,6,0,38.06167
194,4950,5,0,41.146004
194,5250,2,0,52.235
196,150,1,0,41.67
196,300,2,0,43.305
196,450,2,0,45.035
196,600,2,0,43.79
196,750,6,0,41.265
196,900,2,0,34.315002
196,1050,9,0,40.514446
196,1200,3,0,35.64333
196,1650,10,0,39.308002
196,1800,8,0,41.0175
196,2100,3,0,42.95
196,2250,9,0,38.68
196,2400,4,0,31.05
196,2550,3,0,40.966667
196,2700,3,0,44.906666
196,2850,7,0,42.092857
196,3000,4,0,41.5575
196,3150,4,0,40.235
196,3300,7,0,42.271427
196,3450,2,0,40.565002
196,3750,2,0,53.41
196,3900,1,0,45.11
196,4050,9,0,38.772224
196,4350,1,0,39.25
196,4500,1,0,43.11
196,4650,7,0,38.318573
196,4800,2,0,42.295
196,5100,2,0,41.989998
196,5250,3,0,40.783333
199,0,4,0,42.0775
199,300,8,0,41.535
199,450,17,0,42.32765
199,600,12,0,43.435833
199,750,4,0,41.595
199,900,14,0,44.57
199,1050,23,0,41.374348
199,1200,19,0,46.057365
199,1350,14,0,41.643574
199,1500,22,0,40.135
199,1650,8,0,43.0875
199,1800,8,0,42.7125
199,1950,8,0,43.965
199,2100,6,0,49.838333
199,2250,27,0,41.40259
199,2400,8,0,42.36125
199,2550,31,0,40.105484
199,2700,37,0,41.06865
199,2850,8,0,43.53625
199,3000,12,0,46.054996
199,3150,9,0,40.964443
199,3300,12,0,43.001667
199,3450,12,0,38.476665
199,3600,10,0,41.762
199,3750,26,0,37.64115
199,3900,19,0,35.28421
199,4050,11,0,48.50818
199,4200,9,0,42.178886
199,4500,3,0,59.32667
199,4650,7,0,43.730003
199,4800,13,0,36.959232
199,4950,13,0,40.577694
199,5250,7,0,49.84
200,150,5,0,42.412
200,300,9,0,41.039997
200,450,9,0,43.54111
200,600,1,0,44.15
200,750,20,0,41.6565
200,900,5,0,32.754
200,1050,22,0,40.58409
200,1200,11,0,32.99909
200,1650,28,0,37.924644
200,1800,21,0,40.58857
200,2100,9,0,42.036667
200,2250,22,0,39.42227
200,2400,12,0,31.0175
200,2550,9,0,41.09
200,2700,8,0,42.81625
200,2850,16,0,43.41375
200,3000,8,0,42.33
200,3150,8,0,40.888752
200,3300,16,0,41.18875
200,3450,9,0,41.056667
200,3750,6,0,49.591663
200,3900,4,0,42.68
200,4050,23,0,38.16261
200,4350,4,0,40.075
200,4500,5,0,40.764
200,4650,19,0,38.00947
200,4800,4,0,42.295
200,5100,4,0,41.585
200,5250,8,0,42.4625
201,0,1,0,41.33
201,150,1,0,44.52
201,300,2,0,41.14
201,600,1,0,41.32
201,750,1,0,36.77
201,900,2,0,35.515
201,1050,1,0,42.03
201,1350,1,0,43.37
201,1500,3,0,36.593334
201,1800,1,0,40.57
201,1950,1,0,44.08
201,2250,2,0,38.67
201,2550,2,0,41.63
201,2700,2,0,43.120003
201,3000,1,0,43.55
201,3150,2,0,38.1
201,3300,1,0,41.23
201,3450,1,0,43.82
201,3750,2,0,37.805
201,3900,1,0,40.01
201,4050,2,0,36.975
201,4200,1,0,38.0
201,4350,1,0,44.01
201,4800,1,0,30.44
210,150,2,0,41.675
210,450,8,0,36.38125
210,900,9,0,41.63222
210,1200,7,0,37.237144
210,1350,5,0,40.816
210,1650,3,0,41.293335
210,1800,2,0,62.82
210,1950,2,0,45.72
210,2250,2,0,45.510002
210,2400,11,0,39.323635
210,2550,5,0,41.596
210,2700,3,0,42.07
210,3300,6,0,43.296665
210,3450,4,0,44.745003
210,3600,7,0,37.214287
210,4050,4,0,37.47
210,4800,5,0,43.754
210,5100,2,0,42.0
210,5250,6,0,44.316666
213,150,3,0,35.15333
213,300,17,7,20.67
213,450,12,0,36.755
213,600,30,16,15.940667
213,750,12,1,37.701668
213,900,13,7,18.446922
213,1050,39,25,12.233589
213,1200,10,0,43.196
213,1350,20,8,25.739002
213,1500,29,7,29.988966
213,1650,51,30,15.578039
213,1800,8,3,26.2525
213,1950,43,22,18.425814
213,2100,35,16,20.266571
213,2250,59,21,23.833391
213,2400,34,7,30.729414
213,2550,50,30,14.1024
213,2700,32,16,19.471563
213,2850,63,34,17.015715
213,3000,18,7,25.497223
213,3150,43,17,20.470232
213,3300,29,4,33.451725
213,3450,36,12,26.510277
213,3600,28,20,11.615715
213,3750,15,9,13.422667
213,3900,20,7,23.697
213,4050,27,23,5.281111
213,4350,11,4,29.001818
213,4500,12,4,25.06
213,4650,9,0,37.62889
213,4800,20,10,19.191
213,4950,21,14,11.176666
213,5100,7,0,43.07
213,5250,22,7,28.617725
217,0,3,2,3.95
217,150,19,17,2.7836843
217,300,4,4,0.335
217,600,31,29,0.83354837
217,750,8,7,1.1025
217,900,16,16,0.276875
217,1050,30,27,1.604
217,1200,33,32,0.76484853
217,1350,24,22,0.9979167
217,1500,6,5,3.075
217,1650,10,8,2.752
217,1800,33,32,0.9342424
217,1950,25,23,0.9788
217,2100,44,41,1.5990909
217,2250,12,11,1.785
217,2400,20,19,0.84
217,2550,45,44,0.39711112
217,2700,7,5,3.9357142
217,2850,29,26,2.1427586
217,3000,16,14,2.7331252
217,3150,1,0,40.94
217,3300,17,15,3.1070588
217,3450,12,10,4.7433333
217,3600,5,4,2.494
217,3750,31,30,0.51258063
217,3900,28,26,1.4300001
217,4050,16,16,0.083125
217,4350,21,19,1.4090476
217,4500,44,41,1.2461364
217,4800,2,1,4.94
225,0,2,0,44.065002
225,150,2,0,42.455
225,300,1,0,42.35
225,450,1,0,32.6
225,750,1,0,41.86
225,900,1,0,32.99
225,1050,2,0,42.934998
225,1200,3,0,44.960003
225,1500,1,0,41.83
225,1650,2,0,44.5
225,1950,1,0,42.51
225,2250,6,0,42.72333
225,2400,2,0,42.375
225,2550,1,0,41.6
225,2700,1,0,44.95
225,3000,1,0,45.43
225,3150,2,0,38.28
225,3300,1,0,45.19
225,3450,2,0,43.965
225,4200,1,0,43.1
225,4350,1,0,41.79
225,4500,1,0,39.56
225,4950,1,0,32.33
236,0,5,0,42.428
236,150,5,0,37.428
236,300,7,0,36.89857
236,450,2,0,43.35
236,600,2,0,37.445
236,750,3,0,41.98
236,900,14,2,30.67357
236,1050,5,0,41.188
236,1200,11,5,13.513636
236,1350,2,0,37.114998
236,1500,8,1,30.373749
236,1650,4,0,33.695
236,1800,10,0,32.152
236,1950,9,1,32.096664
236,2100,4,0,30.7575
236,2250,10,0,36.556
236,2400,7,0,38.297146
236,2550,3,0,39.2
236,2700,2,0,35.8
236,2850,2,0,35.620003
236,3000,5,0,33.15
236,3150,8,0,32.96875
236,3300,4,0,40.86
236,3450,8,3,23.54625
236,3600,1,0,28.74
236,3750,3,0,39.513332
236,3900,5,0,34.484
236,4050,4,0,40.8875
236,4200,6,2,18.508333
236,4350,7,1,31.841429
236,4500,2,0,39.055
236,4650,3,1,25.806665
236,4800,5,1,14.426001
236,4950,5,0,37.008
236,5100,8,0,29.57
236,5250,5,0,40.034004
245,150,2,0,42.175
245,300,2,0,53.165
245,450,3,0,53.25
245,600,5,0,45.435997
245,750,8,0,38.71
245,900,3,0,40.476665
245,1050,7,0,40.785713
245,1200,46,28,13.521304
245,1350,12,0,39.148335
245,1500,33,20,15.897272
245,1650,8,0,42.02875
245,1800,36,28,7.418055
245,1950,8,0,44.8575
245,2100,12,0,42.860836
245,2250,17,0,48.808823
245,2400,4,0,39.502502
245,2550,6,0,46.365
245,2700,6,0,43.413334
245,2850,7,0,54.42286
245,3000,12,0,46.561665
245,3150,9,0,45.661114
245,3300,19,9,24.74737
245,3450,6,0,43.535
245,3600,11,0,47.61273
245,3750,14,0,46.84857
245,3900,5,0,46.704002
245,4050,2,0,70.159996
245,4200,26,20,9.6365385
245,4350,14,10,12.294286
245,4500,4,0,42.97
245,4650,9,0,44.456665
245,4800,5,0,43.796
245,4950,8,0,53.2975
245,5100,5,0,41.028
245,5250,4,0,34.545
254,0,3,0,43.22333
254,150,4,0,43.73
254,300,2,0,41.91
254,450,2,0,42.16
254,600,3,0,43.36
254,900,6,0,34.72167
254,1050,1,0,43.44
254,1200,5,0,39.378
254,1350,3,0,35.329998
254,1500,3,0,40.22333
254,1650,4,0,42.4175
254,1800,6,0,38.108334
254,1950,5,0,43.620003
254,2250,2,0,35.985
254,2400,6,0,41.545
254,2550,8,0,39.1075
254,2700,6,0,42.381664
254,2850,4,0,42.905003
254,3000,4,0,37.822502
254,3150,6,0,41.706665
254,3300,3,0,28.336668
254,3450,3,0,39.03
254,3600,1,0,44.91
254,3750,1,0,38.78
254,3900,3,0,42.38333
254,4050,3,0,38.653336
254,4200,3,0,43.556667
254,4350,4,0,42.375
254,4500,3,0,43.99667
254,4650,3,0,42.513332
254,4800,2,0,42.335
254,5100,4,0,37.385
254,5250,3,0,39.103333
255,150,1,0,45.89
255,300,3,0,43.960003
255,450,2,0,43.989998
255,750,5,0,39.247997
255,1500,4,0,38.005
255,1650,2,0,44.475
255,1800,3,0,44.943333
255,1950,2,0,40.685
255,2100,2,0,36.315002
255,2250,2,0,40.66
255,2400,2,0,39.505
255,2550,4,0,44.1175
255,2700,2,0,42.44
255,2850,3,0,59.443333
255,3000,1,0,42.36
255,3150,1,0,44.24
255,3450,2,0,47.775
255,3600,1,0,44.93
255,3750,2,0,41.635002
255,3900,3,0,43.440002
255,4200,2,0,40.875
255,4350,1,0,43.24
255,4500,3,0,43.929996
255,4650,2,0,41.255
255,4800,1,0,39.98
255,4950,2,0,50.47
255,5100,1,0,44.21
255,5250,2,0,35.934998
256,0,25,3,36.6904
256,150,3,0,40.36667
256,300,31,14,21.35484
256,450,35,15,20.902573
256,600,26,9,27.767693
256,750,30,0,38.686333
256,900,44,17,24.468409
256,1050,42,21,19.505714
256,1200,38,9,32.11421
256,1350,51,18,24.988825
256,1500,84,41,18.69119
256,1650,38,10,30.679213
256,1800,36,14,23.348888
256,1950,17,0,42.759415
256,2100,20,0,42.6565
256,2250,16,6,23.576876
256,2400,37,16,20.761082
256,2550,40,12,27.064749
256,2700,42,15,27.37262
256,2850,35,16,21.292002
256,3000,44,19,20.53341
256,3150,57,24,21.347546
256,3300,3,0,43.36
256,3450,21,5,32.017143
256,3600,22,0,41.607727
256,3750,30,11,24.081667
256,3900,11,0,41.845455
256,4050,23,7,29.360868
256,4200,9,0,42.455555
256,4350,41,15,25.03634
256,4500,48,13,26.174376
256,4650,18,7,24.82
256,4800,26,11,21.288847
256,4950,37,15,22.377567
256,5100,9,0,44.533333
256,5250,17,1,38.245293
259,300,10,9,0.80799997
259,450,1,0,43.5
259,600,7,7,0.14714286
259,750,23,18,9.261305
259,900,6,3,14.318334
259,1050,12,9,5.844167
259,1200,14,10,8.262143
259,1350,20,15,7.1520004
259,1500,14,12,4.3407145
259,1650,29,23,6.179311
259,1800,18,17,1.7027777
259,1950,28,24,3.3814285
259,2100,31,28,2.5080645
259,2250,11,9,4.7909093
259,2400,10,9,2.358
259,2550,37,32,5.3524323
259,2700,13,8,10.327692
259,2850,15,9,12.4626665
259,3000,16,12,7.16125
259,3150,14,11,4.8792853
259,3300,15,12,4.1973333
259,3450,17,16,1.5911764
259,3600,19,14,8.57
259,3750,11,7,13.16
259,3900,19,16,3.8368423
259,4050,21,14,8.412381
259,4200,21,17,5.4466667
259,4350,21,16,7.377619
259,4500,11,9,6.789091
259,4650,18,16,3.6633334
259,4800,25,23,2.1232002
259,4950,19,16,6.247895
259,5100,4,4,0.6
259,5250,9,8,0.84333336
260,150,1,0,43.43
260,450,4,0,34.79
260,600,5,0,35.346
260,750,2,0,44.725
260,900,1,0,43.52
260,1050,4,0,38.9875
260,1200,6,0,39.295
260,1350,7,0,44.424286
260,1500,1,0,35.08
260,1650,5,0,51.385998
260,1800,3,0,42.256668
260,1950,5,0,38.32
260,2100,4,0,47.6675
260,2250,3,0,41.376667
260,2400,5,0,49.628
260,2550,6,0,48.426666
260,2700,5,0,43.154
260,2850,6,0,43.326664
260,3000,7,0,42.03857
260,3150,4,0,44.42
260,3300,3,0,55.960003
260,3450,5,0,43.454002
260,3600,5,0,40.016
260,3750,5,0,42.986
260,3900,1,0,41.67
260,4050,4,0,40.875
260,4200,5,0,42.36
260,4350,6,0,44.395
260,4500,3,0,44.61667
260,4800,3,0,40.633335
260,4950,1,0,78.94
260,5100,1,0,40.95
265,150,1,0,42.02
265,450,7,0,38.451427
265,600,4,0,33.545002
265,750,5,0,38.348
265,900,3,0,34.81
265,1050,3,0,41.5
265,1200,7,0,52.390003
265,1350,5,0,45.832
265,1500,4,0,40.005
265,1650,6,0,55.89333
265,1800,5,0,40.67
265,1950,5,0,38.904
265,2100,5,0,36.232002
265,2250,6,0,36.97333
265,2400,8,0,35.01125
265,2550,7,0,37.035713
265,2700,8,0,49.3675
265,2850,8,0,47.73125
265,3000,10,0,40.538002
265,3150,3,0,65.87
265,3300,9,0,43.267776
265,3450,8,0,66.7875
265,3600,5,0,41.834
265,3750,6,0,50.416668
265,3900,3,0,43.523335
265,4050,6,0,41.45667
265,4200,6,0,45.309998
265,4350,3,0,56.88
265,4500,6,0,38.428333
265,4650,7,0,36.925716
265,4800,6,0,43.671665
265,4950,4,0,39.6975
265,5100,7,0,40.535713
265,5250,4,0,32.7225
268,0,6,5,3.6133335
268,150,3,0,37.463333
268,300,11,5,19.522728
268,450,6,0,41.649998
268,600,20,5,28.594997
268,750,26,8,26.049614
268,900,18,0,39.320557
268,1050,35,12,23.474285
268,1200,21,5,31.584286
268,1350,14,0,40.144287
268,1500,28,7,30.960001
268,1650,19,0,41.016315
268,1800,21,0,40.210953
268,1950,18,0,43.94722
268,2100,20,0,41.247
268,2250,30,0,41.02667
268,2400,35,6,33.69057
268,2550,46,19,22.279566
268,2700,27,6,30.803333
268,2850,27,0,38.06111
268,3000,17,0,41.892353
268,3150,21,0,38.761906
268,3300,33,5,33.48
268,3450,40,12,25.372501
268,3600,15,0,42.524
268,3750,34,7,29.505589
268,3900,24,0,36.562084
268,4050,26,7,29.674614
268,4200,33,5,35.709396
