link,bin,rows,stopped,mean_speed
408,3900,198,10,42.216263
408,4050,245,21,35.387997
408,4200,120,0,46.758
408,4350,175,5,38.747944
408,4500,161,0,42.672916
408,4650,142,0,44.7881
408,4800,142,0,44.666832
408,4950,189,48,34.781166
408,5100,213,3,36.941364
408,5250,207,48,32.961353
409,150,1,0,41.4
409,300,6,0,127.00833
409,450,17,0,63.06941
409,600,33,0,41.59697
409,750,43,0,44.897907
409,900,91,0,34.316483
409,1050,44,0,45.607044
409,1200,51,0,47.874702
409,1350,56,0,41.548748
409,1500,56,0,43.326427
409,1650,55,0,45.425636
409,1800,64,0,44.972343
409,1950,59,0,42.504406
409,2100,73,0,39.881233
409,2250,77,0,39.35623
409,2400,37,0,54.954865
409,2550,38,0,53.62263
409,2700,54,0,44.25796
409,2850,52,0,47.654037
409,3000,67,0,37.923878
409,3150,66,0,39.523487
409,3300,67,0,41.677017
409,3450,65,0,37.673077
409,3600,109,40,24.787708
409,3750,183,104,13.662842
409,3900,192,115,13.535365
409,4050,322,233,7.5085716
409,4200,348,296,5.292845
409,4350,298,233,6.216074
409,4500,329,260,6.391307
409,4650,324,262,6.2319756
409,4800,234,177,6.8880343
409,4950,412,349,4.9267716
409,5100,381,299,5.147769
409,5250,360,295,5.503639
410,150,1,0,42.04
410,300,6,0,86.458336
410,450,12,0,55.05417
410,600,25,0,44.906403
410,750,31,0,41.24355
410,900,55,0,40.55309
410,1050,29,0,46.43138
410,1200,33,0,44.67818
410,1350,40,0,44.04625
410,1500,48,0,43.683334
410,1650,47,0,42.886383
410,1800,55,0,38.75382
410,1950,47,0,43.57787
410,2100,54,0,39.187775
410,2250,50,0,44.6488
410,2400,24,0,53.148335
410,2550,37,0,42.791893
410,2700,37,0,41.83892
410,2850,37,0,46.57784
410,3000,60,0,42.044
410,3150,44,0,41.2625
410,3300,41,0,47.12073
410,3450,46,0,42.45696
410,3600,49,0,40.780407
410,3750,45,0,39.354443
410,3900,42,0,44.88095
410,4050,42,0,41.239525
410,4200,26,0,43.190384
410,4350,27,0,45.85111
410,4500,33,0,45.46515
410,4650,29,0,43.903793
410,4800,27,0,48.74963
410,4950,26,0,49.279232
410,5100,52,0,35.37058
410,5250,29,0,48.059654
411,150,17,0,73.28824
411,300,7,0,76.89857
411,450,32,0,73.78469
411,600,22,0,74.887726
411,750,20,0,79.278
411,900,15,0,73.14933
411,1050,44,0,65.815
411,1200,42,0,72.82047
411,1350,41,0,66.88122
411,1500,26,0,72.72462
411,1650,43,0,65.74907
411,1800,29,0,76.02172
411,1950,52,0,61.919617
411,2100,41,0,69.540245
411,2250,44,0,67.96363
411,2400,52,0,64.84923
411,2550,33,0,66.01333
411,2700,44,0,65.505
411,2850,46,0,66.34413
411,3000,54,0,74.869446
411,3150,29,0,72.84552
411,3300,41,0,74.32049
411,3450,38,0,68.64921
411,3600,30,0,72.55867
411,3750,21,0,68.20619
411,3900,26,0,75.80385
411,4050,8,0,60.728752
411,4200,28,0,73.3375
411,4350,22,0,72.76818
411,4500,35,0,68.20743
411,4650,29,0,71.22069
411,4800,16,0,69.01437
411,4950,29,0,79.022064
411,5100,12,0,67.075005
411,5250,16,0,75.70187
412,150,5,0,95.66801
412,300,26,0,70.044235
412,450,42,0,46.37619
412,600,62,0,44.664192
412,750,87,0,41.45253
412,900,126,0,37.66794
412,1050,78,0,43.874615
412,1200,100,0,41.9718
412,1350,112,0,39.204376
412,1500,116,0,43.111294
412,1650,130,0,40.323612
412,1800,147,0,36.560543
412,1950,124,0,37.010967
412,2100,134,1,41.527164
412,2250,121,0,39.642067
412,2400,66,0,49.699696
412,2550,94,0,42.46064
412,2700,97,0,41.374744
412,2850,91,0,43.414066
412,3000,172,0,36.69785
412,3150,107,0,42.370094
412,3300,110,0,41.921364
412,3450,124,0,40.127663
412,3600,116,0,41.212498
412,3750,114,0,39.465347
412,3900,103,0,45.273884
412,4050,110,0,41.13064
412,4200,75,0,40.34973
412,4350,79,0,45.26595
412,4500,90,0,42.512558
412,4650,77,0,44.44013
412,4800,79,0,42.45342
412,4950,72,0,48.370136
412,5100,113,8,37.2054
412,5250,82,0,43.844757
413,150,6,0,69.29833
413,300,4,0,80.1975
413,450,8,0,71.07
413,600,6,0,69.96833
413,750,6,0,64.723335
413,900,3,0,71.583336
413,1050,14,0,61.255
413,1200,16,0,68.73125
413,1350,12,0,62.599167
413,1500,7,0,70.211426
413,1650,9,0,61.32889
413,1800,12,0,67.370834
413,1950,12,0,58.32083
413,2100,14,0,68.59071
413,2250,13,0,60.80923
413,2400,15,0,61.065998
413,2550,13,0,61.845383
413,2700,14,0,63.733574
413,2850,9,0,57.394444
413,3000,12,0,67.441666
413,3150,13,0,59.568462
413,3300,11,0,69.26545
413,3450,11,0,62.028183
413,3600,9,0,67.89222
413,3750,3,0,66.57333
413,3900,11,0,68.16273
413,4050,3,0,57.803333
413,4200,5,0,74.840004
413,4350,12,0,72.465836
413,4500,9,0,64.689995
413,4650,10,0,68.17
413,4800,7,0,60.745716
413,4950,7,0,73.711426
413,5100,4,0,65.515
413,5250,4,0,71.9825
416,300,33,18,21.66303
416,450,77,48,16.751818
416,600,63,42,15.877301
416,750,96,70,9.883855
416,900,218,164,9.2411
416,1050,206,144,10.834854
416,1200,232,173,7.8012934
416,1350,125,72,15.654321
416,1500,182,125,9.857802
416,1650,304,202,10.717862
416,1800,153,74,19.241177
416,1950,193,152,7.8785496
416,2100,234,154,12.119958
416,2250,188,131,10.029947
416,2400,101,58,18.879108
416,2550,145,84,15.033724
416,2700,151,79,15.778609
416,2850,228,167,8.261097
416,3000,296,217,8.415541
416,3150,237,175,8.501899
416,3300,217,145,11.387696
416,3450,159,105,12.698994
416,3600,124,47,23.960161
416,3750,228,170,9.357237
416,3900,174,115,12.192931
416,4050,128,69,17.75961
416,4200,225,154,10.312667
416,4350,120,70,13.002501
416,4500,91,32,21.156263
416,4650,112,56,20.455357
416,4800,148,97,11.343378
416,4950,112,65,17.87241
416,5100,151,84,14.614902
416,5250,87,37,20.470573
417,300,16,0,53.374374
417,450,16,0,43.83125
417,600,21,0,55.452858
417,750,25,0,47.804398
417,900,8,0,40.68375
417,1050,20,0,50.535
417,1200,32,0,54.74125
417,1350,29,0,47.776554
417,1500,28,0,51.256783
417,1650,30,0,50.70067
417,1800,26,0,55.337692
417,1950,47,0,44.741703
417,2100,34,0,48.317352
417,2250,17,0,58.721176
417,2400,45,0,49.421776
417,2550,59,0,49.132206
417,2700,37,0,47.602974
417,2850,23,0,54.166084
417,3000,31,0,52.25645
417,3150,41,0,54.466827
417,3300,28,0,56.926426
417,3450,34,0,55.708527
417,3600,20,0,54.476
417,3750,38,0,40.949207
417,3900,21,0,56.173332
417,4050,25,0,57.3996
417,4200,18,0,45.873886
417,4350,20,0,51.101
417,4500,8,0,63.16125
417,4650,25,0,56.8856
417,4800,28,0,51.383213
417,4950,17,0,48.986473
417,5100,11,0,48.028183
417,5250,29,0,46.75345
420,150,58,0,81.15776
420,300,367,0,55.813843
420,450,433,0,51.006077
420,600,524,0,51.27368
420,750,720,64,45.60264
420,900,502,0,50.50476
420,1050,1047,112,43.006496
420,1200,1838,762,24.70284
420,1350,2265,1315,15.459888
420,1500,2743,1591,15.20062
420,1650,3067,2116,11.871233
420,1800,3039,1968,13.693501
420,1950,3123,1933,12.926209
420,2100,3035,1945,12.777553
420,2250,3145,2135,12.187475
420,2400,3911,3032,8.475206
420,2550,4949,3980,6.905555
420,2700,5287,4293,5.876128
420,2850,5709,4606,6.049096
420,3000,6138,4845,6.126103
420,3150,6083,4728,6.309015
420,3300,6036,4685,6.145232
420,3450,5921,4642,5.9460397
420,3600,5675,4437,6.500891
420,3750,6211,5012,5.1901255
420,3900,6684,5473,4.930549
420,4050,6890,5622,4.6334877
420,4200,7236,6200,3.7722886
420,4350,7266,6013,3.7956276
420,4500,7349,6098,3.7181249
420,4650,7622,6518,3.1490843
420,4800,7803,6743,3.0287275
420,4950,7655,6409,3.6488385
420,5100,7739,6704,3.2877955
420,5250,7568,6425,3.7692363
421,300,16,0,53.458126
421,450,17,0,50.64647
421,600,18,0,58.802776
421,750,23,0,51.45391
421,900,13,0,52.61077
421,1050,21,0,48.24619
421,1200,32,0,59.16375
421,1350,29,0,47.732067
421,1500,27,0,56.017036
421,1650,31,0,50.420647
421,1800,28,0,61.38357
421,1950,50,0,45.824398
421,2100,37,0,45.639732
421,2250,14,0,62.737144
421,2400,46,0,50.456738
421,2550,59,0,52.62695
421,2700,37,0,47.435677
421,2850,25,0,53.892403
421,3000,36,0,52.037777
421,3150,45,0,55.946445
421,3300,29,0,58.568275
421,3450,37,0,57.59081
421,3600,26,0,56.16846
421,3750,37,0,41.281624
421,3900,21,0,57.500477
421,4050,26,0,60.780003
421,4200,20,0,47.967003
421,4350,18,0,52.80778
421,4500,8,0,64.13375
421,4650,23,0,56.910004
421,4800,31,0,54.873222
421,4950,16,0,51.09125
421,5100,11,0,48.020004
421,5250,31,0,47.240643
422,300,1,0,39.24
422,450,1,0,34.76
422,600,1,0,41.78
422,750,2,0,34.045
422,900,2,0,44.545
422,1050,3,0,51.83
422,1200,4,0,56.870003
422,1350,3,0,73.93667
422,1500,2,0,59.149998
422,1650,1,0,41.36
422,1800,1,0,39.25
422,1950,4,0,53.085
422,2100,4,0,44.6425
422,2250,3,0,77.21333
422,2400,4,0,42.52
422,2550,6,0,50.865
422,2700,3,0,40.106667
422,2850,2,0,63.705
422,3000,5,0,55.242004
422,3150,3,0,55.423336
422,3300,1,0,34.51
422,3450,2,0,55.050003
422,3600,1,0,40.29
422,3750,3,0,56.05
422,3900,1,0,38.75
422,4050,2,0,75.595
422,4200,3,0,47.226665
422,4350,1,0,42.35
422,4500,1,0,88.32
422,4650,2,0,42.010002
422,4800,2,0,42.940002
422,4950,3,0,42.809998
422,5100,2,0,40.765
422,5250,1,0,42.23
423,300,16,0,54.049374
423,450,20,0,66.322495
423,600,18,0,67.88389
423,750,25,0,45.362003
423,900,46,0,49.96565
423,1050,56,0,43.240536
423,1200,38,0,48.675
423,1350,52,0,50.660767
423,1500,45,0,49.393333
423,1650,80,0,43.0285
423,1800,69,0,47.166668
423,1950,33,0,47.626667
423,2100,69,0,44.72174
423,2250,53,0,39.09849
423,2400,27,0,63.95148
423,2550,51,0,49.895683
423,2700,62,0,44.045322
423,2850,60,0,40.373833
423,3000,63,0,40.949684
423,3150,52,0,40.444233
423,3300,64,0,42.57047
423,3450,51,0,43.889023
423,3600,82,0,39.876827
423,3750,46,0,53.566307
423,3900,48,0,48.745
423,4050,54,0,47.24667
423,4200,43,0,52.548374
423,4350,40,0,43.5145
423,4500,48,0,44.787918
423,4650,48,0,49.47104
423,4800,40,0,45.060753
423,4950,48,0,49.666874
423,5100,58,0,45.80638
423,5250,50,0,39.515602
424,300,3,0,38.196667
424,450,1,0,37.7
424,600,2,0,84.16
424,750,4,0,66.15
424,900,5,0,45.154
424,1050,4,0,42.4575
424,1200,5,0,47.068
424,1350,1,0,40.42
424,1500,1,0,45.38
424,1650,7,0,43.08714
424,1800,8,0,50.255
424,1950,2,0,40.754997
424,2100,5,0,42.898003
424,2250,5,0,46.242
424,2400,4,0,69.65
424,2550,6,0,46.298336
424,2700,6,0,41.56
424,2850,8,0,37.74625
424,3000,8,0,39.09875
424,3150,4,0,42.8525
424,3300,4,0,43.5775
424,3450,5,0,42.542
424,3600,5,0,39.626
424,3750,2,0,43.95
424,3900,4,0,42.78
424,4050,5,0,43.842
424,4200,5,0,56.461998
424,4350,3,0,43.763336
424,4500,7,0,50.71857
424,4650,3,0,49.63
424,4800,5,0,44.614002
424,4950,2,0,44.7
424,5100,6,0,41.423332
424,5250,5,0,38.642002
425,300,44,21,26.8
425,450,34,8,33.820293
425,600,109,72,16.301928
425,750,42,4,40.09881
425,900,53,29,19.720566
425,1050,62,24,26.950968
425,1200,115,50,25.736782
425,1350,48,9,39.76146
425,1500,104,48,24.786732
425,1650,75,27,32.393867
425,1800,40,1,58.55525
425,1950,125,55,23.947199
425,2100,195,132,13.453897
425,2250,184,128,11.881033
425,2400,143,65,25.006714
425,2550,144,53,30.210487
425,2700,135,68,22.53837
425,2850,131,82,15.367862
425,3000,126,59,23.350714
425,3150,194,117,18.981752
425,3300,99,47,27.987576
425,3450,151,82,21.149736
425,3600,156,99,16.534807
425,3750,65,6,36.79246
425,3900,55,16,36.217453
425,4050,75,35,30.8424
425,4200,52,18,31.763079
425,4350,47,19,32.425957
425,4500,49,30,20.36898
425,4650,83,38,27.13795
425,4800,66,16,35.875153
425,4950,34,7,39.251766
425,5100,32,8,34.226562
425,5250,64,11,34.985783
426,300,33,0,51.32182
426,450,28,0,68.61286
426,600,27,0,63.47778
426,750,39,0,47.162563
426,900,71,0,51.0069
426,1050,89,1,43.181797
426,1200,72,0,51.641666
426,1350,75,0,49.893867
426,1500,81,0,48.986664
426,1650,100,0,45.6998
426,1800,103,0,49.108932
426,1950,72,0,45.61375
426,2100,91,0,45.560112
426,2250,100,0,42.2993
426,2400,45,0,63.287556
426,2550,66,0,50.566666
426,2700,111,0,42.641712
426,2850,84,0,41.47845
426,3000,98,0,42.642757
426,3150,78,0,42.78705
426,3300,100,0,42.6425
426,3450,83,0,44.39241
426,3600,125,0,40.515923
426,3750,71,0,54.643097
426,3900,73,0,48.020958
426,4050,90,0,48.482666
426,4200,65,0,57.830307
426,4350,40,0,56.984
426,4500,86,0,46.309887
426,4650,74,0,50.003784
426,4800,52,0,50.013653
426,4950,95,0,46.273582
426,5100,68,0,48.495
426,5250,85,0,45.192238
427,0,11,0,30.834545
427,150,45,7,47.12467
427,300,180,62,33.637943
427,450,169,57,36.763844
427,600,178,43,43.442753
427,750,109,35,40.23734
427,900,179,52,35.07542
427,1050,327,192,22.102478
427,1200,489,262,22.845072
427,1350,608,357,20.431267
427,1500,467,255,21.359465
427,1650,349,190,26.029856
427,1800,427,207,24.21541
427,1950,548,283,24.667847
427,2100,540,341,17.47413
427,2250,624,319,23.245544
427,2400,487,262,19.287228
427,2550,592,270,27.289055
427,2700,916,604,14.531911
427,2850,774,460,17.44137
427,3000,673,376,19.27746
427,3150,616,337,20.468653
427,3300,437,224,22.25826
427,3450,486,255,23.339958
427,3600,452,193,25.763937
427,3750,505,277,22.928238
427,3900,476,281,18.220379
427,4050,313,171,19.629393
427,4200,391,126,28.85156
427,4350,514,300,18.30971
427,4500,505,285,20.819288
427,4650,369,203,19.629892
427,4800,442,234,22.993145
427,4950,382,233,17.797487
427,5100,509,280,23.0178
427,5250,497,298,18.327646
10000,150,2,0,44.28
10000,300,2,0,43.46
10000,450,2,0,41.87
10000,600,2,0,42.07
10000,750,3,0,42.126667
10000,900,3,0,42.236664
10000,1050,1,0,42.44
10000,1200,3,0,40.663334
10000,1350,1,0,42.48
10000,1500,1,0,43.14
10000,1650,3,0,42.896667
10000,1800,1,0,42.59
10000,1950,1,0,43.83
10000,2100,5,0,38.920002
10000,2250,3,0,39.936665
10000,2400,5,0,43.164
10000,2550,3,0,41.51
10000,2850,2,0,42.445
10000,3000,4,0,42.28
10000,3150,2,0,44.74
10000,3300,2,0,43.315002
10000,3450,1,0,43.18
10000,3600,1,0,43.44
10000,3750,1,0,43.65
10000,3900,1,0,40.56
10000,4050,1,0,44.56
10000,4200,3,0,41.353333
10000,4350,2,0,41.985
10000,4500,1,0,41.62
10000,4650,3,0,41.073334
10000,4950,1,0,31.1
10000,5100,2,0,42.905
10000,5250,2,0,44.455
10001,150,2,0,43.075
10001,300,1,0,42.82
10001,450,3,0,39.273335
10001,600,1,0,44.31
10001,750,2,0,39.230003
10001,900,2,0,43.94
10001,1050,1,0,43.97
10001,1200,2,0,38.93
10001,1350,1,0,39.62
10001,1500,2,0,40.335
10001,1650,5,0,40.941998
10001,1800,3,0,42.306667
10001,1950,5,0,42.404
10001,2100,2,0,38.565002
10001,2250,2,0,36.16
10001,2400,3,0,42.63333
10001,2550,5,0,39.512
10001,2700,1,0,41.35
10001,2850,2,0,33.83
10001,3000,4,0,44.197502
10001,3150,4,0,38.15
10001,3300,1,0,32.76
10001,3450,3,0,38.716663
10001,3600,3,0,39.8
10001,3750,4,0,42.2425
10001,3900,4,0,40.6375
10001,4050,6,0,41.74
10001,4200,3,0,43.83667
10001,4350,2,0,41.875
10001,4500,1,0,43.91
10001,4650,2,0,37.595
10001,4800,1,0,42.7
10001,5100,4,0,42.865
10002,0,1,0,41.52
10002,150,1,0,43.87
10002,300,1,0,43.37
10002,450,2,0,43.465
10002,750,2,0,42.379997
10002,900,3,0,39.103333
10002,1050,2,0,35.48
10002,1200,1,0,46.6
10002,1350,1,0,37.55
10002,1500,1,0,46.09
10002,1650,1,0,42.05
10002,1800,2,0,42.53
10002,1950,1,0,42.85
10002,2250,4,0,39.7325
10002,2400,4,0,41.9975
10002,2550,1,0,42.76
10002,2700,1,0,41.46
10002,3000,2,0,42.46
10002,3150,1,0,38.93
10002,3300,1,0,42.16
10002,3450,1,0,39.14
10002,3600,2,0,44.0
10002,3750,1,0,42.62
10002,3900,1,0,43.0
10002,4200,3,0,41.24667
10002,4350,2,0,41.54
10002,4500,1,0,42.13
10002,4650,2,0,37.254997
10002,4950,1,0,43.48
10002,5250,2,0,42.725
10003,750,1,0,40.94
10003,1200,1,0,42.08
10003,1500,1,0,42.14
10003,1650,1,0,40.24
10003,1950,1,0,44.25
10003,2100,1,0,37.6
10003,2400,1,0,42.22
10003,2850,1,0,42.13
10003,3000,2,0,39.82
10003,3150,1,0,42.45
10003,3300,2,0,42.245003
10003,3450,1,0,41.66
10003,4050,1,0,40.86
10003,4350,2,0,40.504997
10003,4500,1,0,43.91
10005,0,8,0,42.4075
10005,150,7,0,39.721428
10005,300,8,0,42.745
10005,450,11,0,41.73909
10005,600,5,0,41.164
10005,750,5,0,43.510002
10005,900,7,0,41.858574
10005,1050,9,0,40.31222
10005,1200,4,0,43.1375
10005,1350,13,0,42.016922
10005,1500,9,0,41.168888
10005,1650,12,0,42.3725
10005,1800,10,0,41.766
10005,1950,9,0,42.267776
10005,2100,12,0,40.425835
10005,2250,15,0,39.350666
10005,2400,15,0,42.793335
10005,2550,13,0,42.983845
10005,2700,6,0,38.586666
10005,2850,4,0,43.9925
10005,3000,7,0,40.09714
10005,3150,9,0,43.096664
10005,3300,6,0,43.930004
10005,3450,10,0,40.366
10005,3600,7,0,40.947144
10005,3750,5,0,43.058002
10005,3900,6,0,42.131668
10005,4050,5,0,43.192
10005,4200,10,0,41.239002
10005,4350,11,0,40.88
10005,4500,7,0,40.28857
10005,4650,9,0,41.718887
10005,4800,4,0,39.64
10005,4950,4,0,40.3875
10005,5100,7,0,44.75714
10005,5250,8,0,43.4775
10010,150,3,0,43.546665
10010,300,2,0,43.0
10010,450,3,0,40.583332
10010,750,2,0,40.91
10010,900,2,0,42.015
10010,1050,2,0,40.795
10010,1200,5,0,41.184
10010,1500,4,0,48.85
10010,1650,6,0,41.34667
10010,1800,4,0,36.7275
10010,1950,4,0,40.8925
10010,2100,8,0,41.00875
10010,2250,2,0,42.440002
10010,2400,4,0,58.185
10010,2550,4,0,40.8225
10010,2700,2,0,39.955
10010,2850,2,0,37.379997
10010,3000,5,0,43.076
10010,3150,6,0,41.496666
10010,3300,2,0,41.85
10010,3450,5,0,42.122
10010,3600,3,0,39.566666
10010,3750,4,0,49.53
10010,3900,3,0,41.283337
10010,4050,5,0,41.303997
10010,4200,2,0,39.190002
10010,4350,5,0,40.264
10010,4500,1,0,46.43
10010,4650,1,0,34.87
10010,4800,1,0,48.82
10010,5100,4,0,42.4525
10010,5250,1,0,42.3
10017,0,6,0,42.375
10017,150,5,0,42.874
10017,300,2,0,43.824997
10017,450,7,0,41.545715
10017,600,7,0,42.537144
10017,750,4,0,44.6925
10017,900,6,0,41.123333
10017,1050,5,0,39.836
10017,1200,5,0,42.75
10017,1350,9,0,41.607777
10017,1500,6,0,41.25
10017,1650,8,0,42.37125
10017,1800,8,0,41.267498
10017,1950,4,0,42.815002
10017,2100,9,0,39.67778
10017,2250,13,0,41.605385
10017,2400,8,0,43.57875
10017,2550,7,0,41.21714
10017,2700,5,0,41.612
10017,2850,3,0,43.059998
10017,3000,7,0,41.46143
10017,3150,4,0,43.114998
10017,3300,5,0,44.422
10017,3450,6,0,41.285
10017,3600,3,0,41.75
10017,3750,3,0,45.289997
10017,3900,1,0,39.73
10017,4050,1,0,47.3
10017,4200,7,0,40.16714
10017,4350,10,0,40.902
10017,4500,6,0,40.495
10017,4650,6,0,40.371666
10017,4800,1,0,29.77
10017,4950,4,0,39.0475
10017,5100,3,0,41.843334
10017,5250,6,0,43.461666
10018,150,2,0,41.57
10018,450,1,0,44.18
10018,750,2,0,43.655
10018,900,1,0,44.14
10018,1200,4,0,42.64
10018,1500,3,0,51.84
10018,1650,5,0,40.082
10018,1800,2,0,35.54
10018,1950,3,0,42.47
10018,2100,4,0,42.095
10018,2250,2,0,39.69
10018,2400,2,0,42.535004
10018,2550,2,0,43.47
10018,2700,1,0,32.86
10018,2850,3,0,39.106667
10018,3000,4,0,42.08
10018,3150,4,0,42.76
10018,3300,3,0,42.016666
10018,3450,3,0,39.583332
10018,3750,1,0,39.64
10018,3900,2,0,42.725
10018,4050,3,0,43.673336
10018,4200,1,0,41.91
10018,4350,2,0,42.41
10018,4500,1,0,41.38
10018,4650,1,0,34.19
10018,5100,1,0,37.83
10018,5250,1,0,42.93
10022,300,1,0,44.03
10022,600,2,0,40.22
10022,900,1,0,41.85
10022,1500,1,0,43.87
10022,1650,1,0,39.16
10022,1800,1,0,42.0
10022,1950,1,0,42.93
10022,2400,1,0,47.59
10022,2550,12,10,4.045
10022,2700,1,0,42.14
10022,2850,1,0,41.08
10022,3150,1,0,40.3
10022,3300,1,0,33.14
10022,3450,2,0,37.394997
10022,3600,2,0,17.355
10022,3750,1,0,40.05
10022,3900,2,0,11.780001
10022,4050,1,0,42.67
10022,4200,1,0,38.12
10022,4500,1,0,35.29
10022,4650,1,0,39.67
10023,150,2,0,54.075
10023,300,8,0,57.357502
10023,450,13,0,49.443848
10023,600,13,0,51.226925
10023,750,18,0,54.991108
10023,900,17,0,54.541767
10023,1050,25,0,49.7636
10023,1200,28,0,42.615356
10023,1350,25,0,48.387596
10023,1500,16,0,43.955624
10023,1650,22,0,47.151817
10023,1800,27,0,45.295925
10023,1950,22,0,47.419544
10023,2100,21,0,44.159046
10023,2250,35,0,44.34914
10023,2400,22,0,50.06455
10023,2550,22,0,43.35409
10023,2700,24,0,41.467915
10023,2850,24,0,46.19875
10023,3000,22,0,42.45
10023,3150,22,0,45.908634
10023,3300,23,0,44.12261
10023,3450,26,0,42.155003
10023,3600,23,0,46.085217
10023,3750,32,0,46.44875
10023,3900,27,0,50.488888
10023,4050,21,0,42.79762
10023,4200,23,0,42.63739
10023,4350,22,0,44.145454
10023,4500,28,0,45.216785
10023,4650,23,0,44.79652
10023,4800,19,0,45.3
10023,4950,28,0,47.64607
10023,5100,22,0,44.49091
10023,5250,18,0,48.456112
10024,300,1,0,109.05
10024,450,1,0,72.05
10024,600,3,0,42.09
10024,750,4,0,53.4925
10024,900,1,0,45.0
10024,1050,1,0,42.57
10024,1200,6,0,63.645
10024,1350,7,0,45.84143
10024,1500,10,0,50.997997
10024,1650,4,0,53.4225
10024,1800,7,0,43.254284
10024,1950,4,0,47.625
10024,2100,5,0,55.04
10024,2250,5,0,54.182
10024,2400,7,0,48.574284
10024,2550,4,0,42.455
10024,2700,3,0,47.070004
10024,2850,10,0,53.103996
10024,3000,6,0,55.218334
10024,3150,5,0,48.178
10024,3300,3,0,43.236664
10024,3450,6,0,53.188335
10024,3600,7,0,43.344288
10024,3750,5,0,43.388
10024,3900,7,0,45.10143
10024,4050,4,0,47.8875
10024,4200,7,0,46.65143
10024,4350,4,0,45.3575
10024,4500,3,0,48.803333
10024,4650,7,0,51.528572
10024,4800,1,0,43.63
10024,4950,7,0,44.68714
10024,5100,4,0,63.405
10024,5250,1,0,41.06
10025,150,22,0,39.91909
10025,300,32,0,38.510624
10025,450,28,0,36.79
10025,600,30,0,40.25567
10025,750,36,0,36.081387
10025,900,19,0,38.97
10025,1050,32,0,38.72531
10025,1200,47,0,37.255745
10025,1350,40,0,35.797
10025,1500,42,0,40.27238
10025,1650,44,0,36.67432
10025,1800,42,0,36.76024
10025,1950,41,0,37.911953
10025,2100,51,0,37.813137
10025,2250,53,0,37.919434
10025,2400,51,0,37.14961
10025,2550,59,0,37.522205
10025,2700,44,0,36.375454
10025,2850,49,0,37.871017
10025,3000,37,0,38.084053
10025,3150,31,0,37.871613
10025,3300,32,0,36.92906
10025,3450,47,0,38.449574
10025,3600,36,0,38.086666
10025,3750,43,0,37.118603
10025,3900,30,0,39.531002
10025,4050,27,0,37.2
10025,4200,25,0,38.28
10025,4350,40,0,38.238503
10025,4500,31,0,39.61097
10025,4650,25,0,36.099598
10025,4800,20,0,37.817
10025,4950,15,0,38.56533
10025,5100,18,0,38.96278
10025,5250,17,0,36.18941
10026,300,1,0,25.36
10026,600,3,0,36.86
10026,900,2,0,33.6
10026,1500,1,0,41.15
10026,1650,1,0,38.65
10026,1800,1,0,37.56
10026,1950,4,0,39.877502
10026,2100,1,0,35.58
10026,2250,1,0,39.23
10026,2400,2,0,36.225
10026,2550,1,0,34.14
10026,2700,1,0,40.8
10026,2850,2,0,40.695
10026,3150,3,0,41.536667
10026,3300,1,0,37.04
10026,3450,1,0,34.91
10026,3600,2,0,42.1
10026,3750,2,0,45.905
10026,3900,3,0,40.693333
10026,4050,2,0,42.045
10026,4200,1,0,42.42
10026,4350,2,0,37.9
10026,4650,2,0,40.050003
10026,4800,2,0,43.455
10026,4950,1,0,34.22
10029,0,1,0,33.94
10029,450,3,0,41.29333
10029,600,2,0,38.665
10029,750,1,0,33.38
10029,900,4,0,36.965
10029,1050,2,0,32.535
10029,1200,4,0,35.9375
10029,1350,2,0,43.685
10029,1500,3,0,36.793335
10029,1650,6,0,39.836666
10029,1800,3,0,42.22333
10029,1950,3,0,36.823334
10029,2100,3,0,39.496666
10029,2250,4,0,34.7025
10029,2400,4,0,37.8275
10029,2550,1,0,33.45
10029,2700,3,0,37.14
10029,2850,3,0,38.233334
10029,3000,3,0,36.286667
10029,3150,3,0,35.656666
10029,3300,3,0,42.49
10029,3450,1,0,24.1
10029,3600,1,0,23.76
10029,3750,2,0,36.614998
10029,3900,4,0,41.465
10029,4050,2,0,32.465
10029,4200,3,0,37.75
10029,4350,4,0,41.1875
10029,4500,1,0,23.84
10029,4800,4,0,38.8025
10029,4950,3,0,39.303333
10029,5100,1,0,43.73
10032,150,7,0,40.127144
10032,300,19,0,39.208424
10032,450,28,0,40.21107
10032,600,21,0,38.309048
10032,750,14,0,39.804287
10032,900,37,0,38.42081
10032,1050,53,0,38.443584
10032,1200,43,0,39.177673
10032,1350,37,0,38.548107
10032,1500,42,0,40.297142
10032,1650,44,0,38.36273
10032,1800,43,0,38.105118
10032,1950,47,0,38.176807
10032,2100,50,0,39.1708
10032,2250,47,1,37.268085
10032,2400,42,0,39.06881
10032,2550,54,0,39.13222
10032,2700,44,0,39.757046
10032,2850,52,0,40.13
10032,3000,49,0,39.919388
10032,3150,47,0,39.191914
10032,3300,36,0,39.85917
10032,3450,49,0,39.15898
10032,3600,32,0,42.824375
10032,3750,38,0,41.554737
10032,3900,38,0,40.04395
10032,4050,18,0,41.195557
10032,4200,55,20,24.035818
10032,4350,155,111,6.5031614
10032,4500,140,106,8.396358
10032,4650,371,316,2.9576552
10032,4800,353,292,3.40136
10032,4950,375,322,2.74808
10032,5100,635,576,1.39263
10032,5250,526,469,1.8420532
10034,150,1,0,46.7
10034,300,2,0,34.695
10034,450,3,0,43.11667
10034,600,1,0,42.69
